"hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref"
"UERI01.635.1_20/64-437","UERI01","SAMN06115528","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UERI01.635.1_19/11-266","UERI01","SAMN06115528","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULPH01.21657.1_1/11-266","ULPH01","SAMEA4835623","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ULPH01.38634.1_1/42-292","ULPH01","SAMEA4835623","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0721193035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORJM01.5354.1_1/9-264","ORJM01","SAMN04329857","['Bilophila_sp._4_1_30__BilSpec3']",0.0202618334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORJM01.9250.1_1/64-317","ORJM01","SAMN04329857","['Bilophila_sp._4_1_30__BilSpec3']",0.0214628334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORJM01.11884.1_1/1-259","ORJM01","SAMN04329857","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.10313,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORUL01.9406.1_2/11-266","ORUL01","SAMEA2338792","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.047969,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORUL01.9406.1_3/1-212","ORUL01","SAMEA2338792","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.014192,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OYXK01.23823.1_2/14-252","OYXK01","SAMN06164905","['Bilophila_sp._4_1_30__BilSpec3']",0.0102698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OWBV01.380.1_15/64-437","OWBV01","SAMEA3708481","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWBV01.380.1_14/1-253","OWBV01","SAMEA3708481","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OYNF01.1026.1_2/64-437","OYNF01","SAMN06165514","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OYNF01.1728.1_1/54-406","OYNF01","SAMN06165514","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.14143353982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"OYNF01.1026.1_1/11-266","OYNF01","SAMN06165514","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OYNF01.1728.1_2/6-240","OYNF01","SAMN06165514","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.07129355633203,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"OYNF01.6667.1_1/76-289","OYNF01","SAMN06165514","['QUERY___Moorella_thermoacetica_2_dsrA']",6.158982,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA"
"OPCW01.7977.1_4/1-244","OPCW01","SAMEA2042660","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OPCW01.7977.1_3/11-133","OPCW01","SAMEA2042660","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.053671,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OPCW01.46830.1_1/63-166","OPCW01","SAMEA2042660","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVGL01.16484.1_1/64-394","OVGL01","SAMN06016333","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVGL01.12375.1_1/1-249","OVGL01","SAMN06016333","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVTC01.1267.1_5/63-436","OVTC01","SAMN06016351","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.018405,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVTC01.1267.1_9/63-436","OVTC01","SAMN06016351","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.018405,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVTC01.1267.1_10/11-266","OVTC01","SAMN06016351","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.08412,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"OVTC01.1267.1_6/11-266","OVTC01","SAMN06016351","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.08412,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"OYRQ01.513.1_1/3-279","OYRQ01","SAMN06165414","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OYRQ01.513.1_2/34-188","OYRQ01","SAMN06165414","['Bilophila_sp._4_1_30__BilSpec3']",0.0355218334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UPNF01.49190.1_1/1-75","UPNF01","SAMEA2737828","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UPNF01.41010.1_2/1-117","UPNF01","SAMEA2737828","['Bilophila_sp._4_1_30__BilSpec3']",0.0342838334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UPFP01.1770.1_5/64-437","UPFP01","SAMEA2737697","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPFP01.1770.1_6/11-266","UPFP01","SAMEA2737697","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWBZ01.587.1_12/64-437","OWBZ01","SAMEA3708666","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWBZ01.17.1_32/63-436","OWBZ01","SAMEA3708666","['uncultured_bacterium__EF645667']",0.085775677392887,TRUE,"uncultured_bacterium__EF645667"
"OWBZ01.587.1_13/11-266","OWBZ01","SAMEA3708666","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWBZ01.17.1_33/11-266","OWBZ01","SAMEA3708666","['uncultured_bacterium__EF645667']",0.141154170607274,TRUE,"uncultured_bacterium__EF645667"
"OWBZ01.66600.1_1/11-206","OWBZ01","SAMEA3708666","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",NA,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358"
"OWBZ01.42189.1_1/3-172","OWBZ01","SAMEA3708666","['Gordonibacter_pamelaeae__GrdPame5']",0.00338522102966964,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OWBZ01.42189.1_2/5-134","OWBZ01","SAMEA3708666","['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047"
"QUGN01.5.1_179/583-835","QUGN01","SAMN09734390","['QUERY___Moorella_thermoacetica_2_dsrA']",5.095952,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA"
"OROL01.90667.1_2/2-131","OROL01","SAMEA2338750","['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047"
"OVXZ01.1795.1_12/64-437","OVXZ01","SAMEA3708487","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVXZ01.1795.1_13/11-266","OVXZ01","SAMEA3708487","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"CAJLAU01.45.1_13/63-436","CAJLAU01","SAMEA7847787","['Desulfovibrio_vulgaris__DQ826729']",0.434694909358552,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"CAJLAU01.45.1_14/11-266","CAJLAU01","SAMEA7847787","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.210495,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"UZJZ01.1514.1_8/64-437","UZJZ01","SAMN00715235","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZJZ01.1514.1_7/11-266","UZJZ01","SAMN00715235","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OZXJ01.3909.1_3/63-436","OZXJ01","SAMN06165064","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0573953035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OZXJ01.3909.1_4/11-266","OZXJ01","SAMN06165064","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.037204,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORTH01.40901.1_2/51-196","ORTH01","SAMEA2338826","['Gordonibacter_pamelaeae__GrdPame5']",0.681895704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"ORTH01.37736.1_1/3-151","ORTH01","SAMEA2338826","['Gordonibacter_pamelaeae_7-10-1-b__FP929047', 'Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae_7-10-1-b__FP929047"
"ORTH01.55381.1_2/11-122","ORTH01","SAMEA2338826","['uncultured_bacterium__EF645667']",0.0597200662703209,TRUE,"uncultured_bacterium__EF645667"
"ORTH01.37736.1_2/3-92","ORTH01","SAMEA2338826","['Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"ORTH01.16.1_108/40-291","ORTH01","SAMEA2338826","['QUERY___Moorella_thermoacetica_2_dsrA']",5.50845,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA"
"USWM01.26546.1_1/42-318","USWM01","SAMN06112042","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"USWM01.9892.1_3/1-238","USWM01","SAMN06112042","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZTC01.28481.1_2/1-307","UZTC01","SAMN00792069","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452043035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UZTC01.1544.1_14/1-126","UZTC01","SAMN00792069","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UZTC01.7577.1_5/1-126","UZTC01","SAMN00792069","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UZTC01.4103.1_1/1-108","UZTC01","SAMN00792069","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZTC01.11163.1_1/63-146","UZTC01","SAMN00792069","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UZTC01.7577.1_1/63-146","UZTC01","SAMN00792069","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UZTC01.28481.1_1/11-79","UZTC01","SAMN00792069","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"UPCR01.6790.1_2/11-266","UPCR01","SAMEA2737714","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.05967,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"UPCR01.9514.1_2/65-260","UPCR01","SAMEA2737714","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"UPCR01.9514.1_1/1-94","UPCR01","SAMEA2737714","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"JAHZAA01.8.1_28/63-436","JAHZAA01","SAMN19224818","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",0.0253517921887412,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358"
"JAHZAA01.8.1_29/11-266","JAHZAA01","SAMN19224818","['Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358']",0.0346237921887412,TRUE,"Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358"
"USXK01.34106.1_1/1-231","USXK01","SAMN06112017","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"USXK01.37778.1_1/1-163","USXK01","SAMN06112017","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"USXK01.34106.1_2/11-93","USXK01","SAMN06112017","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"USXK01.65192.1_2/1-82","USXK01","SAMN06112017","['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Desulfitibacter_alkalitolerans__DfiAlka2', 'Desulfovibrio_desulfuricans__DslDes24']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"USWN01.28933.1_1/51-424","USWN01","SAMN06111962","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"USWN01.44477.1_1/1-247","USWN01","SAMN06111962","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZST01.1838.1_7/64-437","UZST01","SAMN00792081","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZST01.1838.1_6/11-266","UZST01","SAMN00792081","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORMV01.18595.1_1/1-121","ORMV01","SAMEA2338778","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORMV01.45773.1_2/11-103","ORMV01","SAMEA2338778","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORMV01.45773.1_1/2-119","ORMV01","SAMEA2338778","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZVQ01.3876.1_3/64-437","UZVQ01","SAMN00993242","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZVQ01.3876.1_4/11-266","UZVQ01","SAMN00993242","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OYNA01.254.1_2/100-473","OYNA01","SAMN06165515","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.064815,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OYNA01.254.1_1/11-266","OYNA01","SAMN06165515","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.030465,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ULXY01.54974.1_1/1-159","ULXY01","SAMEA4835851","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ULXY01.53254.1_2/11-157","ULXY01","SAMEA4835851","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ULXY01.23412.1_2/1-145","ULXY01","SAMEA4835851","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ULXY01.23412.1_1/11-99","ULXY01","SAMEA4835851","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZTP01.5043.1_3/64-437","UZTP01","SAMN00792090","['Bilophila_sp._4_1_30__BilSpec3']",0.0077578334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZTP01.5043.1_4/11-266","UZTP01","SAMN00792090","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORNT01.18541.1_1/63-385","ORNT01","SAMEA2338729","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"CAAEUZ01.115.1_6/26-290","CAAEUZ01","SAMEA5279161","['QUERY___rifcsp2_19_4_full_scaffold_314035_dsrB']",6.481928,TRUE,"QUERY___rifcsp2_19_4_full_scaffold_314035_dsrB"
"OYPR01.168.1_3/65-438","OYPR01","SAMN06165494","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.012229,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OYPR01.168.1_2/11-266","OYPR01","SAMN06165494","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0540423035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OYPR01.1337.1_1/52-283","OYPR01","SAMN06165494","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"OYPR01.2534.1_1/1-146","OYPR01","SAMN06165494","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"USVU01.43917.1_1/1-239","USVU01","SAMN06111930","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.045033,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"USVU01.55824.1_1/9-147","USVU01","SAMN06111930","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"USVU01.11532.1_3/64-147","USVU01","SAMN06111930","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"CAJJMA01.49.1_14/41-298","CAJJMA01","SAMEA7846718","['QUERY___rifcsp2_19_4_full_scaffold_314035_dsrB']",6.916885,TRUE,"QUERY___rifcsp2_19_4_full_scaffold_314035_dsrB"
"UAOC01.50186.1_1/9-132","UAOC01","SAMN06164885","['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'uncultured_bacterium__EF645666']",NA,TRUE,"uncultured_bacterium__EF645667"
"UAOC01.56838.1_1/1-96","UAOC01","SAMN06164885","['Desulfovibrio_simplex__DslSimpl']",0.023828040650224,TRUE,"Desulfovibrio_simplex__DslSimpl"
"ORSD01.8479.1_2/62-435","ORSD01","SAMEA2338665","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372864,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"ORSD01.8479.1_1/11-266","ORSD01","SAMEA2338665","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.52145,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB"
"CAJKRR01.24.1_3/589-833","CAJKRR01","SAMEA7846427","['QUERY___Moorella_thermoacetica_2_dsrA']",5.958819,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA"
"OWFA01.471.1_15/63-436","OWFA01","SAMEA3708492","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0518133035934414,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVTY01.351.1_27/63-437","OVTY01","SAMN06016340","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.375174099243762,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OVTY01.351.1_26/11-266","OVTY01","SAMN06016340","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.326322,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"OVTY01.44843.1_1/51-301","OVTY01","SAMN06016340","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"OVTY01.77164.1_2/2-140","OVTY01","SAMN06016340","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"OVTY01.77347.1_1/2-140","OVTY01","SAMN06016340","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"ORTY01.11119.1_1/64-386","ORTY01","SAMEA2338857","['Bilophila_sp._4_1_30__BilSpec3']",0.0246938334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORTY01.2902.1_2/11-266","ORTY01","SAMEA2338857","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.210495,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORTY01.56301.1_1/51-315","ORTY01","SAMEA2338857","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORTY01.2902.1_1/1-227","ORTY01","SAMEA2338857","['Desulfovibrio_vulgaris__DQ826729']",0.434694909358552,TRUE,"Desulfovibrio_vulgaris__DQ826729"
"ORTY01.78138.1_1/11-160","ORTY01","SAMEA2338857","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORTY01.59812.1_1/11-160","ORTY01","SAMEA2338857","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA"
"ORTY01.76057.1_1/1-124","ORTY01","SAMEA2338857","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"ORTY01.59812.1_2/1-126","ORTY01","SAMEA2338857","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"ORTY01.80466.1_2/1-126","ORTY01","SAMEA2338857","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"ORTY01.80466.1_1/11-75","ORTY01","SAMEA2338857","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2"
"ORBT01.130855.1_1/6-181","ORBT01","SAMN04158623","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"CABUEE01.192.1_2/63-434","CABUEE01","SAMEA5853425","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.291549,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
"CABUEE01.340.1_1/11-266","CABUEE01","SAMEA5853425","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.356772,TRUE,"QUERY___Bilophila_wadsworthia_dsrA"
