coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKM	geneLoc	geneNum	Score
Capsule_6	A12_2	50032_16	k141_50032	12238	13287	-	1050	0	0	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	A2_2	11803_3	k141_11803	950	1948	+	999	2	0.435883	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	A2_2	136015_5	k141_136015	2723	3721	+	999	13	2.83324	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	A2_2	48014_3	k141_48014	941	1939	-	999	7	1.52559	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	A2_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	A2_2	47993_3	k141_47993	941	1939	-	999	3	0.653825	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	A2_2	121352_11	k141_121352	12022	13059	+	1038	0	0	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	A2_2	50032_18	k141_50032	14112	15149	-	1038	0	0	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	A2_2	160260_1	k141_160260	2	766	+	765	0	0	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	A2_2	11803_4	k141_11803	1950	2738	+	789	0	0	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	A2_2	48014_2	k141_48014	151	939	-	789	4	1.1038	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	A2_2	160260_2	k141_160260	768	1556	+	789	0	0	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	A2_2	47993_2	k141_47993	151	939	-	789	1	0.275949	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	A2_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	A2_2	121352_12	k141_121352	13079	13870	+	792	0	0	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	A2_2	50032_17	k141_50032	13305	14108	-	804	0	0	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	A2_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	A2_2	11803_5	k141_11803	2753	3718	+	966	1	0.225387	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	A2_2	160260_3	k141_160260	1570	2535	+	966	7	1.57771	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	A2_2	136015_8	k141_136015	4525	5490	+	966	21	4.73312	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	A2_2	70104_8	k141_70104	7724	8467	-	744	1	0.292639	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	A2_2	70160_1	k141_70160	3	746	+	744	7	2.04847	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	A2_2	121352_13	k141_121352	13888	14979	+	1092	0	0	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	A2_2	50032_16	k141_50032	12238	13287	-	1050	1	0.207356	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	A4_2	11803_3	k141_11803	950	1948	+	999	6	1.13016	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	A4_2	136015_5	k141_136015	2723	3721	+	999	155	29.1958	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	A4_2	48014_3	k141_48014	941	1939	-	999	8	1.50688	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	A4_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	A4_2	47993_3	k141_47993	941	1939	-	999	11	2.07196	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	A4_2	121352_11	k141_121352	12022	13059	+	1038	9	1.63154	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	A4_2	50032_18	k141_50032	14112	15149	-	1038	5	0.906414	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	A4_2	160260_1	k141_160260	2	766	+	765	1	0.245976	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	A4_2	11803_4	k141_11803	1950	2738	+	789	1	0.238494	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	A4_2	48014_2	k141_48014	151	939	-	789	4	0.953974	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	A4_2	160260_2	k141_160260	768	1556	+	789	0	0	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	A4_2	47993_2	k141_47993	151	939	-	789	5	1.19247	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	A4_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	A4_2	121352_12	k141_121352	13079	13870	+	792	1	0.23759	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	A4_2	50032_17	k141_50032	13305	14108	-	804	5	1.17022	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	A4_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	A4_2	11803_5	k141_11803	2753	3718	+	966	10	1.94794	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	A4_2	160260_3	k141_160260	1570	2535	+	966	1	0.194794	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	A4_2	136015_8	k141_136015	4525	5490	+	966	190	37.011	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	A4_2	70104_8	k141_70104	7724	8467	-	744	11	2.78211	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	A4_2	70160_1	k141_70160	3	746	+	744	2	0.505837	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	A4_2	121352_13	k141_121352	13888	14979	+	1092	5	0.861591	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	A4_2	50032_16	k141_50032	12238	13287	-	1050	6	1.07527	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	A6_2	11803_3	k141_11803	950	1948	+	999	0	0	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	A6_2	136015_5	k141_136015	2723	3721	+	999	17	0.884599	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	A6_2	48014_3	k141_48014	941	1939	-	999	0	0	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	A6_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	A6_2	47993_3	k141_47993	941	1939	-	999	10	0.520352	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	A6_2	121352_11	k141_121352	12022	13059	+	1038	30	1.5024	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	A6_2	50032_18	k141_50032	14112	15149	-	1038	1	0.0500802	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	A6_2	160260_1	k141_160260	2	766	+	765	0	0	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	A6_2	11803_4	k141_11803	1950	2738	+	789	2	0.13177	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	A6_2	48014_2	k141_48014	151	939	-	789	4	0.26354	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	A6_2	160260_2	k141_160260	768	1556	+	789	3	0.197655	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	A6_2	47993_2	k141_47993	151	939	-	789	7	0.461194	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	A6_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	A6_2	121352_12	k141_121352	13079	13870	+	792	30	1.96906	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	A6_2	50032_17	k141_50032	13305	14108	-	804	4	0.258623	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	A6_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	A6_2	11803_5	k141_11803	2753	3718	+	966	5	0.269064	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	A6_2	160260_3	k141_160260	1570	2535	+	966	0	0	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	A6_2	136015_8	k141_136015	4525	5490	+	966	16	0.861005	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	A6_2	70104_8	k141_70104	7724	8467	-	744	4	0.27948	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	A6_2	70160_1	k141_70160	3	746	+	744	5	0.349349	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	A6_2	121352_13	k141_121352	13888	14979	+	1092	31	1.47571	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	A6_2	50032_16	k141_50032	12238	13287	-	1050	9	0.44557	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	A8_2	11803_3	k141_11803	950	1948	+	999	8	0.342177	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	A8_2	136015_5	k141_136015	2723	3721	+	999	69	2.95128	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	A8_2	48014_3	k141_48014	941	1939	-	999	34	1.45425	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	A8_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	A8_2	47993_3	k141_47993	941	1939	-	999	41	1.75366	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	A8_2	121352_11	k141_121352	12022	13059	+	1038	0	0	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	A8_2	50032_18	k141_50032	14112	15149	-	1038	1	0.0411651	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	A8_2	160260_1	k141_160260	2	766	+	765	15	0.83783	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	A8_2	11803_4	k141_11803	1950	2738	+	789	17	0.920657	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	A8_2	48014_2	k141_48014	151	939	-	789	41	2.22041	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	A8_2	160260_2	k141_160260	768	1556	+	789	45	2.43703	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	A8_2	47993_2	k141_47993	151	939	-	789	41	2.22041	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	A8_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	A8_2	121352_12	k141_121352	13079	13870	+	792	0	0	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	A8_2	50032_17	k141_50032	13305	14108	-	804	0	0	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	A8_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	A8_2	11803_5	k141_11803	2753	3718	+	966	38	1.68086	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	A8_2	160260_3	k141_160260	1570	2535	+	966	43	1.90203	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	A8_2	136015_8	k141_136015	4525	5490	+	966	46	2.03473	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	A8_2	70104_8	k141_70104	7724	8467	-	744	48	2.75673	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	A8_2	70160_1	k141_70160	3	746	+	744	36	2.06755	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	A8_2	121352_13	k141_121352	13888	14979	+	1092	0	0	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	A8_2	50032_16	k141_50032	12238	13287	-	1050	0	0	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	O11_2	11803_3	k141_11803	950	1948	+	999	28	1.40535	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	O11_2	136015_5	k141_136015	2723	3721	+	999	97	4.86853	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	O11_2	48014_3	k141_48014	941	1939	-	999	138	6.92636	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	O11_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	O11_2	47993_3	k141_47993	941	1939	-	999	32	1.60611	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	O11_2	121352_11	k141_121352	12022	13059	+	1038	0	0	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	O11_2	50032_18	k141_50032	14112	15149	-	1038	16	0.772884	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	O11_2	160260_1	k141_160260	2	766	+	765	4	0.262174	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	O11_2	11803_4	k141_11803	1950	2738	+	789	29	1.84295	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	O11_2	48014_2	k141_48014	151	939	-	789	135	8.57923	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	O11_2	160260_2	k141_160260	768	1556	+	789	14	0.889698	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	O11_2	47993_2	k141_47993	151	939	-	789	14	0.889698	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	O11_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	O11_2	121352_12	k141_121352	13079	13870	+	792	0	0	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	O11_2	50032_17	k141_50032	13305	14108	-	804	12	0.748371	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	O11_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	O11_2	11803_5	k141_11803	2753	3718	+	966	63	3.27006	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	O11_2	160260_3	k141_160260	1570	2535	+	966	47	2.43957	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	O11_2	136015_8	k141_136015	4525	5490	+	966	193	10.0178	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	O11_2	70104_8	k141_70104	7724	8467	-	744	131	8.82856	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	O11_2	70160_1	k141_70160	3	746	+	744	19	1.28048	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	O11_2	121352_13	k141_121352	13888	14979	+	1092	2	0.0918331	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	O11_2	50032_16	k141_50032	12238	13287	-	1050	25	1.19383	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	O13_2	11803_3	k141_11803	950	1948	+	999	18	0.872555	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	O13_2	136015_5	k141_136015	2723	3721	+	999	49	2.37529	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	O13_2	48014_3	k141_48014	941	1939	-	999	56	2.71461	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	O13_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	O13_2	47993_3	k141_47993	941	1939	-	999	40	1.93901	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	O13_2	121352_11	k141_121352	12022	13059	+	1038	0	0	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	O13_2	50032_18	k141_50032	14112	15149	-	1038	9	0.419885	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	O13_2	160260_1	k141_160260	2	766	+	765	45	2.84863	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	O13_2	11803_4	k141_11803	1950	2738	+	789	18	1.10479	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	O13_2	48014_2	k141_48014	151	939	-	789	21	1.28893	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	O13_2	160260_2	k141_160260	768	1556	+	789	26	1.59581	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	O13_2	47993_2	k141_47993	151	939	-	789	26	1.59581	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	O13_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	O13_2	121352_12	k141_121352	13079	13870	+	792	1	0.0611449	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	O13_2	50032_17	k141_50032	13305	14108	-	804	4	0.240929	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	O13_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	O13_2	11803_5	k141_11803	2753	3718	+	966	51	2.55669	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	O13_2	160260_3	k141_160260	1570	2535	+	966	40	2.00525	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	O13_2	136015_8	k141_136015	4525	5490	+	966	46	2.30604	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	O13_2	70104_8	k141_70104	7724	8467	-	744	30	1.95269	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	O13_2	70160_1	k141_70160	3	746	+	744	33	2.14796	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	O13_2	121352_13	k141_121352	13888	14979	+	1092	0	0	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	O13_2	50032_16	k141_50032	12238	13287	-	1050	15	0.691811	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	O15_2	11803_3	k141_11803	950	1948	+	999	19	0.87348	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	O15_2	136015_5	k141_136015	2723	3721	+	999	31	1.42515	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	O15_2	48014_3	k141_48014	941	1939	-	999	39	1.79293	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	O15_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	O15_2	47993_3	k141_47993	941	1939	-	999	44	2.0228	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	O15_2	121352_11	k141_121352	12022	13059	+	1038	5	0.221227	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	O15_2	50032_18	k141_50032	14112	15149	-	1038	0	0	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	O15_2	160260_1	k141_160260	2	766	+	765	23	1.3808	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	O15_2	11803_4	k141_11803	1950	2738	+	789	32	1.86268	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	O15_2	48014_2	k141_48014	151	939	-	789	29	1.68805	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	O15_2	160260_2	k141_160260	768	1556	+	789	25	1.45522	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	O15_2	47993_2	k141_47993	151	939	-	789	21	1.22238	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	O15_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	O15_2	121352_12	k141_121352	13079	13870	+	792	7	0.405918	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	O15_2	50032_17	k141_50032	13305	14108	-	804	1	0.0571227	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	O15_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	O15_2	11803_5	k141_11803	2753	3718	+	966	40	1.90173	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	O15_2	160260_3	k141_160260	1570	2535	+	966	49	2.32961	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	O15_2	136015_8	k141_136015	4525	5490	+	966	35	1.66401	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
Capsule_6	O15_2	70104_8	k141_70104	7724	8467	-	744	43	2.65436	Capsule_6.k141_70104_8/1-241	Capsule_6.k141_70104_8	414.8
Capsule_6	O15_2	70160_1	k141_70160	3	746	+	744	25	1.54323	Capsule_6.k141_70160_1/1-241	Capsule_6.k141_70160_1	414.0
Capsule_6	O15_2	121352_13	k141_121352	13888	14979	+	1092	7	0.294402	Capsule_6.k141_121352_13/4-329	Capsule_6.k141_121352_13	371.5
Capsule_6	O15_2	50032_16	k141_50032	12238	13287	-	1050	2	0.0874794	Capsule_6.k141_50032_16/4-331	Capsule_6.k141_50032_16	367.2
Capsule_6	O17_2	11803_3	k141_11803	950	1948	+	999	4	0.318757	Capsule_6.k141_11803_3/1-328	Capsule_6.k141_11803_3	490.4
Capsule_6	O17_2	136015_5	k141_136015	2723	3721	+	999	53	4.22353	Capsule_6.k141_136015_5/1-329	Capsule_6.k141_136015_5	484.4
Capsule_6	O17_2	48014_3	k141_48014	941	1939	-	999	57	4.54228	Capsule_6.k141_48014_3/1-328	Capsule_6.k141_48014_3	479.1
Capsule_6	O17_2	162832_2	k141_162832	741	1676	-	936	0	0	Capsule_6.k141_162832_2/1-304	Capsule_6.k141_162832_2	477.0
Capsule_6	O17_2	47993_3	k141_47993	941	1939	-	999	47	3.74539	Capsule_6.k141_47993_3/1-328	Capsule_6.k141_47993_3	475.8
Capsule_6	O17_2	121352_11	k141_121352	12022	13059	+	1038	0	0	Capsule_6.k141_121352_11/1-337	Capsule_6.k141_121352_11	444.2
Capsule_6	O17_2	50032_18	k141_50032	14112	15149	-	1038	2	0.15339	Capsule_6.k141_50032_18/1-338	Capsule_6.k141_50032_18	400.0
Capsule_6	O17_2	160260_1	k141_160260	2	766	+	765	0	0	Capsule_6.k141_160260_1/2-250	Capsule_6.k141_160260_1	391.3
Capsule_6	O17_2	11803_4	k141_11803	1950	2738	+	789	3	0.302698	Capsule_6.k141_11803_4/3-262	Capsule_6.k141_11803_4	434.2
Capsule_6	O17_2	48014_2	k141_48014	151	939	-	789	38	3.83417	Capsule_6.k141_48014_2/3-262	Capsule_6.k141_48014_2	433.9
Capsule_6	O17_2	160260_2	k141_160260	768	1556	+	789	2	0.201798	Capsule_6.k141_160260_2/3-262	Capsule_6.k141_160260_2	432.0
Capsule_6	O17_2	47993_2	k141_47993	151	939	-	789	51	5.14586	Capsule_6.k141_47993_2/3-262	Capsule_6.k141_47993_2	420.8
Capsule_6	O17_2	162832_1	k141_162832	3	740	-	738	0	0	Capsule_6.k141_162832_1/2-246	Capsule_6.k141_162832_1	389.4
Capsule_6	O17_2	121352_12	k141_121352	13079	13870	+	792	0	0	Capsule_6.k141_121352_12/4-263	Capsule_6.k141_121352_12	348.7
Capsule_6	O17_2	50032_17	k141_50032	13305	14108	-	804	1	0.0990168	Capsule_6.k141_50032_17/9-267	Capsule_6.k141_50032_17	346.3
Capsule_6	O17_2	169180_2	k141_169180	361	1329	-	969	0	0	Capsule_6.k141_169180_2/4-317	Capsule_6.k141_169180_2	526.4
Capsule_6	O17_2	11803_5	k141_11803	2753	3718	+	966	5	0.412057	Capsule_6.k141_11803_5/2-315	Capsule_6.k141_11803_5	525.2
Capsule_6	O17_2	160260_3	k141_160260	1570	2535	+	966	19	1.56582	Capsule_6.k141_160260_3/2-315	Capsule_6.k141_160260_3	525.0
Capsule_6	O17_2	136015_8	k141_136015	4525	5490	+	966	77	6.34568	Capsule_6.k141_136015_8/2-315	Capsule_6.k141_136015_8	517.0
