"hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref"
"UEPV01.25623.1_1/58-301","UEPV01","SAMN06115453","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"UEPV01.35011.1_1/6-241","UEPV01","SAMN06115453","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",0.929634884876434,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"UEPV01.64045.1_1/35-168","UEPV01","SAMN06115453","['Bilophila_sp._4_1_30__BilSpec3']",0.0459588334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZUV01.8414.1_2/64-437","UZUV01","SAMN00792102","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZUV01.8414.1_1/11-211","UZUV01","SAMN00792102","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ULSU01.34545.1_4/62-435","ULSU01","SAMEA4835715","['uncultured_bacterium__EF645667']",0.483851276190246,TRUE,"uncultured_bacterium__EF645667"
"ULSU01.34545.1_5/11-233","ULSU01","SAMEA4835715","['uncultured_bacterium__EF645667']",0.623172276190246,TRUE,"uncultured_bacterium__EF645667"
"UZRA01.6728.1_3/64-437","UZRA01","SAMN00791952","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZRA01.16068.1_1/1-123","UZRA01","SAMN00791952","['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UZRA01.6728.1_4/11-146","UZRA01","SAMN00791952","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWQK01.14150.1_1/1-374","OWQK01","SAMEA4378278","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0542930912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"OWQK01.14150.1_2/11-266","OWQK01","SAMEA4378278","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0558750912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"OWQK01.82114.1_2/1-140","OWQK01","SAMEA4378278","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.22813953982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"ORTM01.3620.1_7/64-437","ORTM01","SAMEA2338855","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORTM01.3620.1_6/11-266","ORTM01","SAMEA2338855","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEYK01.1990.1_4/64-437","UEYK01","SAMN06115412","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEYK01.1990.1_5/11-266","UEYK01","SAMN06115412","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEYK01.43108.1_1/18-267","UEYK01","SAMN06115412","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.56733861945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"ORTA01.8256.1_2/63-435","ORTA01","SAMEA2338846","['Bilophila_wadsworthia__BilWads6']",0.157572370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORTA01.8256.1_3/11-266","ORTA01","SAMEA2338846","['Bilophila_wadsworthia__BilWads6']",0.408758370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORTA01.16013.1_1/1-179","ORTA01","SAMEA2338846","['Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UYCF01.42994.1_1/1-263","UYCF01","SAMEA2158190","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UYCF01.42418.1_1/64-170","UYCF01","SAMEA2158190","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UYCF01.42994.1_2/11-86","UYCF01","SAMEA2158190","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OUNS01.43665.1_1/1-308","OUNS01","SAMN02711295","['Bilophila_sp._4_1_30__BilSpec3']",0.0406968334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OUNS01.42410.1_1/3-158","OUNS01","SAMN02711295","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWQE01.4863.1_6/40-290","OWQE01","SAMEA4378276","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.80360161945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"UESK01.167.1_24/64-437","UESK01","SAMN06115452","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UESK01.167.1_23/11-266","UESK01","SAMN06115452","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ULVI01.31932.1_2/64-437","ULVI01","SAMEA4835782","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULVI01.31932.1_3/11-266","ULVI01","SAMEA4835782","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULVI01.113578.1_2/11-266","ULVI01","SAMEA4835782","['uncultured_bacterium__EF645667']",0.196136276190246,TRUE,"uncultured_bacterium__EF645667"
"ULVI01.3370.1_1/11-266","ULVI01","SAMEA4835782","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"ULVI01.21254.1_1/63-143","ULVI01","SAMEA4835782","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"ULVI01.27269.1_1/63-143","ULVI01","SAMEA4835782","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"ULSP01.35921.1_1/64-135","ULSP01","SAMEA4835711","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UYCU01.3179.1_6/63-436","UYCU01","SAMEA2150563","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0079287876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"UYCU01.3179.1_5/11-266","UYCU01","SAMEA2150563","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"UYCU01.64859.1_2/2-107","UYCU01","SAMEA2150563","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16491153982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"ULVQ01.22236.1_1/1-209","ULVQ01","SAMEA4835790","['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"uncultured_bacterium__EF645667"
"UXIS01.7675.1_3/39-300","UXIS01","SAMEA2147092","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.28706661945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"UEOI01.68.1_98/64-437","UEOI01","SAMN06115502","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEOI01.68.1_97/11-266","UEOI01","SAMN06115502","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OQDA01.9639.1_2/11-266","OQDA01","SAMD00036328","['Bilophila_wadsworthia__BilWads6']",0.108964370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"OQDA01.9639.1_1/10-174","OQDA01","SAMD00036328","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OQDA01.6182.1_1/64-171","OQDA01","SAMD00036328","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORKI01.21129.1_3/1-321","ORKI01","SAMN04329780","['Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"ORKI01.21129.1_2/11-266","ORKI01","SAMN04329780","['uncultured_bacterium__EF645667']",0.173242276190246,TRUE,"uncultured_bacterium__EF645667"
"ORPG01.35666.1_1/116-414","ORPG01","SAMEA2338772","['Bilophila_wadsworthia__BilWads6']",0.170119370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"OYYZ01.33108.1_2/1-209","OYYZ01","SAMN06165173","['Bilophila_wadsworthia__BilWads6']",0.123293370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"VOFH01.569.1_1052/64-437","VOFH01","SAMN12384727","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"VOFH01.569.1_1051/11-266","VOFH01","SAMN12384727","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OZXT01.14102.1_2/1-293","OZXT01","SAMN06165036","['Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"OUQG01.33542.1_1/1-341","OUQG01","SAMN05194731","['Gordonibacter_pamelaeae__GrdPame5']",0.914608704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OUQG01.66959.1_1/2-178","OUQG01","SAMN05194731","['Gordonibacter_pamelaeae__GrdPame5']",0.839404704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"UZKR01.5017.1_5/63-436","UZKR01","SAMN00715217","['Desulfovibrio_piger__DslPige3']",0.0721370912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"UZKR01.5017.1_4/11-266","UZKR01","SAMN00715217","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"ULTF01.24000.1_1/1-251","ULTF01","SAMEA4835727","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMBE01.27485.1_2/11-266","UMBE01","SAMEA4835933","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMBE01.59671.1_1/64-259","UMBE01","SAMEA4835933","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMBE01.27485.1_1/1-162","UMBE01","SAMEA4835933","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORQB01.2480.1_3/26-290","ORQB01","SAMEA2338679","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.93279661945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"UMIN01.33664.1_2/40-291","UMIN01","SAMEA4836123","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.61628561945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"OQGJ01.44443.1_1/13-141","OQGJ01","SAMD00036193","['Bilophila_wadsworthia__BilWads6']",0.251702370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"UXMQ01.56405.1_2/11-175","UXMQ01","SAMEA2163575","['Desulfovibrio_piger__DslPige3']",0.49867209127423,TRUE,"Desulfovibrio_piger__DslPige3"
"UPDE01.5285.1_5/64-437","UPDE01","SAMEA2737715","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPDE01.5285.1_6/11-266","UPDE01","SAMEA2737715","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UPDE01.56882.1_1/3-237","UPDE01","SAMEA2737715","['Gordonibacter_pamelaeae__GrdPame5']",0.0265892210296696,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OQFY01.23152.1_1/1-96","OQFY01","SAMD00036206","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"OZVT01.14145.1_1/11-266","OZVT01","SAMN06165107","['Desulfovibrio_piger__DslPige4']",0.0110807876807884,TRUE,"Desulfovibrio_piger__DslPige4"
"OZVT01.14145.1_2/1-203","OZVT01","SAMN06165107","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"USWA01.26507.1_1/1-251","USWA01","SAMN06112038","['Bilophila_wadsworthia__BilWads6']",0.00948950000025001,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWPZ01.60434.1_1/1-209","OWPZ01","SAMEA4378320","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OURR01.7666.1_2/11-266","OURR01","SAMEA2338732","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OURR01.16177.1_1/64-309","OURR01","SAMEA2338732","['Bilophila_wadsworthia__BilWads6']",0.164882370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"OURR01.7666.1_1/2-160","OURR01","SAMEA2338732","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWRX01.3363.1_3/11-266","OWRX01","SAMEA4378243","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"USWT01.7101.1_2/64-437","USWT01","SAMN06112080","['Bilophila_sp._4_1_30__BilSpec3']",0.0077638334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"USWT01.7101.1_1/1-177","USWT01","SAMN06112080","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OPRJ01.48187.1_1/63-129","OPRJ01","SAMEA1963786","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UMHL01.53955.1_1/64-332","UMHL01","SAMEA4836100","['Bilophila_wadsworthia__BilWads6']",0.0993673705024268,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMHL01.43.1_2/11-266","UMHL01","SAMEA4836100","['uncultured_bacterium__EF645667']",0.196136276190246,TRUE,"uncultured_bacterium__EF645667"
"UMHL01.29304.1_1/11-266","UMHL01","SAMEA4836100","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"UMHL01.43.1_1/10-174","UMHL01","SAMEA4836100","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMHL01.18578.1_1/1-117","UMHL01","SAMEA4836100","['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UMHL01.29304.1_2/2-136","UMHL01","SAMEA4836100","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMHL01.31948.1_2/11-109","UMHL01","SAMEA4836100","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OPWU01.9928.1_1/64-437","OPWU01","SAMEA2041932","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0658240912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"OPWU01.9928.1_2/11-231","OPWU01","SAMEA2041932","['Bilophila_wadsworthia__BilWads6']",0.169973370502427,TRUE,"Bilophila_wadsworthia__BilWads6"
"ORKZ01.7491.1_1/2-168","ORKZ01","SAMN04329860","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.19776053982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"ORKZ01.1616.1_4/7-89","ORKZ01","SAMN04329860","['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"ULRT01.19057.1_1/63-315","ULRT01","SAMEA4835690","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"ULRT01.21750.1_2/1-126","ULRT01","SAMEA4835690","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UEPS01.199.1_39/64-437","UEPS01","SAMN06115422","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEPS01.199.1_38/11-266","UEPS01","SAMN06115422","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEPS01.45709.1_1/1-85","UEPS01","SAMN06115422","['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWEY01.522.1_5/64-437","OWEY01","SAMEA3708509","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OWEY01.522.1_6/11-266","OWEY01","SAMEA3708509","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULXX01.58981.1_4/1-203","ULXX01","SAMEA4835848","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"ULXX01.55978.1_1/11-184","ULXX01","SAMEA4835848","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"ULXX01.55978.1_2/2-136","ULXX01","SAMEA4835848","['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"uncultured_bacterium__EF645667"
"ULXX01.57433.1_1/2-136","ULXX01","SAMEA4835848","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"ULXX01.27846.1_1/63-142","ULXX01","SAMEA4835848","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"OVFT01.31486.1_1/1-199","OVFT01","SAMN06016379","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"OVFT01.28708.1_1/11-176","OVFT01","SAMN06016379","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"UEPB01.3610.1_4/65-438","UEPB01","SAMN06115513","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.15600709127423,TRUE,"Desulfovibrio_piger__DslPige3"
"UEPB01.3610.1_3/11-266","UEPB01","SAMN06115513","['Desulfovibrio_piger__DslPige3']",0.0203577876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"USZD01.10492.1_1/63-436","USZD01","SAMN06112078","['Desulfovibrio_piger__DslPige2']",0.0301885214698588,TRUE,"Desulfovibrio_piger__DslPige2"
"OPDJ01.30110.1_1/64-152","OPDJ01","SAMEA2042624","['Bilophila_sp._4_1_30__BilSpec3']",0.0378168334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"OPDJ01.65360.1_2/4-98","OPDJ01","SAMEA2042624","['Bilophila_sp._4_1_30__BilSpec3']",0.0016698334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"UMBT01.102272.1_2/11-199","UMBT01","SAMEA4835945","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667"
"UMBT01.102272.1_1/18-182","UMBT01","SAMEA4835945","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMBT01.100006.1_1/63-192","UMBT01","SAMEA4835945","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige3"
"UMBT01.65379.1_1/63-150","UMBT01","SAMEA4835945","['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"UMBT01.21318.1_1/1-81","UMBT01","SAMEA4835945","['Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,TRUE,"Desulfovibrio_piger__DslPige4"
"OPJI01.5107.1_3/1-133","OPJI01","SAMEA2042192","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.134897787680788,TRUE,"Desulfovibrio_piger__DslPige3"
"UZUO01.243.1_10/64-437","UZUO01","SAMN00792076","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"UZUO01.243.1_11/1-253","UZUO01","SAMN00792076","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"OUQD01.19870.1_1/1-159","OUQD01","SAMN05194733","['Gordonibacter_pamelaeae__GrdPame5']",0.839404704393165,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OUQD01.66139.1_1/1-185","OUQD01","SAMN05194733","['Gordonibacter_pamelaeae__GrdPame5']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5"
"OUQD01.16656.1_1/20-282","OUQD01","SAMN05194733","['Moorella_thermoacetica_Y72_copy_2__MooTher5']",7.96078061945668,TRUE,"Moorella_thermoacetica_Y72_copy_2__MooTher5"
"ORSB01.21858.1_2/63-436","ORSB01","SAMEA2338661","['uncultured_bacterium__EF645667']",0.201208276190246,TRUE,"uncultured_bacterium__EF645667"
"ORSB01.15319.1_3/11-266","ORSB01","SAMEA2338661","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.198492417985541,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231"
"ORSB01.21858.1_1/11-160","ORSB01","SAMEA2338661","['Bilophila_sp._4_1_30__BilSpec3']",0.0474288334302823,TRUE,"Bilophila_sp._4_1_30__BilSpec3"
"ORSB01.68070.1_1/1-105","ORSB01","SAMEA2338661","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231"
"ORSB01.15319.1_4/1-90","ORSB01","SAMEA2338661","['Desulfovibrio_sp._3_1_syn3__DsvSp230', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230"
"OVGE01.16886.1_2/1-311","OVGE01","SAMN06016403","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.35665453982822,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"OVGE01.16886.1_1/5-240","OVGE01","SAMN06016403","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.29916455633203,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2"
"OYYB01.32674.1_1/1-186","OYYB01","SAMN06164994","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULTL01.52873.1_2/1-210","ULTL01","SAMEA4835732","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULTL01.2954.1_3/1-125","ULTL01","SAMEA4835732","['Bilophila_wadsworthia__BilWads6']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULTL01.52873.1_1/11-117","ULTL01","SAMEA4835732","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"ULTL01.72320.1_1/64-137","ULTL01","SAMEA4835732","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Bilophila_wadsworthia__BilWads6"
"USXZ01.8618.1_5/63-436","USXZ01","SAMN06111976","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0595200912742298,TRUE,"Desulfovibrio_piger__DslPige3"
"USXZ01.1908.1_12/64-437","USXZ01","SAMN06111976","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"USXZ01.1908.1_13/11-266","USXZ01","SAMN06111976","['Bilophila_wadsworthia__BilWads6']",1.50000025001454e-06,TRUE,"Bilophila_wadsworthia__BilWads6"
"USXZ01.8618.1_4/11-266","USXZ01","SAMN06111976","['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0484617876807884,TRUE,"Desulfovibrio_piger__DslPige3"
"USXZ01.29157.1_2/6-240","USXZ01","SAMN06111976","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",0.949406884876434,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
"USXZ01.84312.1_1/46-212","USXZ01","SAMN06111976","['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Thermodesulfobium_narugense__CP002690', 'MSW_digester_clone__Unc01cxc']",NA,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2"
