hit_id,query_id,biosample_id,closest_ref,distance,SRM_present
OPBC01.22934.1_1/1-274,OPBC01,SAMEA2042661,['Desulfovibrio_piger__DslPige4'],0.06261709127422978,True
UEQS01.1523.1_6/64-437,UEQS01,SAMN06115474,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEQS01.1523.1_7/11-266,UEQS01,SAMN06115474,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UMDO01.55604.1_1/1-189,UMDO01,SAMEA4835996,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORRB01.47930.1_1/1-258,ORRB01,SAMEA2338636,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.08538309127422979,True
UEPJ01.120.1_5/63-436,UEPJ01,SAMN06115508,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04703709127422978,True
UEPJ01.135.1_43/64-437,UEPJ01,SAMN06115508,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEPJ01.120.1_9/63-436,UEPJ01,SAMN06115508,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06476409127422979,True
UEPJ01.135.1_42/11-266,UEPJ01,SAMN06115508,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEPJ01.120.1_6/11-266,UEPJ01,SAMN06115508,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UEPJ01.120.1_10/11-266,UEPJ01,SAMN06115508,['uncultured_bacterium__EF645667'],0.19613627619024632,True
UEPJ01.29723.1_1/58-197,UEPJ01,SAMN06115508,['Thermodesulfobium_narugense__CP002690'],1.2209010345810256,True
UEPJ01.69700.1_1/6-119,UEPJ01,SAMN06115508,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'Desulfitibacter_alkalitolerans__DfiAlka2']",NA,True
OQUN01.101083.1_1/1-176,OQUN01,SAMN06018977,['Bilophila_wadsworthia__BilWads6'],NA,True
OQUN01.3432.1_10/27-293,OQUN01,SAMN06018977,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.730742619456684,True
OQUN01.7255.1_3/27-294,OQUN01,SAMN06018977,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.003725619456684,True
OQUN01.3661.1_7/28-293,OQUN01,SAMN06018977,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.9904526194566845,True
OQUN01.1360.1_23/28-287,OQUN01,SAMN06018977,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],6.718101619456684,True
OQUN01.752.1_27/579-833,OQUN01,SAMN06018977,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.782300619456684,True
UPFH01.40214.1_1/3-225,UPFH01,SAMEA2737735,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORUY01.74640.1_2/51-113,ORUY01,SAMEA2338836,['Gordonibacter_pamelaeae__GrdPame5'],NA,True
UMHY01.21648.1_1/62-170,UMHY01,SAMEA4836112,"['uncultured_bacterium__EF645667', 'Candidatus_Desulfovibrio_trichonymphae', 'Bilophila_wadsworthia__BilWads6']",NA,True
UPRD01.14830.1_2/64-437,UPRD01,SAMEA2737755,['Bilophila_sp._4_1_30__BilSpec3'],0.007761833430282302,True
UPRD01.11496.1_1/58-396,UPRD01,SAMEA2737755,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1488285398282183,True
UPRD01.68791.1_2/6-152,UPRD01,SAMEA2737755,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.1519015563320347,True
UYKZ01.2646.1_3/40-291,UYKZ01,SAMN03653689,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.616285619456683,True
UZRI01.9393.1_3/11-223,UZRI01,SAMN00791945,['uncultured_bacterium__EF645667'],0.6088632761902464,True
UZRI01.9393.1_2/1-208,UZRI01,SAMN00791945,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,True
UZRI01.9393.1_1/64-165,UZRI01,SAMN00791945,"['uncultured_bacterium__EF645667', 'Candidatus_Desulfovibrio_trichonymphae', 'Bilophila_wadsworthia__BilWads6']",NA,True
OWDM01.1647.1_10/64-437,OWDM01,SAMEA3708668,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWDM01.1647.1_9/11-266,OWDM01,SAMEA3708668,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORQV01.11807.1_4/63-436,ORQV01,SAMEA2338630,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05614109127422978,True
ORQV01.11807.1_5/11-210,ORQV01,SAMEA2338630,['uncultured_bacterium__EF645667'],NA,True
ORQV01.10786.1_1/2-114,ORQV01,SAMEA2338630,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ORQV01.5150.1_3/27-294,ORQV01,SAMEA2338630,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.003725619456684,True
OZCI01.25984.1_1/59-127,OZCI01,SAMN06165009,"['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'uncultured_bacterium__EF645667']",NA,True
OZHM01.30500.1_2/1-130,OZHM01,SAMN06165194,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,True
OZHM01.38116.1_1/63-143,OZHM01,SAMN06165194,['Desulfovibrio_piger__DslPige4'],0.04143350000025001,True
UXRL01.12825.1_1/63-436,UXRL01,SAMEA2150234,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.059723091274229784,True
UXRL01.12825.1_2/11-266,UXRL01,SAMEA2150234,['uncultured_bacterium__EF645667'],0.17308527619024633,True
UXRL01.33878.1_1/7-240,UXRL01,SAMEA2150234,['Desulfitibacter_alkalitolerans__DfiAlka2'],0.9538875563320348,True
UPEV01.3774.1_4/64-437,UPEV01,SAMEA2737661,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPEV01.3774.1_3/1-253,UPEV01,SAMEA2737661,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWBO01.1174.1_9/11-266,OWBO01,SAMEA3708566,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
OWBO01.1174.1_8/1-96,OWBO01,SAMEA3708566,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667']",NA,True
UZOC01.4035.1_2/63-436,UZOC01,SAMN00791959,['Desulfovibrio_piger__DslPige4'],0.014106787680788402,True
UZOC01.4035.1_1/11-266,UZOC01,SAMN00791959,['Desulfovibrio_piger__DslPige3'],0.029709787680788406,True
ULQF01.78973.1_2/63-436,ULQF01,SAMEA4835648,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.04703709127422978,True
ULQF01.69311.1_2/6-151,ULQF01,SAMEA4835648,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
OWQR01.46029.1_2/1-203,OWQR01,SAMEA4378293,['Bilophila_sp._4_1_30__BilSpec3'],0.010748833430282302,True
UPMA01.100779.1_1/64-161,UPMA01,SAMEA2737835,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UEPV01.27412.1_1/11-266,UEPV01,SAMN06115453,['Bilophila_wadsworthia__BilWads6'],0.11780237050242684,True
UEPV01.25623.1_1/58-301,UEPV01,SAMN06115453,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
UEPV01.35011.1_1/6-241,UEPV01,SAMN06115453,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],0.9296348848764335,True
UEPV01.64045.1_1/35-168,UEPV01,SAMN06115453,['Bilophila_sp._4_1_30__BilSpec3'],0.04595883343028231,True
UZUV01.8414.1_2/64-437,UZUV01,SAMN00792102,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UZUV01.8414.1_1/11-211,UZUV01,SAMN00792102,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ULSU01.34545.1_4/62-435,ULSU01,SAMEA4835715,['uncultured_bacterium__EF645667'],0.48385127619024626,True
ULSU01.34545.1_5/11-233,ULSU01,SAMEA4835715,['uncultured_bacterium__EF645667'],0.6231722761902463,True
UZRA01.6728.1_3/64-437,UZRA01,SAMN00791952,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UZRA01.16068.1_1/1-123,UZRA01,SAMN00791952,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA,True
UZRA01.6728.1_4/11-146,UZRA01,SAMN00791952,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OWQK01.14150.1_1/1-374,OWQK01,SAMEA4378278,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05429309127422978,True
OWQK01.14150.1_2/11-266,OWQK01,SAMEA4378278,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05587509127422978,True
OWQK01.82114.1_2/1-140,OWQK01,SAMEA4378278,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.2281395398282182,True
ORTM01.3620.1_7/64-437,ORTM01,SAMEA2338855,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ORTM01.3620.1_6/11-266,ORTM01,SAMEA2338855,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEYK01.1990.1_4/64-437,UEYK01,SAMN06115412,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEYK01.1990.1_5/11-266,UEYK01,SAMN06115412,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEYK01.43108.1_1/18-267,UEYK01,SAMN06115412,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.5673386194566845,True
ORTA01.8256.1_2/63-435,ORTA01,SAMEA2338846,['Bilophila_wadsworthia__BilWads6'],0.15757237050242684,True
ORTA01.8256.1_3/11-266,ORTA01,SAMEA2338846,['Bilophila_wadsworthia__BilWads6'],0.40875837050242686,True
ORTA01.16013.1_1/1-179,ORTA01,SAMEA2338846,['Bilophila_sp._4_1_30__BilSpec3'],NA,True
UYCF01.42994.1_1/1-263,UYCF01,SAMEA2158190,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UYCF01.42418.1_1/64-170,UYCF01,SAMEA2158190,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UYCF01.42994.1_2/11-86,UYCF01,SAMEA2158190,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OUNS01.43665.1_1/1-308,OUNS01,SAMN02711295,['Bilophila_sp._4_1_30__BilSpec3'],0.040696833430282305,True
OUNS01.42410.1_1/3-158,OUNS01,SAMN02711295,['Bilophila_wadsworthia__BilWads6'],NA,True
OWQE01.4863.1_6/40-290,OWQE01,SAMEA4378276,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.803601619456684,True
UESK01.167.1_24/64-437,UESK01,SAMN06115452,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UESK01.167.1_23/11-266,UESK01,SAMN06115452,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
ULVI01.31932.1_2/64-437,ULVI01,SAMEA4835782,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ULVI01.31932.1_3/11-266,ULVI01,SAMEA4835782,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ULVI01.113578.1_2/11-266,ULVI01,SAMEA4835782,['uncultured_bacterium__EF645667'],0.19613627619024632,True
ULVI01.3370.1_1/11-266,ULVI01,SAMEA4835782,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
ULVI01.21254.1_1/63-143,ULVI01,SAMEA4835782,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
ULVI01.27269.1_1/63-143,ULVI01,SAMEA4835782,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,True
ULSP01.35921.1_1/64-135,ULSP01,SAMEA4835711,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UYCU01.3179.1_6/63-436,UYCU01,SAMEA2150563,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.007928787680788404,True
UYCU01.3179.1_5/11-266,UYCU01,SAMEA2150563,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UYCU01.64859.1_2/2-107,UYCU01,SAMEA2150563,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1649115398282184,True
ULVQ01.22236.1_1/1-209,ULVQ01,SAMEA4835790,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
UXIS01.7675.1_3/39-300,UXIS01,SAMEA2147092,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.287066619456684,True
UEOI01.68.1_98/64-437,UEOI01,SAMN06115502,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEOI01.68.1_97/11-266,UEOI01,SAMN06115502,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
OQDA01.9639.1_2/11-266,OQDA01,SAMD00036328,['Bilophila_wadsworthia__BilWads6'],0.10896437050242683,True
OQDA01.9639.1_1/10-174,OQDA01,SAMD00036328,['Bilophila_wadsworthia__BilWads6'],NA,True
OQDA01.6182.1_1/64-171,OQDA01,SAMD00036328,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ORKI01.21129.1_3/1-321,ORKI01,SAMN04329780,['Desulfovibrio_piger__DslPige3'],NA,True
ORKI01.21129.1_2/11-266,ORKI01,SAMN04329780,['uncultured_bacterium__EF645667'],0.17324227619024635,True
ORPG01.35666.1_1/116-414,ORPG01,SAMEA2338772,['Bilophila_wadsworthia__BilWads6'],0.17011937050242681,True
OYYZ01.33108.1_2/1-209,OYYZ01,SAMN06165173,['Bilophila_wadsworthia__BilWads6'],0.12329337050242684,True
VOFH01.569.1_1052/64-437,VOFH01,SAMN12384727,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
VOFH01.569.1_1051/11-266,VOFH01,SAMN12384727,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OZXT01.14102.1_2/1-293,OZXT01,SAMN06165036,['Desulfovibrio_piger__DslPige3'],NA,True
OUQG01.33542.1_1/1-341,OUQG01,SAMN05194731,['Gordonibacter_pamelaeae__GrdPame5'],0.9146087043931652,True
OUQG01.66959.1_1/2-178,OUQG01,SAMN05194731,['Gordonibacter_pamelaeae__GrdPame5'],0.8394047043931652,True
UZKR01.5017.1_5/63-436,UZKR01,SAMN00715217,['Desulfovibrio_piger__DslPige3'],0.07213709127422978,True
UZKR01.5017.1_4/11-266,UZKR01,SAMN00715217,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
ULTF01.24000.1_1/1-251,ULTF01,SAMEA4835727,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UMBE01.27485.1_2/11-266,UMBE01,SAMEA4835933,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UMBE01.59671.1_1/64-259,UMBE01,SAMEA4835933,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
UMBE01.27485.1_1/1-162,UMBE01,SAMEA4835933,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ORQB01.2480.1_3/26-290,ORQB01,SAMEA2338679,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.932796619456683,True
UMIN01.33664.1_2/40-291,UMIN01,SAMEA4836123,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.616285619456683,True
OQGJ01.44443.1_1/13-141,OQGJ01,SAMD00036193,['Bilophila_wadsworthia__BilWads6'],0.25170237050242683,True
UXMQ01.56405.1_2/11-175,UXMQ01,SAMEA2163575,['Desulfovibrio_piger__DslPige3'],0.4986720912742298,True
UPDE01.5285.1_5/64-437,UPDE01,SAMEA2737715,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPDE01.5285.1_6/11-266,UPDE01,SAMEA2737715,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UPDE01.56882.1_1/3-237,UPDE01,SAMEA2737715,['Gordonibacter_pamelaeae__GrdPame5'],0.02658922102966965,True
OQFY01.23152.1_1/1-96,OQFY01,SAMD00036206,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
OZVT01.14145.1_1/11-266,OZVT01,SAMN06165107,['Desulfovibrio_piger__DslPige4'],0.011080787680788403,True
OZVT01.14145.1_2/1-203,OZVT01,SAMN06165107,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
USWA01.26507.1_1/1-251,USWA01,SAMN06112038,['Bilophila_wadsworthia__BilWads6'],0.009489500000250013,True
OWPZ01.60434.1_1/1-209,OWPZ01,SAMEA4378320,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OURR01.7666.1_2/11-266,OURR01,SAMEA2338732,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OURR01.16177.1_1/64-309,OURR01,SAMEA2338732,['Bilophila_wadsworthia__BilWads6'],0.16488237050242682,True
OURR01.7666.1_1/2-160,OURR01,SAMEA2338732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OWRX01.3363.1_3/11-266,OWRX01,SAMEA4378243,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
USWT01.7101.1_2/64-437,USWT01,SAMN06112080,['Bilophila_sp._4_1_30__BilSpec3'],0.0077638334302823015,True
USWT01.7101.1_1/1-177,USWT01,SAMN06112080,['Bilophila_wadsworthia__BilWads6'],NA,True
OPRJ01.48187.1_1/63-129,OPRJ01,SAMEA1963786,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'uncultured_bacterium__EF645667']",NA,True
UMHL01.53955.1_1/64-332,UMHL01,SAMEA4836100,['Bilophila_wadsworthia__BilWads6'],0.09936737050242683,True
UMHL01.43.1_2/11-266,UMHL01,SAMEA4836100,['uncultured_bacterium__EF645667'],0.19613627619024632,True
UMHL01.29304.1_1/11-266,UMHL01,SAMEA4836100,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.0018347876807884042,True
UMHL01.43.1_1/10-174,UMHL01,SAMEA4836100,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
UMHL01.18578.1_1/1-117,UMHL01,SAMEA4836100,"['Bilophila_wadsworthia__BilWads6', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
UMHL01.29304.1_2/2-136,UMHL01,SAMEA4836100,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
UMHL01.31948.1_2/11-109,UMHL01,SAMEA4836100,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OPWU01.9928.1_1/64-437,OPWU01,SAMEA2041932,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.06582409127422978,True
OPWU01.9928.1_2/11-231,OPWU01,SAMEA2041932,['Bilophila_wadsworthia__BilWads6'],0.16997337050242683,True
ORKZ01.7491.1_1/2-168,ORKZ01,SAMN04329860,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1977605398282183,True
ORKZ01.1616.1_4/7-89,ORKZ01,SAMN04329860,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,True
ULRT01.19057.1_1/63-315,ULRT01,SAMEA4835690,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULRT01.21750.1_2/1-126,ULRT01,SAMEA4835690,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Bilophila_wadsworthia__BilWads6']",NA,True
UEPS01.199.1_39/64-437,UEPS01,SAMN06115422,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEPS01.199.1_38/11-266,UEPS01,SAMN06115422,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UEPS01.45709.1_1/1-85,UEPS01,SAMN06115422,"['Bilophila_wadsworthia__BilWads6', 'uncultured_bacterium__EF645667']",NA,True
OWEY01.522.1_5/64-437,OWEY01,SAMEA3708509,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OWEY01.522.1_6/11-266,OWEY01,SAMEA3708509,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
ULXX01.58981.1_4/1-203,ULXX01,SAMEA4835848,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
ULXX01.55978.1_1/11-184,ULXX01,SAMEA4835848,['uncultured_bacterium__EF645667'],NA,True
ULXX01.55978.1_2/2-136,ULXX01,SAMEA4835848,"['uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige2']",NA,True
ULXX01.57433.1_1/2-136,ULXX01,SAMEA4835848,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
ULXX01.27846.1_1/63-142,ULXX01,SAMEA4835848,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
OVFT01.31486.1_1/1-199,OVFT01,SAMN06016379,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
OVFT01.28708.1_1/11-176,OVFT01,SAMN06016379,['Bilophila_wadsworthia__BilWads6'],NA,True
UEPB01.3610.1_4/65-438,UEPB01,SAMN06115513,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.15600709127422976,True
UEPB01.3610.1_3/11-266,UEPB01,SAMN06115513,['Desulfovibrio_piger__DslPige3'],0.020357787680788404,True
USZD01.10492.1_1/63-436,USZD01,SAMN06112078,['Desulfovibrio_piger__DslPige2'],0.030188521469858797,True
OPDJ01.30110.1_1/64-152,OPDJ01,SAMEA2042624,['Bilophila_sp._4_1_30__BilSpec3'],0.037816833430282304,True
OPDJ01.65360.1_2/4-98,OPDJ01,SAMEA2042624,['Bilophila_sp._4_1_30__BilSpec3'],0.0016698334302823019,True
UMBT01.102272.1_2/11-199,UMBT01,SAMEA4835945,['uncultured_bacterium__EF645667'],NA,True
UMBT01.102272.1_1/18-182,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige2']",NA,True
UMBT01.100006.1_1/63-192,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
UMBT01.65379.1_1/63-150,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige4', 'Desulfovibrio_piger__DslPige3']",NA,True
UMBT01.21318.1_1/1-81,UMBT01,SAMEA4835945,"['Desulfovibrio_piger__DslPige4', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3']",NA,True
OPJI01.5107.1_3/1-133,OPJI01,SAMEA2042192,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.1348977876807884,True
UZUO01.243.1_10/64-437,UZUO01,SAMN00792076,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
UZUO01.243.1_11/1-253,UZUO01,SAMN00792076,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
OUQD01.19870.1_1/1-159,OUQD01,SAMN05194733,['Gordonibacter_pamelaeae__GrdPame5'],0.8394047043931652,True
OUQD01.66139.1_1/1-185,OUQD01,SAMN05194733,['Gordonibacter_pamelaeae__GrdPame5'],NA,True
OUQD01.16656.1_1/20-282,OUQD01,SAMN05194733,['Moorella_thermoacetica_Y72_copy_2__MooTher5'],7.960780619456683,True
ORSB01.21858.1_2/63-436,ORSB01,SAMEA2338661,['uncultured_bacterium__EF645667'],0.20120827619024634,True
ORSB01.15319.1_3/11-266,ORSB01,SAMEA2338661,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.19849241798554135,True
ORSB01.21858.1_1/11-160,ORSB01,SAMEA2338661,['Bilophila_sp._4_1_30__BilSpec3'],0.047428833430282306,True
ORSB01.68070.1_1/1-105,ORSB01,SAMEA2338661,"['Desulfovibrio_sp._6_1_46AFAA__DsvSp231', 'Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,True
ORSB01.15319.1_4/1-90,ORSB01,SAMEA2338661,"['Desulfovibrio_sp._3_1_syn3__DsvSp230', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
OVGE01.16886.1_2/1-311,OVGE01,SAMN06016403,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3566545398282184,True
OVGE01.16886.1_1/5-240,OVGE01,SAMN06016403,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.2991645563320349,True
OYYB01.32674.1_1/1-186,OYYB01,SAMN06164994,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ULTL01.52873.1_2/1-210,ULTL01,SAMEA4835732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ULTL01.2954.1_3/1-125,ULTL01,SAMEA4835732,['Bilophila_wadsworthia__BilWads6'],NA,True
ULTL01.52873.1_1/11-117,ULTL01,SAMEA4835732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,True
ULTL01.72320.1_1/64-137,ULTL01,SAMEA4835732,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'uncultured_bacterium__EF645667', 'Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",NA,True
USXZ01.8618.1_5/63-436,USXZ01,SAMN06111976,"['Desulfovibrio_piger__DslPige3', 'Desulfovibrio_piger__DslPige4']",0.05952009127422978,True
USXZ01.1908.1_12/64-437,USXZ01,SAMN06111976,['Bilophila_wadsworthia__BilWads6'],1.50000025001454e-06,True
