# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_2/E5_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_2/E5_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_2/E5_1.bam	RPKG
10840_39	k141_108152	41407	43380	-	1974	0	0
10840_40	k141_108152	43549	45624	+	2076	0	0
10840_41	k141_108152	45733	46218	-	486	0	0
10840_42	k141_108152	46218	47297	-	1080	0	0
10840_43	k141_108152	47294	48163	-	870	0	0
10840_44	k141_108152	48197	49246	-	1050	0	0
10840_45	k141_108152	49249	49845	-	597	0	0
10840_46	k141_108152	49851	50480	-	630	0	0
10840_47	k141_108152	50835	52097	-	1263	0	0
10840_48	k141_108152	52131	52685	-	555	0	0
10840_49	k141_108152	52822	53514	+	693	0	0
10840_50	k141_108152	53680	54687	+	1008	0	0
10840_51	k141_108152	54724	55737	+	1014	0	0
10840_52	k141_108152	55973	56665	+	693	0	0
10840_53	k141_108152	56738	58018	+	1281	0	0
10840_54	k141_108152	58091	59107	-	1017	0	0
10840_55	k141_108152	59191	60993	+	1803	0	0
10840_56	k141_108152	61004	61321	+	318	0	0
10840_57	k141_108152	61420	62022	+	603	0	0
10840_58	k141_108152	62320	63543	+	1224	0	0
10840_59	k141_108152	63644	63943	+	300	0	0
10840_60	k141_108152	63955	64044	+	90	0	0
10841_1	k141_58549	3	461	+	459	0	0
10841_2	k141_58549	572	1039	+	468	0	0
10841_3	k141_58549	1023	1109	+	87	0	0
10842_1	k141_100976	3	797	-	795	0	0
10842_2	k141_100976	794	1606	-	813	0	0
10842_3	k141_100976	1667	2143	-	477	0	0
10843_1	k141_23588	3	1454	+	1452	0	0
10844_1	k141_37168	3	1412	-	1410	74	0.395216
10844_2	k141_37168	1499	1849	-	351	46	0.986898
10844_3	k141_37168	1837	2241	-	405	48	0.892499
10844_4	k141_37168	2421	2654	-	234	3	0.0965444
10845_1	k141_2469	3	119	-	117	0	0
10845_2	k141_2469	116	3286	-	3171	0	0
10845_3	k141_2469	3295	3921	-	627	0	0
10845_4	k141_2469	3918	4526	-	609	0	0
10845_5	k141_2469	4688	5680	+	993	0	0
10845_6	k141_2469	6014	6964	-	951	0	0
10845_7	k141_2469	6988	8169	-	1182	0	0
10845_8	k141_2469	8187	9320	-	1134	0	0
10845_9	k141_2469	9348	10898	-	1551	0	0
10845_10	k141_2469	10915	14217	-	3303	0	0
10845_11	k141_2469	14595	15830	+	1236	0	0
10845_12	k141_2469	16456	19284	+	2829	0	0
10845_13	k141_2469	19303	20880	+	1578	0	0
10845_14	k141_2469	20913	21977	+	1065	0	0
10845_15	k141_2469	22033	23211	+	1179	0	0
10845_16	k141_2469	23416	24201	+	786	0	0
10845_17	k141_2469	24366	26567	+	2202	0	0
10845_18	k141_2469	26665	27993	+	1329	0	0
10845_19	k141_2469	28010	28978	+	969	0	0
10845_20	k141_2469	28986	31259	+	2274	0	0
10845_21	k141_2469	31560	32447	+	888	0	0
10845_22	k141_2469	32624	34147	+	1524	0	0
10845_23	k141_2469	34178	37564	+	3387	0	0
10845_24	k141_2469	37577	39790	+	2214	0	0
10845_25	k141_2469	39999	41738	+	1740	0	0
10845_26	k141_2469	41741	42409	+	669	0	0
10845_27	k141_2469	42615	43538	+	924	0	0
10845_28	k141_2469	43570	45060	+	1491	0	0
10846_1	k141_108154	2	454	-	453	0	0
10846_2	k141_108154	482	1057	-	576	0	0
10847_1	k141_9955	136	849	-	714	0	0
10847_2	k141_9955	911	1153	-	243	0	0
10848_1	k141_37170	3	605	-	603	0	0
10848_2	k141_37170	632	1111	-	480	0	0
10849_1	k141_114797	3	380	-	378	0	0
10849_2	k141_114797	529	1047	+	519	0	0
10850_1	k141_72797	3	545	-	543	23	0.31897
10850_2	k141_72797	563	1330	-	768	28	0.274548
10851_1	k141_100980	3	638	+	636	0	0
10851_2	k141_100980	671	1237	+	567	0	0
10852_1	k141_9956	160	1329	+	1170	0	0
10853_1	k141_37173	4	126	-	123	0	0
10853_2	k141_37173	311	1084	-	774	0	0
10854_1	k141_23595	1	288	+	288	0	0
10854_2	k141_23595	291	773	+	483	0	0
10854_3	k141_23595	789	1376	+	588	0	0
10855_1	k141_2470	41	994	-	954	0	0
10855_2	k141_2470	995	2119	-	1125	0	0
10855_3	k141_2470	2314	2862	-	549	0	0
10856_1	k141_114801	1	249	-	249	0	0
10856_2	k141_114801	464	1021	-	558	0	0
10856_3	k141_114801	1207	1344	+	138	0	0
10856_4	k141_114801	1393	1620	+	228	0	0
10857_1	k141_108155	2	964	-	963	36	0.281513
10857_2	k141_108155	1046	2860	-	1815	69	0.286282
10858_1	k141_93831	521	1993	-	1473	0	0
10858_2	k141_93831	2209	3561	-	1353	0	0
10858_3	k141_93831	3654	4859	-	1206	0	0
10858_4	k141_93831	4874	5776	-	903	0	0
10858_5	k141_93831	5814	6488	-	675	0	0
10858_6	k141_93831	6527	7615	-	1089	0	0
10858_7	k141_93831	7814	8926	-	1113	0	0
10858_8	k141_93831	9154	10002	-	849	0	0
10858_9	k141_93831	10116	10949	-	834	0	0
10858_10	k141_93831	10965	11681	-	717	0	0
10858_11	k141_93831	12246	13736	-	1491	0	0
10858_12	k141_93831	13925	14854	+	930	0	0
10858_13	k141_93831	15041	15817	-	777	0	0
10858_14	k141_93831	15810	17000	-	1191	0	0
10858_15	k141_93831	17251	17382	-	132	0	0
10858_16	k141_93831	17480	18838	-	1359	0	0
10858_17	k141_93831	18851	20209	-	1359	2	0.0110824
10858_18	k141_93831	20440	21351	-	912	0	0
10858_19	k141_93831	21557	22969	+	1413	0	0
10858_20	k141_93831	23075	24508	-	1434	0	0
10858_21	k141_93831	24673	26832	-	2160	0	0
10858_22	k141_93831	27133	28347	-	1215	0	0
10858_23	k141_93831	28365	28871	-	507	0	0
10858_24	k141_93831	29051	32098	-	3048	0	0
10858_25	k141_93831	32102	33319	-	1218	0	0
10858_26	k141_93831	33277	33894	-	618	0	0
10858_27	k141_93831	34121	34699	-	579	0	0
10858_28	k141_93831	34888	36375	-	1488	0	0
10858_29	k141_93831	36390	39029	-	2640	6	0.0171147
10859_1	k141_135639	1	459	+	459	0	0
10859_2	k141_135639	714	2699	-	1986	0	0
10859_3	k141_135639	2724	5225	-	2502	1	0.00300978
10859_4	k141_135639	5293	5403	+	111	0	0
10859_5	k141_135639	5371	8211	-	2841	0	0
10859_6	k141_135639	8268	9422	+	1155	0	0
10859_7	k141_135639	9371	9628	-	258	0	0
10859_8	k141_135639	9603	11129	-	1527	0	0
10859_9	k141_135639	11267	12277	+	1011	0	0
10859_10	k141_135639	12219	13022	-	804	0	0
10860_1	k141_129315	289	1632	+	1344	0	0
10860_2	k141_129315	1666	2508	+	843	0	0
10860_3	k141_129315	2508	3347	+	840	2	0.0179297
10860_4	k141_129315	3469	4092	+	624	0	0
10860_5	k141_129315	4242	5012	+	771	0	0
10860_6	k141_129315	4984	6693	+	1710	0	0
10860_7	k141_129315	6714	8429	+	1716	0	0
10860_8	k141_129315	8579	10021	+	1443	2	0.0104372
10860_9	k141_129315	10087	11136	-	1050	0	0
10860_10	k141_129315	11659	14814	+	3156	3	0.00715823
10860_11	k141_129315	14819	17293	+	2475	0	0
10860_12	k141_129315	17311	18084	+	774	0	0
10860_13	k141_129315	18140	19126	+	987	0	0
10860_14	k141_129315	19188	19952	+	765	0	0
10860_15	k141_129315	20607	21443	-	837	1	0.00899697
10860_16	k141_129315	21629	22558	-	930	0	0
10860_17	k141_129315	22629	23522	-	894	0	0
10860_18	k141_129315	23758	24435	+	678	3	0.0333206
10860_19	k141_129315	24432	25562	+	1131	0	0
10860_20	k141_129315	25663	26709	-	1047	0	0
10860_21	k141_129315	26933	27634	+	702	0	0
10860_22	k141_129315	27609	28250	+	642	0	0
10860_23	k141_129315	28341	28724	+	384	0	0
10860_24	k141_129315	29094	29459	+	366	0	0
10860_25	k141_129315	29586	30128	-	543	2	0.0277365
10860_26	k141_129315	30216	30605	-	390	0	0
10860_27	k141_129315	30793	30888	+	96	0	0
10860_28	k141_129315	30963	31736	+	774	0	0
10860_29	k141_129315	32618	32827	+	210	0	0
10860_30	k141_129315	32941	33687	-	747	0	0
10860_31	k141_129315	34208	34483	+	276	0	0
10860_32	k141_129315	34541	36460	+	1920	0	0
10860_33	k141_129315	36513	37304	+	792	0	0
10860_34	k141_129315	37387	38940	+	1554	0	0
10860_35	k141_129315	38965	39453	+	489	0	0
10860_36	k141_129315	39570	39779	+	210	0	0
10860_37	k141_129315	40062	40970	+	909	0	0
10860_38	k141_129315	40979	41854	+	876	0	0
10860_39	k141_129315	41920	42228	+	309	8	0.194963
10860_40	k141_129315	42315	43229	-	915	10	0.0823001
10860_41	k141_129315	43232	44152	-	921	0	0
10860_42	k141_129315	44139	44555	-	417	2	0.0361173
10860_43	k141_129315	44515	45303	-	789	5	0.0477216
10860_44	k141_129315	45300	47153	-	1854	7	0.0284322
10860_45	k141_129315	47283	47672	-	390	1	0.0193089
10860_46	k141_129315	47898	48113	+	216	4	0.139453
10860_47	k141_129315	48238	48558	+	321	12	0.281513
10860_48	k141_129315	48616	49089	+	474	14	0.222419
10860_49	k141_129315	49187	52012	+	2826	16	0.0426353
10861_1	k141_9957	133	1011	+	879	2	0.0171342
10861_2	k141_9957	1053	1973	+	921	4	0.0327056
10861_3	k141_9957	2003	3079	+	1077	0	0
10862_1	k141_86844	90	959	+	870	0	0
10862_2	k141_86844	940	2235	+	1296	0	0
10862_3	k141_86844	2248	2511	+	264	0	0
10862_4	k141_86844	2539	4266	+	1728	0	0
10862_5	k141_86844	4409	5779	+	1371	0	0
10862_6	k141_86844	5803	7209	+	1407	0	0
10862_7	k141_86844	7288	9003	+	1716	0	0
10862_8	k141_86844	9068	9874	+	807	0	0
10862_9	k141_86844	9938	11548	-	1611	0	0
10862_10	k141_86844	11825	13183	+	1359	0	0
10862_11	k141_86844	13334	13909	+	576	0	0
10862_12	k141_86844	13958	16675	+	2718	0	0
10862_13	k141_86844	16684	17838	+	1155	0	0
10862_14	k141_86844	17860	19386	+	1527	0	0
10862_15	k141_86844	19411	20697	+	1287	0	0
10862_16	k141_86844	20690	20833	+	144	0	0
10862_17	k141_86844	20848	22239	+	1392	0	0
10862_18	k141_86844	22342	22713	+	372	0	0
10862_19	k141_86844	22716	23141	+	426	0	0
10862_20	k141_86844	23160	23891	+	732	0	0
10862_21	k141_86844	24233	24835	+	603	0	0
10862_22	k141_86844	24832	25239	+	408	0	0
10862_23	k141_86844	25266	25757	+	492	0	0
10862_24	k141_86844	25833	26621	+	789	0	0
10862_25	k141_86844	26697	27710	+	1014	0	0
10862_26	k141_86844	27715	28074	+	360	0	0
10862_27	k141_86844	28120	30819	-	2700	0	0
10862_28	k141_86844	30929	31567	+	639	0	0
10863_1	k141_37178	3	365	-	363	0	0
10863_2	k141_37178	398	1252	-	855	0	0
10864_1	k141_44547	143	1213	+	1071	0	0
10864_2	k141_44547	1414	1782	+	369	0	0
10864_3	k141_44547	1908	2000	+	93	0	0
10864_4	k141_44547	2089	2301	+	213	0	0
10864_5	k141_44547	2308	3078	+	771	0	0
10864_6	k141_44547	3047	4456	+	1410	0	0
10864_7	k141_44547	4544	4867	+	324	0	0
10864_8	k141_44547	5196	5753	+	558	0	0
10864_9	k141_44547	5775	8588	+	2814	0	0
10864_10	k141_44547	8924	9457	-	534	0	0
10864_11	k141_44547	9531	10085	-	555	0	0
10864_12	k141_44547	10090	10860	-	771	0	0
10864_13	k141_44547	10862	11116	-	255	0	0
10864_14	k141_44547	11287	11535	+	249	0	0
10864_15	k141_44547	11572	11787	+	216	0	0
10864_16	k141_44547	11792	12043	+	252	0	0
10864_17	k141_44547	12056	12238	+	183	0	0
10864_18	k141_44547	12219	12434	+	216	0	0
10864_19	k141_44547	12449	12691	+	243	0	0
10864_20	k141_44547	13825	14889	-	1065	0	0
10864_21	k141_44547	14907	15524	-	618	0	0
10864_22	k141_44547	15809	16867	-	1059	0	0
10864_23	k141_44547	16941	17996	-	1056	0	0
10864_24	k141_44547	18013	19047	-	1035	0	0
10864_25	k141_44547	19055	19525	-	471	0	0
10864_26	k141_44547	19580	20173	-	594	0	0
10864_27	k141_44547	20224	20943	-	720	0	0
10864_28	k141_44547	20943	22013	-	1071	0	0
10864_29	k141_44547	22015	23358	-	1344	0	0
10864_30	k141_44547	23360	24370	-	1011	0	0
10864_31	k141_44547	24448	25881	+	1434	0	0
10864_32	k141_44547	26184	26798	+	615	0	0
10864_33	k141_44547	26803	27639	+	837	0	0
10864_34	k141_44547	27648	29402	+	1755	0	0
10864_35	k141_44547	29413	30735	+	1323	0	0
10864_36	k141_44547	30742	31350	+	609	0	0
10864_37	k141_44547	31347	33194	+	1848	0	0
10864_38	k141_44547	33216	33671	+	456	0	0
10864_39	k141_44547	33992	38044	-	4053	0	0
10865_1	k141_23597	3	209	-	207	0	0
10865_2	k141_23597	196	2253	-	2058	0	0
10865_3	k141_23597	2516	2716	-	201	0	0
10866_1	k141_100984	1	2013	-	2013	0	0
10867_1	k141_93833	2	136	-	135	0	0
10867_2	k141_93833	459	1547	+	1089	0	0
10868_1	k141_114805	37	1032	-	996	0	0
10869_1	k141_37180	2	1078	+	1077	0	0
10870_1	k141_86845	1	1242	+	1242	4	0.0242527
10870_2	k141_86845	1269	1418	-	150	1	0.0502031
10871_1	k141_135644	1	771	+	771	0	0
10871_2	k141_135644	768	1109	+	342	0	0
10872_1	k141_23600	3	548	-	546	0	0
10872_2	k141_23600	956	1150	-	195	0	0
10873_1	k141_9960	2	2098	+	2097	0	0
10874_1	k141_121327	1	699	-	699	0	0
10874_2	k141_121327	701	1810	-	1110	0	0
10874_3	k141_121327	1832	2425	-	594	0	0
10874_4	k141_121327	2560	3486	-	927	0	0
10874_5	k141_121327	3486	4259	-	774	0	0
10874_6	k141_121327	4240	5106	-	867	0	0
10874_7	k141_121327	5165	6355	-	1191	0	0
10874_8	k141_121327	6441	6530	-	90	0	0
10874_9	k141_121327	6849	7520	+	672	0	0
10874_10	k141_121327	7828	8271	-	444	0	0
10874_11	k141_121327	8271	9371	-	1101	0	0
10874_12	k141_121327	9408	9659	-	252	0	0
10874_13	k141_121327	9788	10273	-	486	0	0
10874_14	k141_121327	10325	11077	-	753	0	0
10874_15	k141_121327	11094	12470	-	1377	0	0
10875_1	k141_114808	2	745	-	744	0	0
10875_2	k141_114808	751	1665	-	915	0	0
10875_3	k141_114808	1867	2376	-	510	0	0
10876_1	k141_129321	2	1387	+	1386	0	0
10876_2	k141_129321	1391	2869	+	1479	0	0
10877_1	k141_108164	3	362	+	360	0	0
10877_2	k141_108164	365	1264	+	900	0	0
10878_1	k141_23601	3	350	+	348	6	0.129836
10878_2	k141_23601	435	1127	+	693	12	0.130398
10878_3	k141_23601	1341	2102	+	762	17	0.168002
10879_1	k141_44556	1	1377	+	1377	0	0
10879_2	k141_44556	1463	2398	-	936	0	0
10880_1	k141_135653	1	1089	+	1089	0	0
10881_1	k141_86854	1	1629	+	1629	0	0
10882_1	k141_37181	2	262	+	261	0	0
10882_2	k141_37181	690	2060	+	1371	0	0
10882_3	k141_37181	2076	3017	+	942	0	0
10882_4	k141_37181	3075	4466	+	1392	0	0
10883_1	k141_9966	2	625	+	624	76	0.917172
10883_2	k141_9966	670	1272	+	603	51	0.636905
10884_1	k141_129326	1	885	-	885	0	0
10884_2	k141_129326	996	1925	-	930	0	0
10885_1	k141_121332	1	99	-	99	0	0
10885_2	k141_121332	396	1283	+	888	6	0.0508815
10885_3	k141_121332	1431	1520	+	90	0	0
10886_1	k141_108169	3	341	-	339	0	0
10886_2	k141_108169	347	1048	-	702	0	0
10887_1	k141_44558	4	195	-	192	8	0.313769
10887_2	k141_44558	497	1072	-	576	4	0.0522949
10888_1	k141_100986	2	448	+	447	0	0
10888_2	k141_100986	575	1669	+	1095	0	0
10888_3	k141_100986	1785	3779	+	1995	0	0
10888_4	k141_100986	3933	5141	-	1209	0	0
10888_5	k141_100986	5511	5630	-	120	0	0
10889_1	k141_9971	2	418	+	417	0	0
10889_2	k141_9971	418	1251	+	834	0	0
10890_1	k141_135658	1	795	+	795	0	0
10891_1	k141_129328	55	1053	+	999	0	0
10892_1	k141_100987	1	183	+	183	0	0
10892_2	k141_100987	180	1544	+	1365	13	0.0717187
10893_1	k141_121336	2	802	+	801	18	0.169224
10893_2	k141_121336	848	1135	-	288	6	0.156885
10894_1	k141_121338	176	601	+	426	58	1.02527
10894_2	k141_121338	617	856	+	240	3	0.0941308
10894_3	k141_121338	1050	1151	+	102	0	0
10895_1	k141_51851	325	873	+	549	86	1.17964
10895_2	k141_51851	891	3257	+	2367	355	1.12941
10895_3	k141_51851	3275	3883	+	609	85	1.05105
10895_4	k141_51851	3890	6313	+	2424	374	1.16188
10895_5	k141_51851	6325	8022	+	1698	162	0.718454
10895_6	k141_51851	8125	9756	+	1632	52	0.239941
10895_7	k141_51851	9876	11867	+	1992	329	1.24374
10895_8	k141_51851	12129	15599	+	3471	663	1.4384
10895_9	k141_51851	15662	16636	+	975	137	1.05813
10895_10	k141_51851	16731	17576	+	846	113	1.00584
10895_11	k141_51851	17607	17870	+	264	23	0.656063
10895_12	k141_51851	17905	18510	+	606	80	0.99412
10895_13	k141_51851	18686	19432	+	747	88	0.887123
10895_14	k141_51851	19429	21738	+	2310	243	0.792165
10895_15	k141_51851	21739	22131	+	393	48	0.919751
10895_16	k141_51851	22147	22809	+	663	74	0.840504
10895_17	k141_51851	22865	23779	+	915	101	0.831231
10895_18	k141_51851	23776	24897	+	1122	161	1.08057
10895_19	k141_51851	24884	25027	+	144	47	2.45786
10895_20	k141_51851	25666	26670	+	1005	146	1.09398
10895_21	k141_51851	26701	27021	+	321	34	0.797619
10895_22	k141_51851	27173	27316	+	144	57	2.98081
10895_23	k141_51851	27568	28911	+	1344	200	1.1206
10895_24	k141_51851	29017	30255	+	1239	97	0.589552
10895_25	k141_51851	30258	30956	+	699	119	1.28201
10895_26	k141_51851	31102	32163	+	1062	160	1.13453
10895_27	k141_51851	32288	32947	+	660	118	1.34636
10895_28	k141_51851	32937	34877	+	1941	279	1.08243
10895_29	k141_51851	34888	35625	+	738	56	0.571417
10895_30	k141_51851	35622	36881	+	1260	165	0.986132
10895_31	k141_51851	37062	37658	+	597	108	1.36229
10895_32	k141_51851	37671	38192	+	522	79	1.13967
10895_33	k141_51851	38213	39640	+	1428	193	1.01777
10895_34	k141_51851	39822	41300	+	1479	201	1.02341
10895_35	k141_51851	41350	43248	+	1899	281	1.1143
10895_36	k141_51851	43290	44933	-	1644	288	1.3192
10895_37	k141_51851	45117	45944	+	828	111	1.00952
10895_38	k141_51851	46115	46990	+	876	112	0.962799
10895_39	k141_51851	47011	47466	-	456	36	0.59451
10895_40	k141_51851	47471	48244	-	774	116	1.1286
10895_41	k141_51851	48555	48722	+	168	25	1.1206
10895_42	k141_51851	48713	49366	+	654	103	1.18599
10895_43	k141_51851	49356	49802	+	447	44	0.741253
10895_44	k141_51851	49990	50466	+	477	94	1.48399
10895_45	k141_51851	50788	51699	+	912	154	1.27159
10895_46	k141_51851	51788	52027	+	240	27	0.847177
10895_47	k141_51851	52104	52415	+	312	41	0.98958
10895_48	k141_51851	52425	53141	+	717	104	1.09228
10895_49	k141_51851	53352	53897	+	546	75	1.0344
10895_50	k141_51851	53909	54460	+	552	65	0.886739
10895_51	k141_51851	54634	55050	+	417	61	1.10158
10895_52	k141_51851	55184	56242	+	1059	174	1.2373
10895_53	k141_51851	56449	56637	+	189	25	0.996093
10895_54	k141_51851	56652	58328	+	1677	229	1.02831
10895_55	k141_51851	58397	59197	-	801	124	1.16576
10895_56	k141_51851	59296	59439	+	144	7	0.366064
10895_57	k141_51851	59473	59919	+	447	54	0.90972
10895_58	k141_51851	59943	60587	+	645	99	1.15584
10895_59	k141_51851	60829	62388	+	1560	209	1.00889
10895_60	k141_51851	62385	63833	+	1449	97	0.50411
10895_61	k141_51851	63830	65287	+	1458	152	0.785069
10895_62	k141_51851	65313	65822	+	510	65	0.959765
10896_1	k141_100988	3	1712	+	1710	18	0.079268
10896_2	k141_100988	1715	2323	+	609	8	0.0989223
10897_1	k141_37185	2	478	+	477	0	0
10897_2	k141_37185	475	1014	+	540	0	0
10897_3	k141_37185	1066	2586	+	1521	0	0
10897_4	k141_37185	2604	3452	+	849	0	0
10897_5	k141_37185	3480	3944	+	465	0	0
10898_1	k141_23604	2	310	-	309	0	0
10898_2	k141_23604	458	1513	-	1056	5	0.0356556
10898_3	k141_23604	1516	2379	-	864	4	0.0348632
10898_4	k141_23604	2551	5448	-	2898	5	0.0129925
10899_1	k141_37186	1	780	+	780	2	0.0193089
10899_2	k141_37186	782	1123	+	342	0	0
10900_1	k141_108170	149	811	+	663	4	0.0454326
10900_2	k141_108170	866	2467	-	1602	4	0.0188026
10900_3	k141_108170	2470	2925	-	456	0	0
10900_4	k141_108170	2939	4816	-	1878	5	0.0200492
10900_5	k141_108170	4847	4921	-	75	2	0.200812
10901_1	k141_30690	79	360	+	282	1	0.0267038
10901_2	k141_30690	364	1134	+	771	1	0.00976713
10901_3	k141_30690	1166	2068	+	903	4	0.0333575
10901_4	k141_30690	2099	4129	+	2031	90	0.333698
10901_5	k141_30690	4148	4978	+	831	24	0.217486
10901_6	k141_30690	4975	5391	+	417	7	0.126411
10901_7	k141_30690	5409	6224	+	816	17	0.156885
10901_8	k141_30690	6276	6746	+	471	3	0.0479647
10901_9	k141_30690	6743	7405	+	663	19	0.215805
10902_1	k141_135664	102	296	-	195	0	0
10902_2	k141_135664	447	1388	-	942	0	0
10902_3	k141_135664	1382	1864	-	483	0	0
10902_4	k141_135664	2147	3115	-	969	0	0
10903_1	k141_129330	1	153	+	153	0	0
10903_2	k141_129330	311	1618	+	1308	4	0.0230289
10903_3	k141_129330	1636	2181	+	546	8	0.110336
10903_4	k141_129330	2208	2714	-	507	2	0.029706
10903_5	k141_129330	2745	3617	-	873	10	0.0862596
10903_6	k141_129330	3626	4201	-	576	7	0.091516
10903_7	k141_129330	4204	4416	-	213	1	0.0353543
10904_1	k141_44560	2	1459	+	1458	4	0.0206597
10904_2	k141_44560	1659	2696	+	1038	2	0.0145096
10904_3	k141_44560	2709	4127	+	1419	0	0
10904_4	k141_44560	4177	5307	+	1131	2	0.0133165
10905_1	k141_100990	3	338	-	336	0	0
10905_2	k141_100990	827	1801	+	975	0	0
10906_1	k141_65353	1	4218	-	4218	0	0
10906_2	k141_65353	4282	4455	-	174	0	0
10906_3	k141_65353	4551	5306	-	756	0	0
10906_4	k141_65353	5395	5652	+	258	0	0
10906_5	k141_65353	5652	5984	+	333	0	0
10906_6	k141_65353	6001	7824	-	1824	0	0
10906_7	k141_65353	7784	9103	-	1320	0	0
10906_8	k141_65353	9100	9612	-	513	0	0
10906_9	k141_65353	9609	10025	-	417	0	0
10906_10	k141_65353	10022	12151	-	2130	0	0
10906_11	k141_65353	12155	13579	-	1425	0	0
10906_12	k141_65353	13576	13791	-	216	0	0
10906_13	k141_65353	13817	14089	-	273	0	0
10906_14	k141_65353	14086	15255	-	1170	0	0
10906_15	k141_65353	15258	16292	-	1035	0	0
10906_16	k141_65353	16289	16759	-	471	0	0
10906_17	k141_65353	16802	17245	-	444	0	0
10907_1	k141_51854	48	377	-	330	0	0
10907_2	k141_51854	551	1117	-	567	0	0
10907_3	k141_51854	1114	1569	-	456	0	0
10908_1	k141_135666	1	1092	-	1092	0	0
10908_2	k141_135666	1104	1487	-	384	0	0
10909_1	k141_93838	3	4487	+	4485	4	0.00671613
10909_2	k141_93838	4956	5432	+	477	0	0
10909_3	k141_93838	5449	6609	+	1161	0	0
10909_4	k141_93838	6622	8202	+	1581	0	0
10909_5	k141_93838	8205	8939	+	735	0	0
10909_6	k141_93838	8932	10887	+	1956	2	0.00769986
10909_7	k141_93838	10996	11913	+	918	0	0
10909_8	k141_93838	11956	12573	+	618	0	0
10910_1	k141_2474	3	788	+	786	0	0
10911_1	k141_108172	3	392	-	390	0	0
10911_2	k141_108172	382	1104	-	723	0	0
10911_3	k141_108172	1240	1800	-	561	0	0
10911_4	k141_108172	1841	2557	-	717	0	0
10911_5	k141_108172	3096	3902	+	807	0	0
10912_1	k141_51861	47	445	+	399	0	0
10912_2	k141_51861	472	810	+	339	0	0
10912_3	k141_51861	821	1129	+	309	0	0
10912_4	k141_51861	1126	1383	+	258	0	0
10913_1	k141_23616	3	680	+	678	0	0
10913_2	k141_23616	734	1198	-	465	0	0
10914_1	k141_121346	2	163	-	162	0	0
10914_2	k141_121346	264	1445	-	1182	3	0.0191128
10914_3	k141_121346	1453	2364	-	912	1	0.00825708
10914_4	k141_121346	2422	3633	-	1212	1	0.00621325
10914_5	k141_121346	4179	4556	-	378	0	0
10915_1	k141_93841	3	1019	-	1017	0	0
10915_2	k141_93841	1116	1823	-	708	0	0
10915_3	k141_93841	1842	2201	-	360	0	0
10916_1	k141_30691	3	1004	-	1002	0	0
10916_2	k141_30691	1225	3657	+	2433	0	0
10916_3	k141_30691	3950	4828	-	879	0	0
10916_4	k141_30691	4852	5646	-	795	0	0
10917_1	k141_44564	210	686	-	477	5	0.0789356
10917_2	k141_44564	843	1118	-	276	0	0
10917_3	k141_44564	1115	2023	-	909	16	0.132549
10917_4	k141_44564	2210	2800	-	591	3	0.0382257
10917_5	k141_44564	2841	3152	-	312	0	0
10917_6	k141_44564	3230	3631	-	402	3	0.0561975
10917_7	k141_44564	3750	3986	+	237	2	0.0635482
10917_8	k141_44564	4199	4453	+	255	5	0.147656
10917_9	k141_44564	4592	4735	+	144	3	0.156885
10917_10	k141_44564	4797	5054	-	258	1	0.0291878
10918_1	k141_129336	3	3713	+	3711	0	0
10918_2	k141_129336	3782	4051	+	270	0	0
10918_3	k141_129336	4065	4850	-	786	0	0
10919_1	k141_101001	46	405	+	360	0	0
10919_2	k141_101001	409	759	+	351	0	0
10919_3	k141_101001	780	2381	+	1602	0	0
10919_4	k141_101001	2437	2709	+	273	0	0
10920_1	k141_2475	3	467	+	465	0	0
10920_2	k141_2475	761	3754	+	2994	0	0
10921_1	k141_121348	3	551	-	549	0	0
10921_2	k141_121348	594	1706	-	1113	0	0
10921_3	k141_121348	1773	2885	-	1113	0	0
10922_1	k141_2476	2	1135	+	1134	0	0
10923_1	k141_23627	119	685	+	567	0	0
10923_2	k141_23627	958	1137	-	180	0	0
10924_1	k141_101004	2	772	+	771	0	0
10924_2	k141_101004	788	2026	+	1239	0	0
10925_1	k141_44565	1	126	-	126	0	0
10925_2	k141_44565	147	1646	-	1500	0	0
10925_3	k141_44565	1907	2254	+	348	0	0
10925_4	k141_44565	2264	2674	+	411	0	0
10925_5	k141_44565	2589	4025	-	1437	0	0
10925_6	k141_44565	4058	5254	-	1197	0	0
10926_1	k141_51877	2	205	-	204	0	0
10926_2	k141_51877	646	1140	+	495	0	0
10927_1	k141_93842	2	1711	-	1710	0	0
10927_2	k141_93842	1725	2588	-	864	0	0
10927_3	k141_93842	2641	4590	-	1950	0	0
10927_4	k141_93842	4620	5783	-	1164	0	0
10927_5	k141_93842	5786	6031	-	246	0	0
10928_1	k141_129345	2	193	+	192	0	0
10928_2	k141_129345	190	1341	+	1152	16	0.10459
10928_3	k141_129345	1445	2287	+	843	2	0.0178659
10929_1	k141_101009	1	282	+	282	0	0
10929_2	k141_101009	243	1595	+	1353	2	0.0111315
10929_3	k141_101009	1592	1963	+	372	0	0
10930_1	k141_37210	206	340	+	135	0	0
