# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_8_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_8/A16_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_8/A16_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_8/A16_2.bam	RPKG
23292_7	k141_109849	8826	9227	+	402	0	0
23292_8	k141_109849	9245	9385	+	141	0	0
23292_9	k141_109849	9421	10119	+	699	0	0
23292_10	k141_109849	10472	11779	+	1308	1	0.000410156
23292_11	k141_109849	11807	12463	+	657	0	0
23292_12	k141_109849	12670	13236	+	567	0	0
23292_13	k141_109849	13233	14033	+	801	0	0
23292_14	k141_109849	14035	14760	-	726	1	0.00073896
23292_15	k141_109849	14837	15004	-	168	2	0.00638672
23292_16	k141_109849	15129	15875	-	747	0	0
23292_17	k141_109849	15948	16193	-	246	0	0
23292_18	k141_109849	16240	18348	-	2109	0	0
23292_19	k141_109849	18657	18857	+	201	0	0
23292_20	k141_109849	18956	20263	+	1308	0	0
23292_21	k141_109849	20260	21306	-	1047	0	0
23292_22	k141_109849	21352	21567	-	216	0	0
23292_23	k141_109849	21598	22956	-	1359	0	0
23292_24	k141_109849	23282	24025	-	744	0	0
23292_25	k141_109849	24326	25672	+	1347	0	0
23292_26	k141_109849	25645	26241	+	597	3	0.0026959
23292_27	k141_109849	26375	26632	+	258	3	0.00623819
23292_28	k141_109849	26856	28541	+	1686	5	0.001591
23292_29	k141_109849	28584	30077	+	1494	0	0
23292_30	k141_109849	30174	30899	+	726	0	0
23292_31	k141_109849	30939	31841	+	903	0	0
23292_32	k141_109849	32232	33614	-	1383	3	0.00116374
23292_33	k141_109849	33730	34593	-	864	0	0
23292_34	k141_109849	34884	36137	+	1254	1	0.000427819
23292_35	k141_109849	36218	37138	+	921	3	0.00174751
23292_36	k141_109849	37229	37828	+	600	3	0.00268242
23292_37	k141_109849	38005	39144	+	1140	1	0.000470601
23292_38	k141_109849	39214	40503	+	1290	2	0.000831759
23292_39	k141_109849	40540	41481	+	942	3	0.00170855
23293_1	k141_57873	1	183	-	183	11	0.0322477
23293_2	k141_57873	503	1243	-	741	74	0.0535761
23294_1	k141_74597	3	1901	-	1899	13	0.00367262
23294_2	k141_74597	2002	2616	-	615	0	0
23294_3	k141_74597	2840	3622	-	783	6	0.00411099
23294_4	k141_74597	3996	4940	+	945	9	0.00510938
23295_1	k141_119181	3	260	-	258	0	0
23295_2	k141_119181	788	1054	+	267	0	0
23296_1	k141_172676	2	130	+	129	0	0
23296_2	k141_172676	460	1695	+	1236	0	0
23297_1	k141_145581	3	389	-	387	8	0.0110901
23297_2	k141_145581	459	890	-	432	8	0.0099349
23297_3	k141_145581	887	1951	-	1065	34	0.0171272
23297_4	k141_145581	2019	2609	-	591	9	0.00816982
23298_1	k141_48715	3	185	+	183	0	0
23298_2	k141_48715	222	1358	+	1137	12	0.00566211
23298_3	k141_48715	1371	2300	+	930	11	0.00634552
23298_4	k141_48715	2453	2689	+	237	1	0.00226365
23299_1	k141_153776	2	262	+	261	3	0.00616649
23299_2	k141_153776	449	1588	+	1140	18	0.00847081
23300_1	k141_136689	177	329	-	153	0	0
23300_2	k141_136689	427	807	-	381	0	0
23300_3	k141_136689	829	1275	-	447	0	0
23301_1	k141_57874	369	785	-	417	0	0
23301_2	k141_57874	820	1023	-	204	0	0
23301_3	k141_57874	1067	1426	-	360	0	0
23301_4	k141_57874	1482	1694	-	213	0	0
23301_5	k141_57874	1739	1888	-	150	0	0
23302_1	k141_31242	3	683	+	681	0	0
23302_2	k141_31242	923	1162	+	240	0	0
23303_1	k141_145583	2	151	+	150	3	0.0107297
23303_2	k141_145583	275	538	+	264	2	0.00406428
23303_3	k141_145583	551	1774	+	1224	29	0.0127108
23304_1	k141_119184	2	151	+	150	2	0.00715313
23304_2	k141_119184	144	506	+	363	12	0.017735
23304_3	k141_119184	781	1725	+	945	36	0.0204375
23305_1	k141_57875	2	574	+	573	5	0.00468137
23305_2	k141_57875	571	1062	-	492	2	0.00218083
23306_1	k141_153778	68	535	+	468	0	0
23306_2	k141_153778	747	1265	-	519	0	0
23306_3	k141_153778	1323	1472	-	150	0	0
23307_1	k141_172681	2	613	+	612	0	0
23307_2	k141_172681	746	1186	+	441	0	0
23308_1	k141_109855	1	660	-	660	1	0.000812856
23308_2	k141_109855	657	1334	-	678	5	0.00395638
23308_3	k141_109855	1360	1791	-	432	1	0.00124186
23309_1	k141_136691	34	225	-	192	0	0
23309_2	k141_136691	291	605	-	315	3	0.00510938
23309_3	k141_136691	614	1573	-	960	9	0.00502954
23310_1	k141_145584	1	1335	+	1335	0	0
23311_1	k141_74599	3	209	+	207	0	0
23311_2	k141_74599	382	1371	+	990	2	0.00108381
23311_3	k141_74599	1368	2783	+	1416	12	0.00454648
23311_4	k141_74599	2864	4090	+	1227	4	0.00174893
23312_1	k141_109856	113	310	+	198	7	0.0189666
23312_2	k141_109856	1182	1523	+	342	39	0.0611781
23313_1	k141_136693	1	1530	+	1530	32	0.0112206
23314_1	k141_145585	1	927	-	927	0	0
23314_2	k141_145585	972	1289	-	318	0	0
23315_1	k141_92265	3	467	-	465	3	0.00346119
23315_2	k141_92265	604	1371	+	768	6	0.00419129
23315_3	k141_92265	1364	2164	+	801	5	0.00334884
23315_4	k141_92265	2253	3194	-	942	3	0.00170855
23315_5	k141_92265	3214	3819	-	606	12	0.0106235
23315_6	k141_92265	4212	4691	+	480	12	0.0134121
23315_7	k141_92265	4789	6471	-	1683	15	0.0047815
23315_8	k141_92265	6494	7147	-	654	11	0.00902344
23315_9	k141_92265	7148	7813	-	666	7	0.00563873
23315_10	k141_92265	7815	8699	-	885	5	0.00303099
23315_11	k141_92265	8706	10799	-	2094	32	0.00819843
23315_12	k141_92265	10796	11542	-	747	7	0.0050273
23315_13	k141_92265	11549	12589	-	1041	9	0.0046382
23315_14	k141_92265	12582	13865	-	1284	7	0.00292476
23315_15	k141_92265	13858	14559	-	702	5	0.00382112
23315_16	k141_92265	14569	15501	-	933	5	0.00287505
23315_17	k141_92265	15508	15981	-	474	3	0.00339547
23315_18	k141_92265	15991	18222	-	2232	15	0.00360541
23315_19	k141_92265	18223	19692	-	1470	15	0.00547433
23315_20	k141_92265	19944	20873	+	930	4	0.00230746
23315_21	k141_92265	20945	21709	-	765	9	0.00631158
23315_22	k141_92265	21932	23116	+	1185	2	0.000905459
23315_23	k141_92265	23124	24338	-	1215	15	0.00662327
23315_24	k141_92265	24419	25336	-	918	4	0.00233762
23315_25	k141_92265	25381	26727	-	1347	15	0.00597422
23315_26	k141_92265	26860	29142	-	2283	18	0.00422984
23315_27	k141_92265	29164	30888	-	1725	27	0.00839715
23315_28	k141_92265	30921	31988	-	1068	19	0.0095442
23315_29	k141_92265	31997	32941	-	945	11	0.00624479
23315_30	k141_92265	32959	34011	-	1053	16	0.00815171
23315_31	k141_92265	34162	35022	+	861	16	0.00996952
23315_32	k141_92265	35019	36383	+	1365	6	0.00235817
23315_33	k141_92265	36396	38297	-	1902	22	0.0062054
23315_34	k141_92265	38299	39372	-	1074	9	0.00449568
23315_35	k141_92265	39369	39773	-	405	7	0.00927257
23315_36	k141_92265	39721	39870	-	150	0	0
23316_1	k141_153784	3	215	+	213	0	0
23316_2	k141_153784	287	1126	+	840	6	0.00383203
23316_3	k141_153784	1114	1218	+	105	0	0
23317_1	k141_119185	2	802	+	801	147	0.098456
23317_2	k141_119185	1196	2821	-	1626	949	0.313114
23318_1	k141_21983	3	899	-	897	14	0.00837323
23318_2	k141_21983	1020	2666	-	1647	20	0.00651469
23318_3	k141_21983	2760	3401	-	642	11	0.0091921
23318_4	k141_21983	3404	3988	-	585	6	0.00550241
23318_5	k141_21983	3985	4227	-	243	4	0.00883102
23318_6	k141_21983	4322	4687	-	366	2	0.00293161
23319_1	k141_31245	3	548	+	546	6	0.00589544
23319_2	k141_31245	541	1485	+	945	7	0.00397396
23319_3	k141_31245	1497	2978	+	1482	5	0.00181
23319_4	k141_31245	3060	3191	+	132	2	0.00812856
23320_1	k141_109859	2	403	+	402	0	0
23320_2	k141_109859	416	718	+	303	0	0
23320_3	k141_109859	958	1089	+	132	0	0
23321_1	k141_74603	172	1134	-	963	20	0.0111419
23322_1	k141_136695	498	1256	+	759	0	0
23322_2	k141_136695	1270	1560	+	291	1	0.00184359
23323_1	k141_48726	2	1363	-	1362	27	0.0106352
23323_2	k141_48726	1363	2124	-	762	11	0.00774453
23324_1	k141_127786	287	661	-	375	201	0.287556
23324_2	k141_127786	914	1096	+	183	62	0.18176
23324_3	k141_127786	1143	2201	-	1059	404	0.204665
23324_4	k141_127786	2484	3422	+	939	343	0.195968
23324_5	k141_127786	3504	5444	-	1941	823	0.227474
23324_6	k141_127786	5598	6665	+	1068	315	0.158233
23324_7	k141_127786	6882	7994	-	1113	441	0.212569
23324_8	k141_127786	8299	8982	-	684	271	0.212555
23324_9	k141_127786	9090	10070	+	981	357	0.195234
23324_10	k141_127786	10012	10671	-	660	212	0.172325
23324_11	k141_127786	10682	11446	-	765	291	0.204075
23324_12	k141_127786	11446	17316	-	5871	2087	0.190707
23324_13	k141_127786	17313	17930	-	618	194	0.168411
23324_14	k141_127786	18034	18792	-	759	252	0.178121
23324_15	k141_127786	18853	19395	-	543	225	0.2223
23324_16	k141_127786	19721	20449	-	729	367	0.270082
23324_17	k141_127786	21060	21923	-	864	371	0.230366
23324_18	k141_127786	22387	25104	+	2718	891	0.175867
23324_19	k141_127786	25230	27266	+	2037	847	0.223074
23324_20	k141_127786	27580	29937	+	2358	994	0.226152
23324_21	k141_127786	30236	31036	-	801	446	0.298717
23324_22	k141_127786	31323	32033	-	711	379	0.285974
23324_23	k141_127786	32030	32986	-	957	374	0.209661
23324_24	k141_127786	32989	33366	-	378	186	0.263985
23324_25	k141_127786	33642	34088	-	447	250	0.300047
23324_26	k141_127786	34110	35387	-	1278	559	0.23466
23324_27	k141_127786	35501	37330	-	1830	770	0.225734
23324_28	k141_127786	37532	40138	-	2607	1022	0.210313
23324_29	k141_127786	40598	41344	-	747	336	0.24131
23324_30	k141_127786	41334	42440	-	1107	389	0.188521
23324_31	k141_127786	42617	44266	-	1650	668	0.217195
23324_32	k141_127786	44602	45027	+	426	234	0.294689
23324_33	k141_127786	45046	46281	+	1236	459	0.199229
23324_34	k141_127786	46735	48429	-	1695	800	0.253208
23324_35	k141_127786	48764	49630	+	867	347	0.214718
23324_36	k141_127786	49727	50608	-	882	309	0.187952
23324_37	k141_127786	50612	52384	-	1773	657	0.198799
23324_38	k141_127786	52529	53203	-	675	256	0.203467
23324_39	k141_127786	53375	54682	-	1308	566	0.232149
23324_40	k141_127786	54740	56032	-	1293	616	0.255587
23324_41	k141_127786	56162	57559	-	1398	655	0.251357
23324_42	k141_127786	58137	58664	-	528	230	0.233696
23324_43	k141_127786	58676	58942	-	267	69	0.138642
23324_44	k141_127786	59002	59481	-	480	180	0.201182
23324_45	k141_127786	59535	59828	-	294	160	0.291964
23324_46	k141_127786	60204	61412	-	1209	490	0.217434
23324_47	k141_127786	62062	62916	+	855	304	0.19075
23324_48	k141_127786	62985	65423	-	2439	1001	0.220181
23324_49	k141_127786	65666	66769	-	1104	383	0.186117
23324_50	k141_127786	66786	68135	-	1350	570	0.226516
23324_51	k141_127786	68560	73194	+	4635	2014	0.233113
23324_52	k141_127786	73906	74112	-	207	99	0.25658
23324_53	k141_127786	74136	77090	-	2955	1012	0.18373
23324_54	k141_127786	77372	78385	+	1014	391	0.206869
23324_55	k141_127786	78378	79319	+	942	300	0.170855
23324_56	k141_127786	79378	82311	-	2934	1193	0.218141
23324_57	k141_127786	82308	83285	-	978	399	0.218873
23324_58	k141_127786	83427	84473	+	1047	413	0.211622
23324_59	k141_127786	84929	85693	-	765	347	0.243347
23324_60	k141_127786	85785	86585	-	801	413	0.276614
23324_61	k141_127786	87607	87888	+	282	179	0.340535
23324_62	k141_127786	87892	88062	+	171	119	0.373343
23324_63	k141_127786	88141	88713	-	573	291	0.272456
23324_64	k141_127786	88764	89543	-	780	267	0.183643
23324_65	k141_127786	89575	89802	-	228	54	0.127062
23324_66	k141_127786	89780	90142	-	363	182	0.268981
23324_67	k141_127786	90149	90292	-	144	97	0.361382
23324_68	k141_127786	90634	92040	+	1407	620	0.236404
23324_69	k141_127786	92104	93867	+	1764	531	0.161493
23324_70	k141_127786	94099	95202	+	1104	370	0.1798
23324_71	k141_127786	95215	96297	+	1083	259	0.128301
23324_72	k141_127786	96351	96731	+	381	140	0.197133
23324_73	k141_127786	96893	98917	+	2025	622	0.164787
23324_74	k141_127786	98977	101766	+	2790	993	0.190942
23324_75	k141_127786	101930	104491	+	2562	987	0.206679
23324_76	k141_127786	104584	105117	-	534	231	0.232075
23324_77	k141_127786	105152	107299	-	2148	774	0.193314
23324_78	k141_127786	107592	108104	+	513	199	0.20811
23324_79	k141_127786	108088	108870	+	783	260	0.178143
23324_80	k141_127786	108870	110048	+	1179	460	0.209315
23324_81	k141_127786	110048	110881	+	834	218	0.140232
23324_82	k141_127786	110884	111840	+	957	260	0.145753
23324_83	k141_127786	111843	112661	+	819	297	0.194549
23324_84	k141_127786	112654	113847	+	1194	405	0.181973
23324_85	k141_127786	114717	115517	+	801	354	0.237098
23324_86	k141_127786	115514	116650	+	1137	362	0.170807
23324_87	k141_127786	116650	116808	+	159	32	0.107972
23324_88	k141_127786	116860	118281	+	1422	607	0.229006
23324_89	k141_127786	118573	119337	-	765	348	0.244048
23324_90	k141_127786	119752	119853	-	102	133	0.699534
23324_91	k141_127786	120103	121074	-	972	422	0.232918
23324_92	k141_127786	121084	122892	-	1809	632	0.187429
23324_93	k141_127786	123151	123486	+	336	208	0.33211
23324_94	k141_127786	124011	125033	+	1023	515	0.270078
23324_95	k141_127786	125159	126256	-	1098	413	0.201792
23324_96	k141_127786	126335	126913	-	579	262	0.242762
23324_97	k141_127786	128495	129307	+	813	350	0.230959
23324_98	k141_127786	129318	129863	+	546	257	0.252521
23324_99	k141_127786	130860	132074	+	1215	423	0.186776
23324_100	k141_127786	132067	132654	+	588	195	0.177916
23324_101	k141_127786	132945	133856	+	912	301	0.177063
23325_1	k141_31247	1	1641	-	1641	25	0.00817314
23325_2	k141_31247	1638	2228	-	591	23	0.0208784
23326_1	k141_119186	3	251	-	249	0	0
23326_2	k141_119186	248	880	-	633	0	0
23326_3	k141_119186	880	1929	-	1050	0	0
23326_4	k141_119186	1993	2913	-	921	0	0
23326_5	k141_119186	3003	3542	-	540	0	0
23326_6	k141_119186	3641	3757	-	117	0	0
23327_1	k141_153786	3	1811	-	1809	0	0
23327_2	k141_153786	2233	3651	+	1419	5	0.00189036
23328_1	k141_145591	2	397	+	396	8	0.0108381
23328_2	k141_145591	888	3032	-	2145	69	0.0172575
23328_3	k141_145591	3044	3478	-	435	5	0.00616649
23329_1	k141_48733	9	1085	-	1077	1432	0.71332
23330_1	k141_31248	2	616	-	615	6	0.005234
23330_2	k141_31248	906	1457	+	552	8	0.00777514
23330_3	k141_31248	1581	1685	-	105	0	0
23331_1	k141_57895	1	858	+	858	0	0
23331_2	k141_57895	1197	1757	+	561	3	0.0028689
23332_1	k141_74608	169	906	+	738	19	0.0138119
23332_2	k141_74608	1071	2378	+	1308	27	0.0110742
23332_3	k141_74608	2476	3432	+	957	26	0.0145753
23333_1	k141_127790	1	75	-	75	0	0
23333_2	k141_127790	215	760	+	546	1	0.000982573
23333_3	k141_127790	843	2291	+	1449	0	0
23334_1	k141_119187	3	164	+	162	1	0.00331163
23334_2	k141_119187	201	431	+	231	1	0.00232244
23334_3	k141_119187	537	1493	+	957	6	0.00336354
23334_4	k141_119187	1528	1830	-	303	2	0.00354115
23335_1	k141_21989	1	63	-	63	0	0
23335_2	k141_21989	182	745	-	564	2	0.00190243
23335_3	k141_21989	971	1084	+	114	0	0
23335_4	k141_21989	1327	1437	+	111	2	0.00966639
23335_5	k141_21989	1728	2084	+	357	0	0
23335_6	k141_21989	2081	3052	-	972	3	0.00165582
23335_7	k141_21989	3078	3611	-	534	2	0.00200931
23336_1	k141_172699	3	290	-	288	0	0
23336_2	k141_172699	355	1695	-	1341	0	0
23336_3	k141_172699	1831	1974	+	144	0	0
23337_1	k141_109872	1	1701	+	1701	26	0.00820024
23338_1	k141_127793	3	1160	+	1158	10	0.00463286
23339_1	k141_48737	7	1812	-	1806	0	0
23339_2	k141_48737	1963	2169	-	207	0	0
23340_1	k141_153790	1	111	+	111	0	0
23340_2	k141_153790	105	530	+	426	5	0.00629677
23340_3	k141_153790	648	1109	+	462	9	0.010451
23340_4	k141_153790	1205	1906	-	702	2	0.00152845
23340_5	k141_153790	1899	3584	-	1686	30	0.00954599
23341_1	k141_74610	3	2225	-	2223	0	0
23342_1	k141_66244	2	3754	+	3753	55	0.00786215
23342_2	k141_66244	3896	5341	+	1446	12	0.00445215
23342_3	k141_66244	5413	6117	+	705	3	0.00228291
23342_4	k141_66244	6381	7466	+	1086	6	0.002964
23342_5	k141_66244	7592	8284	+	693	7	0.00541904
23342_6	k141_66244	8281	9186	+	906	9	0.00532932
23342_7	k141_66244	9199	10497	+	1299	0	0
23342_8	k141_66244	10671	12044	+	1374	8	0.00312364
23342_9	k141_66244	12355	13206	+	852	2	0.00125935
23342_10	k141_66244	13304	13732	-	429	6	0.00750328
23343_1	k141_31250	2	550	-	549	4	0.00390881
23343_2	k141_31250	561	2048	-	1488	3	0.00108162
23343_3	k141_31250	2392	3450	+	1059	0	0
23343_4	k141_31250	3587	3676	+	90	1	0.00596094
23344_1	k141_13114	298	759	-	462	67	0.0778019
23344_2	k141_13114	760	1050	-	291	15	0.0276538
23344_3	k141_13114	1079	2779	-	1701	152	0.0479398
23344_4	k141_13114	2848	3849	-	1002	75	0.040156
23344_5	k141_13114	3865	5223	-	1359	100	0.0394764
23344_6	k141_13114	5323	6768	-	1446	105	0.0389564
23344_7	k141_13114	6822	8789	-	1968	158	0.0430714
23344_8	k141_13114	8737	9483	-	747	51	0.0366275
23344_9	k141_13114	9476	10654	-	1179	87	0.0395879
23344_10	k141_13114	10663	12069	-	1407	93	0.0354606
23344_11	k141_13114	12088	12573	-	486	53	0.0585055
23344_12	k141_13114	12573	13427	-	855	45	0.028236
23344_13	k141_13114	13614	14093	+	480	22	0.0245889
23344_14	k141_13114	14194	16239	-	2046	140	0.0367096
23344_15	k141_13114	16447	19749	-	3303	258	0.0419052
23344_16	k141_13114	19766	20470	-	705	34	0.025873
23344_17	k141_13114	20576	20707	-	132	5	0.0203214
23345_1	k141_92283	90	1034	+	945	12	0.0068125
23345_2	k141_92283	1099	2493	+	1395	19	0.00730696
23346_1	k141_74612	1	1179	-	1179	13	0.00591544
23347_1	k141_48739	1	1233	-	1233	0	0
23347_2	k141_48739	1254	1367	-	114	0	0
23348_1	k141_127794	2	334	+	333	14	0.0225549
23348_2	k141_127794	486	1151	+	666	37	0.0298047
23348_3	k141_127794	1166	2980	+	1815	102	0.0301495
23348_4	k141_127794	2984	3208	-	225	16	0.03815
23349_1	k141_145596	2	976	+	975	7	0.00385168
23349_2	k141_145596	977	1822	+	846	14	0.008878
23349_3	k141_145596	1813	2817	+	1005	21	0.0112101
23349_4	k141_145596	2839	3444	+	606	15	0.0132793
23349_5	k141_145596	3429	4265	+	837	6	0.00384577
23349_6	k141_145596	4276	4743	+	468	8	0.00917068
23349_7	k141_145596	4754	4987	+	234	2	0.00458534
23349_8	k141_145596	4987	5613	+	627	9	0.00770074
23350_1	k141_48740	137	1381	+	1245	1	0.000430911
23350_2	k141_48740	1418	1624	-	207	0	0
23351_1	k141_21994	3	158	+	156	12	0.041268
23351_2	k141_21994	806	3109	+	2304	14	0.00325989
23351_3	k141_21994	3202	4050	-	849	4	0.00252761
23351_4	k141_21994	4082	4774	-	693	2	0.0015483
23352_1	k141_153797	2	343	+	342	210	0.32942
23352_2	k141_153797	381	812	+	432	436	0.541452
23352_3	k141_153797	895	1818	+	924	784	0.455199
23352_4	k141_153797	2173	2457	-	285	364	0.685194
23353_1	k141_74618	1	1023	+	1023	2	0.00104885
23353_2	k141_74618	1036	1410	+	375	4	0.0057225
23354_1	k141_145603	2	637	+	636	2	0.00168706
23355_1	k141_13119	19	1308	-	1290	0	0
23355_2	k141_13119	1496	2071	-	576	0	0
23355_3	k141_13119	2228	3238	+	1011	0	0
23356_1	k141_119195	2	499	+	498	0	0
23356_2	k141_119195	516	1238	+	723	0	0
23356_3	k141_119195	1235	3184	+	1950	13	0.00357656
23356_4	k141_119195	3188	4048	+	861	6	0.00373857
23356_5	k141_119195	4035	4697	+	663	7	0.00566424
23356_6	k141_119195	4694	5704	+	1011	3	0.00159194
23356_7	k141_119195	5735	6025	+	291	3	0.00553077
23357_1	k141_74619	1	315	+	315	0	0
23357_2	k141_74619	450	977	-	528	0	0
23357_3	k141_74619	1039	1140	-	102	0	0
23358_1	k141_92288	2	316	-	315	0	0
23358_2	k141_92288	499	981	-	483	0	0
23358_3	k141_92288	1051	2385	-	1335	0	0
23358_4	k141_92288	2458	3285	-	828	0	0
23359_1	k141_57898	87	1037	+	951	13	0.00733365
23359_2	k141_57898	1144	2136	+	993	0	0
23359_3	k141_57898	2407	3207	+	801	33	0.0221024
23359_4	k141_57898	3885	5069	+	1185	0	0
23359_5	k141_57898	5396	5500	+	105	0	0
23359_6	k141_57898	5484	5999	+	516	0	0
23359_7	k141_57898	6022	7074	-	1053	0	0
23359_8	k141_57898	7114	7839	-	726	0	0
23359_9	k141_57898	8035	8331	-	297	0	0
23360_1	k141_172704	1	786	-	786	0	0
23360_2	k141_172704	860	1258	+	399	0	0
23360_3	k141_172704	1281	1634	+	354	2	0.00303099
23360_4	k141_172704	1639	2565	+	927	0	0
23360_5	k141_172704	2607	4235	+	1629	1	0.000329334
23360_6	k141_172704	4257	5597	+	1341	0	0
23360_7	k141_172704	5981	7801	-	1821	2	0.00058922
23360_8	k141_172704	7984	8817	+	834	0	0
23361_1	k141_48748	2	85	-	84	0	0
23361_2	k141_48748	151	1497	-	1347	13	0.00517765
23361_3	k141_48748	1535	2383	-	849	1	0.000631902
23362_1	k141_22000	3	428	+	426	2	0.00251871
23362_2	k141_22000	403	1791	+	1389	1	0.000386238
23363_1	k141_83774	252	1274	+	1023	30	0.0157327
23363_2	k141_83774	1276	1479	+	204	2	0.00525965
23363_3	k141_83774	1565	2923	-	1359	49	0.0193434
23363_4	k141_83774	3678	4058	+	381	13	0.0183052
23363_5	k141_83774	4085	4777	+	693	24	0.0185796
23363_6	k141_83774	5105	5485	+	381	21	0.02957
23363_7	k141_83774	5697	7031	-	1335	84	0.0337563
23363_8	k141_83774	7329	9755	+	2427	84	0.0185681
23363_9	k141_83774	9771	11012	+	1242	47	0.0203018
23363_10	k141_83774	11033	11704	+	672	41	0.0327319
23363_11	k141_83774	11701	12546	+	846	33	0.0209267
23363_12	k141_83774	12534	13625	+	1092	32	0.0157212
23363_13	k141_83774	13708	14793	-	1086	23	0.011362
23363_14	k141_83774	14985	15878	+	894	14	0.00840133
23363_15	k141_83774	15952	17295	+	1344	43	0.0171643
23363_16	k141_83774	17292	18227	+	936	26	0.0149024
23363_17	k141_83774	18220	18840	+	621	12	0.0103669
23363_18	k141_83774	18837	19520	+	684	22	0.0172554
23363_19	k141_83774	19517	20092	+	576	21	0.0195593
23363_20	k141_83774	20109	20921	+	813	42	0.0277151
23363_21	k141_83774	20955	21938	+	984	51	0.0278056
23363_22	k141_83774	22101	22883	+	783	22	0.0150736
23363_23	k141_83774	23318	24733	+	1416	37	0.0140183
23363_24	k141_83774	24829	25905	+	1077	21	0.0104607
23363_25	k141_83774	25933	26949	+	1017	26	0.0137154
23363_26	k141_83774	27041	28708	+	1668	27	0.0086841
23363_27	k141_83774	29027	29494	-	468	10	0.0114633
23363_28	k141_83774	29721	30059	-	339	7	0.0110779
23363_29	k141_83774	30052	30774	-	723	20	0.0148405
23363_30	k141_83774	30854	31504	+	651	15	0.0123614
23363_31	k141_83774	31569	32246	+	678	24	0.0189906
23363_32	k141_83774	32243	33043	+	801	18	0.0120558
23363_33	k141_83774	33198	33320	+	123	5	0.0218083
23364_1	k141_74623	57	824	-	768	6	0.00419129
23364_2	k141_74623	885	1097	-	213	0	0
23365_1	k141_66247	232	1041	-	810	0	0
23365_2	k141_66247	1034	1456	-	423	0	0
23365_3	k141_66247	1413	1532	-	120	0	0
23365_4	k141_66247	1529	1771	-	243	0	0
23365_5	k141_66247	1852	2655	-	804	0	0
23365_6	k141_66247	3209	4450	-	1242	0	0
23365_7	k141_66247	4488	4667	-	180	0	0
23365_8	k141_66247	4769	4963	-	195	0	0
23365_9	k141_66247	5406	5654	-	249	0	0
23365_10	k141_66247	5638	6078	-	441	0	0
23365_11	k141_66247	6604	6954	+	351	0	0
23365_12	k141_66247	7049	7384	-	336	0	0
23366_1	k141_127808	208	819	-	612	17	0.0149024
23367_1	k141_163061	234	635	-	402	18	0.0240217
23367_2	k141_163061	709	2067	-	1359	60	0.0236859
23367_3	k141_163061	2161	2691	-	531	31	0.0313202
23367_4	k141_163061	2875	4185	+	1311	51	0.0208701
23367_5	k141_163061	4492	4920	-	429	31	0.038767
23367_6	k141_163061	4933	5628	-	696	24	0.0184995
23367_7	k141_163061	5621	6352	-	732	17	0.0124593
23367_8	k141_163061	6354	7640	-	1287	57	0.0237604
23367_9	k141_163061	7637	8761	-	1125	45	0.0214594
23367_10	k141_163061	8765	10159	-	1395	52	0.019998
23367_11	k141_163061	10233	10484	-	252	14	0.0298047
23367_12	k141_163061	10502	10807	-	306	16	0.0280515
23367_13	k141_163061	11224	12702	+	1479	56	0.0203131
23367_14	k141_163061	12705	13727	+	1023	66	0.0346119
23367_15	k141_163061	13851	15605	+	1755	118	0.0360713
23367_16	k141_163061	15598	17376	+	1779	95	0.0286487
23367_17	k141_163061	17416	20034	-	2619	216	0.0442462
23367_18	k141_163061	20585	21259	-	675	56	0.0445084
23367_19	k141_163061	21272	22615	-	1344	84	0.0335303
23367_20	k141_163061	22871	23548	-	678	55	0.0435201
23367_21	k141_163061	23551	24291	-	741	42	0.030408
23367_22	k141_163061	24447	26924	-	2478	163	0.0352893
23367_23	k141_163061	26929	29445	-	2517	167	0.0355951
23367_24	k141_163061	29509	29898	-	390	27	0.0371412
23367_25	k141_163061	30224	30550	+	327	25	0.0410156
23367_26	k141_163061	30676	31131	-	456	49	0.0576486
23367_27	k141_163061	31602	33833	-	2232	193	0.0463896
23367_28	k141_163061	33846	34715	-	870	27	0.0166495
23367_29	k141_163061	34878	36080	-	1203	73	0.0325548
23367_30	k141_163061	36077	36751	-	675	55	0.0437136
23367_31	k141_163061	37178	37510	-	333	41	0.0660537
23367_32	k141_163061	37600	38847	-	1248	75	0.0322407
23367_33	k141_163061	38848	40581	-	1734	73	0.0225856
23367_34	k141_163061	40581	41645	-	1065	45	0.0226684
23367_35	k141_163061	41649	42692	-	1044	68	0.0349434
23367_36	k141_163061	42987	44210	-	1224	91	0.0398857
23367_37	k141_163061	44200	45189	-	990	43	0.0233019
23367_38	k141_163061	45193	45966	-	774	59	0.0408948
23367_39	k141_163061	46188	46745	-	558	41	0.0394191
23367_40	k141_163061	46812	47531	-	720	61	0.0454522
23367_41	k141_163061	47655	48419	-	765	87	0.061012
23367_42	k141_163061	48444	49394	-	951	23	0.0129749
23367_43	k141_163061	49446	50666	-	1221	70	0.0307567
23367_44	k141_163061	50822	51799	-	978	93	0.0510154
23367_45	k141_163061	52498	53031	+	534	24	0.0241117
