# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_4_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_4/F23_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_4/F23_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_4/F23_1.bam	RPKG
15539_8	k141_167467	7134	7349	-	216	20	0.0692617
15539_9	k141_167467	7346	7615	-	270	13	0.0360161
15539_10	k141_167467	7671	8549	-	879	44	0.0374438
15539_11	k141_167467	8633	10447	-	1815	55	0.0226675
15539_12	k141_167467	10504	11274	-	771	21	0.0203742
15539_13	k141_167467	11296	12606	-	1311	52	0.02967
15539_14	k141_167467	12627	14849	-	2223	116	0.0390333
15539_15	k141_167467	14867	15178	-	312	16	0.0383603
15539_16	k141_167467	15462	16907	+	1446	68	0.0351769
15539_17	k141_167467	17038	18192	-	1155	60	0.0388585
15539_18	k141_167467	18629	19042	+	414	16	0.0289092
15539_19	k141_167467	19136	20674	-	1539	114	0.0554093
15539_20	k141_167467	20760	20981	-	222	10	0.0336949
15539_21	k141_167467	21307	22326	+	1020	62	0.0454682
15539_22	k141_167467	22444	23190	-	747	44	0.0440604
15539_23	k141_167467	23180	23869	-	690	38	0.0411956
15539_24	k141_167467	23892	24677	-	786	43	0.0409225
15539_25	k141_167467	24812	25639	-	828	45	0.0406536
15539_26	k141_167467	25655	26485	-	831	39	0.0351059
15539_27	k141_167467	26475	27056	-	582	15	0.019279
15539_28	k141_167467	27255	28418	+	1164	61	0.0392007
15539_29	k141_167467	28549	29304	-	756	36	0.0356203
15539_30	k141_167467	29637	29828	-	192	10	0.0389597
15540_1	k141_210589	3	812	-	810	1	0.000923489
15540_2	k141_210589	809	1288	-	480	0	0
15541_1	k141_189550	2	535	+	534	2	0.0028016
15541_2	k141_189550	745	1308	+	564	4	0.00530515
15541_3	k141_189550	1305	1616	+	312	0	0
15542_1	k141_178391	1	606	-	606	0	0
15542_2	k141_178391	635	985	-	351	0	0
15542_3	k141_178391	1071	1589	-	519	0	0
15542_4	k141_178391	1902	3770	-	1869	0	0
15543_1	k141_113343	1	978	+	978	9	0.00688367
15543_2	k141_113343	971	1342	+	372	0	0
15544_1	k141_145644	46	1587	-	1542	0	0
15544_2	k141_145644	1751	2500	-	750	3	0.0029921
15545_1	k141_68904	69	368	+	300	0	0
15545_2	k141_68904	386	850	+	465	0	0
15545_3	k141_68904	960	1595	-	636	3	0.00352842
15546_1	k141_25475	1	123	-	123	4	0.024326
15546_2	k141_25475	408	1592	-	1185	246	0.155286
15546_3	k141_25475	1704	2447	-	744	176	0.176952
15547_1	k141_157116	2	202	-	201	16	0.0595444
15547_2	k141_157116	339	1172	-	834	139	0.124671
15547_3	k141_157116	1197	2570	-	1374	178	0.0969058
15547_4	k141_157116	2679	3362	-	684	122	0.13342
15547_5	k141_157116	3549	4514	+	966	168	0.130091
15547_6	k141_157116	4679	5884	-	1206	170	0.105443
15547_7	k141_157116	6008	6106	-	99	2	0.0151116
15548_1	k141_178394	237	1166	+	930	0	0
15549_1	k141_113345	351	596	+	246	3	0.00912227
15549_2	k141_113345	593	928	+	336	1	0.00222627
15549_3	k141_113345	941	1192	+	252	2	0.00593671
15550_1	k141_68905	3	110	-	108	1	0.00692617
15550_2	k141_68905	217	1071	+	855	5	0.00437442
15550_3	k141_68905	1055	1171	-	117	0	0
15551_1	k141_123407	18	479	+	462	37	0.0599068
15551_2	k141_123407	525	1493	+	969	55	0.0424576
15551_3	k141_123407	1538	2122	+	585	14	0.0179015
15551_4	k141_123407	2151	5480	+	3330	354	0.0795199
15551_5	k141_123407	5577	6161	+	585	73	0.0933434
15551_6	k141_123407	6167	6496	-	330	16	0.0362679
15552_1	k141_189551	2	283	+	282	0	0
15552_2	k141_189551	350	700	-	351	0	0
15552_3	k141_189551	841	1248	-	408	0	0
15552_4	k141_189551	1413	1658	+	246	0	0
15552_5	k141_189551	1882	2832	-	951	0	0
15553_1	k141_113349	2	166	+	165	2	0.00906698
15553_2	k141_113349	370	717	-	348	2	0.004299
15554_1	k141_210590	2	508	-	507	0	0
15554_2	k141_210590	519	989	-	471	0	0
15554_3	k141_210590	986	1141	-	156	0	0
15554_4	k141_210590	1264	1677	-	414	0	0
15554_5	k141_210590	1668	2306	-	639	0	0
15554_6	k141_210590	2303	2839	-	537	0	0
15554_7	k141_210590	2980	3171	-	192	0	0
15555_1	k141_210592	3	296	-	294	1	0.00254431
15555_2	k141_210592	686	1003	+	318	0	0
15556_1	k141_113350	1	1008	-	1008	0	0
15556_2	k141_113350	1343	1480	+	138	0	0
15557_1	k141_178403	2	187	-	186	1	0.00402164
15557_2	k141_178403	214	423	-	210	2	0.00712406
15557_3	k141_178403	413	850	-	438	2	0.00341564
15557_4	k141_178403	850	1290	-	441	1	0.0016962
15558_1	k141_58374	3	347	-	345	0	0
15558_2	k141_58374	349	801	-	453	0	0
15558_3	k141_58374	855	1310	-	456	0	0
15559_1	k141_123411	3	230	-	228	0	0
15559_2	k141_123411	223	1332	-	1110	2	0.00134779
15559_3	k141_123411	1329	1616	-	288	1	0.00259731
15560_1	k141_145654	1	255	-	255	0	0
15560_2	k141_145654	493	1044	-	552	0	0
15561_1	k141_123414	3	1022	+	1020	0	0
15562_1	k141_167483	1	1089	+	1089	263	0.180653
15562_2	k141_167483	1211	1954	-	744	146	0.14679
15562_3	k141_167483	2217	2801	-	585	83	0.10613
15563_1	k141_123416	2	667	+	666	0	0
15563_2	k141_123416	664	1116	+	453	0	0
15564_1	k141_210600	2	1096	+	1095	0	0
15564_2	k141_210600	1100	1252	+	153	0	0
15565_1	k141_178410	3	1280	-	1278	0	0
15566_1	k141_90830	468	1409	+	942	1	0.000794083
15566_2	k141_90830	1681	1851	+	171	0	0
15566_3	k141_90830	2001	2765	+	765	3	0.00293343
15566_4	k141_90830	2781	3629	+	849	1	0.000881067
15566_5	k141_90830	3652	4143	+	492	0	0
15566_6	k141_90830	4140	4907	+	768	1	0.000973992
15566_7	k141_90830	4959	6251	-	1293	2	0.00115704
15566_8	k141_90830	6359	6877	+	519	3	0.00432385
15566_9	k141_90830	7126	8091	-	966	5	0.00387177
15566_10	k141_90830	8234	8878	-	645	3	0.00347919
15566_11	k141_90830	9658	9873	-	216	1	0.00346308
15566_12	k141_90830	9898	10170	-	273	1	0.00274002
15566_13	k141_90830	10376	11950	-	1575	10	0.00474937
15566_14	k141_90830	12646	13005	+	360	1	0.00207785
15566_15	k141_90830	13002	13283	+	282	0	0
15566_16	k141_90830	13762	14832	-	1071	11	0.00768281
15567_1	k141_210601	1	1248	-	1248	0	0
15568_1	k141_113356	2	457	-	456	10	0.0164041
15568_2	k141_113356	580	2964	-	2385	18	0.00564548
15569_1	k141_157118	460	1515	+	1056	3	0.00212507
15569_2	k141_157118	2099	5257	+	3159	14	0.00331509
15569_3	k141_157118	5257	7599	+	2343	11	0.00351186
15570_1	k141_167484	2	1702	+	1701	64	0.0281444
15570_2	k141_167484	1717	2259	+	543	24	0.0330619
15570_3	k141_167484	2216	2731	+	516	35	0.0507382
15571_1	k141_210603	2	88	-	87	0	0
15571_2	k141_210603	602	967	-	366	5	0.0102189
15571_3	k141_210603	986	1813	-	828	12	0.010841
15572_1	k141_123422	2	295	+	294	0	0
15572_2	k141_123422	319	1422	+	1104	10	0.0067756
15572_3	k141_123422	1435	1725	+	291	1	0.00257054
15573_1	k141_90834	2	145	-	144	0	0
15573_2	k141_90834	142	675	-	534	0	0
15573_3	k141_90834	680	1033	-	354	0	0
15574_1	k141_3607	1	138	+	138	0	0
15574_2	k141_3607	394	1239	+	846	4	0.00353677
15574_3	k141_3607	1447	1653	+	207	0	0
15574_4	k141_3607	1733	1966	+	234	0	0
15574_5	k141_3607	2075	2371	+	297	0	0
15574_6	k141_3607	2473	2589	+	117	0	0
15574_7	k141_3607	2932	3738	+	807	0	0
15574_8	k141_3607	3817	4167	+	351	2	0.00426226
15574_9	k141_3607	4212	5339	+	1128	4	0.00265257
15574_10	k141_3607	5893	6297	-	405	0	0
15574_11	k141_3607	6533	6937	-	405	1	0.00184698
15574_12	k141_3607	7602	8342	+	741	0	0
15574_13	k141_3607	8561	9127	-	567	0	0
15574_14	k141_3607	9174	9668	-	495	0	0
15574_15	k141_3607	9747	10319	-	573	0	0
15574_16	k141_3607	11048	11551	-	504	0	0
15574_17	k141_3607	11631	12899	-	1269	0	0
15574_18	k141_3607	12903	13127	-	225	0	0
15574_19	k141_3607	13774	14079	+	306	0	0
15574_20	k141_3607	14475	15029	+	555	0	0
15574_21	k141_3607	15314	15628	+	315	2	0.00474937
15574_22	k141_3607	16009	16206	-	198	1	0.00377791
15574_23	k141_3607	16365	17615	-	1251	0	0
15574_24	k141_3607	18308	20482	+	2175	1	0.00034392
15574_25	k141_3607	20539	21486	-	948	2	0.00157811
15574_26	k141_3607	21569	22810	-	1242	4	0.0024091
15574_27	k141_3607	22915	26571	-	3657	4	0.000818185
15574_28	k141_3607	26716	27831	-	1116	6	0.00402164
15574_29	k141_3607	29375	30211	+	837	0	0
15574_30	k141_3607	30425	31435	+	1011	1	0.000739887
15574_31	k141_3607	31576	33027	+	1452	3	0.00154551
15574_32	k141_3607	33040	34242	+	1203	0	0
15574_33	k141_3607	34969	35466	+	498	3	0.00450618
15574_34	k141_3607	35505	37046	+	1542	6	0.00291061
15574_35	k141_3607	37064	38404	+	1341	9	0.00502031
15574_36	k141_3607	38401	39090	+	690	0	0
15574_37	k141_3607	39087	40796	+	1710	0	0
15574_38	k141_3607	40801	41292	+	492	0	0
15574_39	k141_3607	41596	44250	+	2655	0	0
15574_40	k141_3607	44247	46742	+	2496	0	0
15574_41	k141_3607	46745	47530	+	786	0	0
15574_42	k141_3607	47523	49460	+	1938	2	0.000771957
15574_43	k141_3607	49506	49703	+	198	0	0
15574_44	k141_3607	50045	50803	+	759	0	0
15574_45	k141_3607	50760	51266	+	507	0	0
15574_46	k141_3607	51625	51912	+	288	0	0
15574_47	k141_3607	51909	52187	+	279	0	0
15574_48	k141_3607	52201	52953	+	753	1	0.000993394
15574_49	k141_3607	52992	53105	+	114	1	0.00656163
15574_50	k141_3607	53277	53696	+	420	4	0.00712406
15574_51	k141_3607	53795	54550	+	756	3	0.00296836
15574_52	k141_3607	54550	56142	+	1593	2	0.000939141
15574_53	k141_3607	56169	57923	+	1755	8	0.0034098
15574_54	k141_3607	57887	58972	+	1086	0	0
15574_55	k141_3607	58950	59495	+	546	0	0
15574_56	k141_3607	59495	59950	+	456	0	0
15574_57	k141_3607	60029	61276	+	1248	2	0.00119876
15574_58	k141_3607	61951	63327	+	1377	3	0.00162969
15574_59	k141_3607	63390	64706	+	1317	2	0.00113595
15574_60	k141_3607	64796	66112	-	1317	2	0.00113595
15574_61	k141_3607	66258	66914	+	657	0	0
15574_62	k141_3607	66993	67349	+	357	0	0
15574_63	k141_3607	67536	68243	+	708	1	0.00105653
15574_64	k141_3607	68282	69436	+	1155	1	0.000647641
15574_65	k141_3607	69532	70368	+	837	1	0.000893699
15574_66	k141_3607	70415	71101	-	687	0	0
15574_67	k141_3607	71245	71550	-	306	0	0
15574_68	k141_3607	71550	72470	-	921	0	0
15574_69	k141_3607	72687	73310	-	624	0	0
15574_70	k141_3607	73723	74085	+	363	0	0
15574_71	k141_3607	74134	76014	+	1881	0	0
15574_72	k141_3607	76011	76634	+	624	0	0
15574_73	k141_3607	76624	77130	+	507	1	0.0014754
15574_74	k141_3607	77326	78078	+	753	1	0.000993394
15574_75	k141_3607	78090	78197	-	108	0	0
15574_76	k141_3607	78360	80300	+	1941	0	0
15574_77	k141_3607	80330	80857	+	528	1	0.00141672
15574_78	k141_3607	81059	82438	+	1380	1	0.000542048
15574_79	k141_3607	82441	83724	+	1284	0	0
15574_80	k141_3607	83714	84844	+	1131	3	0.00198415
15574_81	k141_3607	84849	85544	+	696	0	0
15574_82	k141_3607	85531	86016	+	486	2	0.0030783
15574_83	k141_3607	86041	86529	+	489	2	0.00305941
15574_84	k141_3607	86616	87371	+	756	0	0
15574_85	k141_3607	87440	88147	+	708	2	0.00211307
15574_86	k141_3607	88235	89476	+	1242	1	0.000602275
15574_87	k141_3607	89513	89740	-	228	0	0
15574_88	k141_3607	89761	90357	-	597	0	0
15574_89	k141_3607	90743	90916	+	174	2	0.008598
15574_90	k141_3607	91077	91991	+	915	0	0
15574_91	k141_3607	92050	92688	+	639	0	0
15574_92	k141_3607	92685	93080	-	396	0	0
15574_93	k141_3607	93884	97846	-	3963	6	0.00113251
15574_94	k141_3607	98269	99777	+	1509	0	0
15574_95	k141_3607	100113	101288	+	1176	0	0
15574_96	k141_3607	101708	102541	+	834	0	0
15574_97	k141_3607	102599	103726	+	1128	0	0
15574_98	k141_3607	103732	105015	+	1284	0	0
15574_99	k141_3607	105262	105558	+	297	1	0.00251861
15574_100	k141_3607	105537	106325	+	789	0	0
15574_101	k141_3607	106377	106670	-	294	1	0.00254431
15574_102	k141_3607	106810	109536	-	2727	16	0.00438886
15574_103	k141_3607	109648	110685	+	1038	0	0
15574_104	k141_3607	110658	111350	-	693	0	0
15574_105	k141_3607	111480	112658	+	1179	0	0
15574_106	k141_3607	112648	115191	+	2544	0	0
15574_107	k141_3607	115192	115803	+	612	0	0
15574_108	k141_3607	115859	115999	-	141	0	0
15575_1	k141_178421	2	1189	-	1188	0	0
15576_1	k141_123423	2	169	+	168	8	0.0356203
15576_2	k141_123423	207	875	+	669	43	0.0480794
15576_3	k141_123423	1298	1435	+	138	0	0
15577_1	k141_167485	242	1483	-	1242	6	0.00361365
15577_2	k141_167485	1660	1857	-	198	4	0.0151116
15577_3	k141_167485	1869	3380	-	1512	7	0.00346308
15578_1	k141_210606	2	325	-	324	0	0
15578_2	k141_210606	495	1016	-	522	0	0
15579_1	k141_157125	1	87	-	87	0	0
15579_2	k141_157125	259	1098	-	840	4	0.00356203
15580_1	k141_178422	1	261	-	261	0	0
15580_2	k141_178422	462	1088	-	627	0	0
15581_1	k141_201127	1	183	-	183	0	0
15581_2	k141_201127	304	720	-	417	1	0.00179383
15581_3	k141_201127	876	1835	-	960	0	0
15581_4	k141_201127	1832	2641	-	810	0	0
15581_5	k141_201127	2854	3630	+	777	0	0
15581_6	k141_201127	3654	4313	+	660	0	0
15581_7	k141_201127	4314	6116	+	1803	0	0
15581_8	k141_201127	6133	6588	+	456	0	0
15581_9	k141_201127	6679	7143	+	465	0	0
15581_10	k141_201127	7140	8567	+	1428	0	0
15581_11	k141_201127	8612	10141	+	1530	0	0
15581_12	k141_201127	10296	11540	-	1245	0	0
15581_13	k141_201127	11948	13498	+	1551	4	0.00192914
15581_14	k141_201127	13587	15023	+	1437	0	0
15581_15	k141_201127	15196	15906	+	711	0	0
15581_16	k141_201127	15991	17307	+	1317	0	0
15581_17	k141_201127	17282	17995	+	714	0	0
15581_18	k141_201127	18152	19063	+	912	0	0
15581_19	k141_201127	19166	19825	+	660	0	0
15581_20	k141_201127	19846	20610	+	765	0	0
15581_21	k141_201127	20826	21500	+	675	1	0.00110819
15581_22	k141_201127	21715	22902	+	1188	1	0.000629651
15581_23	k141_201127	23012	24664	+	1653	1	0.000452526
15581_24	k141_201127	24770	25723	+	954	0	0
15581_25	k141_201127	25724	26623	+	900	4	0.00332456
15581_26	k141_201127	26626	27810	+	1185	0	0
15581_27	k141_201127	27822	28841	+	1020	0	0
15581_28	k141_201127	28831	29823	+	993	0	0
15581_29	k141_201127	29835	31088	+	1254	1	0.000596512
15581_30	k141_201127	31109	32059	+	951	0	0
15581_31	k141_201127	32061	33719	-	1659	3	0.00135267
15581_32	k141_201127	33853	34017	+	165	0	0
15581_33	k141_201127	34046	34681	+	636	0	0
15581_34	k141_201127	34868	36505	+	1638	3	0.00137001
15581_35	k141_201127	36596	37081	+	486	0	0
15581_36	k141_201127	37158	37913	+	756	0	0
15581_37	k141_201127	37926	39773	+	1848	2	0.000809552
15581_38	k141_201127	40009	42036	+	2028	0	0
15581_39	k141_201127	42119	43093	+	975	2	0.00153441
15581_40	k141_201127	43335	46091	+	2757	0	0
15581_41	k141_201127	46214	47110	+	897	0	0
15581_42	k141_201127	47127	47591	+	465	0	0
15581_43	k141_201127	47661	50708	+	3048	0	0
15581_44	k141_201127	50829	52421	+	1593	1	0.000469571
15581_45	k141_201127	52433	53230	+	798	0	0
15581_46	k141_201127	53422	54552	+	1131	4	0.00264554
15581_47	k141_201127	54673	55149	+	477	0	0
15581_48	k141_201127	55149	56444	+	1296	0	0
15581_49	k141_201127	56551	57036	+	486	0	0
15581_50	k141_201127	57104	58123	+	1020	0	0
15581_51	k141_201127	58248	59351	-	1104	0	0
15581_52	k141_201127	59562	60140	+	579	0	0
15581_53	k141_201127	60137	61600	+	1464	0	0
15581_54	k141_201127	62008	63036	+	1029	0	0
15581_55	k141_201127	63111	63944	+	834	0	0
15581_56	k141_201127	64088	64921	+	834	3	0.00269074
15581_57	k141_201127	65138	67729	+	2592	0	0
15581_58	k141_201127	68041	68220	+	180	0	0
15581_59	k141_201127	68323	69513	+	1191	0	0
15581_60	k141_201127	69524	70981	+	1458	2	0.0010261
15581_61	k141_201127	70968	71618	+	651	1	0.00114904
15581_62	k141_201127	71602	71934	+	333	0	0
15581_63	k141_201127	71946	72479	+	534	0	0
15581_64	k141_201127	72479	73270	+	792	0	0
15581_65	k141_201127	73299	74054	-	756	0	0
15581_66	k141_201127	74127	75845	+	1719	0	0
15581_67	k141_201127	75885	76241	+	357	0	0
15581_68	k141_201127	76314	76736	+	423	0	0
15581_69	k141_201127	76752	78284	+	1533	0	0
15581_70	k141_201127	78418	78921	+	504	0	0
15581_71	k141_201127	79027	79779	+	753	0	0
15581_72	k141_201127	79782	80918	+	1137	0	0
15581_73	k141_201127	80934	82202	+	1269	0	0
15581_74	k141_201127	82330	83895	+	1566	0	0
15581_75	k141_201127	83898	86291	+	2394	0	0
15581_76	k141_201127	86399	87364	-	966	0	0
15581_77	k141_201127	87496	88596	+	1101	0	0
15581_78	k141_201127	88667	89398	-	732	0	0
15581_79	k141_201127	89428	90282	-	855	0	0
15581_80	k141_201127	90348	91520	-	1173	0	0
15581_81	k141_201127	91542	92372	-	831	0	0
15581_82	k141_201127	92388	93161	-	774	0	0
15581_83	k141_201127	93358	93852	+	495	0	0
15581_84	k141_201127	93917	95521	+	1605	0	0
15581_85	k141_201127	95602	96432	+	831	0	0
15581_86	k141_201127	96464	96892	+	429	0	0
15581_87	k141_201127	96909	97670	+	762	0	0
15581_88	k141_201127	97789	98514	+	726	0	0
15581_89	k141_201127	98540	98800	+	261	0	0
15581_90	k141_201127	98818	100533	+	1716	0	0
15581_91	k141_201127	100553	101611	+	1059	0	0
15581_92	k141_201127	101715	103058	-	1344	0	0
15581_93	k141_201127	103081	104229	-	1149	0	0
15581_94	k141_201127	104293	105105	-	813	0	0
15581_95	k141_201127	105402	106106	+	705	0	0
15581_96	k141_201127	106096	107232	+	1137	0	0
15581_97	k141_201127	107267	109783	+	2517	3	0.000891568
15581_98	k141_201127	109783	110745	+	963	0	0
15581_99	k141_201127	110723	111655	+	933	0	0
15581_100	k141_201127	111658	113094	+	1437	0	0
15581_101	k141_201127	113122	114222	+	1101	0	0
15581_102	k141_201127	114219	115211	+	993	0	0
15581_103	k141_201127	115494	115754	+	261	0	0
15581_104	k141_201127	115867	116538	-	672	0	0
15581_105	k141_201127	116796	117620	+	825	0	0
15581_106	k141_201127	117769	118152	+	384	0	0
15581_107	k141_201127	118260	119597	-	1338	0	0
15581_108	k141_201127	119594	120328	-	735	0	0
15581_109	k141_201127	120341	121393	-	1053	4	0.0028415
15581_110	k141_201127	121796	122647	-	852	0	0
15581_111	k141_201127	122679	123956	-	1278	0	0
15581_112	k141_201127	123970	124458	-	489	0	0
15581_113	k141_201127	124498	125601	-	1104	0	0
15581_114	k141_201127	125821	126669	+	849	0	0
15581_115	k141_201127	126736	127461	+	726	0	0
15581_116	k141_201127	127541	129097	-	1557	0	0
15581_117	k141_201127	129421	129987	+	567	0	0
15581_118	k141_201127	129984	130784	+	801	0	0
15581_119	k141_201127	130968	131684	-	717	1	0.00104327
15581_120	k141_201127	131782	131952	-	171	0	0
15581_121	k141_201127	132061	132840	-	780	0	0
15581_122	k141_201127	132905	133150	-	246	0	0
15581_123	k141_201127	133197	135305	-	2109	3	0.00106405
15581_124	k141_201127	135647	135745	+	99	0	0
15581_125	k141_201127	136037	137104	+	1068	0	0
15581_126	k141_201127	137124	138143	+	1020	0	0
15581_127	k141_201127	138176	138853	+	678	0	0
15581_128	k141_201127	138972	139721	-	750	0	0
15581_129	k141_201127	140088	141533	+	1446	0	0
15581_130	k141_201127	141530	142060	+	531	0	0
15581_131	k141_201127	142166	142438	+	273	0	0
15581_132	k141_201127	142645	144327	+	1683	0	0
15581_133	k141_201127	144356	145828	+	1473	0	0
15581_134	k141_201127	145895	146608	+	714	0	0
15581_135	k141_201127	147033	148061	-	1029	0	0
15581_136	k141_201127	148374	150785	+	2412	0	0
15581_137	k141_201127	150845	151753	+	909	1	0.000822911
15581_138	k141_201127	151770	153239	+	1470	0	0
15581_139	k141_201127	153252	154742	+	1491	0	0
15581_140	k141_201127	154745	155221	+	477	0	0
15581_141	k141_201127	155221	155709	+	489	0	0
15581_142	k141_201127	155757	156845	+	1089	0	0
15581_143	k141_201127	156950	157597	+	648	0	0
15581_144	k141_201127	158138	159523	-	1386	0	0
15581_145	k141_201127	159964	161472	+	1509	0	0
15581_146	k141_201127	161487	162674	+	1188	1	0.000629651
15581_147	k141_201127	162817	163680	-	864	0	0
15581_148	k141_201127	164071	166317	+	2247	0	0
15581_149	k141_201127	166365	167408	+	1044	0	0
15581_150	k141_201127	167549	168775	+	1227	0	0
15581_151	k141_201127	168826	169746	+	921	5	0.00406094
15581_152	k141_201127	170078	170587	+	510	0	0
15581_153	k141_201127	170647	172263	+	1617	0	0
15581_154	k141_201127	172367	173656	+	1290	5	0.00289933
15581_155	k141_201127	173691	174635	+	945	1	0.000791562
15581_156	k141_201127	174858	175898	-	1041	3	0.00215569
15581_157	k141_201127	176063	177469	-	1407	0	0
15581_158	k141_201127	177466	178176	-	711	1	0.00105208
15581_159	k141_201127	178204	180642	-	2439	5	0.00153347
15581_160	k141_201127	180832	182172	+	1341	0	0
15581_161	k141_201127	182483	183427	+	945	0	0
15581_162	k141_201127	183723	185108	+	1386	0	0
15581_163	k141_201127	185326	185415	+	90	0	0
15581_164	k141_201127	185376	185759	+	384	0	0
15581_165	k141_201127	185871	187478	+	1608	0	0
15581_166	k141_201127	187637	188482	+	846	0	0
15581_167	k141_201127	188548	188649	+	102	0	0
15581_168	k141_201127	188874	189140	+	267	0	0
15581_169	k141_201127	189261	189926	+	666	0	0
15581_170	k141_201127	189920	191407	+	1488	0	0
15581_171	k141_201127	191407	192405	+	999	0	0
15581_172	k141_201127	192483	193388	+	906	0	0
15581_173	k141_201127	193381	193767	+	387	0	0
15581_174	k141_201127	193764	194171	+	408	0	0
15581_175	k141_201127	194164	194442	+	279	0	0
15581_176	k141_201127	194445	195020	+	576	0	0
15581_177	k141_201127	195039	195596	+	558	0	0
15581_178	k141_201127	196350	197792	+	1443	0	0
15581_179	k141_201127	198092	198769	+	678	0	0
15581_180	k141_201127	198877	199212	+	336	0	0
15581_181	k141_201127	199250	199687	+	438	0	0
15581_182	k141_201127	199870	200175	+	306	0	0
15581_183	k141_201127	200191	201069	+	879	0	0
15581_184	k141_201127	201073	201888	+	816	0	0
15581_185	k141_201127	201882	202538	+	657	0	0
15582_1	k141_167486	3	443	+	441	0	0
15582_2	k141_167486	458	1276	+	819	0	0
15583_1	k141_58379	3	842	-	840	7	0.00623355
15583_2	k141_58379	1077	1799	-	723	8	0.00827691
15583_3	k141_58379	2154	4679	+	2526	30	0.00888392
15583_4	k141_58379	4755	5546	+	792	10	0.00944477
15583_5	k141_58379	5741	6610	+	870	8	0.0068784
15583_6	k141_58379	6631	8022	+	1392	16	0.008598
15583_7	k141_58379	8108	9325	+	1218	11	0.00675557
15584_1	k141_210607	1	342	-	342	0	0
15584_2	k141_210607	339	1163	-	825	0	0
15584_3	k141_210607	1231	1584	-	354	0	0
15584_4	k141_210607	1650	1847	-	198	0	0
15584_5	k141_210607	1875	2306	-	432	0	0
15585_1	k141_58381	2	295	+	294	0	0
15585_2	k141_58381	345	458	-	114	0	0
15585_3	k141_58381	494	1231	-	738	2	0.00202717
15586_1	k141_210608	2	823	+	822	3	0.00273002
15586_2	k141_210608	870	1070	+	201	0	0
15587_1	k141_3615	161	955	-	795	10	0.00940913
15587_2	k141_3615	956	1408	-	453	3	0.00495381
15587_3	k141_3615	1411	2310	-	900	8	0.00664912
15587_4	k141_3615	2399	2590	-	192	1	0.00389597
15588_1	k141_210609	2	277	-	276	0	0
15588_2	k141_210609	467	1465	+	999	0	0
15589_1	k141_145656	182	1258	-	1077	26	0.0180582
15589_2	k141_145656	1280	1921	-	642	24	0.0279636
15589_3	k141_145656	1969	3147	-	1179	38	0.0241094
15589_4	k141_145656	3196	3822	-	627	28	0.0334047
15589_5	k141_145656	3970	4494	-	525	20	0.0284962
15589_6	k141_145656	4491	5294	-	804	43	0.0400064
15589_7	k141_145656	5422	6141	+	720	30	0.0311677
15589_8	k141_145656	6238	8028	+	1791	98	0.0409305
15589_9	k141_145656	8586	9398	+	813	71	0.0653258
15589_10	k141_145656	9443	13159	+	3717	195	0.0392427
15590_1	k141_113362	2	481	+	480	1	0.00155839
15590_2	k141_113362	640	1008	-	369	1	0.00202717
15590_3	k141_113362	1137	1664	+	528	2	0.00283343
15590_4	k141_113362	1894	2649	+	756	4	0.00395781
15590_5	k141_113362	2662	3363	+	702	8	0.00852451
15590_6	k141_113362	3379	4575	+	1197	4	0.00249967
15590_7	k141_113362	4653	4934	+	282	3	0.00795772
15590_8	k141_113362	4921	6261	-	1341	11	0.00613593
15590_9	k141_113362	6780	8324	+	1545	6	0.00290495
15590_10	k141_113362	8433	8864	-	432	8	0.0138523
15591_1	k141_178423	44	976	+	933	49	0.0392854
15591_2	k141_178423	990	1661	+	672	33	0.0367334
15591_3	k141_178423	1803	2594	+	792	39	0.0368346
15591_4	k141_178423	2639	3508	+	870	54	0.0464292
15591_5	k141_178423	3577	4317	-	741	49	0.0494646
15591_6	k141_178423	4545	5402	+	858	64	0.0557968
15592_1	k141_210610	2	418	+	417	2	0.00358765
15592_2	k141_210610	520	696	+	177	0	0
15592_3	k141_210610	816	1094	+	279	0	0
15593_1	k141_79955	3	3119	+	3117	22	0.00527962
15593_2	k141_79955	3247	3465	+	219	0	0
15593_3	k141_79955	3524	4465	-	942	6	0.0047645
15593_4	k141_79955	4791	5051	-	261	0	0
15593_5	k141_79955	5100	7271	-	2172	7	0.00241076
15593_6	k141_79955	7284	9482	-	2199	18	0.006123
15593_7	k141_79955	9482	9991	-	510	3	0.00440015
15593_8	k141_79955	9988	10275	-	288	1	0.00259731
15593_9	k141_79955	10506	10718	-	213	0	0
15593_10	k141_79955	10828	11187	-	360	5	0.0103892
15593_11	k141_79955	11222	11527	-	306	8	0.0195562
15593_12	k141_79955	11503	11730	-	228	7	0.0229657
15593_13	k141_79955	11883	12734	+	852	8	0.00702372
15593_14	k141_79955	13412	13780	-	369	4	0.00810868
15593_15	k141_79955	13793	14185	-	393	4	0.0076135
15593_16	k141_79955	14182	15609	-	1428	8	0.00419062
15593_17	k141_79955	15668	16015	-	348	5	0.0107475
15593_18	k141_79955	16750	17499	-	750	6	0.00598421
15593_19	k141_79955	17516	18244	-	729	2	0.0020522
