# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_7/E20_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_7/E20_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_7/E20_2.bam	RPKG
17975_7	k141_247084	8186	8344	+	159	0	0
17975_8	k141_247084	8965	9468	+	504	0	0
17975_9	k141_247084	9510	12155	+	2646	0	0
17975_10	k141_247084	12148	12852	+	705	0	0
17975_11	k141_247084	13076	13510	+	435	0	0
17975_12	k141_247084	13958	16333	+	2376	7	0.00372942
17975_13	k141_247084	16459	16617	-	159	0	0
17975_14	k141_247084	16644	17033	+	390	0	0
17975_15	k141_247084	16958	17938	-	981	0	0
17975_16	k141_247084	18016	18660	-	645	1	0.00196259
17975_17	k141_247084	18770	20494	-	1725	0	0
17975_18	k141_247084	20641	21117	-	477	0	0
17975_19	k141_247084	21312	22040	+	729	0	0
17975_20	k141_247084	22074	22226	+	153	0	0
17975_21	k141_247084	22372	23352	+	981	0	0
17975_22	k141_247084	23372	24265	+	894	0	0
17975_23	k141_247084	24262	25227	+	966	0	0
17975_24	k141_247084	25243	25815	-	573	0	0
17975_25	k141_247084	26069	27067	+	999	0	0
17975_26	k141_247084	27098	28297	+	1200	0	0
17975_27	k141_247084	28562	29557	+	996	0	0
17975_28	k141_247084	30148	32031	-	1884	0	0
17975_29	k141_247084	32284	32694	+	411	0	0
17975_30	k141_247084	32791	34281	+	1491	0	0
17975_31	k141_247084	34517	35044	+	528	0	0
17975_32	k141_247084	35094	35543	+	450	0	0
17975_33	k141_247084	35888	36877	-	990	0	0
17975_34	k141_247084	37428	38300	-	873	0	0
17975_35	k141_247084	38300	39151	-	852	0	0
17975_36	k141_247084	39412	40677	-	1266	0	0
17975_37	k141_247084	41169	43142	-	1974	0	0
17975_38	k141_247084	43627	44988	+	1362	0	0
17975_39	k141_247084	45228	46502	+	1275	0	0
17975_40	k141_247084	46873	47886	+	1014	0	0
17975_41	k141_247084	47883	48761	+	879	0	0
17975_42	k141_247084	48936	50003	+	1068	0	0
17975_43	k141_247084	50056	51351	+	1296	0	0
17975_44	k141_247084	51348	52448	+	1101	0	0
17975_45	k141_247084	52478	53590	+	1113	0	0
17975_46	k141_247084	53583	54113	+	531	0	0
17976_1	k141_17248	2	598	+	597	11	0.0233243
17976_2	k141_17248	639	1223	+	585	4	0.00865554
17976_3	k141_17248	1288	1590	+	303	4	0.0167112
17977_1	k141_68144	1	198	-	198	0	0
17977_2	k141_68144	167	787	-	621	0	0
17977_3	k141_68144	985	1929	-	945	0	0
17978_1	k141_80899	1	312	+	312	25	0.101432
17978_2	k141_80899	571	1089	-	519	24	0.0585374
17978_3	k141_80899	1480	1974	-	495	16	0.0409171
17978_4	k141_80899	2340	2534	-	195	15	0.0973748
17978_5	k141_80899	2926	4659	-	1734	64	0.0467219
17979_1	k141_105945	1	1101	-	1101	26	0.0298934
17980_1	k141_220870	3	713	+	711	21	0.0373886
17980_2	k141_220870	728	2143	+	1416	38	0.0339711
17980_3	k141_220870	2202	3272	+	1071	21	0.024821
17981_1	k141_55405	2	703	-	702	0	0
17981_2	k141_55405	905	1549	-	645	0	0
17981_3	k141_55405	1635	2267	-	633	0	0
17981_4	k141_55405	2445	3611	-	1167	0	0
17981_5	k141_55405	3630	4559	-	930	0	0
17981_6	k141_55405	4556	5251	-	696	0	0
17981_7	k141_55405	5235	5576	-	342	0	0
17981_8	k141_55405	5829	6497	-	669	0	0
17981_9	k141_55405	6482	9076	-	2595	0	0
17981_10	k141_55405	9184	10296	-	1113	0	0
17981_11	k141_55405	10293	10964	-	672	0	0
17981_12	k141_55405	11098	13206	-	2109	0	0
17981_13	k141_55405	13445	14398	-	954	0	0
17981_14	k141_55405	14423	15268	-	846	0	0
17981_15	k141_55405	15403	16539	-	1137	0	0
17981_16	k141_55405	16563	17231	-	669	0	0
17981_17	k141_55405	17253	19154	-	1902	0	0
17981_18	k141_55405	19151	19993	-	843	0	0
17981_19	k141_55405	20147	21076	-	930	0	0
17981_20	k141_55405	21150	22217	-	1068	0	0
17981_21	k141_55405	22220	22930	-	711	0	0
17981_22	k141_55405	22934	23698	-	765	0	0
17981_23	k141_55405	23702	24388	-	687	0	0
17981_24	k141_55405	24566	25150	+	585	0	0
17981_25	k141_55405	25276	25740	-	465	0	0
17981_26	k141_55405	25835	27031	-	1197	0	0
17981_27	k141_55405	27072	27755	-	684	0	0
17981_28	k141_55405	27736	28854	-	1119	0	0
17981_29	k141_55405	29214	30680	-	1467	0	0
17981_30	k141_55405	30875	32233	-	1359	2	0.00186295
17981_31	k141_55405	32342	32836	-	495	0	0
17981_32	k141_55405	32853	33815	-	963	0	0
17981_33	k141_55405	33830	35596	-	1767	0	0
17981_34	k141_55405	35619	36047	-	429	0	0
17981_35	k141_55405	36086	37318	-	1233	0	0
17981_36	k141_55405	37315	38055	-	741	0	0
17981_37	k141_55405	38042	38968	-	927	0	0
17981_38	k141_55405	39001	39906	-	906	0	0
17981_39	k141_55405	39908	40141	-	234	0	0
17981_40	k141_55405	40439	42964	-	2526	0	0
17981_41	k141_55405	43122	43667	-	546	0	0
17981_42	k141_55405	43753	47121	-	3369	0	0
17981_43	k141_55405	47400	48821	-	1422	0	0
17981_44	k141_55405	49227	50177	-	951	0	0
17981_45	k141_55405	50164	51018	-	855	0	0
17981_46	k141_55405	51092	51808	-	717	0	0
17981_47	k141_55405	51907	53886	-	1980	0	0
17981_48	k141_55405	53924	55654	-	1731	0	0
17981_49	k141_55405	55666	56511	-	846	0	0
17981_50	k141_55405	56512	57399	-	888	0	0
17981_51	k141_55405	57446	58693	-	1248	0	0
17981_52	k141_55405	59001	60008	+	1008	0	0
17981_53	k141_55405	60018	61694	-	1677	0	0
17981_54	k141_55405	61722	62879	-	1158	0	0
17981_55	k141_55405	62963	63676	-	714	0	0
17981_56	k141_55405	63680	64948	-	1269	0	0
17981_57	k141_55405	64941	65909	-	969	0	0
17981_58	k141_55405	66009	66428	-	420	0	0
17981_59	k141_55405	66458	67129	-	672	0	0
17981_60	k141_55405	67126	68403	-	1278	0	0
17981_61	k141_55405	68400	69137	-	738	0	0
17982_1	k141_93002	2	466	-	465	0	0
17982_2	k141_93002	492	713	-	222	0	0
17982_3	k141_93002	796	1011	-	216	0	0
17982_4	k141_93002	1457	1936	-	480	0	0
17983_1	k141_119514	2	64	-	63	0	0
17983_2	k141_119514	51	845	-	795	0	0
17983_3	k141_119514	842	1567	-	726	0	0
17984_1	k141_247085	2	664	+	663	0	0
17984_2	k141_247085	927	1985	+	1059	0	0
17985_1	k141_169991	1	408	+	408	0	0
17985_2	k141_169991	479	1798	+	1320	0	0
17985_3	k141_169991	1791	2675	+	885	0	0
17985_4	k141_169991	2680	2865	+	186	0	0
17985_5	k141_169991	2881	3294	+	414	0	0
17985_6	k141_169991	3313	3624	+	312	0	0
17985_7	k141_169991	3672	3995	-	324	0	0
17985_8	k141_169991	4024	4371	+	348	0	0
17985_9	k141_169991	4389	4865	+	477	0	0
17985_10	k141_169991	4896	5399	+	504	0	0
17985_11	k141_169991	5470	5769	+	300	0	0
17985_12	k141_169991	5837	6124	+	288	0	0
17985_13	k141_169991	6172	6615	+	444	0	0
17985_14	k141_169991	6849	8042	+	1194	0	0
17985_15	k141_169991	8120	9100	+	981	0	0
17985_16	k141_169991	9164	9622	+	459	0	0
17985_17	k141_169991	9634	11139	+	1506	0	0
17985_18	k141_169991	11145	11864	+	720	0	0
17985_19	k141_169991	11957	12967	+	1011	0	0
17985_20	k141_169991	12940	14109	+	1170	0	0
17985_21	k141_169991	14161	17361	+	3201	0	0
17985_22	k141_169991	17346	19619	+	2274	0	0
17985_23	k141_169991	19663	19923	+	261	0	0
17986_1	k141_3998	2	2038	+	2037	18	0.0111859
17986_2	k141_3998	2060	2254	+	195	2	0.0129833
17986_3	k141_3998	2254	2763	+	510	6	0.0148926
17986_4	k141_3998	2760	2894	+	135	2	0.0187537
17986_5	k141_3998	3263	3847	-	585	19	0.0411138
17986_6	k141_3998	3919	4284	-	366	4	0.0138347
17986_7	k141_3998	4360	4989	-	630	22	0.0442051
17986_8	k141_3998	5169	5891	-	723	13	0.0227612
17986_9	k141_3998	5888	6313	-	426	4	0.0118861
17986_10	k141_3998	6508	7347	+	840	14	0.0210979
17987_1	k141_233969	41	652	+	612	3	0.00620525
17987_2	k141_233969	669	1178	+	510	12	0.0297852
17987_3	k141_233969	1190	2254	+	1065	19	0.0225836
17987_4	k141_233969	2395	2487	+	93	0	0
17988_1	k141_105946	1	2895	-	2895	2	0.000874523
17989_1	k141_220875	2	1015	-	1014	0	0
17990_1	k141_17249	1	465	-	465	0	0
17990_2	k141_17249	631	915	-	285	2	0.00888331
17990_3	k141_17249	915	1538	-	624	4	0.00811456
17990_4	k141_17249	1568	2188	-	621	6	0.0122306
17990_5	k141_17249	2205	2513	-	309	1	0.00409667
17990_6	k141_17249	2549	4330	-	1782	10	0.00710366
17991_1	k141_29788	1	1056	+	1056	0	0
17992_1	k141_169992	3	491	-	489	0	0
17992_2	k141_169992	562	912	-	351	0	0
17992_3	k141_169992	1082	1654	-	573	0	0
17992_4	k141_169992	1697	2251	-	555	0	0
17993_1	k141_208340	3	107	-	105	0	0
17993_2	k141_208340	491	2731	-	2241	0	0
17993_3	k141_208340	3163	3417	-	255	0	0
17993_4	k141_208340	3572	3877	+	306	0	0
17993_5	k141_208340	3927	4319	-	393	0	0
17993_6	k141_208340	4319	4483	-	165	0	0
17993_7	k141_208340	4596	5207	+	612	0	0
17993_8	k141_208340	5307	5804	+	498	0	0
17993_9	k141_208340	5873	6256	+	384	0	0
17993_10	k141_208340	6273	7139	+	867	0	0
17993_11	k141_208340	7260	8984	+	1725	0	0
17993_12	k141_208340	8990	10810	+	1821	0	0
17993_13	k141_208340	10794	11582	+	789	0	0
17993_14	k141_208340	11642	11917	+	276	0	0
17993_15	k141_208340	11924	12730	+	807	0	0
17993_16	k141_208340	12734	13576	+	843	0	0
17993_17	k141_208340	13601	14068	+	468	0	0
17994_1	k141_247088	1	1896	-	1896	0	0
17994_2	k141_247088	1900	2286	-	387	0	0
17994_3	k141_247088	2348	2701	-	354	0	0
17995_1	k141_220878	2	739	-	738	10	0.0171527
17995_2	k141_220878	861	1118	-	258	6	0.0294389
17995_3	k141_220878	1102	1305	-	204	0	0
17996_1	k141_105947	1	471	-	471	0	0
17996_2	k141_105947	417	569	-	153	0	0
17996_3	k141_105947	574	1248	-	675	0	0
17996_4	k141_105947	1270	2385	-	1116	1	0.00113429
17996_5	k141_105947	2569	2940	-	372	0	0
17997_1	k141_233973	2	610	+	609	0	0
17997_2	k141_233973	697	1320	+	624	0	0
17997_3	k141_233973	1398	1910	+	513	0	0
17998_1	k141_80907	373	948	+	576	21	0.0461516
17998_2	k141_80907	1007	1552	-	546	28	0.0649165
17998_3	k141_80907	1674	2060	-	387	10	0.0327099
17998_4	k141_80907	2085	2222	-	138	3	0.027519
17999_1	k141_169996	1	1032	-	1032	0	0
18000_1	k141_17254	1	444	+	444	0	0
18000_2	k141_17254	522	917	-	396	0	0
18000_3	k141_17254	978	1493	-	516	2	0.00490648
18001_1	k141_68147	2	526	+	525	5	0.0120559
18001_2	k141_68147	736	1668	-	933	2	0.00271355
18001_3	k141_68147	1967	2905	+	939	3	0.00404432
18001_4	k141_68147	2939	4036	+	1098	9	0.010376
18001_5	k141_68147	4058	5443	+	1386	3	0.00273998
18002_1	k141_247090	1	309	+	309	6	0.02458
18002_2	k141_247090	634	1209	+	576	27	0.0593378
18003_1	k141_119529	1	399	-	399	0	0
18003_2	k141_119529	476	724	-	249	0	0
18003_3	k141_119529	738	1640	-	903	0	0
18003_4	k141_119529	1627	1809	-	183	0	0
18004_1	k141_93014	107	1651	+	1545	1	0.000819335
18005_1	k141_220883	2	1225	+	1224	0	0
18006_1	k141_247092	1	885	-	885	0	0
18006_2	k141_247092	932	1054	-	123	0	0
18007_1	k141_119531	293	676	+	384	0	0
18007_2	k141_119531	751	1125	+	375	0	0
18008_1	k141_41957	2	709	+	708	3	0.00536386
18008_2	k141_41957	754	1803	+	1050	6	0.00723355
18008_3	k141_41957	1854	2342	+	489	2	0.00517739
18008_4	k141_41957	2444	2653	+	210	4	0.0241118
18008_5	k141_41957	2906	3865	+	960	1	0.00131862
18008_6	k141_41957	3807	4088	+	282	1	0.00448891
18009_1	k141_68154	2	274	+	273	15	0.0695534
18009_2	k141_68154	399	1076	-	678	23	0.0429426
18009_3	k141_68154	1182	1772	-	591	41	0.0878185
18010_1	k141_233979	240	1163	+	924	48	0.0657596
18010_2	k141_233979	1257	1664	-	408	5	0.0155131
18011_1	k141_80910	3	761	-	759	0	0
18011_2	k141_80910	763	1473	-	711	0	0
18011_3	k141_80910	1493	2008	-	516	0	0
18011_4	k141_80910	2005	2217	-	213	0	0
18011_5	k141_80910	2222	2761	-	540	0	0
18011_6	k141_80910	2765	3499	-	735	0	0
18011_7	k141_80910	3499	3822	-	324	0	0
18012_1	k141_247097	117	329	+	213	0	0
18012_2	k141_247097	470	676	+	207	0	0
18012_3	k141_247097	726	1082	-	357	0	0
18012_4	k141_247097	1199	1381	-	183	0	0
18013_1	k141_105956	3	668	-	666	0	0
18013_2	k141_105956	682	2475	-	1794	0	0
18013_3	k141_105956	2502	2846	-	345	0	0
18014_1	k141_183052	52	1371	-	1320	16	0.0153439
18014_2	k141_183052	1444	2187	-	744	11	0.0187158
18014_3	k141_183052	2192	4789	-	2598	28	0.013643
18014_4	k141_183052	5125	6048	-	924	11	0.0150699
18014_5	k141_183052	6330	6533	+	204	1	0.00620525
18014_6	k141_183052	6530	6946	+	417	8	0.0242853
18014_7	k141_183052	7046	7972	-	927	11	0.0150211
18014_8	k141_183052	8276	9340	+	1065	30	0.0356584
18014_9	k141_183052	9381	10214	-	834	25	0.0379458
18014_10	k141_183052	10435	10947	-	513	15	0.0370138
18014_11	k141_183052	11147	12151	-	1005	14	0.017634
18015_1	k141_29794	1	2958	+	2958	2	0.000855897
18015_2	k141_29794	2998	6561	+	3564	0	0
18015_3	k141_29794	6622	7578	+	957	1	0.00132275
18016_1	k141_17259	1	546	-	546	0	0
18016_2	k141_17259	760	1365	-	606	0	0
18016_3	k141_17259	1395	1628	-	234	0	0
18016_4	k141_17259	1856	3316	+	1461	0	0
18016_5	k141_17259	3577	5007	+	1431	0	0
18016_6	k141_17259	5000	5509	+	510	0	0
18017_1	k141_80915	1	1335	+	1335	0	0
18017_2	k141_80915	1369	1467	+	99	0	0
18018_1	k141_29797	2	616	+	615	2	0.00411666
18018_2	k141_29797	629	1168	+	540	3	0.00703262
18019_1	k141_119541	1	189	-	189	0	0
18019_2	k141_119541	186	437	-	252	0	0
18019_3	k141_119541	431	1153	-	723	0	0
18020_1	k141_93028	3	866	+	864	0	0
18020_2	k141_93028	1174	1404	+	231	0	0
18021_1	k141_80917	2	1372	-	1371	0	0
18022_1	k141_105960	3	1478	+	1476	31	0.0265867
18022_2	k141_105960	1592	1933	+	342	1	0.00370138
18023_1	k141_233985	1	372	-	372	0	0
18023_2	k141_233985	385	1077	-	693	0	0
18023_3	k141_233985	1086	2078	-	993	0	0
18023_4	k141_233985	2320	2931	-	612	0	0
18024_1	k141_170013	42	2219	+	2178	37	0.0215047
18025_1	k141_29800	1	498	-	498	0	0
18025_2	k141_29800	508	705	-	198	0	0
18025_3	k141_29800	750	1286	-	537	0	0
18026_1	k141_17268	1	528	-	528	3	0.00719245
18026_2	k141_17268	534	1403	-	870	6	0.00873015
18026_3	k141_17268	1558	1683	+	126	0	0
18027_1	k141_41960	3	797	+	795	0	0
18027_2	k141_41960	888	1388	+	501	0	0
18027_3	k141_41960	1390	3255	+	1866	1	0.000678388
18027_4	k141_41960	3236	4702	+	1467	0	0
18027_5	k141_41960	5154	5795	-	642	0	0
18028_1	k141_183056	1	324	+	324	0	0
18028_2	k141_183056	349	1173	+	825	1	0.00153439
18028_3	k141_183056	1207	1512	+	306	7	0.0289579
18028_4	k141_183056	1512	2198	+	687	14	0.0257965
18028_5	k141_183056	2203	2937	+	735	16	0.0275564
18028_6	k141_183056	2927	3406	+	480	5	0.0131862
18028_7	k141_183056	3444	3554	+	111	0	0
18029_1	k141_157040	1	1017	-	1017	19	0.0236495
18029_2	k141_157040	1030	1620	-	591	14	0.0299868
18029_3	k141_157040	1617	3869	-	2253	31	0.0174177
18029_4	k141_157040	3882	4268	-	387	8	0.0261679
18029_5	k141_157040	4283	7603	-	3321	63	0.0240138
18029_6	k141_157040	7596	7940	-	345	8	0.0293536
18029_7	k141_157040	8051	8392	-	342	1	0.00370138
18029_8	k141_157040	8431	8862	-	432	12	0.0351631
18029_9	k141_157040	8868	9269	-	402	5	0.0157447
18029_10	k141_157040	9266	9790	-	525	4	0.00964474
18029_11	k141_157040	9787	10161	-	375	11	0.0371322
18029_12	k141_157040	10166	10483	-	318	9	0.0358266
18029_13	k141_157040	10533	11561	-	1029	13	0.0159926
18029_14	k141_157040	11577	12164	-	588	6	0.0129171
18029_15	k141_157040	12441	12584	-	144	0	0
18029_16	k141_157040	12532	13974	-	1443	22	0.0192995
18029_17	k141_157040	14095	15741	-	1647	18	0.0138347
18029_18	k141_157040	15823	16464	-	642	4	0.00788705
18029_19	k141_157040	16467	17051	-	585	2	0.00432777
18029_20	k141_157040	17048	17290	-	243	5	0.0260467
18029_21	k141_157040	17385	18032	-	648	5	0.00976753
18029_22	k141_157040	18025	18258	-	234	0	0
18029_23	k141_157040	18759	19106	-	348	10	0.0363756
18029_24	k141_157040	19109	19351	-	243	5	0.0260467
18029_25	k141_157040	19344	19688	-	345	7	0.0256844
18029_26	k141_157040	19703	20056	-	354	10	0.0357591
18029_27	k141_157040	20073	20258	-	186	10	0.0680576
18029_28	k141_157040	20651	21232	-	582	12	0.0261005
18029_29	k141_157040	21447	21665	-	219	3	0.0173407
18029_30	k141_157040	21655	21855	-	201	7	0.0440851
18029_31	k141_157040	21845	22075	-	231	4	0.0219199
18029_32	k141_157040	22252	22617	-	366	8	0.0276693
18029_33	k141_157040	22614	22778	-	165	0	0
18029_34	k141_157040	22778	22954	-	177	1	0.00715182
18029_35	k141_157040	22954	24462	-	1509	9	0.00754993
18029_36	k141_157040	24455	24643	-	189	0	0
18029_37	k141_157040	24624	25001	-	378	0	0
18029_38	k141_157040	25004	25786	-	783	9	0.0145503
18029_39	k141_157040	25779	26282	-	504	0	0
18029_40	k141_157040	26292	26837	-	546	5	0.0115922
18029_41	k141_157040	26825	27055	-	231	0	0
18029_42	k141_157040	27036	27386	-	351	4	0.0144259
18029_43	k141_157040	27383	28006	-	624	8	0.0162291
18029_44	k141_157040	27993	28367	-	375	1	0.00337566
18029_45	k141_157040	28371	28967	-	597	3	0.00636117
18029_46	k141_157040	28960	29295	-	336	1	0.00376748
18029_47	k141_157040	29282	29482	-	201	1	0.00629787
18029_48	k141_157040	29469	29777	-	309	2	0.00819335
18029_49	k141_157040	29865	30347	-	483	8	0.0209668
18029_50	k141_157040	30503	31006	-	504	3	0.00753495
18029_51	k141_157040	31010	32053	-	1044	11	0.0133377
18029_52	k141_157040	32040	32192	-	153	0	0
18029_53	k141_157040	32196	32951	-	756	9	0.0150699
18029_54	k141_157040	32954	34798	-	1845	25	0.0171527
18029_55	k141_157040	34788	36176	-	1389	8	0.00729084
18029_56	k141_157040	36167	36571	-	405	3	0.00937683
18029_57	k141_157040	36624	37457	-	834	6	0.00910699
18029_58	k141_157040	37541	37768	-	228	2	0.0111041
18029_59	k141_157040	37917	38135	-	219	4	0.023121
18029_60	k141_157040	38378	39016	+	639	6	0.0118861
18029_61	k141_157040	39013	40674	+	1662	19	0.0144715
18029_62	k141_157040	40695	40901	-	207	6	0.0366919
18029_63	k141_157040	40906	41154	-	249	2	0.0101676
18029_64	k141_157040	41166	42023	-	858	17	0.0250814
18029_65	k141_157040	42007	42402	-	396	5	0.0159832
18029_66	k141_157040	42547	42807	-	261	2	0.00970017
18029_67	k141_157040	42824	43492	-	669	11	0.020814
18029_68	k141_157040	43485	44633	-	1149	26	0.0286446
18029_69	k141_157040	44703	45008	+	306	9	0.0372315
18029_70	k141_157040	45022	45450	-	429	6	0.0177045
18029_71	k141_157040	45513	45782	-	270	0	0
18030_1	k141_105963	59	397	+	339	0	0
18030_2	k141_105963	484	693	+	210	0	0
18030_3	k141_105963	787	957	+	171	0	0
18030_4	k141_105963	994	1911	+	918	4	0.00551578
18031_1	k141_208344	2	1099	+	1098	1	0.00115289
18031_2	k141_208344	1101	2378	+	1278	3	0.00297153
18031_3	k141_208344	2437	3294	+	858	2	0.00295075
18031_4	k141_208344	3307	3849	+	543	0	0
18031_5	k141_208344	3862	4692	+	831	4	0.00609325
18031_6	k141_208344	4668	5510	+	843	1	0.00150163
18031_7	k141_208344	5503	6297	+	795	0	0
18031_8	k141_208344	6598	7179	+	582	1	0.00217504
18031_9	k141_208344	7363	8061	+	699	5	0.00905488
18031_10	k141_208344	8197	9906	+	1710	6	0.00444166
18031_11	k141_208344	10051	11172	+	1122	0	0
18031_12	k141_208344	11192	11806	+	615	3	0.00617499
18031_13	k141_208344	11984	13381	+	1398	0	0
18032_1	k141_93035	2	397	-	396	0	0
18032_2	k141_93035	586	1407	-	822	0	0
18032_3	k141_93035	1404	2183	-	780	0	0
18032_4	k141_93035	2180	3046	-	867	0	0
18032_5	k141_93035	3050	3286	-	237	0	0
18033_1	k141_55409	3	1064	-	1062	0	0
18033_2	k141_55409	1106	1240	+	135	0	0
18034_1	k141_93037	70	1212	+	1143	0	0
18035_1	k141_208347	1	1107	-	1107	0	0
18035_2	k141_208347	1107	1712	-	606	0	0
18036_1	k141_119548	2	460	+	459	0	0
18036_2	k141_119548	511	720	+	210	0	0
18036_3	k141_119548	799	1179	+	381	3	0.0099675
18036_4	k141_119548	1368	2552	+	1185	1	0.00106825
18036_5	k141_119548	2574	2984	+	411	0	0
18037_1	k141_233993	2	2428	+	2427	3	0.00156474
18038_1	k141_29809	3	638	+	636	0	0
18038_2	k141_29809	643	1524	+	882	0	0
18039_1	k141_105965	2	772	-	771	0	0
18039_2	k141_105965	839	2608	-	1770	0	0
18039_3	k141_105965	2837	3265	+	429	0	0
18040_1	k141_119549	3	929	+	927	2	0.00273112
18041_1	k141_170023	3	641	+	639	0	0
18041_2	k141_170023	658	1359	+	702	0	0
18041_3	k141_170023	1456	1749	-	294	0	0
18042_1	k141_93038	1	126	+	126	3	0.0301398
18042_2	k141_93038	167	319	+	153	2	0.0165473
18042_3	k141_93038	285	860	+	576	23	0.050547
18042_4	k141_93038	870	1526	+	657	27	0.0520221
18043_1	k141_55415	170	1015	+	846	0	0
18044_1	k141_80931	1	1599	+	1599	1	0.000791665
18044_2	k141_80931	1681	3216	+	1536	7	0.00576895
18045_1	k141_29811	1	576	-	576	0	0
18045_2	k141_29811	589	1041	-	453	0	0
18046_1	k141_105967	2	439	-	438	11	0.0317913
18046_2	k141_105967	505	1059	-	555	23	0.0524596
18047_1	k141_93039	3	1313	+	1311	42	0.0405543
18048_1	k141_208351	1	2523	+	2523	0	0
18049_1	k141_41976	3	1958	+	1956	0	0
18050_1	k141_80932	3	257	+	255	0	0
18050_2	k141_80932	466	1167	+	702	3	0.00540971
18050_3	k141_80932	1182	2465	-	1284	1	0.000985882
18050_4	k141_80932	2672	3583	+	912	0	0
18051_1	k141_93044	2	1441	-	1440	0	0
18052_1	k141_170034	233	1279	-	1047	8	0.00967237
18053_1	k141_105975	3	1172	+	1170	0	0
18054_1	k141_234006	110	1552	-	1443	0	0
18055_1	k141_157044	50	1333	+	1284	0	0
18055_2	k141_157044	1344	1634	+	291	0	0
18055_3	k141_157044	1644	2267	+	624	0	0
18055_4	k141_157044	2277	2855	+	579	0	0
18055_5	k141_157044	2871	3221	+	351	0	0
18055_6	k141_157044	3367	3867	+	501	0	0
18055_7	k141_157044	3892	5115	+	1224	0	0
18055_8	k141_157044	5257	5874	-	618	0	0
18055_9	k141_157044	6061	6390	+	330	0	0
18055_10	k141_157044	6549	7289	+	741	0	0
18055_11	k141_157044	7293	8351	-	1059	0	0
18055_12	k141_157044	8348	9079	-	732	0	0
18056_1	k141_17270	168	944	+	777	24	0.0391003
18056_2	k141_17270	1140	1619	-	480	8	0.0210979
18056_3	k141_17270	1944	5054	-	3111	92	0.037435
18056_4	k141_17270	5061	6239	-	1179	59	0.0633473
18056_5	k141_17270	6295	7563	-	1269	21	0.0209482
18056_6	k141_17270	7581	8858	-	1278	33	0.0326868
18056_7	k141_17270	8872	9894	-	1023	19	0.0235108
18056_8	k141_17270	10234	10494	+	261	4	0.0194003
18057_1	k141_170036	2	844	+	843	0	0
18057_2	k141_170036	841	1320	+	480	0	0
18058_1	k141_41983	1	1482	-	1482	0	0
18059_1	k141_208360	2	2212	+	2211	0	0
18059_2	k141_208360	2309	2428	-	120	0	0
18060_1	k141_105978	1	207	+	207	0	0
18060_2	k141_105978	253	1557	+	1305	1	0.000970017
18060_3	k141_105978	1550	1828	+	279	0	0
18061_1	k141_93048	1	66	-	66	0	0
18061_2	k141_93048	145	1113	-	969	0	0
18061_3	k141_93048	1355	2227	+	873	0	0
18062_1	k141_105980	2	223	+	222	0	0
18062_2	k141_105980	198	1103	+	906	0	0
18063_1	k141_41987	1	240	-	240	0	0
18063_2	k141_41987	258	782	-	525	0	0
18063_3	k141_41987	817	1170	-	354	0	0
18064_1	k141_170041	2	85	-	84	0	0
18064_2	k141_170041	85	279	-	195	1	0.00649165
18064_3	k141_170041	551	1084	+	534	0	0
18064_4	k141_170041	1100	1294	+	195	0	0
18065_1	k141_157046	3	833	+	831	1	0.00152331
18065_2	k141_157046	1071	2198	-	1128	3	0.00336668
18065_3	k141_157046	2362	2910	+	549	0	0
18066_1	k141_234007	98	502	-	405	1	0.00312561
18066_2	k141_234007	696	1367	+	672	1	0.00188374
18066_3	k141_234007	1351	2763	+	1413	9	0.00806288
18066_4	k141_234007	2895	3767	+	873	3	0.00435008
18067_1	k141_80945	2	370	-	369	2	0.00686109
18067_2	k141_80945	450	1001	-	552	0	0
18068_1	k141_17276	3	140	-	138	0	0
18068_2	k141_17276	480	1556	+	1077	0	0
18068_3	k141_17276	1559	1687	+	129	0	0
18069_1	k141_208367	1	519	+	519	1	0.00243906
18069_2	k141_208367	652	1185	+	534	0	0
18070_1	k141_105984	105	1022	-	918	0	0
18070_2	k141_105984	1186	1383	+	198	0	0
18071_1	k141_131874	1367	1843	-	477	0	0
18071_2	k141_131874	1846	2748	-	903	0	0
18071_3	k141_131874	2781	3242	-	462	0	0
18071_4	k141_131874	3250	4413	-	1164	0	0
18071_5	k141_131874	4429	4836	-	408	0	0
18071_6	k141_131874	4838	5701	-	864	0	0
18071_7	k141_131874	5724	6980	-	1257	0	0
18071_8	k141_131874	7011	7955	-	945	0	0
18071_9	k141_131874	7974	8204	-	231	0	0
18071_10	k141_131874	8176	9564	-	1389	0	0
18071_11	k141_131874	9667	10914	-	1248	0	0
18071_12	k141_131874	11068	11745	-	678	0	0
18071_13	k141_131874	11928	12956	+	1029	0	0
18071_14	k141_131874	13011	13874	-	864	0	0
18071_15	k141_131874	14016	14951	-	936	0	0
18071_16	k141_131874	15116	15946	+	831	0	0
18071_17	k141_131874	16199	16459	+	261	0	0
18071_18	k141_131874	16594	17343	+	750	0	0
18071_19	k141_131874	17360	19840	+	2481	0	0
18071_20	k141_131874	20280	20825	-	546	0	0
18071_21	k141_131874	20825	21364	-	540	0	0
