# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_14_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_14/F19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_14/F19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_14/F19_2.bam	RPKG
29367_65	k141_143556	56250	56861	+	612	0	0
29367_66	k141_143556	57187	59025	-	1839	0	0
29367_67	k141_143556	59177	60391	+	1215	0	0
29367_68	k141_143556	60454	61389	+	936	0	0
29367_69	k141_143556	61690	63036	+	1347	0	0
29367_70	k141_143556	63130	64032	+	903	0	0
29367_71	k141_143556	64025	64855	+	831	0	0
29367_72	k141_143556	64914	67934	+	3021	0	0
29367_73	k141_143556	68042	70054	+	2013	0	0
29367_74	k141_143556	70051	70569	+	519	0	0
29367_75	k141_143556	70620	71792	+	1173	0	0
29367_76	k141_143556	71838	72743	-	906	0	0
29367_77	k141_143556	72944	73180	+	237	0	0
29367_78	k141_143556	73214	74326	+	1113	0	0
29367_79	k141_143556	74485	76542	+	2058	0	0
29367_80	k141_143556	76539	76985	+	447	0	0
29367_81	k141_143556	76987	78324	+	1338	0	0
29367_82	k141_143556	78431	79126	+	696	0	0
29367_83	k141_143556	79174	79380	-	207	0	0
29367_84	k141_143556	79552	79722	+	171	0	0
29367_85	k141_143556	79869	80342	+	474	0	0
29367_86	k141_143556	80346	80744	+	399	0	0
29367_87	k141_143556	80797	81549	-	753	0	0
29367_88	k141_143556	81758	83074	+	1317	0	0
29367_89	k141_143556	83046	83645	+	600	0	0
29367_90	k141_143556	83886	85643	+	1758	0	0
29367_91	k141_143556	85709	86401	+	693	0	0
29367_92	k141_143556	86422	87495	+	1074	0	0
29367_93	k141_143556	87524	87997	+	474	0	0
29367_94	k141_143556	87994	88479	+	486	0	0
29367_95	k141_143556	88494	88790	+	297	0	0
29367_96	k141_143556	88762	89199	+	438	0	0
29367_97	k141_143556	89196	89933	+	738	0	0
29367_98	k141_143556	89964	90221	+	258	0	0
29367_99	k141_143556	90270	90785	+	516	0	0
29367_100	k141_143556	90773	91339	+	567	0	0
29367_101	k141_143556	91336	92841	+	1506	0	0
29367_102	k141_143556	92860	93717	+	858	0	0
29367_103	k141_143556	93772	95163	+	1392	0	0
29367_104	k141_143556	95175	95576	+	402	0	0
29367_105	k141_143556	95775	97763	+	1989	0	0
29367_106	k141_143556	97779	98747	+	969	0	0
29367_107	k141_143556	98749	99252	-	504	0	0
29367_108	k141_143556	99523	100239	+	717	0	0
29367_109	k141_143556	100311	100781	+	471	0	0
29367_110	k141_143556	100788	101747	+	960	0	0
29367_111	k141_143556	101755	103596	+	1842	0	0
29367_112	k141_143556	103719	104771	+	1053	0	0
29367_113	k141_143556	104772	105839	+	1068	0	0
29367_114	k141_143556	105877	107010	+	1134	0	0
29367_115	k141_143556	107041	108111	+	1071	0	0
29367_116	k141_143556	108093	109352	+	1260	0	0
29367_117	k141_143556	109362	110609	+	1248	0	0
29367_118	k141_143556	110697	111929	+	1233	0	0
29367_119	k141_143556	111957	113066	-	1110	0	0
29367_120	k141_143556	113211	114767	+	1557	0	0
29367_121	k141_143556	114785	115888	+	1104	0	0
29367_122	k141_143556	115917	116957	+	1041	0	0
29367_123	k141_143556	116959	118173	+	1215	0	0
29367_124	k141_143556	118219	119451	+	1233	0	0
29367_125	k141_143556	119468	120457	+	990	0	0
29367_126	k141_143556	120463	121779	+	1317	0	0
29367_127	k141_143556	121781	123073	+	1293	0	0
29367_128	k141_143556	123054	123470	+	417	0	0
29367_129	k141_143556	123470	124207	+	738	0	0
29367_130	k141_143556	124227	124472	+	246	0	0
29367_131	k141_143556	124485	126005	+	1521	0	0
29367_132	k141_143556	126015	127073	+	1059	0	0
29367_133	k141_143556	127066	128142	+	1077	0	0
29367_134	k141_143556	128139	129194	+	1056	0	0
29367_135	k141_143556	129197	130984	+	1788	0	0
29367_136	k141_143556	130993	132036	+	1044	0	0
29367_137	k141_143556	132190	132579	+	390	0	0
29367_138	k141_143556	132652	134268	+	1617	0	0
29367_139	k141_143556	134333	135385	+	1053	0	0
29367_140	k141_143556	135547	135855	+	309	0	0
29367_141	k141_143556	135859	138156	+	2298	0	0
29367_142	k141_143556	138233	139300	+	1068	0	0
29367_143	k141_143556	139394	141124	+	1731	0	0
29367_144	k141_143556	141157	142104	+	948	0	0
29367_145	k141_143556	142204	143511	+	1308	0	0
29367_146	k141_143556	143557	144627	+	1071	0	0
29367_147	k141_143556	144642	146234	+	1593	0	0
29367_148	k141_143556	146235	146585	+	351	0	0
29367_149	k141_143556	146566	147192	+	627	0	0
29367_150	k141_143556	147301	148473	+	1173	0	0
29367_151	k141_143556	148536	151553	+	3018	0	0
29367_152	k141_143556	151706	153145	+	1440	0	0
29367_153	k141_143556	153156	153641	+	486	0	0
29367_154	k141_143556	153703	153915	-	213	0	0
29367_155	k141_143556	154243	154752	+	510	0	0
29367_156	k141_143556	154749	155768	+	1020	0	0
29367_157	k141_143556	155755	156987	+	1233	0	0
29367_158	k141_143556	157011	157673	+	663	0	0
29367_159	k141_143556	157692	158975	+	1284	0	0
29367_160	k141_143556	158993	159157	+	165	0	0
29367_161	k141_143556	159158	160630	+	1473	0	0
29367_162	k141_143556	160652	161563	+	912	0	0
29367_163	k141_143556	161576	162013	+	438	0	0
29367_164	k141_143556	162018	162221	+	204	0	0
29367_165	k141_143556	162230	163375	+	1146	0	0
29367_166	k141_143556	163409	164497	+	1089	0	0
29367_167	k141_143556	164560	164973	+	414	0	0
29367_168	k141_143556	165067	166134	-	1068	0	0
29367_169	k141_143556	166286	166630	+	345	0	0
29367_170	k141_143556	166778	167935	+	1158	0	0
29367_171	k141_143556	168101	169024	+	924	0	0
29367_172	k141_143556	169166	170152	+	987	0	0
29367_173	k141_143556	170174	170947	+	774	0	0
29367_174	k141_143556	170984	171322	+	339	0	0
29367_175	k141_143556	171333	172121	+	789	0	0
29367_176	k141_143556	172134	173366	+	1233	0	0
29367_177	k141_143556	173338	174495	+	1158	0	0
29367_178	k141_143556	174516	175508	+	993	0	0
29367_179	k141_143556	175597	177852	-	2256	0	0
29367_180	k141_143556	177998	178885	+	888	0	0
29367_181	k141_143556	179062	180075	+	1014	0	0
29367_182	k141_143556	180191	181495	+	1305	0	0
29367_183	k141_143556	181598	182449	+	852	0	0
29367_184	k141_143556	182449	183291	+	843	0	0
29367_185	k141_143556	183327	184811	+	1485	0	0
29367_186	k141_143556	184933	185412	+	480	0	0
29367_187	k141_143556	185429	187498	+	2070	0	0
29367_188	k141_143556	187783	188262	+	480	0	0
29367_189	k141_143556	188307	188462	-	156	0	0
29367_190	k141_143556	188954	189151	+	198	0	0
29367_191	k141_143556	189352	189642	+	291	0	0
29368_1	k141_242079	617	847	-	231	0	0
29368_2	k141_242079	844	1041	-	198	0	0
29369_1	k141_201021	1	525	-	525	0	0
29369_2	k141_201021	705	1097	-	393	0	0
29370_1	k141_216489	2	400	+	399	0	0
29370_2	k141_216489	403	1074	+	672	0	0
29370_3	k141_216489	1074	2762	+	1689	0	0
29370_4	k141_216489	2765	4123	+	1359	0	0
29371_1	k141_92918	545	1750	-	1206	0	0
29371_2	k141_92918	1881	2276	-	396	0	0
29372_1	k141_7434	123	848	+	726	0	0
29372_2	k141_7434	852	2156	+	1305	0	0
29372_3	k141_7434	2163	2822	-	660	0	0
29372_4	k141_7434	2773	3483	-	711	0	0
29372_5	k141_7434	3680	6850	-	3171	0	0
29372_6	k141_7434	6882	8069	-	1188	0	0
29372_7	k141_7434	8552	9751	+	1200	0	0
29372_8	k141_7434	9898	10488	-	591	0	0
29372_9	k141_7434	10656	11873	-	1218	0	0
29373_1	k141_43861	3	1289	-	1287	0	0
29374_1	k141_80114	1	237	-	237	0	0
29374_2	k141_80114	329	1312	-	984	0	0
29375_1	k141_117784	656	811	-	156	0	0
29375_2	k141_117784	843	3371	-	2529	15	0.369582
29376_1	k141_143557	1	69	-	69	0	0
29376_2	k141_143557	154	1410	-	1257	0	0
29377_1	k141_216491	3	1829	-	1827	0	0
29378_1	k141_155746	3	68	-	66	0	0
29378_2	k141_155746	111	848	-	738	0	0
29379_1	k141_230901	2	1021	+	1020	0	0
29380_1	k141_201022	3	269	+	267	0	0
29380_2	k141_201022	672	980	+	309	0	0
29380_3	k141_201022	1011	1640	+	630	0	0
29380_4	k141_201022	1668	2291	+	624	0	0
29380_5	k141_201022	2291	2581	+	291	0	0
29380_6	k141_201022	2620	3297	+	678	0	0
29381_1	k141_19641	1	2175	-	2175	0	0
29381_2	k141_19641	2338	2517	-	180	0	0
29382_1	k141_242081	1	3573	-	3573	0	0
29383_1	k141_80117	1	336	-	336	0	0
29383_2	k141_80117	437	1246	-	810	0	0
29383_3	k141_80117	1256	1441	-	186	0	0
29384_1	k141_92921	69	926	-	858	0	0
29384_2	k141_92921	950	1942	-	993	0	0
29385_1	k141_7439	451	831	-	381	0	0
29386_1	k141_143562	2	1081	+	1080	53	3.05788
29387_1	k141_201023	2	1498	+	1497	0	0
29388_1	k141_130499	159	1190	+	1032	0	0
29389_1	k141_192208	21	443	-	423	0	0
29389_2	k141_192208	533	859	+	327	0	0
29389_3	k141_192208	923	1363	+	441	0	0
29389_4	k141_192208	1375	2082	+	708	0	0
29389_5	k141_192208	2117	2350	+	234	0	0
29389_6	k141_192208	2456	3424	+	969	0	0
29389_7	k141_192208	3435	4445	+	1011	0	0
29389_8	k141_192208	4462	4791	+	330	0	0
29389_9	k141_192208	4958	5413	+	456	0	0
29389_10	k141_192208	5425	6468	+	1044	0	0
29389_11	k141_192208	6494	7261	+	768	0	0
29389_12	k141_192208	7370	7606	+	237	0	0
29389_13	k141_192208	7698	8030	+	333	0	0
29389_14	k141_192208	8027	8347	-	321	0	0
29389_15	k141_192208	8350	8748	-	399	0	0
29389_16	k141_192208	8888	9190	+	303	0	0
29389_17	k141_192208	9229	9762	+	534	0	0
29389_18	k141_192208	9797	10357	+	561	0	0
29389_19	k141_192208	10384	11292	+	909	0	0
29389_20	k141_192208	11300	11476	+	177	0	0
29390_1	k141_7441	109	1131	+	1023	0	0
29391_1	k141_117790	3	290	-	288	0	0
29391_2	k141_117790	292	900	-	609	0	0
29391_3	k141_117790	936	1628	-	693	0	0
29391_4	k141_117790	1643	2119	-	477	2	0.261264
29391_5	k141_117790	2136	2642	-	507	0	0
29391_6	k141_117790	2697	2852	-	156	0	0
29392_1	k141_155752	2	1480	+	1479	0	0
29392_2	k141_155752	1787	2305	+	519	0	0
29393_1	k141_242082	2	196	+	195	0	0
29393_2	k141_242082	267	1307	-	1041	0	0
29393_3	k141_242082	1749	3119	+	1371	0	0
29393_4	k141_242082	3291	3458	+	168	0	0
29394_1	k141_92924	3	455	-	453	0	0
29394_2	k141_92924	547	930	+	384	0	0
29394_3	k141_92924	994	1203	-	210	0	0
29394_4	k141_92924	1399	1968	-	570	0	0
29395_1	k141_43863	1	1473	+	1473	0	0
29395_2	k141_43863	1476	2273	+	798	0	0
29395_3	k141_43863	2249	3388	-	1140	0	0
29395_4	k141_43863	3506	4342	+	837	0	0
29395_5	k141_43863	4372	5862	+	1491	0	0
29396_1	k141_192212	46	1254	-	1209	0	0
29396_2	k141_192212	1410	1832	-	423	0	0
29397_1	k141_242083	2	664	-	663	0	0
29397_2	k141_242083	987	1484	+	498	0	0
29398_1	k141_69431	1	687	-	687	0	0
29398_2	k141_69431	730	1842	-	1113	0	0
29398_3	k141_69431	1933	2751	-	819	0	0
29398_4	k141_69431	2764	3675	-	912	0	0
29398_5	k141_69431	3672	4553	-	882	0	0
29398_6	k141_69431	4602	5228	-	627	0	0
29398_7	k141_69431	5258	7147	-	1890	0	0
29398_8	k141_69431	7116	7298	-	183	0	0
29398_9	k141_69431	7253	9115	-	1863	0	0
29398_10	k141_69431	9140	9841	-	702	0	0
29398_11	k141_69431	9816	10391	-	576	0	0
29399_1	k141_230906	170	853	+	684	0	0
29399_2	k141_230906	978	2300	+	1323	0	0
29399_3	k141_230906	2548	3045	+	498	0	0
29399_4	k141_230906	3445	3942	+	498	0	0
29400_1	k141_155758	120	1268	+	1149	0	0
29401_1	k141_7442	3	1244	-	1242	0	0
29401_2	k141_7442	1234	1917	-	684	0	0
29401_3	k141_7442	2241	2504	-	264	0	0
29401_4	k141_7442	2501	3286	-	786	0	0
29401_5	k141_7442	3376	3864	-	489	0	0
29402_1	k141_19643	3	632	-	630	0	0
29402_2	k141_19643	746	967	+	222	0	0
29402_3	k141_19643	1188	2705	-	1518	0	0
29402_4	k141_19643	2705	4393	-	1689	0	0
29402_5	k141_19643	4519	5067	-	549	0	0
29402_6	k141_19643	5348	5617	-	270	0	0
29402_7	k141_19643	5738	5959	-	222	0	0
29403_1	k141_69435	3	758	+	756	0	0
29403_2	k141_69435	755	1345	+	591	0	0
29404_1	k141_155761	59	754	-	696	0	0
29404_2	k141_155761	861	1187	-	327	0	0
29405_1	k141_80126	3	449	-	447	0	0
29405_2	k141_80126	898	2190	-	1293	0	0
29405_3	k141_80126	2356	2787	+	432	0	0
29405_4	k141_80126	2784	3941	+	1158	0	0
29405_5	k141_80126	4395	4694	+	300	0	0
29405_6	k141_80126	4672	5070	+	399	0	0
29405_7	k141_80126	5201	5548	+	348	0	0
29406_1	k141_242087	2	142	+	141	0	0
29406_2	k141_242087	234	1448	+	1215	0	0
29406_3	k141_242087	1619	2305	+	687	0	0
29407_1	k141_192219	2	427	+	426	0	0
29407_2	k141_192219	480	1016	+	537	0	0
29408_1	k141_242088	1	1272	-	1272	1	0.048987
29409_1	k141_92928	3	179	+	177	0	0
29409_2	k141_92928	212	583	+	372	0	0
29409_3	k141_92928	688	1203	-	516	0	0
29409_4	k141_92928	1332	1769	-	438	0	0
29409_5	k141_92928	1792	1953	-	162	0	0
29409_6	k141_92928	1957	2427	-	471	0	0
29409_7	k141_92928	2439	3494	-	1056	0	0
29409_8	k141_92928	3502	3819	-	318	0	0
29409_9	k141_92928	3845	4144	-	300	0	0
29409_10	k141_92928	4170	4625	-	456	0	0
29410_1	k141_69440	3	317	-	315	0	0
29410_2	k141_69440	368	1291	-	924	0	0
29411_1	k141_117796	2	274	+	273	0	0
29411_2	k141_117796	324	1463	-	1140	0	0
29411_3	k141_117796	1997	3664	+	1668	3	0.112071
29411_4	k141_117796	3934	5193	+	1260	0	0
29411_5	k141_117796	5197	5679	+	483	0	0
29412_1	k141_192222	1	660	+	660	0	0
29412_2	k141_192222	733	1071	-	339	0	0
29413_1	k141_19647	2	1354	+	1353	0	0
29413_2	k141_19647	1375	2772	+	1398	0	0
29414_1	k141_80128	1	1413	-	1413	0	0
29414_2	k141_80128	1704	2063	-	360	0	0
29414_3	k141_80128	2051	2437	-	387	0	0
29415_1	k141_242090	2	1258	-	1257	0	0
29415_2	k141_242090	1286	1432	-	147	0	0
29416_1	k141_192223	2	1537	+	1536	0	0
29417_1	k141_43867	2	868	+	867	0	0
29417_2	k141_43867	873	1250	+	378	2	0.32969
29417_3	k141_43867	1264	1548	+	285	0	0
29417_4	k141_43867	1680	3212	+	1533	9	0.365821
29417_5	k141_43867	3482	4006	+	525	0	0
29417_6	k141_43867	4134	4493	+	360	0	0
29417_7	k141_43867	4459	5955	+	1497	0	0
29417_8	k141_43867	5952	6254	+	303	0	0
29417_9	k141_43867	6266	6943	+	678	1	0.0919048
29418_1	k141_57286	1	2730	+	2730	0	0
29418_2	k141_57286	2829	3944	-	1116	0	0
29418_3	k141_57286	4102	5442	-	1341	0	0
29418_4	k141_57286	5637	6050	-	414	0	0
29418_5	k141_57286	6240	6749	-	510	0	0
29418_6	k141_57286	6907	9882	-	2976	0	0
29418_7	k141_57286	9883	10578	-	696	0	0
29418_8	k141_57286	10590	11651	-	1062	0	0
29418_9	k141_57286	11777	12745	-	969	0	0
29418_10	k141_57286	12904	14121	+	1218	0	0
29418_11	k141_57286	14722	15534	-	813	0	0
29418_12	k141_57286	15568	16413	-	846	0	0
29418_13	k141_57286	16583	17953	-	1371	0	0
29418_14	k141_57286	18060	18284	+	225	0	0
29418_15	k141_57286	18295	18873	-	579	0	0
29418_16	k141_57286	19015	19650	-	636	0	0
29418_17	k141_57286	19739	20449	+	711	0	0
29418_18	k141_57286	20757	22766	+	2010	0	0
29418_19	k141_57286	22827	22952	+	126	0	0
29419_1	k141_92937	70	1089	-	1020	0	0
29420_1	k141_69445	3	878	+	876	0	0
29420_2	k141_69445	883	1422	+	540	0	0
29421_1	k141_230921	2	475	+	474	0	0
29421_2	k141_230921	744	1310	+	567	0	0
29421_3	k141_230921	1346	1543	+	198	0	0
29421_4	k141_230921	1580	1936	+	357	0	0
29421_5	k141_230921	2177	2683	+	507	0	0
29421_6	k141_230921	2684	3703	+	1020	0	0
29422_1	k141_242093	1	78	-	78	0	0
29422_2	k141_242093	251	787	+	537	0	0
29422_3	k141_242093	921	1421	-	501	0	0
29423_1	k141_80131	1	831	+	831	0	0
29423_2	k141_80131	912	1697	-	786	0	0
29424_1	k141_7458	2	361	+	360	0	0
29424_2	k141_7458	358	777	-	420	0	0
29424_3	k141_7458	992	1369	-	378	0	0
29424_4	k141_7458	1438	1623	+	186	0	0
29424_5	k141_7458	1616	2239	+	624	0	0
29425_1	k141_201032	3	125	+	123	2	1.01319
29425_2	k141_201032	475	657	+	183	0	0
29425_3	k141_201032	735	1223	+	489	1	0.127426
29425_4	k141_201032	1344	1709	+	366	0	0
29425_5	k141_201032	1818	2621	+	804	8	0.620014
29425_6	k141_201032	2773	4362	+	1590	0	0
29425_7	k141_201032	4412	5173	+	762	0	0
29425_8	k141_201032	5315	5698	+	384	0	0
29425_9	k141_201032	5778	6800	+	1023	4	0.243642
29425_10	k141_201032	6920	8260	-	1341	2	0.0929328
29425_11	k141_201032	8799	8888	+	90	0	0
29426_1	k141_57287	1	885	+	885	0	0
29426_2	k141_57287	998	1315	+	318	0	0
29426_3	k141_57287	1657	1812	+	156	0	0
29426_4	k141_57287	1828	2268	+	441	0	0
29426_5	k141_57287	2317	2424	+	108	0	0
29427_1	k141_92942	2	1483	-	1482	0	0
29428_1	k141_230922	135	998	-	864	0	0
29428_2	k141_230922	1283	1693	+	411	0	0
29428_3	k141_230922	1824	2681	-	858	0	0
29429_1	k141_179765	107	532	-	426	0	0
29429_2	k141_179765	587	2245	-	1659	0	0
29429_3	k141_179765	2650	5067	-	2418	0	0
29429_4	k141_179765	5249	6163	+	915	0	0
29429_5	k141_179765	6228	6974	+	747	0	0
29429_6	k141_179765	7421	9103	-	1683	0	0
29429_7	k141_179765	9220	10065	-	846	0	0
29429_8	k141_179765	10058	10891	-	834	0	0
29429_9	k141_179765	10891	11805	-	915	0	0
29429_10	k141_179765	11798	12430	-	633	0	0
29429_11	k141_179765	12620	13489	-	870	0	0
29429_12	k141_179765	13667	13771	-	105	0	0
29429_13	k141_179765	13788	15440	-	1653	0	0
29429_14	k141_179765	15877	17973	-	2097	0	0
29429_15	k141_179765	17931	18170	-	240	0	0
29429_16	k141_179765	18192	18458	-	267	0	0
29429_17	k141_179765	18564	19496	-	933	0	0
29429_18	k141_179765	19544	20446	-	903	0	0
29429_19	k141_179765	20451	21404	-	954	0	0
29429_20	k141_179765	21394	21777	-	384	0	0
29429_21	k141_179765	21808	24540	-	2733	1	0.0227997
29429_22	k141_179765	24580	24888	-	309	0	0
29429_23	k141_179765	24878	25153	-	276	0	0
29429_24	k141_179765	25184	26329	-	1146	0	0
29429_25	k141_179765	26347	26853	-	507	0	0
29429_26	k141_179765	27008	29245	-	2238	0	0
29429_27	k141_179765	29256	31178	-	1923	12	0.388839
29429_28	k141_179765	31397	31861	-	465	0	0
29429_29	k141_179765	32333	33394	-	1062	1	0.0586737
29430_1	k141_201034	301	936	+	636	0	0
29430_2	k141_201034	929	1717	+	789	0	0
29431_1	k141_7464	3	983	+	981	0	0
29431_2	k141_7464	988	1515	+	528	0	0
29432_1	k141_80139	1	714	+	714	0	0
29432_2	k141_80139	776	1525	+	750	0	0
29433_1	k141_19653	3	509	+	507	0	0
29433_2	k141_19653	525	1250	+	726	0	0
29433_3	k141_19653	1405	2229	+	825	0	0
29433_4	k141_19653	2219	2992	+	774	0	0
29433_5	k141_19653	3004	3813	+	810	0	0
29433_6	k141_19653	3830	4471	+	642	0	0
29433_7	k141_19653	4480	5028	+	549	0	0
29433_8	k141_19653	5114	5245	+	132	0	0
29434_1	k141_69448	3	620	+	618	0	0
29434_2	k141_69448	634	1239	+	606	0	0
29434_3	k141_69448	1236	2876	+	1641	0	0
29434_4	k141_69448	2954	3205	+	252	0	0
29434_5	k141_69448	3209	3748	+	540	0	0
29434_6	k141_69448	3751	4524	+	774	0	0
29434_7	k141_69448	4567	4929	+	363	0	0
29435_1	k141_201040	239	1090	-	852	0	0
29436_1	k141_130500	3	128	-	126	0	0
29436_2	k141_130500	501	1730	-	1230	0	0
29436_3	k141_130500	1714	2421	-	708	0	0
29436_4	k141_130500	2405	4276	-	1872	0	0
29436_5	k141_130500	4517	4981	-	465	0	0
29436_6	k141_130500	5089	5535	-	447	0	0
29436_7	k141_130500	5699	5908	-	210	0	0
29436_8	k141_130500	6048	6221	-	174	0	0
29436_9	k141_130500	6248	6628	-	381	0	0
29436_10	k141_130500	6655	7125	-	471	0	0
29436_11	k141_130500	7485	8681	-	1197	5	0.260282
29436_12	k141_130500	8678	9235	-	558	0	0
29436_13	k141_130500	9475	10014	-	540	0	0
29436_14	k141_130500	10153	10419	-	267	0	0
29436_15	k141_130500	10438	10740	-	303	0	0
29436_16	k141_130500	11116	12954	-	1839	0	0
29436_17	k141_130500	13048	13821	-	774	0	0
29436_18	k141_130500	13847	14767	-	921	0	0
29436_19	k141_130500	14798	15181	-	384	0	0
29436_20	k141_130500	15314	15472	-	159	0	0
29436_21	k141_130500	15653	16951	-	1299	21	1.00734
29437_1	k141_242098	75	1088	-	1014	0	0
29437_2	k141_242098	1274	1849	+	576	0	0
29437_3	k141_242098	1955	4009	-	2055	0	0
29437_4	k141_242098	4012	4392	-	381	0	0
29438_1	k141_80140	1	345	+	345	0	0
29438_2	k141_80140	347	541	+	195	0	0
29438_3	k141_80140	538	1761	+	1224	5	0.25454
29438_4	k141_80140	1754	2305	+	552	2	0.225766
29439_1	k141_179769	1	1059	-	1059	0	0
29439_2	k141_179769	1439	2386	+	948	0	0
29439_3	k141_179769	2515	2805	+	291	0	0
29440_1	k141_155764	3	275	+	273	0	0
29440_2	k141_155764	272	574	+	303	0	0
29440_3	k141_155764	844	1503	+	660	0	0
29440_4	k141_155764	1655	2074	+	420	0	0
29440_5	k141_155764	2517	2720	+	204	0	0
29440_6	k141_155764	3087	3203	-	117	0	0
29440_7	k141_155764	3502	3942	+	441	0	0
29440_8	k141_155764	4005	4664	+	660	0	0
29440_9	k141_155764	4977	5384	-	408	0	0
29440_10	k141_155764	5388	5804	-	417	0	0
29440_11	k141_155764	5818	6186	-	369	0	0
29440_12	k141_155764	6406	6969	+	564	0	0
29440_13	k141_155764	7201	7944	-	744	0	0
29440_14	k141_155764	8047	8178	-	132	0	0
29440_15	k141_155764	8378	9175	+	798	0	0
29440_16	k141_155764	9203	11542	+	2340	0	0
29440_17	k141_155764	11545	11946	+	402	0	0
29441_1	k141_57301	3	1232	+	1230	0	0
29442_1	k141_80141	3	629	+	627	0	0
29442_2	k141_80141	598	999	+	402	0	0
29443_1	k141_92945	2	430	+	429	0	0
29443_2	k141_92945	623	3730	+	3108	0	0
29443_3	k141_92945	3741	4658	+	918	0	0
29444_1	k141_117797	586	1002	-	417	0	0
29444_2	k141_117797	1044	1781	-	738	0	0
29444_3	k141_117797	1993	2316	-	324	0	0
29444_4	k141_117797	2418	3065	+	648	0	0
29444_5	k141_117797	3062	4012	-	951	0	0
29444_6	k141_117797	4032	4655	-	624	0	0
29444_7	k141_117797	4916	5524	-	609	0	0
29444_8	k141_117797	5508	6863	-	1356	0	0
29444_9	k141_117797	6951	7919	-	969	0	0
29444_10	k141_117797	7920	9068	-	1149	0	0
29444_11	k141_117797	9213	10967	-	1755	0	0
29444_12	k141_117797	10969	11223	-	255	0	0
29444_13	k141_117797	11220	11357	-	138	0	0
29445_1	k141_57302	3	134	+	132	0	0
29445_2	k141_57302	917	1645	-	729	0	0
29446_1	k141_155768	2	670	+	669	0	0
29446_2	k141_155768	682	1140	+	459	0	0
29446_3	k141_155768	1152	1355	+	204	0	0
29447_1	k141_201050	2	967	-	966	0	0
29447_2	k141_201050	980	1477	-	498	0	0
29448_1	k141_7466	1	441	-	441	0	0
29448_2	k141_7466	631	2949	-	2319	0	0
29448_3	k141_7466	3061	3903	-	843	0	0
29448_4	k141_7466	3896	4282	-	387	0	0
29448_5	k141_7466	4877	5146	-	270	0	0
29448_6	k141_7466	5143	5463	-	321	0	0
29448_7	k141_7466	5589	6020	-	432	0	0
29449_1	k141_130506	1	120	+	120	0	0
29449_2	k141_130506	568	1278	-	711	0	0
29449_3	k141_130506	1477	2112	+	636	0	0
29450_1	k141_92947	3	254	+	252	0	0
29450_2	k141_92947	1649	1978	-	330	0	0
29451_1	k141_117799	2	559	+	558	0	0
29451_2	k141_117799	659	1276	+	618	0	0
29451_3	k141_117799	1289	1420	+	132	0	0
29452_1	k141_179776	103	1164	-	1062	0	0
29453_1	k141_230923	3	89	+	87	2	1.43245
29453_2	k141_230923	146	502	+	357	0	0
29453_3	k141_230923	499	750	+	252	4	0.989071
29453_4	k141_230923	734	1003	+	270	2	0.461566
29453_5	k141_230923	993	1691	+	699	8	0.71315
29453_6	k141_230923	1697	1876	+	180	1	0.346175
29453_7	k141_230923	1869	2162	+	294	3	0.635831
29453_8	k141_230923	2246	2611	+	366	9	1.53225
29453_9	k141_230923	2848	3681	+	834	13	0.971282
29453_10	k141_230923	3674	5011	+	1338	13	0.605418
29453_11	k141_230923	5024	6418	+	1395	12	0.536013
29453_12	k141_230923	6422	8257	+	1836	7	0.237571
29453_13	k141_230923	8262	8408	+	147	0	0
29454_1	k141_242107	82	1218	+	1137	0	0
29454_2	k141_242107	1202	1495	+	294	0	0
29455_1	k141_102120	2	331	+	330	0	0
29455_2	k141_102120	365	1378	-	1014	0	0
29455_3	k141_102120	1515	2015	-	501	0	0
29455_4	k141_102120	2308	3198	+	891	2	0.139869
29455_5	k141_102120	3410	5053	+	1644	12	0.454828
29455_6	k141_102120	5168	6781	-	1614	3	0.115821
29455_7	k141_102120	6890	8359	-	1470	1	0.0423887
29455_8	k141_102120	8573	10423	+	1851	5	0.168318
29455_9	k141_102120	10529	12367	+	1839	1	0.0338833
29455_10	k141_102120	12419	13351	+	933	3	0.200358
29455_11	k141_102120	13378	14328	+	951	7	0.458654
29455_12	k141_102120	14430	17021	-	2592	13	0.312519
29455_13	k141_102120	17208	17861	+	654	1	0.0952775
29455_14	k141_102120	17986	18519	-	534	7	0.816817
29455_15	k141_102120	18622	19233	-	612	0	0
29455_16	k141_102120	19432	21258	-	1827	0	0
29455_17	k141_102120	21447	22076	+	630	0	0
29455_18	k141_102120	22218	23114	+	897	0	0
29455_19	k141_102120	23215	23973	+	759	0	0
29455_20	k141_102120	24076	26028	+	1953	0	0
29455_21	k141_102120	26138	26464	+	327	0	0
29455_22	k141_102120	26571	27338	+	768	0	0
29455_23	k141_102120	27513	30080	+	2568	0	0
29455_24	k141_102120	30389	31309	+	921	0	0
29455_25	k141_102120	31306	32526	+	1221	0	0
29455_26	k141_102120	32542	33750	+	1209	5	0.257698
29455_27	k141_102120	33775	34182	-	408	4	0.610897
29455_28	k141_102120	34324	34767	-	444	2	0.280682
