# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_4_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_4/C19_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_4/C19_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_4/C19_1.bam	RPKG
17893_2	k141_114802	1736	2440	+	705	123	0.18423
17893_3	k141_114802	2604	3386	-	783	118	0.159135
17893_4	k141_114802	3388	3957	-	570	72	0.133384
17893_5	k141_114802	4117	4827	-	711	112	0.166339
17893_6	k141_114802	4811	5812	-	1002	169	0.1781
17893_7	k141_114802	5919	6668	-	750	122	0.171768
17893_8	k141_114802	6872	7537	-	666	68	0.107815
17893_9	k141_114802	7555	8082	-	528	72	0.143994
17893_10	k141_114802	8042	9004	-	963	118	0.12939
17893_11	k141_114802	9223	10596	+	1374	181	0.139103
17893_12	k141_114802	10948	12087	-	1140	70	0.0648392
17893_13	k141_114802	12304	13095	-	792	130	0.173326
17893_14	k141_114802	13098	13481	-	384	64	0.175992
17893_15	k141_114802	13614	13802	-	189	42	0.234656
17893_16	k141_114802	13870	14295	-	426	75	0.185907
17893_17	k141_114802	14320	15006	-	687	109	0.167538
17893_18	k141_114802	15157	15552	-	396	99	0.263988
17893_19	k141_114802	15786	16592	-	807	163	0.213284
17893_20	k141_114802	16635	17273	-	639	95	0.156988
17893_21	k141_114802	17377	18771	-	1395	193	0.146092
17893_22	k141_114802	18832	19719	-	888	133	0.158155
17893_23	k141_114802	19735	21081	-	1347	177	0.138756
17893_24	k141_114802	21131	22360	-	1230	196	0.168266
17893_25	k141_114802	22357	23424	-	1068	122	0.120624
17893_26	k141_114802	23421	24494	-	1074	113	0.111101
17893_27	k141_114802	24491	25606	-	1116	190	0.179777
17893_28	k141_114802	25991	27133	-	1143	217	0.200474
17893_29	k141_114802	27117	28565	-	1449	231	0.16834
17893_30	k141_114802	29057	30040	-	984	152	0.163115
17893_31	k141_114802	30355	30462	-	108	18	0.175992
17894_1	k141_123688	499	2448	+	1950	10	0.00541514
17894_2	k141_123688	2488	3366	+	879	17	0.0204223
17894_3	k141_123688	3412	3768	+	357	2	0.0059157
17895_1	k141_13178	2	1033	+	1032	53	0.0542302
17895_2	k141_13178	1106	1660	+	555	5	0.00951309
17896_1	k141_91992	1	702	-	702	7	0.0105294
17896_2	k141_91992	716	1207	-	492	0	0
17897_1	k141_147446	3	377	+	375	16	0.045054
17897_2	k141_147446	374	1312	+	939	249	0.280013
17897_3	k141_147446	1328	1624	+	297	152	0.540421
17898_1	k141_83261	96	3230	+	3135	117	0.0394088
17898_2	k141_83261	3274	3495	+	222	3	0.0142696
17898_3	k141_83261	3590	4141	+	552	10	0.0191296
17898_4	k141_83261	4205	5179	+	975	34	0.036823
17898_5	k141_83261	5340	5867	+	528	7	0.0139994
17898_6	k141_83261	5911	7926	+	2016	51	0.0267131
17898_7	k141_83261	8164	8922	+	759	17	0.0236511
17899_1	k141_107512	276	2201	+	1926	15	0.00822393
17899_2	k141_107512	2217	4463	+	2247	16	0.00751903
17899_3	k141_107512	4538	4828	+	291	6	0.0217722
17900_1	k141_68921	1	366	-	366	6	0.0173107
17900_2	k141_68921	430	960	-	531	18	0.035795
17900_3	k141_68921	957	1259	-	303	4	0.01394
17901_1	k141_114803	2	184	-	183	0	0
17901_2	k141_114803	335	1225	-	891	11	0.0130365
17901_3	k141_114803	1400	2140	-	741	4	0.00570015
17902_1	k141_100103	2	742	+	741	3	0.00427511
17902_2	k141_100103	820	1056	+	237	0	0
17903_1	k141_91993	23	1093	-	1071	45	0.0443678
17903_2	k141_91993	1201	1914	+	714	10	0.0147893
17904_1	k141_123692	3	149	-	147	3	0.0215501
17904_2	k141_123692	356	2281	+	1926	10	0.00548262
17905_1	k141_83264	2	1321	+	1320	29	0.023199
17906_1	k141_13184	3	833	+	831	17	0.0216019
17906_2	k141_13184	845	1060	+	216	0	0
17907_1	k141_19952	2	961	-	960	11	0.0120995
17907_2	k141_19952	1256	2155	-	900	2	0.00234656
17907_3	k141_19952	2210	3082	-	873	19	0.0229818
17907_4	k141_19952	3096	4049	-	954	23	0.025458
17907_5	k141_19952	4164	5795	-	1632	23	0.0148817
17907_6	k141_19952	6770	7024	+	255	8	0.0331279
17907_7	k141_19952	7041	8201	+	1161	12	0.0109142
17907_8	k141_19952	8322	9764	-	1443	17	0.0124402
17907_9	k141_19952	9820	10518	-	699	4	0.00604265
17907_10	k141_19952	10515	11174	-	660	11	0.0175992
17907_11	k141_19952	11201	12718	-	1518	17	0.0118256
17907_12	k141_19952	13183	13293	-	111	0	0
17908_1	k141_138661	1	597	-	597	8	0.0141501
17908_2	k141_138661	587	1582	-	996	8	0.00848155
17908_3	k141_138661	1591	3348	-	1758	18	0.0108118
17908_4	k141_138661	3360	4340	-	981	6	0.00645843
17909_1	k141_114808	2	1180	-	1179	3	0.0026869
17910_1	k141_147447	1	1131	+	1131	27	0.0252084
17910_2	k141_147447	1200	2006	-	807	27	0.0353293
17910_3	k141_147447	2017	2385	-	369	6	0.01717
17910_4	k141_147447	2397	3155	-	759	20	0.0278249
17911_1	k141_19954	1	1017	-	1017	19	0.0197277
17912_1	k141_100109	3	1112	+	1110	6	0.00570786
17913_1	k141_114809	1	918	-	918	13	0.0149536
17914_1	k141_13185	1	852	+	852	7	0.00867567
17914_2	k141_13185	950	2479	+	1530	17	0.0117328
17915_1	k141_107520	2	337	+	336	5	0.0157136
17915_2	k141_107520	397	1083	+	687	25	0.0384262
17915_3	k141_107520	1144	1281	+	138	2	0.0153037
17916_1	k141_19956	3	1082	+	1080	21	0.0205324
17917_1	k141_43549	70	1482	-	1413	55	0.0411022
17917_2	k141_43549	2004	2330	-	327	6	0.0193753
17917_3	k141_43549	2374	2913	-	540	8	0.0156438
17917_4	k141_43549	2897	3505	-	609	10	0.0173391
17917_5	k141_43549	3692	4621	+	930	4	0.00454173
17917_6	k141_43549	4656	5780	-	1125	21	0.0197111
17917_7	k141_43549	5978	6850	-	873	4	0.00483827
17917_8	k141_43549	6834	9188	-	2355	43	0.0192807
17917_9	k141_43549	9239	10132	-	894	27	0.0318912
17917_10	k141_43549	10139	11023	-	885	15	0.0178975
17917_11	k141_43549	11150	12469	-	1320	18	0.0143994
17917_12	k141_43549	12644	14440	+	1797	45	0.0264429
17917_13	k141_43549	14437	15180	+	744	11	0.0156122
17917_14	k141_43549	15206	15997	-	792	11	0.014666
17917_15	k141_43549	16211	17122	-	912	14	0.0162098
17917_16	k141_43549	17119	17529	-	411	6	0.0154154
17917_17	k141_43549	17775	18632	+	858	20	0.0246143
17917_18	k141_43549	18638	19723	+	1086	21	0.020419
17917_19	k141_43549	19737	20249	+	513	8	0.0164671
17917_20	k141_43549	20243	20413	+	171	2	0.0123503
17917_21	k141_43549	20555	21769	-	1215	24	0.0208583
17917_22	k141_43549	21949	23271	+	1323	62	0.0494853
17917_23	k141_43549	23349	24095	-	747	27	0.038167
17917_24	k141_43549	24406	25470	-	1065	45	0.0446177
17918_1	k141_131097	1	192	+	192	57	0.313486
17918_2	k141_131097	1139	3091	+	1953	263	0.1422
17918_3	k141_131097	3604	3759	+	156	16	0.108303
17918_4	k141_131097	3820	5403	+	1584	158	0.105329
17918_5	k141_131097	5525	7186	+	1662	148	0.0940319
17918_6	k141_131097	7770	7922	+	153	14	0.0966232
17918_7	k141_131097	7930	8880	+	951	119	0.132133
17918_8	k141_131097	8999	11317	+	2319	184	0.0837841
17918_9	k141_131097	11334	12695	+	1362	140	0.108541
17918_10	k141_131097	13388	14545	+	1158	100	0.0911877
17918_11	k141_131097	14542	15630	+	1089	114	0.110541
17918_12	k141_131097	15627	16790	+	1164	48	0.0435445
17918_13	k141_131097	16814	18244	+	1431	74	0.0546055
17918_14	k141_131097	18241	19497	+	1257	86	0.072245
17918_15	k141_131097	19494	20549	+	1056	91	0.090996
17918_16	k141_131097	20723	21775	+	1053	88	0.0882468
17918_17	k141_131097	21775	23238	+	1464	110	0.0793407
17918_18	k141_131097	23257	24495	+	1239	134	0.114203
17918_19	k141_131097	24642	24770	+	129	8	0.0654855
17919_1	k141_19957	1	1041	-	1041	8	0.00811491
17920_1	k141_138670	1	411	-	411	1	0.00256923
17920_2	k141_138670	408	1355	-	948	6	0.00668325
17920_3	k141_138670	1436	1618	-	183	4	0.0230809
17921_1	k141_75992	3	1406	-	1404	9	0.00676893
17921_2	k141_75992	1834	3372	-	1539	12	0.00823355
17921_3	k141_75992	4316	5395	+	1080	9	0.00879961
17921_4	k141_75992	5533	6336	+	804	4	0.0052535
17921_5	k141_75992	6418	7749	+	1332	13	0.0103058
17921_6	k141_75992	7958	9307	-	1350	6	0.00469313
17921_7	k141_75992	9304	10392	-	1089	11	0.0106662
17921_8	k141_75992	11012	11587	-	576	9	0.0164993
17921_9	k141_75992	11589	12473	-	885	10	0.0119317
17921_10	k141_75992	12941	14254	-	1314	14	0.0112506
17921_11	k141_75992	14265	14936	-	672	3	0.00471408
17921_12	k141_75992	14939	16738	-	1800	14	0.00821297
17921_13	k141_75992	17138	17722	-	585	3	0.00541514
17922_1	k141_13186	2	1054	-	1053	3	0.00300841
17922_2	k141_13186	1305	1820	+	516	4	0.00818568
17922_3	k141_13186	1882	2670	+	789	0	0
17923_1	k141_68922	3	86	+	84	0	0
17923_2	k141_68922	138	1073	-	936	7	0.00789709
17923_3	k141_68922	1226	2275	+	1050	13	0.0130737
17923_4	k141_68922	2272	2739	-	468	3	0.00676893
17923_5	k141_68922	2854	4053	-	1200	9	0.00791965
17923_6	k141_68922	4218	4865	-	648	8	0.0130365
17923_7	k141_68922	4846	5973	-	1128	17	0.0159142
17923_8	k141_68922	6421	6492	-	72	0	0
17924_1	k141_43551	2	412	+	411	1	0.00256923
17924_2	k141_43551	498	1895	-	1398	10	0.00755331
17925_1	k141_19959	3	1076	+	1074	84	0.0825885
17925_2	k141_19959	1226	1408	+	183	18	0.103864
17926_1	k141_36575	3	4457	-	4455	242	0.0573604
17926_2	k141_36575	5058	5480	-	423	38	0.094861
17926_3	k141_36575	5520	6344	-	825	49	0.0627172
17926_4	k141_36575	6505	7821	+	1317	80	0.0641429
17926_5	k141_36575	7970	9742	-	1773	124	0.0738512
17926_6	k141_36575	9921	11669	-	1749	102	0.0615822
17926_7	k141_36575	11888	12343	+	456	65	0.15052
17926_8	k141_36575	12356	12571	+	216	21	0.102662
17927_1	k141_51812	284	2869	-	2586	66	0.0269501
17927_2	k141_51812	3199	5169	-	1971	67	0.0358949
17927_3	k141_51812	5348	5620	-	273	24	0.0928311
17927_4	k141_51812	6186	7334	+	1149	25	0.0229755
17927_5	k141_51812	7535	7984	+	450	10	0.0234656
17928_1	k141_83266	436	5466	-	5031	105	0.0220384
17929_1	k141_92007	1	1212	-	1212	26	0.0226525
17930_1	k141_114813	3	305	+	303	0	0
17930_2	k141_114813	256	1347	-	1092	9	0.00870291
17930_3	k141_114813	1373	1978	-	606	26	0.0453049
17930_4	k141_114813	2137	2325	+	189	4	0.0223482
17930_5	k141_114813	2337	3242	+	906	13	0.0151516
17931_1	k141_75994	305	835	-	531	275	0.546868
17931_2	k141_75994	1284	1472	+	189	74	0.413442
17931_3	k141_75994	1473	2387	+	915	282	0.325441
17932_1	k141_43552	3	95	+	93	1	0.0113543
17932_2	k141_43552	112	1533	+	1422	26	0.0193072
17933_1	k141_123696	1	231	-	231	1	0.00457123
17933_2	k141_123696	359	1315	-	957	32	0.0353088
17933_3	k141_123696	1345	1692	-	348	9	0.0273091
17933_4	k141_123696	1744	3012	-	1269	45	0.0374451
17933_5	k141_123696	3017	5593	-	2577	123	0.0504006
17933_6	k141_123696	5577	5666	-	90	0	0
17933_7	k141_123696	6010	6669	-	660	32	0.0511977
17934_1	k141_100113	1	813	+	813	28	0.0363674
17934_2	k141_100113	973	1980	+	1008	38	0.0398078
17934_3	k141_100113	2380	2892	-	513	11	0.0226423
17934_4	k141_100113	3005	4105	-	1101	27	0.0258953
17934_5	k141_100113	4263	5060	-	798	14	0.0185255
17935_1	k141_43553	44	1039	+	996	5	0.00530097
17936_1	k141_131099	1	960	+	960	2	0.0021999
17936_2	k141_131099	932	1339	+	408	7	0.0181168
17936_3	k141_131099	1664	2977	+	1314	4	0.00321447
17936_4	k141_131099	2998	3951	+	954	12	0.0132824
17936_5	k141_131099	3951	4031	+	81	0	0
17937_1	k141_114815	2	1051	-	1050	7	0.00703969
17938_1	k141_138677	1	291	-	291	3	0.0108861
17938_2	k141_138677	777	2285	+	1509	11	0.00769747
17938_3	k141_138677	2264	2626	-	363	0	0
17939_1	k141_147455	1	99	-	99	0	0
17939_2	k141_147455	103	1218	-	1116	12	0.0113543
17939_3	k141_147455	1211	2590	-	1380	7	0.00535628
17939_4	k141_147455	2704	3828	-	1125	7	0.00657038
17940_1	k141_68926	1	477	+	477	2	0.00442748
17940_2	k141_68926	484	1386	+	903	8	0.00935507
17940_3	k141_68926	1387	2175	+	789	1	0.00133834
17940_4	k141_68926	2180	3109	+	930	8	0.00908347
17941_1	k141_51816	2	775	+	774	16	0.0218285
17941_2	k141_51816	974	1309	+	336	2	0.00628544
17942_1	k141_155421	1	264	+	264	8	0.0319986
17942_2	k141_155421	595	1428	+	834	198	0.250694
17942_3	k141_155421	1603	2922	+	1320	209	0.167193
17942_4	k141_155421	2987	3367	+	381	49	0.135805
17942_5	k141_155421	3391	4794	+	1404	202	0.151925
17942_6	k141_155421	4872	5546	-	675	160	0.2503
17942_7	k141_155421	5724	6278	-	555	141	0.268269
17942_8	k141_155421	6518	7396	+	879	171	0.205424
17942_9	k141_155421	7428	7697	+	270	28	0.109506
17942_10	k141_155421	7702	8274	+	573	62	0.114257
17942_11	k141_155421	8298	10559	+	2262	328	0.153118
17942_12	k141_155421	10590	11126	+	537	44	0.0865213
17942_13	k141_155421	11126	12046	+	921	80	0.0917223
17942_14	k141_155421	12046	13368	+	1323	167	0.133291
17942_15	k141_155421	13408	14448	+	1041	167	0.169399
17942_16	k141_155421	14468	15217	+	750	107	0.150649
17942_17	k141_155421	15210	17066	+	1857	297	0.168884
17942_18	k141_155421	17078	17956	+	879	104	0.124936
17942_19	k141_155421	17956	18615	+	660	108	0.172792
17942_20	k141_155421	18803	20365	-	1563	337	0.227675
17942_21	k141_155421	20570	21973	+	1404	226	0.169975
17942_22	k141_155421	21970	22737	+	768	85	0.11687
17942_23	k141_155421	22741	24009	+	1269	185	0.153941
17942_24	k141_155421	24037	25353	+	1317	185	0.148331
17942_25	k141_155421	25411	26949	-	1539	224	0.153693
17942_26	k141_155421	27062	27763	+	702	114	0.17148
17942_27	k141_155421	28062	30086	+	2025	272	0.141837
17942_28	k141_155421	30289	31209	+	921	84	0.0963084
17942_29	k141_155421	31209	32963	+	1755	167	0.100481
17942_30	k141_155421	33346	34104	+	759	86	0.119647
17942_31	k141_155421	34282	36009	-	1728	200	0.122217
17942_32	k141_155421	36229	37224	-	996	97	0.102839
17942_33	k141_155421	37221	38222	-	1002	101	0.106438
17942_34	k141_155421	38237	39286	-	1050	130	0.130737
17942_35	k141_155421	39305	40222	-	918	115	0.132282
17942_36	k141_155421	40752	41540	-	789	107	0.143203
17942_37	k141_155421	41605	42357	-	753	79	0.110784
17942_38	k141_155421	42370	43137	-	768	79	0.10862
17942_39	k141_155421	43142	43852	-	711	67	0.0995061
17942_40	k141_155421	44088	45005	-	918	114	0.131131
17942_41	k141_155421	45007	46176	-	1170	129	0.116426
17942_42	k141_155421	46180	47718	-	1539	135	0.0926275
17942_43	k141_155421	47960	49141	-	1182	99	0.0884428
17942_44	k141_155421	49352	49804	-	453	38	0.0885789
17942_45	k141_155421	49880	50599	-	720	87	0.127594
17942_46	k141_155421	50671	52566	-	1896	160	0.08911
17942_47	k141_155421	52757	53668	-	912	175	0.202623
17943_1	k141_75997	196	1503	-	1308	45	0.0363287
17944_1	k141_114816	1	705	+	705	18	0.0269605
17944_2	k141_114816	739	1290	+	552	5	0.00956479
17944_3	k141_114816	1292	1594	+	303	0	0
17945_1	k141_36585	8	679	+	672	3	0.00471408
17945_2	k141_36585	822	1034	-	213	0	0
17945_3	k141_36585	1040	1153	-	114	0	0
17946_1	k141_59962	1	1602	-	1602	38	0.0250476
17946_2	k141_59962	1667	2152	-	486	2	0.00434549
17946_3	k141_59962	2186	2734	-	549	6	0.0115405
17946_4	k141_59962	2737	3738	-	1002	40	0.0421538
17946_5	k141_59962	3760	4548	-	789	11	0.0147218
17946_6	k141_59962	4561	4878	-	318	7	0.0232443
17946_7	k141_59962	4931	5908	-	978	15	0.0161956
17946_8	k141_59962	5920	6909	-	990	20	0.0213324
17946_9	k141_59962	7009	7941	-	933	28	0.0316899
17946_10	k141_59962	8085	9455	-	1371	19	0.0146339
17946_11	k141_59962	9720	10001	-	282	4	0.0149781
17946_12	k141_59962	10261	11334	+	1074	15	0.014748
17946_13	k141_59962	11247	11711	-	465	9	0.0204378
17947_1	k141_147459	1	942	-	942	4	0.00448388
17947_2	k141_147459	1239	1493	-	255	5	0.020705
17948_1	k141_13193	1	276	+	276	2	0.00765183
17948_2	k141_13193	327	722	+	396	1	0.00266655
17948_3	k141_13193	745	1338	+	594	4	0.0071108
17948_4	k141_13193	1393	2352	+	960	12	0.0131994
17948_5	k141_13193	2463	2999	+	537	7	0.0137648
17948_6	k141_13193	3083	3262	+	180	0	0
17949_1	k141_138679	31	735	-	705	76	0.113833
17949_2	k141_138679	735	1076	-	342	42	0.129678
17949_3	k141_138679	1372	2388	-	1017	192	0.199354
17950_1	k141_19967	6	383	-	378	16	0.0446964
17950_2	k141_19967	524	715	-	192	12	0.0659971
17950_3	k141_19967	829	1131	-	303	20	0.0696999
17950_4	k141_19967	1307	2299	+	993	155	0.164827
17951_1	k141_43558	186	755	-	570	1	0.00185255
17951_2	k141_43558	756	1346	-	591	6	0.0107203
17951_3	k141_43558	1333	1425	-	93	0	0
17952_1	k141_114818	1	1143	+	1143	2	0.00184769
17952_2	k141_114818	1438	2334	-	897	3	0.00353162
17953_1	k141_68929	2	433	-	432	2	0.00488867
17953_2	k141_68929	675	2297	-	1623	43	0.0279766
17953_3	k141_68929	2302	2481	-	180	0	0
17954_1	k141_76002	3	71	-	69	0	0
17954_2	k141_76002	95	1981	-	1887	25	0.0139898
17955_1	k141_123707	2	301	+	300	5	0.0175992
17955_2	k141_123707	346	1212	+	867	29	0.0353202
17956_1	k141_92025	42	575	-	534	2	0.00395488
17956_2	k141_92025	797	1018	+	222	0	0
17957_1	k141_131111	1	738	-	738	1	0.00143083
17957_2	k141_131111	750	1115	-	366	8	0.0230809
17958_1	k141_5190	2	556	-	555	0	0
17958_2	k141_5190	664	1443	-	780	3	0.00406136
17958_3	k141_5190	1418	2701	-	1284	1	0.000822393
17958_4	k141_5190	2723	6019	-	3297	8	0.00256222
17958_5	k141_5190	6148	7236	+	1089	2	0.00193931
17958_6	k141_5190	7364	7708	-	345	0	0
17958_7	k141_5190	7793	9721	-	1929	7	0.00383187
17958_8	k141_5190	9714	10481	-	768	2	0.00274988
17958_9	k141_5190	10625	11641	-	1017	6	0.00622981
17958_10	k141_5190	11638	12312	-	675	6	0.00938625
17958_11	k141_5190	12543	13199	-	657	8	0.0128579
17958_12	k141_5190	13758	16958	-	3201	49	0.0161642
17958_13	k141_5190	16958	18070	-	1113	22	0.0208724
17958_14	k141_5190	18290	19537	-	1248	8	0.00676893
17958_15	k141_5190	19696	20406	+	711	2	0.00297033
17959_1	k141_19973	3	998	-	996	6	0.00636116
17960_1	k141_147460	2	973	-	972	13	0.0141228
17960_2	k141_147460	1164	2108	-	945	128	0.143029
17960_3	k141_147460	2173	2823	+	651	134	0.217354
17961_1	k141_138685	3	1517	+	1515	43	0.0299709
17962_1	k141_155432	3	1064	-	1062	35	0.0348007
17963_1	k141_68933	3	1049	-	1047	34	0.0342907
17964_1	k141_13195	1	399	+	399	103	0.272589
17964_2	k141_13195	371	1906	+	1536	247	0.169805
17964_3	k141_13195	1919	2845	+	927	73	0.0831549
17964_4	k141_13195	2861	3217	+	357	54	0.159724
17965_1	k141_5192	42	1487	+	1446	11	0.00803284
17966_1	k141_114825	3	188	-	186	1	0.00567717
17966_2	k141_114825	212	418	-	207	0	0
17966_3	k141_114825	791	1438	-	648	0	0
17967_1	k141_51818	2	328	+	327	1	0.00322921
17967_2	k141_51818	421	855	+	435	5	0.0121374
17967_3	k141_51818	852	1970	+	1119	4	0.00377463
17967_4	k141_51818	2015	2902	+	888	6	0.00713482
17967_5	k141_51818	2880	4175	+	1296	4	0.00325911
17967_6	k141_51818	4253	4516	+	264	4	0.0159993
17967_7	k141_51818	4549	5772	+	1224	18	0.0155287
17968_1	k141_92030	45	1088	+	1044	5	0.00505725
17969_1	k141_155436	8	1183	+	1176	8	0.00718336
17970_1	k141_147463	3	2078	-	2076	39	0.0198373
17971_1	k141_76011	16	558	-	543	2	0.00388933
17971_2	k141_76011	568	1323	-	756	14	0.0195547
17972_1	k141_138687	1	258	+	258	0	0
17972_2	k141_138687	249	1217	+	969	18	0.0196152
17972_3	k141_138687	1220	2149	+	930	10	0.0113543
17972_4	k141_138687	2153	2491	-	339	7	0.0218043
17973_1	k141_19983	3	1400	+	1398	6	0.00453199
17974_1	k141_131117	3	305	+	303	0	0
17974_2	k141_131117	302	697	+	396	7	0.0186658
17974_3	k141_131117	678	1391	+	714	3	0.00443678
17975_1	k141_92033	2	151	+	150	1	0.00703969
17975_2	k141_92033	203	1444	-	1242	20	0.0170041
17976_1	k141_13199	2	1528	-	1527	4	0.00276609
17977_1	k141_100115	1	537	+	537	7	0.0137648
17977_2	k141_100115	653	1156	-	504	6	0.0125709
17977_3	k141_100115	1278	1784	-	507	1	0.00208275
17977_4	k141_100115	1805	2635	-	831	12	0.0152484
17977_5	k141_100115	2632	4281	-	1650	9	0.00575974
17977_6	k141_100115	4416	4868	-	453	4	0.00932409
17977_7	k141_100115	4991	5485	-	495	7	0.0149327
17977_8	k141_100115	5971	7728	+	1758	11	0.00660722
17977_9	k141_100115	7728	8843	+	1116	18	0.0170315
17977_10	k141_100115	9058	9621	-	564	8	0.0149781
17978_1	k141_123714	2	1450	+	1449	0	0
17978_2	k141_123714	1698	2555	+	858	3	0.00369214
17978_3	k141_123714	3450	3578	-	129	0	0
17979_1	k141_147464	1	252	+	252	0	0
17979_2	k141_147464	351	1388	+	1038	4	0.00406918
17979_3	k141_147464	1416	1868	+	453	2	0.00466205
17980_1	k141_68942	3	821	-	819	9	0.0116039
17980_2	k141_68942	1007	1456	-	450	5	0.0117328
17981_1	k141_19984	2	580	-	579	24	0.0437701
17981_2	k141_19984	954	1403	+	450	18	0.0422381
17981_3	k141_19984	1501	1701	-	201	1	0.0052535
17982_1	k141_92034	3	254	-	252	2	0.00838058
17982_2	k141_92034	356	1078	-	723	8	0.0116841
17983_1	k141_43564	3	740	+	738	16	0.0228933
17983_2	k141_43564	743	1723	-	981	17	0.0182989
17983_3	k141_43564	1867	2496	+	630	18	0.0301701
17983_4	k141_43564	2592	4415	-	1824	57	0.0329985
17983_5	k141_43564	4600	5721	+	1122	43	0.0404688
17983_6	k141_43564	5768	6325	+	558	11	0.0208163
17983_7	k141_43564	6322	6597	+	276	10	0.0382592
17984_1	k141_51823	36	425	+	390	0	0
17984_2	k141_51823	435	2246	+	1812	12	0.00699307
17984_3	k141_51823	2322	2702	+	381	1	0.00277153
17985_1	k141_138691	801	1565	+	765	7	0.00966232
17985_2	k141_138691	1562	2002	+	441	0	0
17986_1	k141_68943	1	948	+	948	18	0.0200497
17986_2	k141_68943	1102	1521	-	420	1	0.00251417
17987_1	k141_51824	3	1091	-	1089	15	0.0145448
17988_1	k141_13204	3	1088	+	1086	2	0.00194467
17989_1	k141_92036	3	1925	-	1923	49	0.0269068
17989_2	k141_92036	2301	2765	-	465	10	0.0227087
17990_1	k141_13206	1	651	-	651	7	0.0113543
17990_2	k141_13206	644	901	-	258	3	0.0122785
17991_1	k141_43569	19	264	+	246	4	0.01717
17991_2	k141_43569	419	892	+	474	7	0.0155942
17991_3	k141_43569	871	1617	+	747	7	0.00989514
17991_4	k141_43569	1623	2174	+	552	6	0.0114778
17992_1	k141_51829	3	575	+	573	4	0.0073714
17993_1	k141_147466	244	1995	+	1752	38	0.0229031
17993_2	k141_147466	2007	3893	+	1887	54	0.0302181
17993_3	k141_147466	4107	4844	+	738	9	0.0128775
17994_1	k141_155438	3	101	-	99	0	0
17994_2	k141_155438	104	1057	-	954	36	0.0398473
17994_3	k141_155438	1062	4901	-	3840	174	0.0478479
17994_4	k141_155438	5104	7200	-	2097	85	0.0428021
17994_5	k141_155438	7197	7856	-	660	8	0.0127994
17995_1	k141_147467	1	315	-	315	3	0.0100567
17995_2	k141_147467	279	1325	-	1047	9	0.00907696
17996_1	k141_51833	2	1021	-	1020	17	0.0175992
17996_2	k141_51833	1021	1254	-	234	1	0.00451262
17997_1	k141_76029	1	786	+	786	65	0.0873244
17997_2	k141_76029	790	924	+	135	4	0.0312875
17997_3	k141_76029	921	1142	+	222	6	0.0285393
17997_4	k141_76029	1222	1749	+	528	9	0.0179992
17997_5	k141_76029	1833	2324	+	492	22	0.0472174
17997_6	k141_76029	2382	2648	+	267	21	0.0830525
17998_1	k141_83274	3	1157	-	1155	30	0.0274274
17998_2	k141_83274	1335	2405	-	1071	47	0.0463397
17998_3	k141_83274	2453	3331	-	879	23	0.0276302
17998_4	k141_83274	3336	3908	-	573	13	0.0239571
17998_5	k141_83274	3910	5694	-	1785	43	0.0254375
17998_6	k141_83274	5703	6053	-	351	7	0.0210589
17998_7	k141_83274	6050	6349	-	300	16	0.0563175
17998_8	k141_83274	6362	6904	-	543	25	0.0486166
17998_9	k141_83274	6925	7551	-	627	23	0.0387351
17998_10	k141_83274	7548	7820	-	273	10	0.0386796
17998_11	k141_83274	7817	8053	-	237	3	0.0133665
17998_12	k141_83274	8056	8817	-	762	40	0.0554306
17998_13	k141_83274	8822	9958	-	1137	55	0.0510795
17998_14	k141_83274	12007	12561	+	555	45	0.0856178
17998_15	k141_83274	12774	13406	+	633	16	0.0266908
17998_16	k141_83274	13422	14738	+	1317	33	0.026459
17998_17	k141_83274	14838	15212	+	375	16	0.045054
17998_18	k141_83274	15389	15616	+	228	7	0.0324196
17998_19	k141_83274	15627	16577	+	951	32	0.0355315
17998_20	k141_83274	16750	16815	+	66	0	0
17999_1	k141_123716	1	150	+	150	4	0.0281588
17999_2	k141_123716	150	917	+	768	2	0.00274988
17999_3	k141_123716	936	2795	-	1860	6	0.0034063
17999_4	k141_123716	2768	3784	-	1017	8	0.00830642
17999_5	k141_123716	4176	6380	+	2205	16	0.00766225
18000_1	k141_92039	1	294	+	294	6	0.0215501
18000_2	k141_92039	278	1384	+	1107	21	0.0200316
18000_3	k141_92039	1413	3500	+	2088	50	0.0252862
18001_1	k141_43570	3	1247	-	1245	13	0.011026
18001_2	k141_43570	1334	1981	-	648	3	0.00488867
18001_3	k141_43570	2001	3338	-	1338	15	0.011838
18002_1	k141_13211	1	144	+	144	0	0
18002_2	k141_13211	292	1161	+	870	2	0.00242748
18002_3	k141_13211	1167	2216	+	1050	5	0.00502835
18003_1	k141_36587	3	89	-	87	2	0.0242748
18003_2	k141_36587	234	3458	-	3225	33	0.0108051
18003_3	k141_36587	3744	5378	-	1635	35	0.0226045
18003_4	k141_36587	5418	5702	-	285	12	0.0444612
18003_5	k141_36587	5971	6954	-	984	21	0.0225356
18003_6	k141_36587	6921	7916	-	996	15	0.0159029
18003_7	k141_36587	7903	9360	-	1458	15	0.0108637
