# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_4_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_4/C17_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_4/C17_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_4/C17_1.bam	RPKG
9413_1	k141_2262	1	738	+	738	13	0.0137073
9413_2	k141_2262	932	2308	+	1377	50	0.0282555
9414_1	k141_10750	1	1263	+	1263	54	0.0332703
9414_2	k141_10750	1279	1740	+	462	6	0.0101059
9414_3	k141_10750	1939	2082	+	144	6	0.0324231
9414_4	k141_10750	2132	2620	+	489	15	0.0238698
9414_5	k141_10750	2633	3229	+	597	28	0.0364964
9414_6	k141_10750	3671	4015	+	345	15	0.0338328
9414_7	k141_10750	4487	4615	+	129	5	0.0301611
9414_8	k141_10750	4688	6277	+	1590	116	0.0567711
9414_9	k141_10750	6265	6852	+	588	15	0.0198509
9414_10	k141_10750	6971	8050	+	1080	70	0.050436
9414_11	k141_10750	8108	9262	+	1155	91	0.0613092
9414_12	k141_10750	9409	10020	-	612	43	0.0546743
9414_13	k141_10750	10153	12405	-	2253	151	0.0521533
9414_14	k141_10750	12655	13035	-	381	25	0.0510601
9414_15	k141_10750	13416	13628	+	213	25	0.0913328
9414_16	k141_10750	13650	13871	+	222	4	0.0140208
9414_17	k141_10750	13927	16434	+	2508	180	0.0558485
9414_18	k141_10750	16472	16642	+	171	7	0.0318543
9414_19	k141_10750	16894	17415	+	522	23	0.0342865
9414_20	k141_10750	17468	17620	+	153	6	0.0305159
9414_21	k141_10750	17641	17874	+	234	20	0.066509
9414_22	k141_10750	18027	18947	+	921	51	0.04309
9414_23	k141_10750	18985	19788	-	804	40	0.0387142
9414_24	k141_10750	19803	21617	-	1815	103	0.0441598
9414_25	k141_10750	21710	22408	-	699	38	0.0423032
9414_26	k141_10750	22604	23767	-	1164	79	0.052813
9414_27	k141_10750	23999	25186	+	1188	106	0.0694314
9414_28	k141_10750	25189	25617	+	429	25	0.0453471
9414_29	k141_10750	25713	25877	+	165	4	0.0188644
9414_30	k141_10750	25951	26496	+	546	44	0.0627085
9414_31	k141_10750	26508	27515	+	1008	68	0.0524946
9414_32	k141_10750	27508	28485	+	978	66	0.0525136
9414_33	k141_10750	28520	29461	+	942	48	0.0396512
9414_34	k141_10750	29503	30438	+	936	49	0.0407368
9414_35	k141_10750	30457	31197	+	741	39	0.0409556
9414_36	k141_10750	31263	31490	+	228	1	0.00341296
9414_37	k141_10750	31602	32840	+	1239	76	0.0477319
9414_38	k141_10750	32940	33641	+	702	29	0.032146
9414_39	k141_10750	33638	34648	+	1011	54	0.0415632
9414_40	k141_10750	34633	38205	+	3573	129	0.0280946
9414_41	k141_10750	38215	39126	+	912	64	0.0546074
9414_42	k141_10750	39232	39429	+	198	6	0.0235805
9414_43	k141_10750	39464	39799	+	336	24	0.0555825
9414_44	k141_10750	40197	41318	+	1122	47	0.0325965
9414_45	k141_10750	41334	42059	+	726	49	0.0525201
9415_1	k141_121156	2	571	+	570	18	0.0245733
9415_2	k141_121156	717	1322	-	606	12	0.015409
9415_3	k141_121156	1489	2415	-	927	20	0.0167887
9416_1	k141_66231	93	1394	-	1302	63	0.0376527
9417_1	k141_89647	45	179	+	135	2	0.0115282
9417_2	k141_89647	180	401	+	222	28	0.0981457
9417_3	k141_89647	572	775	+	204	3	0.0114435
9417_4	k141_89647	777	1100	+	324	34	0.0816583
9417_5	k141_89647	1203	1499	+	297	39	0.102182
9417_6	k141_89647	1439	1588	+	150	6	0.0311262
9418_1	k141_10753	190	873	+	684	36	0.0409556
9418_2	k141_10753	892	1110	+	219	3	0.0106597
9419_1	k141_153116	151	726	-	576	27	0.036476
9419_2	k141_153116	822	2246	-	1425	32	0.0174744
9420_1	k141_34048	2	1546	-	1545	53	0.026694
9421_1	k141_113268	1	300	-	300	6	0.0155631
9421_2	k141_113268	316	936	-	621	24	0.0300736
9421_3	k141_113268	951	3725	-	2775	134	0.0375758
9421_4	k141_113268	3983	4666	-	684	20	0.0227531
9421_5	k141_113268	4793	5734	-	942	40	0.0330427
9422_1	k141_80934	90	575	-	486	10	0.0160114
9422_2	k141_80934	612	1004	-	393	13	0.0257405
9422_3	k141_80934	997	1380	-	384	4	0.00810579
9423_1	k141_136818	45	1010	+	966	13	0.0104721
9423_2	k141_136818	1096	1563	-	468	13	0.0216154
9424_1	k141_2267	398	586	-	189	4	0.0164689
9424_2	k141_2267	614	1234	-	621	13	0.0162899
9424_3	k141_2267	1262	1462	-	201	2	0.00774284
9425_1	k141_121157	66	1151	+	1086	28	0.0200629
9425_2	k141_121157	1186	2340	+	1155	36	0.0242542
9426_1	k141_89651	2	586	+	585	16	0.0212829
9426_2	k141_89651	659	1063	-	405	4	0.00768549
9427_1	k141_41881	317	484	-	168	19	0.0880057
9427_2	k141_41881	1048	1827	+	780	44	0.0438959
9427_3	k141_41881	1778	2485	+	708	49	0.0538554
9427_4	k141_41881	2552	3094	+	543	37	0.0530235
9427_5	k141_41881	3116	3490	+	375	42	0.0871534
9427_6	k141_41881	3615	3818	+	204	21	0.0801042
9427_7	k141_41881	3830	4033	+	204	6	0.0228869
9427_8	k141_41881	4030	4608	+	579	13	0.0174715
9427_9	k141_41881	4637	4957	+	321	6	0.014545
9427_10	k141_41881	4954	5820	+	867	24	0.0215406
9428_1	k141_128864	1	300	+	300	42	0.108942
9428_2	k141_128864	426	734	+	309	40	0.100732
9428_3	k141_128864	896	1270	+	375	65	0.13488
9428_4	k141_128864	1267	3093	+	1827	328	0.139702
9428_5	k141_128864	3223	4335	+	1113	169	0.118157
9428_6	k141_128864	4533	5291	-	759	195	0.199921
9428_7	k141_128864	5356	5514	-	159	13	0.0636228
9428_8	k141_128864	5613	6152	-	540	122	0.175805
9428_9	k141_128864	6178	6570	-	393	100	0.198004
9428_10	k141_128864	6729	7592	+	864	133	0.119786
9428_11	k141_128864	7596	9206	-	1611	274	0.132349
9428_12	k141_128864	9513	10163	+	651	144	0.172127
9428_13	k141_128864	10732	12366	+	1635	313	0.148968
9428_14	k141_128864	13315	15495	-	2181	287	0.102398
9428_15	k141_128864	15648	16421	-	774	176	0.176945
9428_16	k141_128864	16490	16948	-	459	91	0.154275
9428_17	k141_128864	16975	17415	-	441	66	0.116459
9428_18	k141_128864	17450	18697	-	1248	250	0.155881
9428_19	k141_128864	18694	18819	-	126	2	0.0123517
9428_20	k141_128864	18791	19441	-	651	94	0.11236
9428_21	k141_128864	19479	20099	-	621	72	0.0902209
9428_22	k141_128864	20241	20750	-	510	99	0.151054
9428_23	k141_128864	20762	21205	-	444	84	0.147219
9428_24	k141_128864	21217	21657	-	441	67	0.118223
9428_25	k141_128864	21943	22152	-	210	30	0.111165
9428_26	k141_128864	22163	23236	-	1074	173	0.125345
9428_27	k141_128864	23368	24186	-	819	113	0.107365
9428_28	k141_128864	24203	25345	-	1143	161	0.109609
9428_29	k141_128864	25507	26589	+	1083	248	0.178193
9428_30	k141_128864	27124	28590	+	1467	379	0.201037
9428_31	k141_128864	28608	28772	+	165	20	0.0943219
9428_32	k141_128864	28868	30478	+	1611	364	0.175822
9428_33	k141_128864	30752	31840	-	1089	183	0.130764
9428_34	k141_128864	31854	32105	-	252	49	0.151308
9428_35	k141_128864	33203	35080	-	1878	399	0.165327
9428_36	k141_128864	35080	36174	-	1095	236	0.167712
9428_37	k141_128864	36246	36992	-	747	158	0.16459
9428_38	k141_128864	37005	37826	-	822	177	0.167559
9428_39	k141_128864	38202	39290	-	1089	210	0.150058
9428_40	k141_128864	39323	40129	-	807	125	0.120532
9428_41	k141_128864	40129	40920	-	792	125	0.122815
9428_42	k141_128864	40924	42348	-	1425	288	0.157269
9428_43	k141_128864	42905	46075	+	3171	756	0.185521
9428_44	k141_128864	46250	46819	+	570	68	0.0928326
9428_45	k141_128864	47030	48046	-	1017	142	0.108651
9428_46	k141_128864	48063	48725	-	663	127	0.149058
9428_47	k141_128864	48709	50922	-	2214	335	0.117743
9428_48	k141_128864	50929	51651	-	723	91	0.0979421
9428_49	k141_128864	51654	52979	-	1326	200	0.117369
9428_50	k141_128864	53215	53409	-	195	20	0.0798108
9428_51	k141_128864	53666	54265	+	600	79	0.102457
9428_52	k141_128864	54283	55533	+	1251	210	0.130626
9428_53	k141_128864	55602	56207	+	606	63	0.0808974
9428_54	k141_128864	56212	56433	+	222	14	0.0490729
9428_55	k141_128864	56485	57159	+	675	159	0.183299
9428_56	k141_128864	57484	58866	+	1383	336	0.189053
9428_57	k141_128864	59474	61228	+	1755	349	0.154744
9428_58	k141_128864	61248	61598	+	351	41	0.0908957
9428_59	k141_128864	61601	62203	+	603	71	0.0916236
9428_60	k141_128864	62282	62740	+	459	88	0.149189
9428_61	k141_128864	62768	63679	+	912	154	0.131399
9428_62	k141_128864	64309	65178	+	870	117	0.104648
9428_63	k141_128864	65396	65575	+	180	18	0.0778155
9428_64	k141_128864	65579	65935	+	357	50	0.108985
9428_65	k141_128864	66109	66792	+	684	57	0.0648463
9428_66	k141_128864	66758	67336	+	579	54	0.0725741
9428_67	k141_128864	67383	68516	+	1134	196	0.134496
9428_68	k141_128864	68506	68844	+	339	12	0.0275453
9428_69	k141_128864	68900	69322	-	423	39	0.0717448
9428_70	k141_128864	69319	69906	-	588	118	0.15616
9428_71	k141_128864	70049	70966	-	918	142	0.120368
9428_72	k141_128864	70959	71447	-	489	77	0.122532
9428_73	k141_128864	71607	71897	-	291	73	0.195207
9428_74	k141_128864	72279	72923	-	645	165	0.199063
9428_75	k141_128864	72935	74131	-	1197	211	0.137169
9428_76	k141_128864	74244	75431	-	1188	240	0.157203
9428_77	k141_128864	75584	76420	-	837	126	0.117142
9428_78	k141_128864	76420	79413	-	2994	678	0.176216
9428_79	k141_128864	79546	79767	+	222	31	0.108661
9428_80	k141_128864	79789	80721	+	933	258	0.215181
9428_81	k141_128864	80711	81022	+	312	49	0.12221
9428_82	k141_128864	81274	81630	+	357	54	0.117704
9428_83	k141_128864	81591	82985	+	1395	306	0.170692
9428_84	k141_128864	82982	83827	+	846	134	0.123254
9428_85	k141_128864	83838	84008	+	171	7	0.0318543
9428_86	k141_128864	84100	85629	+	1530	288	0.146476
9428_87	k141_128864	85648	86976	-	1329	226	0.132327
9428_88	k141_128864	86991	87671	-	681	94	0.107411
9428_89	k141_128864	87982	88269	+	288	78	0.21075
9428_90	k141_128864	88280	88402	-	123	18	0.113876
9428_91	k141_128864	88558	88758	-	201	17	0.0658141
9428_92	k141_128864	88788	89375	-	588	95	0.125722
9428_93	k141_128864	90221	90553	-	333	96	0.224333
9428_94	k141_128864	90674	90856	+	183	45	0.19135
9428_95	k141_128864	90902	91852	+	951	215	0.175924
9428_96	k141_128864	91914	92453	+	540	101	0.145544
9428_97	k141_128864	92466	92987	+	522	79	0.117767
9428_98	k141_128864	93019	93915	+	897	172	0.149212
9428_99	k141_128864	94016	95128	+	1113	181	0.126546
9428_100	k141_128864	95184	96116	-	933	130	0.108425
9428_101	k141_128864	96118	97029	-	912	118	0.100682
9428_102	k141_128864	97145	97591	-	447	72	0.12534
9428_103	k141_128864	97601	98041	-	441	60	0.105871
9428_104	k141_128864	98212	98730	+	519	50	0.0749668
9428_105	k141_128864	98819	99001	+	183	24	0.102053
9428_106	k141_128864	99087	101231	-	2145	315	0.114275
9428_107	k141_128864	101228	102190	-	963	99	0.0799973
9428_108	k141_128864	102193	103119	-	927	151	0.126755
9428_109	k141_128864	103718	104566	-	849	122	0.11182
9428_110	k141_128864	104576	105589	-	1014	247	0.189551
9428_111	k141_128864	105986	106912	+	927	176	0.14774
9428_112	k141_128864	106981	108150	+	1170	269	0.178909
9428_113	k141_128864	108208	108513	-	306	36	0.0915477
9428_114	k141_128864	108517	109713	-	1197	184	0.119616
9428_115	k141_128864	109774	110154	-	381	52	0.106205
9428_116	k141_128864	110451	111164	-	714	148	0.161298
9428_117	k141_128864	111166	111861	-	696	136	0.152053
9428_118	k141_128864	112283	112777	+	495	153	0.240521
9428_119	k141_128864	112805	112993	+	189	59	0.242916
9428_120	k141_128864	113150	114457	+	1308	243	0.144566
9428_121	k141_128864	114441	115784	+	1344	243	0.140693
9428_122	k141_128864	115784	116509	+	726	136	0.14577
9428_123	k141_128864	116623	116964	+	342	48	0.109215
9428_124	k141_128864	116980	117516	+	537	74	0.107232
9428_125	k141_128864	117856	118383	+	528	87	0.128219
9428_126	k141_128864	118396	120636	+	2241	401	0.139242
9428_127	k141_128864	120638	121681	+	1044	148	0.110313
9428_128	k141_128864	121681	122259	+	579	56	0.075262
9428_129	k141_128864	122327	122719	+	393	72	0.142563
9428_130	k141_128864	122766	124064	-	1299	272	0.162939
9428_131	k141_128864	124317	125126	+	810	160	0.15371
9428_132	k141_128864	125269	126228	+	960	155	0.12564
9428_133	k141_128864	126250	129006	+	2757	402	0.113463
9428_134	k141_128864	129027	130940	+	1914	418	0.169942
9428_135	k141_128864	131071	131832	+	762	114	0.116417
9428_136	k141_128864	131906	133132	+	1227	230	0.145865
9428_137	k141_128864	133166	133603	+	438	94	0.167001
9428_138	k141_128864	134288	136120	-	1833	381	0.161744
9428_139	k141_128864	136134	137204	-	1071	169	0.12279
9428_140	k141_128864	137278	137550	+	273	23	0.0655589
9428_141	k141_128864	137560	138738	+	1179	194	0.128043
9428_142	k141_128864	138820	139593	+	774	114	0.114612
9428_143	k141_128864	139815	141461	+	1647	283	0.133709
9428_144	k141_128864	141536	143581	+	2046	380	0.144525
9428_145	k141_128864	143609	144961	+	1353	283	0.162763
9428_146	k141_128864	145061	145519	+	459	89	0.150884
9428_147	k141_128864	145694	145834	+	141	31	0.171084
9428_148	k141_128864	145888	146394	+	507	95	0.145808
9428_149	k141_128864	146415	146849	+	435	44	0.07871
9428_150	k141_128864	146870	147343	+	474	84	0.137901
9428_151	k141_128864	147507	147857	+	351	61	0.135235
9428_152	k141_128864	147895	148563	+	669	96	0.111664
9428_153	k141_128864	148687	149349	-	663	112	0.131453
9429_1	k141_136821	1	924	+	924	33	0.0277913
9429_2	k141_136821	1478	1759	+	282	4	0.0110377
9430_1	k141_34049	3	122	+	120	0	0
9430_2	k141_34049	119	667	+	549	11	0.0155915
9430_3	k141_34049	684	1346	+	663	12	0.0140843
9430_4	k141_34049	1351	1983	+	633	6	0.00737588
9430_5	k141_34049	2000	2605	+	606	23	0.029534
9431_1	k141_80935	2	868	-	867	84	0.0753922
9431_2	k141_80935	1071	1994	+	924	120	0.101059
9431_3	k141_80935	2121	2642	+	522	52	0.0775174
9432_1	k141_121161	2	406	+	405	21	0.0403488
9432_2	k141_121161	561	932	-	372	19	0.0397445
9432_3	k141_121161	929	1123	-	195	2	0.00798108
9433_1	k141_66240	1	573	-	573	3	0.00407411
9433_2	k141_66240	691	864	-	174	7	0.0313051
9433_3	k141_66240	999	1643	+	645	25	0.0301611
9433_4	k141_66240	1780	1857	+	78	6	0.0598581
9434_1	k141_113269	1	1932	+	1932	44	0.017722
9434_2	k141_113269	2024	2299	-	276	15	0.0422911
9434_3	k141_113269	2452	2919	-	468	14	0.0232782
9434_4	k141_113269	2971	4116	-	1146	29	0.0196915
9435_1	k141_2274	507	746	-	240	12	0.0389078
9435_2	k141_2274	739	1023	-	285	4	0.0109215
9436_1	k141_121162	3	1277	+	1275	44	0.026854
9437_1	k141_128867	2	568	-	567	9	0.0123517
9437_2	k141_128867	733	1335	+	603	19	0.024519
9438_1	k141_80937	110	1621	+	1512	70	0.0360257
9439_1	k141_34057	187	759	+	573	0	0
9439_2	k141_34057	752	1012	+	261	0	0
9440_1	k141_18080	1	141	-	141	1	0.00551883
9440_2	k141_18080	209	706	-	498	42	0.0656276
9440_3	k141_18080	1182	2624	-	1443	72	0.0388269
9440_4	k141_18080	3148	4629	-	1482	67	0.0351798
9440_5	k141_18080	4739	8113	-	3375	165	0.0380432
9440_6	k141_18080	8110	8610	-	501	20	0.0310641
9440_7	k141_18080	9241	10734	+	1494	70	0.0364598
9440_8	k141_18080	10811	12112	-	1302	40	0.0239065
9440_9	k141_18080	12285	13160	+	876	21	0.0186544
9440_10	k141_18080	13253	15982	-	2730	119	0.0339196
9440_11	k141_18080	16270	18057	+	1788	52	0.0226309
9440_12	k141_18080	18137	18880	-	744	22	0.02301
9440_13	k141_18080	18870	19559	-	690	28	0.0315773
9440_14	k141_18080	19654	20460	-	807	27	0.0260349
9440_15	k141_18080	20946	21095	-	150	6	0.0311262
9440_16	k141_18080	21210	21422	-	213	13	0.0474931
9440_17	k141_18080	21586	23022	-	1437	65	0.0351984
9440_18	k141_18080	23038	24498	-	1461	80	0.0426095
9440_19	k141_18080	24515	24808	-	294	10	0.0264679
9440_20	k141_18080	24848	26176	-	1329	55	0.0322036
9440_21	k141_18080	26371	26550	-	180	8	0.0345847
9440_22	k141_18080	26687	27901	-	1215	74	0.0473938
9440_23	k141_18080	27929	28477	-	549	6	0.00850443
9440_24	k141_18080	28501	29832	-	1332	52	0.0303784
9440_25	k141_18080	29972	31456	-	1485	70	0.0366807
9440_26	k141_18080	31471	33861	-	2391	125	0.0406815
9441_1	k141_89656	3	83	-	81	0	0
9441_2	k141_89656	237	611	+	375	11	0.0228259
9441_3	k141_89656	716	1993	-	1278	25	0.0152221
9442_1	k141_80940	1	60	-	60	0	0
9442_2	k141_80940	63	1421	-	1359	42	0.024049
9443_1	k141_34059	3	758	-	756	21	0.0216154
9443_2	k141_34059	783	1361	-	579	16	0.0215034
9444_1	k141_66245	1	1935	-	1935	446	0.179358
9445_1	k141_105218	1	873	+	873	61	0.0543728
9445_2	k141_105218	870	1748	+	879	60	0.0531164
9445_3	k141_105218	1749	1889	+	141	0	0
9445_4	k141_105218	1918	2880	+	963	65	0.0525235
9445_5	k141_105218	3062	3202	-	141	10	0.0551883
9445_6	k141_105218	3295	3606	+	312	6	0.0149645
9445_7	k141_105218	3659	5179	+	1521	55	0.0281384
9445_8	k141_105218	5176	5607	+	432	11	0.0198141
9445_9	k141_105218	5706	7574	+	1869	60	0.0249809
9445_10	k141_105218	7993	8262	-	270	13	0.0374667
9445_11	k141_105218	8388	8546	-	159	6	0.0293644
9445_12	k141_105218	8837	9574	+	738	15	0.0158162
9445_13	k141_105218	9681	10415	+	735	11	0.0116459
9445_14	k141_105218	10417	10860	-	444	9	0.0157734
9445_15	k141_105218	11068	11844	+	777	22	0.0220327
9445_16	k141_105218	11897	12496	-	600	15	0.0194539
9445_17	k141_105218	12501	13148	-	648	20	0.0240171
9445_18	k141_105218	13309	13512	+	204	8	0.0305159
9445_19	k141_105218	13509	13931	+	423	18	0.033113
9445_20	k141_105218	14641	15186	+	546	21	0.0299291
9445_21	k141_105218	15310	15897	+	588	22	0.0291147
9445_22	k141_105218	16293	16877	+	585	20	0.0266036
9445_23	k141_105218	16916	18082	+	1167	32	0.0213376
9445_24	k141_105218	18236	18601	+	366	4	0.00850443
9445_25	k141_105218	18657	19217	+	561	9	0.0124838
9445_26	k141_105218	19252	19539	+	288	0	0
9445_27	k141_105218	19622	20077	+	456	29	0.049488
9445_28	k141_105218	20083	20466	-	384	5	0.0101322
9445_29	k141_105218	20463	21146	-	684	10	0.0113765
9445_30	k141_105218	21523	23367	+	1845	95	0.0400676
9445_31	k141_105218	23559	23639	+	81	22	0.211351
9446_1	k141_89660	3	110	+	108	1	0.00720514
9446_2	k141_89660	128	1063	+	936	12	0.00997635
9446_3	k141_89660	1060	1365	+	306	0	0
9447_1	k141_153132	2	610	+	609	33	0.0421661
9447_2	k141_153132	630	1817	+	1188	34	0.0222704
9447_3	k141_153132	1897	3054	+	1158	39	0.0262073
9448_1	k141_136826	3	1118	-	1116	21	0.0146427
9448_2	k141_136826	1318	2664	-	1347	46	0.026574
9448_3	k141_136826	2980	4185	-	1206	20	0.0129047
9449_1	k141_34061	151	759	-	609	3	0.00383328
9449_2	k141_34061	798	1292	-	495	7	0.0110042
9449_3	k141_34061	1369	1470	-	102	0	0
9450_1	k141_2279	98	1771	+	1674	219	0.101802
9450_2	k141_2279	1772	3292	+	1521	101	0.0516724
9451_1	k141_121167	3	935	+	933	30	0.0250211
9451_2	k141_121167	1210	2274	+	1065	45	0.0328798
9452_1	k141_66250	3	422	+	420	7	0.0129693
9452_2	k141_66250	629	1135	+	507	22	0.0337661
9453_1	k141_18086	2	256	+	255	5	0.015258
9453_2	k141_18086	436	1383	+	948	8	0.00656671
9454_1	k141_153133	3	338	-	336	0	0
9454_2	k141_153133	364	1233	-	870	7	0.00626102
9454_3	k141_153133	1230	1295	-	66	0	0
9455_1	k141_113278	1	2946	-	2946	221	0.0583749
9455_2	k141_113278	3282	3770	-	489	49	0.0779747
9456_1	k141_10754	288	1190	-	903	77	0.0663543
9456_2	k141_10754	1206	1304	-	99	0	0
9456_3	k141_10754	1338	2285	-	948	63	0.0517129
9456_4	k141_10754	2282	2416	-	135	13	0.0749335
9456_5	k141_10754	2527	3054	+	528	51	0.0751627
9456_6	k141_10754	3110	3328	-	219	54	0.191874
9456_7	k141_10754	3844	4371	+	528	127	0.18717
9456_8	k141_10754	4287	6428	-	2142	492	0.178736
9456_9	k141_10754	6439	7641	-	1203	219	0.141659
9456_10	k141_10754	7638	8396	-	759	119	0.122003
9456_11	k141_10754	8393	10039	-	1647	342	0.161584
9456_12	k141_10754	10301	10567	+	267	71	0.206925
9457_1	k141_136830	55	420	-	366	3	0.00637832
9457_2	k141_136830	417	785	-	369	8	0.0168706
9457_3	k141_136830	834	1025	-	192	0	0
9458_1	k141_49817	1	600	-	600	29	0.0376108
9458_2	k141_49817	986	1561	+	576	48	0.0648463
9458_3	k141_49817	1599	2552	-	954	48	0.0391525
9458_4	k141_49817	2729	3445	+	717	49	0.0531794
9458_5	k141_49817	3572	4852	+	1281	98	0.059531
9458_6	k141_49817	5381	5995	-	615	42	0.0531423
9458_7	k141_49817	6007	7407	-	1401	61	0.0338811
9458_8	k141_49817	7423	9195	-	1773	96	0.0421336
9458_9	k141_49817	9188	9775	-	588	40	0.0529357
9458_10	k141_49817	9796	10104	-	309	10	0.025183
9458_11	k141_49817	10106	10207	-	102	0	0
9459_1	k141_136832	1	120	-	120	0	0
9459_2	k141_136832	228	1100	-	873	28	0.024958
9460_1	k141_145293	247	1269	-	1023	15	0.0114099
9460_2	k141_145293	1289	2065	-	777	25	0.0250372
9460_3	k141_145293	2121	2582	+	462	30	0.0505296
9460_4	k141_145293	2644	2895	-	252	5	0.0154396
9460_5	k141_145293	2973	3200	-	228	11	0.0375426
9460_6	k141_145293	3463	4749	-	1287	56	0.0338591
9460_7	k141_145293	4778	5395	-	618	17	0.0214056
9460_8	k141_145293	5421	6050	-	630	16	0.0197627
9460_9	k141_145293	6058	6870	-	813	23	0.0220142
9460_10	k141_145293	6884	8086	-	1203	34	0.0219928
9460_11	k141_145293	8110	9504	-	1395	28	0.0156189
9460_12	k141_145293	9589	10857	+	1269	38	0.0233017
9460_13	k141_145293	10902	11870	+	969	34	0.0273037
9460_14	k141_145293	11835	13166	-	1332	54	0.0315468
9460_15	k141_145293	13188	14090	-	903	7	0.00603221
9460_16	k141_145293	14100	15392	-	1293	26	0.0156474
9460_17	k141_145293	15437	15808	-	372	7	0.0146427
9460_18	k141_145293	15994	17916	+	1923	29	0.0117351
9460_19	k141_145293	17906	18712	+	807	27	0.0260349
9460_20	k141_145293	18971	20203	+	1233	38	0.0239821
9460_21	k141_145293	20200	21297	+	1098	40	0.0283481
9460_22	k141_145293	21312	23000	+	1689	61	0.0281039
9460_23	k141_145293	23004	23828	+	825	29	0.0273533
9460_24	k141_145293	23866	24924	+	1059	38	0.0279225
9460_25	k141_145293	24928	25995	+	1068	29	0.0211297
9460_26	k141_145293	25998	27956	+	1959	77	0.030586
9460_27	k141_145293	27970	29553	+	1584	57	0.0280018
9460_28	k141_145293	29655	32168	+	2514	85	0.02631
9460_29	k141_145293	32310	32975	+	666	12	0.0140208
9460_30	k141_145293	32972	33853	+	882	16	0.0141162
9460_31	k141_145293	33850	34956	-	1107	20	0.0140588
9460_32	k141_145293	34963	37341	-	2379	81	0.0264946
9460_33	k141_145293	37460	38215	-	756	31	0.0319085
9460_34	k141_145293	38215	39228	-	1014	20	0.0153482
9460_35	k141_145293	39329	40165	+	837	19	0.0176642
9460_36	k141_145293	40348	40632	+	285	2	0.00546074
9460_37	k141_145293	40784	41437	+	654	22	0.0261765
9460_38	k141_145293	41380	43278	-	1899	74	0.0303231
9460_39	k141_145293	43417	46884	-	3468	126	0.0282721
9460_40	k141_145293	46897	48153	-	1257	66	0.0408578
9460_41	k141_145293	48299	48493	-	195	3	0.0119716
9461_1	k141_128873	3	269	+	267	52	0.151551
9461_2	k141_128873	266	634	+	369	125	0.263603
9461_3	k141_128873	760	4110	+	3351	1337	0.310473
9461_4	k141_128873	4115	4324	+	210	53	0.196392
9461_5	k141_128873	4483	5817	-	1335	550	0.320588
9461_6	k141_128873	5778	5999	-	222	49	0.171755
9462_1	k141_2286	3	1391	+	1389	46	0.0257704
9462_2	k141_2286	1419	1940	+	522	7	0.010435
9463_1	k141_136833	2	1036	-	1035	5	0.00375921
9464_1	k141_121171	2	280	-	279	9	0.0251018
9464_2	k141_121171	325	618	-	294	15	0.0397018
9464_3	k141_121171	692	847	-	156	5	0.0249409
9464_4	k141_121171	957	1190	-	234	7	0.0232782
9464_5	k141_121171	1351	1848	+	498	27	0.0421892
9464_6	k141_121171	1850	2170	+	321	16	0.0387866
9464_7	k141_121171	2170	2397	+	228	2	0.00682593
9464_8	k141_121171	2439	2753	+	315	9	0.022233
9464_9	k141_121171	2757	2849	+	93	0	0
9465_1	k141_34071	3	734	+	732	9	0.00956749
9465_2	k141_34071	756	1448	+	693	13	0.0145974
9466_1	k141_153134	2	793	-	792	19	0.0186679
9466_2	k141_153134	952	3327	+	2376	56	0.0183404
9466_3	k141_153134	3345	3956	+	612	12	0.015258
9467_1	k141_49823	297	1160	+	864	18	0.0162116
9468_1	k141_153138	77	1102	+	1026	19	0.0144103
9469_1	k141_49826	2	454	-	453	4	0.00687113
9469_2	k141_49826	503	1114	+	612	5	0.00635748
9470_1	k141_34075	1	309	+	309	12	0.0302196
9470_2	k141_34075	532	1596	+	1065	51	0.0372638
9470_3	k141_34075	1743	2045	+	303	17	0.0436589
9471_1	k141_105243	1	279	+	279	0	0
9471_2	k141_105243	295	1185	+	891	15	0.0131003
9472_1	k141_2293	3	470	+	468	8	0.0133018
9472_2	k141_2293	483	2636	+	2154	44	0.0158955
9473_1	k141_121176	2	220	+	219	67	0.238066
9473_2	k141_121176	691	2055	+	1365	634	0.361429
9473_3	k141_121176	2057	2482	+	426	128	0.233812
9474_1	k141_66251	3	101	+	99	0	0
9474_2	k141_66251	134	910	+	777	27	0.0270402
9474_3	k141_66251	922	2205	+	1284	43	0.0260597
9474_4	k141_66251	2231	2833	+	603	15	0.0193571
9474_5	k141_66251	2830	3987	+	1158	30	0.0201595
9474_6	k141_66251	4584	5777	+	1194	60	0.0391033
9474_7	k141_66251	5920	6975	+	1056	44	0.0324231
9474_8	k141_66251	6968	7660	+	693	40	0.0449152
9474_9	k141_66251	7800	8210	-	411	17	0.0321865
9475_1	k141_128882	3	926	+	924	16	0.0134746
9475_2	k141_128882	935	1723	+	789	16	0.0157801
9475_3	k141_128882	1733	1993	+	261	3	0.00894432
9476_1	k141_145304	120	1298	+	1179	38	0.0250805
9477_1	k141_18087	2	853	+	852	41	0.0374464
9477_2	k141_18087	958	2979	+	2022	87	0.0334815
9477_3	k141_18087	3025	3864	+	840	17	0.0157484
