# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_6/G13_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_6/G13_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_6/G13_2.bam	RPKG
17658_61	k141_100956	66468	67121	+	654	109	0.133979
17658_62	k141_100956	67118	68074	+	957	157	0.131879
17658_63	k141_100956	68100	68753	+	654	124	0.152416
17658_64	k141_100956	68759	69331	+	573	99	0.138889
17658_65	k141_100956	69328	70677	+	1350	191	0.113733
17658_66	k141_100956	70925	72097	-	1173	225	0.154196
17658_67	k141_100956	72178	73050	-	873	120	0.110498
17658_68	k141_100956	73328	73909	-	582	76	0.104973
17658_69	k141_100956	73906	75291	-	1386	213	0.123539
17658_70	k141_100956	75288	76028	-	741	125	0.135606
17658_71	k141_100956	76085	77032	-	948	159	0.134827
17658_72	k141_100956	77161	77520	+	360	49	0.109416
17658_73	k141_100956	77490	78056	-	567	99	0.140359
17658_74	k141_100956	78206	79441	+	1236	195	0.126825
17658_75	k141_100956	79463	80530	+	1068	160	0.12043
17658_76	k141_100956	80588	80836	+	249	27	0.087167
17660_1	k141_92658	1	597	+	597	8	0.0107722
17660_2	k141_92658	638	1510	+	873	10	0.00920817
17661_1	k141_30302	1	1635	+	1635	15	0.00737498
17661_2	k141_30302	1625	2911	+	1287	12	0.00749532
17661_3	k141_30302	2908	3921	+	1014	10	0.00792774
17661_4	k141_30302	3928	4821	-	894	5	0.00449594
17661_5	k141_30302	5610	8741	+	3132	52	0.0133466
17661_6	k141_30302	9010	9726	-	717	11	0.0123328
17661_7	k141_30302	9777	10700	+	924	16	0.0139199
17661_8	k141_30302	10888	11562	-	675	10	0.0119092
17661_9	k141_30302	11897	12475	+	579	15	0.0208257
17661_10	k141_30302	12792	13454	+	663	9	0.0109123
17662_1	k141_12622	279	854	-	576	10	0.0139561
17662_2	k141_12622	851	1702	-	852	21	0.0198138
17662_3	k141_12622	1863	2159	+	297	7	0.0189465
17663_1	k141_145985	1	945	+	945	18	0.0153119
17664_1	k141_110201	45	296	+	252	7	0.0223298
17664_2	k141_110201	324	950	+	627	5	0.00641047
17664_3	k141_110201	965	1309	+	345	0	0
17665_1	k141_48598	3	527	-	525	5	0.00765594
17665_2	k141_48598	675	2075	-	1401	18	0.0103281
17665_3	k141_48598	2072	2395	-	324	0	0
17666_1	k141_65948	51	1466	+	1416	13	0.00738019
17667_1	k141_74679	2	100	-	99	3	0.0243598
17667_2	k141_74679	658	1041	+	384	4	0.00837368
17668_1	k141_163888	3	137	+	135	0	0
17668_2	k141_163888	121	1224	+	1104	12	0.00873775
17668_3	k141_163888	1228	1734	+	507	3	0.00475665
17668_4	k141_163888	1856	2335	+	480	13	0.0217716
17668_5	k141_163888	2354	2986	+	633	1	0.00126994
17668_6	k141_163888	3204	3410	+	207	2	0.00776689
17668_7	k141_163888	3439	4695	-	1257	19	0.0121508
17669_1	k141_48599	3	1112	-	1110	29	0.0210021
17670_1	k141_118602	2	796	+	795	97	0.0980827
17671_1	k141_172284	2	1360	-	1359	71	0.0419978
17671_2	k141_172284	1389	4712	-	3324	148	0.0357922
17671_3	k141_172284	4734	5663	-	930	43	0.0371683
17671_4	k141_172284	5846	6514	-	669	46	0.0552738
17671_5	k141_172284	6520	8247	-	1728	84	0.0390772
17671_6	k141_172284	8428	10509	-	2082	123	0.0474911
17671_7	k141_172284	10539	13943	-	3405	152	0.0358851
17672_1	k141_110203	1	126	-	126	0	0
17673_1	k141_145990	1	456	+	456	3	0.00528864
17673_2	k141_145990	456	755	+	300	1	0.00267958
17673_3	k141_145990	859	1272	+	414	12	0.0233007
17674_1	k141_4438	165	1679	+	1515	75	0.0397957
17674_2	k141_4438	1883	2701	+	819	36	0.0353351
17675_1	k141_154859	451	1860	+	1410	167	0.0952105
17675_2	k141_154859	2162	3304	+	1143	121	0.0850995
17675_3	k141_154859	3371	3454	+	84	0	0
17676_1	k141_30303	350	1528	+	1179	19	0.0129547
17676_2	k141_30303	1677	2153	-	477	7	0.0117969
17676_3	k141_30303	2359	3243	-	885	13	0.0118083
17676_4	k141_30303	3330	4004	-	675	17	0.0202457
17677_1	k141_163893	3	1688	+	1686	44	0.0209789
17677_2	k141_163893	1919	2032	-	114	2	0.014103
17677_3	k141_163893	2054	2149	-	96	0	0
17678_1	k141_172291	2	760	+	759	13	0.0137686
17678_2	k141_172291	753	1385	+	633	4	0.00507977
17679_1	k141_100964	259	816	+	558	10	0.0144063
17679_2	k141_100964	833	1417	+	585	6	0.00824485
17679_3	k141_100964	1547	2848	-	1302	47	0.0290185
17679_4	k141_100964	3014	3352	-	339	15	0.0355696
17680_1	k141_30304	167	1987	-	1821	13	0.0057388
17681_1	k141_48604	2	121	+	120	2	0.0133979
17681_2	k141_48604	268	1632	+	1365	5	0.00294459
17681_3	k141_48604	1719	2084	+	366	0	0
17682_1	k141_163894	204	998	-	795	14	0.0141563
17683_1	k141_39869	224	379	+	156	5	0.0257652
17683_2	k141_39869	373	1596	+	1224	49	0.0321812
17683_3	k141_39869	1681	2091	+	411	21	0.0410738
17683_4	k141_39869	2277	2435	+	159	13	0.0657255
17683_5	k141_39869	2605	2943	+	339	13	0.030827
17683_6	k141_39869	2962	4836	+	1875	41	0.017578
17684_1	k141_118609	2	256	-	255	8	0.0252196
17684_2	k141_118609	320	2608	-	2289	65	0.0228273
17685_1	k141_12623	3	320	-	318	11	0.0278069
17685_2	k141_12623	600	2921	-	2322	113	0.0391205
17685_3	k141_12623	3040	4296	-	1257	85	0.054359
17685_4	k141_12623	4293	4988	-	696	41	0.0473546
17685_5	k141_12623	5002	6714	-	1713	81	0.0380115
17686_1	k141_65952	1	273	-	273	18	0.0530026
17686_2	k141_65952	462	1787	-	1326	57	0.0345556
17686_3	k141_65952	1953	2135	-	183	5	0.0219638
17686_4	k141_65952	2149	2538	-	390	20	0.0412243
17686_5	k141_65952	2625	3557	+	933	56	0.0482496
17687_1	k141_154863	139	327	+	189	4	0.0170132
17687_2	k141_154863	278	520	+	243	0	0
17687_3	k141_154863	473	2077	-	1605	35	0.0175299
17687_4	k141_154863	2353	3423	-	1071	30	0.0225175
17688_1	k141_145999	2	757	-	756	0	0
17688_2	k141_145999	772	1260	-	489	3	0.00493174
17689_1	k141_74696	2	364	+	363	4	0.00885811
17689_2	k141_74696	503	1399	-	897	21	0.0188198
17690_1	k141_92659	146	562	+	417	5	0.00963877
17690_2	k141_92659	767	1903	+	1137	4	0.00282805
17690_3	k141_92659	1872	2444	+	573	1	0.00140292
17690_4	k141_92659	2479	4227	+	1749	15	0.00689428
17690_5	k141_92659	4375	5454	-	1080	4	0.00297731
17690_6	k141_92659	6254	6910	+	657	6	0.00734131
17690_7	k141_92659	6889	7197	+	309	8	0.0208123
17690_8	k141_92659	8548	8733	+	186	0	0
17691_1	k141_48607	141	767	-	627	5	0.00641047
17691_2	k141_48607	879	1085	-	207	1	0.00388345
17692_1	k141_118610	1	480	+	480	6	0.0100484
17692_2	k141_118610	482	1306	+	825	14	0.0136415
17693_1	k141_146000	1	1248	-	1248	4	0.00257652
17694_1	k141_163895	2	1162	-	1161	9	0.00623158
17694_2	k141_163895	1219	2094	+	876	11	0.0100943
17694_3	k141_163895	2082	2576	+	495	2	0.00324797
17694_4	k141_163895	2612	3043	-	432	5	0.00930409
17695_1	k141_100967	3	2669	+	2667	62	0.0186877
17696_1	k141_118611	1	264	-	264	12	0.0365397
17696_2	k141_118611	261	1055	-	795	22	0.0222456
17696_3	k141_118611	1034	1108	-	75	0	0
17697_1	k141_48608	2	175	+	174	1	0.00461996
17697_2	k141_48608	524	1084	+	561	7	0.0100305
17697_3	k141_48608	1352	1510	-	159	1	0.00505581
17698_1	k141_136650	57	995	-	939	52	0.0445169
17698_2	k141_136650	1658	2380	-	723	42	0.046698
17698_3	k141_136650	2377	2961	-	585	35	0.048095
17698_4	k141_136650	3151	4500	+	1350	87	0.0518052
17698_5	k141_136650	4503	5609	+	1107	88	0.0639032
17698_6	k141_136650	5617	6549	+	933	67	0.0577272
17698_7	k141_136650	6542	7195	+	654	30	0.0368749
17698_8	k141_136650	7207	7815	+	609	34	0.0448796
17698_9	k141_136650	7837	9099	+	1263	62	0.0394617
17698_10	k141_136650	9248	10819	-	1572	117	0.0598303
17698_11	k141_136650	10816	11214	-	399	35	0.0705152
17698_12	k141_136650	11490	12077	+	588	46	0.062888
17698_13	k141_136650	12122	13699	+	1578	76	0.0387163
17698_14	k141_136650	13930	14082	+	153	11	0.0577948
17698_15	k141_136650	14107	14793	+	687	48	0.0561658
17698_16	k141_136650	14835	15308	-	474	13	0.0220472
17698_17	k141_136650	15504	17363	-	1860	89	0.0384649
17698_18	k141_136650	18098	19570	+	1473	93	0.0507537
17698_19	k141_136650	19605	19739	+	135	4	0.0238185
17699_1	k141_154864	2	829	+	828	20	0.0194172
17699_2	k141_154864	850	1707	+	858	19	0.0178014
17699_3	k141_154864	1739	2845	+	1107	35	0.025416
17700_1	k141_118614	168	992	+	825	20	0.0194878
17700_2	k141_118614	1019	1654	+	636	17	0.0214872
17701_1	k141_65956	168	833	+	666	2	0.00241403
17701_2	k141_65956	894	1577	-	684	8	0.00940203
17701_3	k141_65956	1593	2228	-	636	15	0.0189593
17701_4	k141_65956	2352	2999	-	648	10	0.0124055
17702_1	k141_154865	3	1373	+	1371	19	0.0111405
17703_1	k141_39875	15	401	-	387	118	0.245109
17703_2	k141_39875	577	1044	-	468	101	0.173485
17703_3	k141_39875	1544	1855	-	312	100	0.257652
17703_4	k141_39875	2324	2650	-	327	75	0.184375
17703_5	k141_39875	2694	3383	-	690	158	0.184075
17703_6	k141_39875	3376	3906	-	531	74	0.112028
17703_7	k141_39875	3971	4174	-	204	39	0.153682
17704_1	k141_48611	3	740	+	738	16	0.0174281
17704_2	k141_48611	833	1297	-	465	3	0.00518628
17704_3	k141_48611	1301	1588	-	288	0	0
17704_4	k141_48611	1608	2342	-	735	8	0.00874964
17705_1	k141_39876	234	1136	-	903	18	0.0160241
17706_1	k141_92663	1	354	-	354	2	0.00454166
17706_2	k141_92663	368	1834	-	1467	22	0.0120554
17706_3	k141_92663	2008	3555	-	1548	26	0.0135017
17707_1	k141_74709	150	1265	-	1116	31	0.0223298
17708_1	k141_39877	3	431	-	429	1	0.00187383
17708_2	k141_39877	443	856	-	414	1	0.00194172
17709_1	k141_118615	2	613	+	612	46	0.0604219
17709_2	k141_118615	601	1779	+	1179	82	0.0559098
17709_3	k141_118615	1866	2459	+	594	25	0.0338331
17710_1	k141_56917	3	2891	+	2889	48	0.0133562
17710_2	k141_56917	2895	3002	+	108	0	0
17710_3	k141_56917	3037	3630	+	594	22	0.0297731
17710_4	k141_56917	3606	4625	+	1020	30	0.0236433
17710_5	k141_56917	4631	4813	+	183	2	0.0087855
17710_6	k141_56917	5143	6048	+	906	18	0.015971
17710_7	k141_56917	6105	7370	+	1266	47	0.0298436
17710_8	k141_56917	7543	8394	+	852	33	0.0311359
17710_9	k141_56917	8433	8969	+	537	13	0.0194606
17710_10	k141_56917	9273	10586	+	1314	38	0.0232475
17710_11	k141_56917	10590	13043	+	2454	44	0.0144134
17710_12	k141_56917	13335	13670	-	336	11	0.0263173
17710_13	k141_56917	13805	14422	+	618	13	0.01691
17710_14	k141_56917	14589	15929	-	1341	25	0.0149865
17710_15	k141_56917	16008	16298	-	291	1	0.00276245
17711_1	k141_48613	1	930	-	930	8	0.00691504
17711_2	k141_48613	927	1856	-	930	18	0.0155588
17712_1	k141_172294	1	585	-	585	29	0.0398501
17712_2	k141_172294	904	1053	+	150	5	0.0267958
17712_3	k141_172294	1043	1567	+	525	14	0.0214366
17712_4	k141_172294	2080	3864	-	1785	104	0.0468363
17712_5	k141_172294	4231	5499	-	1269	72	0.0456098
17712_6	k141_172294	5907	7649	-	1743	114	0.0525769
17713_1	k141_92664	824	1168	+	345	29	0.067572
17713_2	k141_92664	1409	1513	+	105	15	0.114839
17714_1	k141_21662	3	6668	-	6666	142	0.0171242
17714_2	k141_21662	6688	8853	-	2166	54	0.0200412
17714_3	k141_21662	8867	9550	-	684	11	0.0129278
17714_4	k141_21662	9540	9869	-	330	13	0.0316677
17714_5	k141_21662	9886	12354	-	2469	32	0.0104188
17714_6	k141_21662	12384	12695	-	312	2	0.00515303
17714_7	k141_21662	12783	15605	-	2823	65	0.0185093
17714_8	k141_21662	15583	15957	-	375	7	0.0150056
17714_9	k141_21662	15975	16844	-	870	26	0.0240238
17715_1	k141_83758	3	2702	+	2700	488	0.145293
17715_2	k141_83758	2791	3843	+	1053	165	0.125963
17715_3	k141_83758	3861	5069	+	1209	172	0.114364
17715_4	k141_83758	5122	5622	-	501	108	0.17329
17715_5	k141_83758	5668	6111	-	444	65	0.117684
17715_6	k141_83758	6333	7511	-	1179	185	0.126138
17715_7	k141_83758	7647	8198	-	552	93	0.135435
17715_8	k141_83758	8330	10771	+	2442	434	0.142867
17715_9	k141_83758	11261	12292	-	1032	155	0.120737
17715_10	k141_83758	12323	13009	-	687	94	0.109991
17715_11	k141_83758	13014	14843	-	1830	222	0.0975191
17715_12	k141_83758	14989	16359	+	1371	239	0.140135
17715_13	k141_83758	16530	20591	+	4062	593	0.117355
17715_14	k141_83758	21016	23124	+	2109	329	0.125403
17715_15	k141_83758	23143	25323	+	2181	293	0.107994
17715_16	k141_83758	25348	28491	+	3144	440	0.112501
17715_17	k141_83758	28536	30182	+	1647	225	0.109819
17715_18	k141_83758	30367	31671	+	1305	226	0.139215
17715_19	k141_83758	31727	33727	+	2001	334	0.13418
17715_20	k141_83758	33732	35450	+	1719	245	0.114572
17715_21	k141_83758	35472	37100	+	1629	242	0.119421
17715_22	k141_83758	37261	38214	+	954	189	0.159258
17715_23	k141_83758	38252	39517	+	1266	200	0.126994
17715_24	k141_83758	39522	42140	+	2619	372	0.114181
17715_25	k141_83758	42522	43355	+	834	161	0.155184
17715_26	k141_83758	43372	44946	-	1575	183	0.0934024
17715_27	k141_83758	45262	45846	-	585	84	0.115428
17715_28	k141_83758	45880	46239	-	360	44	0.0982512
17715_29	k141_83758	46244	46780	-	537	89	0.13323
17715_30	k141_83758	46979	47155	-	177	16	0.0726665
17715_31	k141_83758	47216	48757	-	1542	192	0.100093
17715_32	k141_83758	48774	49616	-	843	111	0.105848
17715_33	k141_83758	49613	50164	-	552	86	0.125241
17715_34	k141_83758	50215	51471	-	1257	189	0.120869
17715_35	k141_83758	51611	52048	+	438	62	0.11379
17715_36	k141_83758	52160	52600	+	441	91	0.165879
17715_37	k141_83758	52751	53392	+	642	103	0.12897
17715_38	k141_83758	53472	54119	+	648	86	0.106687
17715_39	k141_83758	54132	55151	+	1020	241	0.189935
17715_40	k141_83758	55482	57242	+	1761	361	0.164792
17716_1	k141_118617	1	756	-	756	12	0.0127599
17716_2	k141_118617	1004	1192	+	189	0	0
17717_1	k141_154868	233	424	+	192	8	0.0334947
17717_2	k141_154868	488	907	+	420	10	0.0191398
17717_3	k141_154868	963	2537	-	1575	29	0.0148015
17717_4	k141_154868	3118	4071	-	954	25	0.0210659
17718_1	k141_118620	2	475	+	474	0	0
17718_2	k141_118620	478	1206	+	729	1	0.00110271
17719_1	k141_172296	388	1701	+	1314	698	0.427019
17719_2	k141_172296	1714	2076	+	363	156	0.345466
17719_3	k141_172296	2157	2507	-	351	166	0.380179
17720_1	k141_21663	2	415	-	414	11	0.021359
17720_2	k141_21663	455	1057	-	603	17	0.0226631
17720_3	k141_21663	1058	2122	-	1065	23	0.0173606
17720_4	k141_21663	2135	2587	-	453	6	0.0106473
17721_1	k141_56925	203	997	+	795	44	0.0444911
17722_1	k141_4442	241	435	+	195	4	0.0164897
17722_2	k141_4442	467	1972	+	1506	15	0.00800671
17722_3	k141_4442	2255	2785	+	531	6	0.00908331
17722_4	k141_4442	3134	4552	+	1419	10	0.00566507
17722_5	k141_4442	4777	5460	+	684	20	0.0235051
17722_6	k141_4442	5697	8855	+	3159	25	0.00636177
17722_7	k141_4442	8943	9845	+	903	8	0.0071218
17722_8	k141_4442	10108	10881	+	774	11	0.0114246
17722_9	k141_4442	11415	12659	+	1245	11	0.0071025
17722_10	k141_4442	12722	13495	+	774	13	0.0135017
17723_1	k141_83762	2	361	-	360	3	0.00669894
17723_2	k141_83762	398	907	-	510	19	0.0299482
17723_3	k141_83762	1107	1508	-	402	3	0.00599905
17724_1	k141_30316	3	2450	+	2448	38	0.0124784
17724_2	k141_30316	2462	3391	+	930	18	0.0155588
17724_3	k141_30316	3403	4614	+	1212	51	0.0338264
17724_4	k141_30316	4702	5046	+	345	9	0.0209706
17724_5	k141_30316	5048	6400	+	1353	34	0.0202008
17724_6	k141_30316	6444	6689	+	246	9	0.02941
17724_7	k141_30316	6729	6956	+	228	5	0.0176288
17724_8	k141_30316	7039	7551	+	513	12	0.0188041
17724_9	k141_30316	7554	8288	+	735	25	0.0273426
17724_10	k141_30316	8401	8751	+	351	4	0.00916095
17725_1	k141_110205	2	118	+	117	2	0.0137414
17725_2	k141_110205	185	439	+	255	7	0.0220671
17725_3	k141_110205	443	625	+	183	20	0.087855
17725_4	k141_110205	1510	1956	+	447	11	0.0197821
17725_5	k141_110205	2008	2646	-	639	39	0.0490627
17725_6	k141_110205	2985	4370	+	1386	94	0.0545195
17725_7	k141_110205	4374	5003	+	630	13	0.0165879
17725_8	k141_110205	5004	5888	+	885	10	0.00908331
17725_9	k141_110205	5922	6998	-	1077	61	0.0455304
17725_10	k141_110205	7146	8654	+	1509	84	0.0447484
17725_11	k141_110205	8686	9273	+	588	26	0.0355454
17725_12	k141_110205	9292	9732	+	441	26	0.0473939
17725_13	k141_110205	9744	10733	+	990	53	0.0430356
17725_14	k141_110205	10735	11643	+	909	77	0.0680949
17725_15	k141_110205	11627	12373	+	747	38	0.0408932
17725_16	k141_110205	12626	13381	+	756	63	0.0669894
17725_17	k141_110205	13505	14869	+	1365	92	0.0541805
17725_18	k141_110205	14994	15287	+	294	15	0.0410139
17726_1	k141_154870	2	1348	+	1347	11	0.00656467
17726_2	k141_154870	1482	1670	-	189	2	0.0085066
17727_1	k141_48615	1	462	-	462	15	0.0260998
17727_2	k141_48615	450	1250	-	801	3	0.00301076
17727_3	k141_48615	1284	2318	-	1035	18	0.0139804
17727_4	k141_48615	2315	3583	-	1269	8	0.00506776
17727_5	k141_48615	3580	3702	-	123	0	0
17728_1	k141_4443	120	1202	-	1083	31	0.0230102
17729_1	k141_92666	3	626	+	624	13	0.0167474
17729_2	k141_92666	791	2602	+	1812	60	0.0266183
17729_3	k141_92666	2645	3652	+	1008	41	0.0326972
17730_1	k141_172299	339	1199	-	861	14	0.0130711
17730_2	k141_172299	1150	1497	-	348	2	0.00461996
17731_1	k141_146004	2	595	+	594	8	0.0108266
17731_2	k141_146004	773	1978	+	1206	17	0.0113315
17731_3	k141_146004	2021	2242	+	222	5	0.0181053
17731_4	k141_146004	2359	2856	+	498	6	0.00968522
17731_5	k141_146004	2945	3337	+	393	12	0.0245458
17731_6	k141_146004	3321	5768	+	2448	22	0.00722435
17731_7	k141_146004	5771	7948	+	2178	35	0.0129181
17731_8	k141_146004	7945	8946	+	1002	6	0.00481361
17731_9	k141_146004	8961	9875	+	915	11	0.00966405
17732_1	k141_83766	1	990	-	990	6	0.00487196
17732_2	k141_83766	999	1325	-	327	0	0
17733_1	k141_172301	3	164	+	162	0	0
17733_2	k141_172301	260	1111	+	852	4	0.00377405
17734_1	k141_118623	2	454	-	453	7	0.0124219
17734_2	k141_118623	479	3118	-	2640	20	0.00608995
17735_1	k141_83768	3	284	+	282	9	0.0256555
17736_1	k141_48616	3	2129	+	2127	78	0.0294791
17736_2	k141_48616	2303	2521	+	219	10	0.0367065
17736_3	k141_48616	2472	2693	+	222	2	0.0072421
17737_1	k141_110208	1	2568	+	2568	46	0.0143996
17737_2	k141_110208	2549	2623	+	75	0	0
17738_1	k141_154871	2	892	+	891	128	0.115483
17738_2	k141_154871	1028	1714	+	687	101	0.118182
17738_3	k141_154871	1719	2099	+	381	59	0.124484
17738_4	k141_154871	2096	2467	+	372	40	0.086438
17738_5	k141_154871	2488	2961	+	474	83	0.140763
17738_6	k141_154871	2948	3166	+	219	16	0.0587305
17738_7	k141_154871	3168	3509	+	342	33	0.0775667
17738_8	k141_154871	3510	3578	+	69	0	0
17739_1	k141_48617	2	265	-	264	5	0.0152249
17739_2	k141_48617	262	999	-	738	17	0.0185174
17740_1	k141_172302	80	1306	+	1227	55	0.0360334
17741_1	k141_146008	3	1088	-	1086	30	0.0222064
17742_1	k141_21675	3	908	-	906	28	0.0248438
17742_2	k141_21675	919	1827	-	909	18	0.0159183
17743_1	k141_48619	216	1223	+	1008	29	0.0231273
17744_1	k141_92675	2	400	-	399	3	0.00604416
17744_2	k141_92675	909	1976	-	1068	29	0.021828
17745_1	k141_56944	23	1921	+	1899	66	0.0279387
17746_1	k141_146010	2	1660	-	1659	6	0.00290732
17747_1	k141_172304	3	83	+	81	0	0
17747_2	k141_172304	132	2075	+	1944	64	0.026465
17747_3	k141_172304	2100	2855	+	756	26	0.0276464
17748_1	k141_154877	2	1270	+	1269	29	0.0183706
17748_2	k141_154877	1578	2264	-	687	21	0.0245725
17749_1	k141_118630	1	531	+	531	7	0.0105972
17749_2	k141_118630	503	1447	-	945	10	0.0085066
17749_3	k141_118630	1604	2542	+	939	24	0.0205463
17749_4	k141_118630	2688	2972	+	285	11	0.0310267
17750_1	k141_163896	3	806	+	804	15	0.0149976
17750_2	k141_163896	910	2007	-	1098	12	0.0087855
17750_3	k141_163896	2078	3136	-	1059	14	0.0106272
17750_4	k141_163896	3138	3887	-	750	20	0.0214366
17750_5	k141_163896	3926	5977	-	2052	49	0.0191958
17750_6	k141_163896	5978	7402	-	1425	28	0.0157954
17750_7	k141_163896	7420	8823	-	1404	26	0.0148865
17750_8	k141_163896	8917	9891	+	975	16	0.0131918
17750_9	k141_163896	9906	10601	-	696	19	0.0219448
17750_10	k141_163896	10646	11137	-	492	7	0.0114372
17750_11	k141_163896	11138	11818	-	681	12	0.0141652
17750_12	k141_163896	11932	12135	+	204	5	0.0197028
17750_13	k141_163896	12224	14281	-	2058	62	0.0242178
17750_14	k141_163896	14278	15159	-	882	20	0.0182284
17750_15	k141_163896	15286	15996	-	711	2	0.00226125
17750_16	k141_163896	16033	17646	-	1614	29	0.0144438
17751_1	k141_48624	2	919	-	918	27	0.0236433
17751_2	k141_48624	1010	1714	-	705	19	0.0216647
17751_3	k141_48624	1732	2157	-	426	3	0.00566108
17752_1	k141_74710	2	1417	+	1416	59	0.0334947
17752_2	k141_74710	1377	1610	-	234	12	0.0412243
17752_3	k141_74710	1631	4192	+	2562	244	0.0765594
17752_4	k141_74710	4220	5593	-	1374	174	0.101801
17752_5	k141_74710	5642	7951	-	2310	196	0.0682074
17752_6	k141_74710	8094	9626	-	1533	143	0.0749862
17752_7	k141_74710	9691	12756	-	3066	289	0.0757728
17752_8	k141_74710	12938	13828	-	891	68	0.0613506
17752_9	k141_74710	14043	14543	-	501	31	0.0497407
17753_1	k141_172306	2	1498	-	1497	62	0.0332934
17753_2	k141_172306	1495	2178	-	684	8	0.00940203
17754_1	k141_83783	2	103	+	102	0	0
17754_2	k141_83783	168	593	-	426	3	0.00566108
17754_3	k141_83783	608	1255	-	648	11	0.013646
17754_4	k141_83783	1265	1477	-	213	1	0.00377405
17755_1	k141_21681	181	1089	+	909	3	0.00265305
17755_2	k141_21681	1193	2455	+	1263	0	0
17755_3	k141_21681	2489	3076	+	588	7	0.00956992
17755_4	k141_21681	3346	3450	+	105	3	0.0229678
17756_1	k141_163901	1	1017	-	1017	1	0.000790436
17756_2	k141_163901	1014	1502	-	489	3	0.00493174
17757_1	k141_92685	1	906	+	906	27	0.0239565
17757_2	k141_92685	903	1829	+	927	31	0.0268825
17757_3	k141_92685	1835	1894	+	60	0	0
17758_1	k141_118635	2	910	-	909	13	0.0114965
17758_2	k141_118635	1428	2219	-	792	4	0.00405997
17759_1	k141_74712	2	310	-	309	2	0.00520306
17759_2	k141_74712	617	1297	-	681	10	0.0118043
17759_3	k141_74712	1468	2163	-	696	9	0.0103949
17759_4	k141_74712	2123	2521	-	399	3	0.00604416
17760_1	k141_56954	3	578	-	576	4	0.00558245
17760_2	k141_56954	771	1316	-	546	12	0.0176675
17760_3	k141_56954	1537	2439	-	903	33	0.0293774
17761_1	k141_4446	86	457	-	372	3	0.00648285
17761_2	k141_4446	989	1639	-	651	10	0.0123483
17761_3	k141_4446	1784	2701	-	918	13	0.0113838
17761_4	k141_4446	2830	3735	-	906	18	0.015971
17761_5	k141_4446	3753	4538	-	786	12	0.0122729
17761_6	k141_4446	4726	5988	-	1263	11	0.00700127
17761_7	k141_4446	6074	6214	-	141	5	0.0285061
17761_8	k141_4446	6503	8704	-	2202	21	0.00766637
17761_9	k141_4446	8719	10287	-	1569	27	0.0138334
17761_10	k141_4446	10372	11181	-	810	13	0.0129017
17762_1	k141_92686	2	307	+	306	3	0.00788111
17762_2	k141_92686	352	1566	+	1215	20	0.0132325
17763_1	k141_83784	1	3120	+	3120	214	0.0551375
17763_2	k141_83784	3302	3490	+	189	7	0.0297731
17764_1	k141_30327	1	93	+	93	0	0
17764_2	k141_30327	83	511	+	429	30	0.0562149
17764_3	k141_30327	705	1034	+	330	33	0.0803873
17764_4	k141_30327	1050	3152	-	2103	109	0.0416653
17764_5	k141_30327	3454	3975	+	522	23	0.0354197
17764_6	k141_30327	4101	4244	-	144	9	0.0502421
17764_7	k141_30327	4251	4403	-	153	4	0.0210163
17764_8	k141_30327	4485	4970	-	486	28	0.0463137
17764_9	k141_30327	5136	6179	+	1044	70	0.0538996
17764_10	k141_30327	6360	6662	+	303	27	0.0716323
17764_11	k141_30327	6790	8865	+	2076	124	0.0480156
17764_12	k141_30327	9117	10244	+	1128	72	0.0513111
17765_1	k141_172311	1	624	+	624	4	0.00515303
17765_2	k141_172311	655	1215	+	561	5	0.00716465
17765_3	k141_172311	1230	1481	+	252	4	0.0127599
17765_4	k141_172311	1357	1623	-	267	2	0.00602152
17765_5	k141_172311	1620	1754	-	135	1	0.00595462
17765_6	k141_172311	1772	2644	-	873	6	0.0055249
17766_1	k141_48632	3	1271	-	1269	10	0.0063347
17766_2	k141_48632	1264	2391	-	1128	16	0.0114025
17767_1	k141_127940	2	439	-	438	1	0.00183533
17767_2	k141_127940	662	2296	+	1635	20	0.00983331
17767_3	k141_127940	2420	3037	+	618	3	0.0039023
17767_4	k141_127940	3322	4452	+	1131	6	0.00426458
17767_5	k141_127940	4544	5569	+	1026	3	0.00235051
17767_6	k141_127940	5572	6798	+	1227	12	0.00786184
17767_7	k141_127940	6815	7306	+	492	3	0.00490167
17767_8	k141_127940	7303	8268	+	966	3	0.0024965
17767_9	k141_127940	8277	9245	+	969	10	0.00829591
17767_10	k141_127940	9306	10196	+	891	10	0.00902215
17767_11	k141_127940	10292	10996	+	705	4	0.00456098
17767_12	k141_127940	11009	12058	+	1050	14	0.0107183
17767_13	k141_127940	12132	12968	+	837	16	0.0153668
17767_14	k141_127940	12981	13679	+	699	6	0.0069002
17767_15	k141_127940	13702	14646	+	945	7	0.00595462
17767_16	k141_127940	14782	15336	+	555	5	0.0072421
17767_17	k141_127940	15351	15842	+	492	9	0.014705
17767_18	k141_127940	15936	16913	+	978	8	0.00657565
17767_19	k141_127940	17040	21569	+	4530	84	0.0149063
17767_20	k141_127940	21584	23071	+	1488	53	0.0286326
