# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_6_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_6/A6_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_6/A6_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_6/A6_2.bam	RPKG
14186_19	k141_91317	16590	17063	+	474	8	0.0126997
14186_20	k141_91317	17550	19820	-	2271	23	0.00762063
14186_21	k141_91317	19939	20715	+	777	12	0.0116209
14186_22	k141_91317	20771	20926	+	156	1	0.00482342
14186_23	k141_91317	21123	22778	+	1656	13	0.00590695
14186_24	k141_91317	22889	24835	+	1947	11	0.00425115
14186_25	k141_91317	25247	26083	+	837	3	0.00269697
14186_26	k141_91317	26253	27743	+	1491	13	0.00656063
14187_1	k141_3128	500	1819	+	1320	44	0.0250818
14187_2	k141_3128	1724	1966	-	243	11	0.0340617
14187_3	k141_3128	2199	4316	+	2118	75	0.026645
14187_4	k141_3128	4354	5985	+	1632	25	0.0115266
14187_5	k141_3128	6088	7323	+	1236	23	0.014002
14187_6	k141_3128	7501	8208	+	708	25	0.0265697
14187_7	k141_3128	8205	10133	+	1929	62	0.0241846
14187_8	k141_3128	10434	10781	+	348	8	0.0172978
14187_9	k141_3128	10754	11611	+	858	31	0.0271866
14187_10	k141_3128	11608	11745	+	138	1	0.00545257
14187_11	k141_3128	11775	11969	+	195	4	0.015435
14187_12	k141_3128	12097	12348	+	252	2	0.00597186
14187_13	k141_3128	12455	13666	+	1212	37	0.022971
14187_14	k141_3128	13854	15023	+	1170	34	0.0218662
14187_15	k141_3128	15014	16699	+	1686	35	0.0156203
14187_16	k141_3128	16696	18771	+	2076	48	0.0173978
14187_17	k141_3128	18768	19343	+	576	22	0.0287396
14187_18	k141_3128	19340	20218	+	879	20	0.0171207
14187_19	k141_3128	20308	20703	+	396	7	0.013301
14187_20	k141_3128	20755	21765	+	1011	43	0.0320035
14187_21	k141_3128	21735	22862	+	1128	33	0.0220133
14187_22	k141_3128	22976	24595	+	1620	36	0.0167212
14187_23	k141_3128	24618	26567	+	1950	70	0.0270112
14187_24	k141_3128	26567	27541	+	975	8	0.00617398
14187_25	k141_3128	27612	28724	+	1113	40	0.0270424
14187_26	k141_3128	28910	29998	+	1089	26	0.0179649
14187_27	k141_3128	30031	31626	+	1596	46	0.0216873
14187_28	k141_3128	31648	32646	+	999	13	0.0097917
14187_29	k141_3128	32848	33078	+	231	2	0.00651476
14187_30	k141_3128	33337	33786	-	450	3	0.00501636
14187_31	k141_3128	34284	35570	+	1287	34	0.0198784
14187_32	k141_3128	35678	36301	+	624	17	0.0204996
14187_33	k141_3128	36433	37734	+	1302	48	0.0277402
14187_34	k141_3128	37934	40264	+	2331	68	0.0219506
14187_35	k141_3128	40261	40926	+	666	6	0.00677887
14187_36	k141_3128	41177	41647	+	471	1	0.00159757
14187_37	k141_3128	41917	43089	+	1173	13	0.00833922
14187_38	k141_3128	43241	44107	+	867	17	0.014754
14187_39	k141_3128	44107	45018	+	912	26	0.0214515
14187_40	k141_3128	45167	46609	+	1443	31	0.016165
14187_41	k141_3128	46768	47604	+	837	16	0.0143838
14187_42	k141_3128	47921	48469	+	549	11	0.0150765
14187_43	k141_3128	48473	49156	+	684	5	0.0055004
14187_44	k141_3128	49185	49277	+	93	0	0
14187_45	k141_3128	49228	50427	+	1200	10	0.00627045
14187_46	k141_3128	50614	51756	+	1143	36	0.0236993
14187_47	k141_3128	51771	53558	+	1788	64	0.0269335
14187_48	k141_3128	53605	54312	+	708	22	0.0233813
14187_49	k141_3128	54296	55477	+	1182	52	0.0331029
14187_50	k141_3128	55481	56503	-	1023	40	0.0294215
14187_51	k141_3128	56770	57312	-	543	10	0.0138574
14187_52	k141_3128	57420	57536	+	117	0	0
14187_53	k141_3128	57765	58811	+	1047	31	0.022279
14187_54	k141_3128	59043	59951	+	909	13	0.0107612
14187_55	k141_3128	59955	60752	+	798	35	0.0330024
14187_56	k141_3128	60812	61486	+	675	14	0.0156065
14187_57	k141_3128	61552	62364	-	813	9	0.00832975
14187_58	k141_3128	62867	63784	+	918	22	0.0180327
14187_59	k141_3128	63861	64418	+	558	8	0.0107879
14187_60	k141_3128	64405	64950	+	546	17	0.0234281
14187_61	k141_3128	65105	67030	+	1926	69	0.0269571
14187_62	k141_3128	67185	68120	-	936	12	0.00964685
14187_63	k141_3128	68480	68794	+	315	22	0.0525524
14187_64	k141_3128	68827	69693	+	867	21	0.0182255
14187_65	k141_3128	69677	71257	+	1581	47	0.022369
14187_66	k141_3128	71422	72726	+	1305	35	0.0201808
14187_67	k141_3128	73180	73929	-	750	14	0.0140458
14188_1	k141_124943	1	1818	-	1818	0	0
14188_2	k141_124943	2052	2657	-	606	0	0
14188_3	k141_124943	3034	4023	-	990	0	0
14188_4	k141_124943	4097	4768	+	672	0	0
14188_5	k141_124943	4893	5150	-	258	0	0
14188_6	k141_124943	5229	6257	-	1029	0	0
14188_7	k141_124943	6302	6574	-	273	0	0
14188_8	k141_124943	6699	7547	-	849	0	0
14188_9	k141_124943	7570	7662	-	93	0	0
14188_10	k141_124943	7828	9078	-	1251	0	0
14188_11	k141_124943	9145	10203	-	1059	1	0.000710533
14189_1	k141_202485	1	645	-	645	0	0
14189_2	k141_202485	727	1419	-	693	0	0
14190_1	k141_36536	18	902	+	885	0	0
14190_2	k141_36536	963	1394	+	432	1	0.00174179
14190_3	k141_36536	1445	2089	+	645	0	0
14190_4	k141_36536	2155	2865	+	711	2	0.00211661
14190_5	k141_36536	2938	3129	+	192	0	0
14191_1	k141_91319	178	1095	+	918	4	0.00327867
14192_1	k141_112858	3	491	+	489	0	0
14192_2	k141_112858	505	993	+	489	0	0
14192_3	k141_112858	986	1084	+	99	0	0
14193_1	k141_36539	2	1075	+	1074	0	0
14194_1	k141_3134	1	1590	+	1590	28	0.0132508
14195_1	k141_91321	1	693	+	693	0	0
14195_2	k141_91321	765	1418	+	654	1	0.00115054
14196_1	k141_168776	1	654	-	654	3	0.00345163
14196_2	k141_168776	783	1229	-	447	1	0.00168334
14196_3	k141_168776	1465	2208	-	744	1	0.00101136
14196_4	k141_168776	2258	5761	-	3504	38	0.00816018
14196_5	k141_168776	5859	6392	-	534	6	0.00845454
14197_1	k141_135728	3	1016	-	1014	14	0.0103889
14197_2	k141_135728	1715	1927	+	213	1	0.00353265
14197_3	k141_135728	1982	4561	-	2580	8	0.00233319
14197_4	k141_135728	4635	5327	-	693	4	0.00434317
14197_5	k141_135728	5574	6119	+	546	2	0.00275624
14197_6	k141_135728	6156	6542	+	387	0	0
14197_7	k141_135728	6664	6999	+	336	0	0
14198_1	k141_146752	3	752	-	750	2	0.00200654
14198_2	k141_146752	876	1019	-	144	0	0
14199_1	k141_91322	1	135	-	135	0	0
14199_2	k141_91322	317	1030	-	714	0	0
14200_1	k141_69476	1	663	+	663	9	0.0102143
14200_2	k141_69476	710	2011	+	1302	16	0.00924675
14200_3	k141_69476	2081	3970	-	1890	18	0.00716623
14200_4	k141_69476	4148	5080	-	933	12	0.00967787
14201_1	k141_36542	2	430	+	429	62	0.108746
14201_2	k141_36542	873	1403	-	531	75	0.106279
14202_1	k141_180128	2	91	-	90	0	0
14202_2	k141_180128	361	1164	-	804	0	0
14203_1	k141_135735	3	143	-	141	0	0
14203_2	k141_135735	239	1321	-	1083	2	0.00138957
14204_1	k141_146756	3	1073	-	1071	54	0.0379389
14205_1	k141_124949	2	2317	+	2316	0	0
14205_2	k141_124949	2358	2804	+	447	0	0
14205_3	k141_124949	2788	3732	+	945	0	0
14205_4	k141_124949	3744	4538	-	795	3	0.00283945
14206_1	k141_135736	1	120	+	120	0	0
14206_2	k141_135736	193	513	+	321	1	0.00234409
14206_3	k141_135736	652	1155	+	504	5	0.00746482
14207_1	k141_168778	1	1143	+	1143	2	0.00131663
14207_2	k141_168778	1140	1682	+	543	0	0
14207_3	k141_168778	1685	2149	+	465	0	0
14208_1	k141_91323	3	155	+	153	0	0
14208_2	k141_91323	187	546	+	360	0	0
14208_3	k141_91323	1203	2201	+	999	0	0
14209_1	k141_146757	1	306	+	306	0	0
14209_2	k141_146757	306	1211	+	906	0	0
14210_1	k141_102288	2	115	+	114	5	0.0330024
14210_2	k141_102288	138	1211	+	1074	1390	0.973847
14210_3	k141_102288	1351	1659	+	309	287	0.698881
14210_4	k141_102288	1649	2587	+	939	1044	0.836595
14210_5	k141_102288	2598	2735	-	138	38	0.207198
14210_6	k141_102288	2751	2969	-	219	113	0.388253
14210_7	k141_102288	3105	4247	-	1143	235	0.154704
14210_8	k141_102288	4237	5316	-	1080	178	0.124016
14210_9	k141_102288	5318	11443	-	6126	3246	0.398705
14210_10	k141_102288	11457	13403	-	1947	259	0.100095
14210_11	k141_102288	13409	13732	+	324	2739	6.36103
14210_12	k141_102288	13725	14093	+	369	3645	7.43278
14210_13	k141_102288	14182	15807	+	1626	20437	9.45751
14210_14	k141_102288	15807	15923	+	117	49	0.31513
14211_1	k141_124951	150	599	+	450	69	0.115376
14211_2	k141_124951	607	1044	+	438	68	0.116819
14211_3	k141_124951	1075	1533	+	459	35	0.0573767
14211_4	k141_124951	1530	1889	+	360	58	0.121229
14211_5	k141_124951	1856	2323	+	468	94	0.151134
14212_1	k141_146758	2	1096	+	1095	0	0
14213_1	k141_91328	3	617	+	615	0	0
14213_2	k141_91328	592	741	-	150	0	0
14213_3	k141_91328	1059	1244	+	186	0	0
14214_1	k141_135745	1	1047	-	1047	0	0
14215_1	k141_212868	91	417	+	327	0	0
14215_2	k141_212868	1696	3498	+	1803	3	0.001252
14215_3	k141_212868	3899	5737	+	1839	1	0.000409165
14215_4	k141_212868	5737	6180	+	444	0	0
14215_5	k141_212868	6821	7495	-	675	0	0
14215_6	k141_212868	7642	8658	-	1017	0	0
14215_7	k141_212868	8949	9773	+	825	0	0
14215_8	k141_212868	9783	10820	+	1038	0	0
14215_9	k141_212868	11308	12150	-	843	0	0
14215_10	k141_212868	12240	12800	-	561	0	0
14215_11	k141_212868	12875	14290	-	1416	1	0.000531394
14215_12	k141_212868	14287	15141	-	855	0	0
14215_13	k141_212868	15409	15471	+	63	0	0
14216_1	k141_135747	1	1644	-	1644	0	0
14217_1	k141_47442	5	319	-	315	16	0.0382199
14217_2	k141_47442	334	1299	-	966	74	0.0576414
14217_3	k141_47442	1394	3097	-	1704	131	0.0578471
14217_4	k141_47442	3084	4283	-	1200	73	0.0457743
14217_5	k141_47442	4373	5386	-	1014	93	0.0690121
14217_6	k141_47442	5410	5640	+	231	2	0.00651476
14217_7	k141_47442	5560	5778	-	219	8	0.0274869
14217_8	k141_47442	5913	7754	+	1842	178	0.0727127
14217_9	k141_47442	7880	8827	+	948	69	0.0547672
14217_10	k141_47442	8811	9785	+	975	32	0.0246959
14217_11	k141_47442	9772	10269	+	498	19	0.0287081
14217_12	k141_47442	10635	13529	-	2895	134	0.0348286
14217_13	k141_47442	13906	14844	-	939	87	0.0697162
14217_14	k141_47442	15293	17917	-	2625	81	0.0232186
14217_15	k141_47442	18292	19230	-	939	112	0.0897496
14217_16	k141_47442	19421	21058	-	1638	136	0.0624748
14217_17	k141_47442	21102	21185	-	84	0	0
14218_1	k141_69477	148	1272	+	1125	7	0.00468194
14218_2	k141_69477	1276	1944	+	669	18	0.0202454
14218_3	k141_69477	1941	2483	+	543	8	0.0110859
14218_4	k141_69477	2548	4905	+	2358	13	0.00414839
14218_5	k141_69477	5142	5699	-	558	0	0
14218_6	k141_69477	5737	6981	-	1245	3	0.00181314
14218_7	k141_69477	7145	9208	-	2064	8	0.00291649
14219_1	k141_202507	3	311	+	309	0	0
14219_2	k141_202507	301	1014	+	714	0	0
14219_3	k141_202507	1037	3163	+	2127	12	0.00424516
14219_4	k141_202507	3182	5515	+	2334	4	0.00128955
14220_1	k141_124969	3	548	-	546	1	0.00137812
14220_2	k141_124969	561	1049	-	489	1	0.00153876
14221_1	k141_146768	119	712	+	594	21	0.0266019
14221_2	k141_146768	1137	2147	+	1011	20	0.0148853
14221_3	k141_146768	2319	2684	-	366	5	0.0102794
14222_1	k141_180131	68	784	+	717	250	0.262362
14222_2	k141_180131	909	1445	-	537	31	0.0434378
14222_3	k141_180131	1861	3027	+	1167	93	0.0599642
14222_4	k141_180131	3632	4675	+	1044	142	0.102345
14222_5	k141_180131	4793	6190	+	1398	120	0.0645884
14222_6	k141_180131	6199	6876	-	678	70	0.077687
14223_1	k141_202508	2	787	+	786	7	0.00670125
14224_1	k141_3135	2	1258	+	1257	0	0
14224_2	k141_3135	1246	2034	+	789	0	0
14224_3	k141_3135	2445	2981	+	537	0	0
14224_4	k141_3135	2815	4062	-	1248	0	0
14224_5	k141_3135	4079	4768	+	690	0	0
14224_6	k141_3135	5091	6362	-	1272	0	0
14224_7	k141_3135	6355	6903	-	549	0	0
14224_8	k141_3135	6870	7172	-	303	0	0
14224_9	k141_3135	7290	7889	+	600	4	0.00501636
14224_10	k141_3135	8073	8354	-	282	0	0
14224_11	k141_3135	8358	8612	-	255	0	0
14224_12	k141_3135	9250	10221	+	972	0	0
14224_13	k141_3135	10241	11227	+	987	0	0
14224_14	k141_3135	11224	12222	+	999	0	0
14224_15	k141_3135	12219	12917	+	699	0	0
14225_1	k141_212869	2	517	-	516	1	0.00145824
14225_2	k141_212869	841	1296	+	456	0	0
14225_3	k141_212869	1318	2685	+	1368	9	0.00495036
14225_4	k141_212869	2797	3126	-	330	2	0.00456033
14226_1	k141_47444	3	65	-	63	0	0
14226_2	k141_47444	463	1374	-	912	0	0
14227_1	k141_146770	2	154	+	153	0	0
14227_2	k141_146770	155	853	+	699	0	0
14227_3	k141_146770	1040	1177	+	138	2	0.0109051
14228_1	k141_124970	1	69	-	69	0	0
14228_2	k141_124970	208	333	-	126	2	0.0119437
14228_3	k141_124970	345	533	-	189	1	0.00398124
14228_4	k141_124970	553	909	-	357	0	0
14228_5	k141_124970	988	1236	-	249	0	0
14228_6	k141_124970	1256	1474	-	219	0	0
14228_7	k141_124970	1509	1679	-	171	0	0
14228_8	k141_124970	1691	1816	-	126	0	0
14229_1	k141_180133	2	199	-	198	0	0
14229_2	k141_180133	302	634	-	333	2	0.00451924
14229_3	k141_180133	631	1041	-	411	9	0.0164771
14230_1	k141_212872	1	999	+	999	20	0.0150641
14231_1	k141_3140	3	410	-	408	4	0.007377
14232_1	k141_47447	2	652	+	651	11	0.0127143
14232_2	k141_47447	705	1436	+	732	6	0.00616766
14233_1	k141_69489	1	729	+	729	0	0
14233_2	k141_69489	836	1084	+	249	0	0
14234_1	k141_202511	1	1023	-	1023	5	0.00367768
14234_2	k141_202511	1549	2115	-	567	4	0.00530832
14234_3	k141_202511	2306	3667	-	1362	23	0.0127066
14235_1	k141_36545	145	912	-	768	3	0.00293927
14235_2	k141_36545	987	2045	-	1059	3	0.0021316
14235_3	k141_36545	2220	3290	-	1071	11	0.00772829
14235_4	k141_36545	3564	6131	+	2568	32	0.00937638
14235_5	k141_36545	6391	7413	+	1023	14	0.0102975
14235_6	k141_36545	7543	8841	-	1299	9	0.00521331
14235_7	k141_36545	8947	9609	-	663	4	0.00453969
14235_8	k141_36545	9793	10008	+	216	0	0
14235_9	k141_36545	10258	11670	+	1413	7	0.00372766
14235_10	k141_36545	11771	12217	-	447	0	0
14235_11	k141_36545	12204	12419	-	216	0	0
14235_12	k141_36545	12558	12935	-	378	4	0.00796248
14235_13	k141_36545	13276	14013	+	738	13	0.0132546
14235_14	k141_36545	14010	14342	-	333	2	0.00451924
14236_1	k141_180138	1	201	+	201	1	0.00374355
14236_2	k141_180138	217	1575	+	1359	4	0.00221473
14236_3	k141_180138	1590	2036	+	447	0	0
14236_4	k141_180138	2036	2338	+	303	0	0
14236_5	k141_180138	2335	2529	+	195	0	0
14237_1	k141_3147	2	253	-	252	0	0
14237_2	k141_3147	503	1204	-	702	29	0.0310843
14238_1	k141_202512	1	1560	+	1560	0	0
14239_1	k141_47454	3	65	-	63	0	0
14239_2	k141_47454	460	1371	-	912	0	0
14240_1	k141_180139	3	1529	+	1527	1	0.000492766
14241_1	k141_212883	1	2283	-	2283	149	0.0491089
14242_1	k141_124977	1	1023	+	1023	17	0.0125041
14242_2	k141_124977	1092	1232	+	141	0	0
14242_3	k141_124977	1246	3372	+	2127	16	0.00566021
14243_1	k141_3148	2	70	+	69	0	0
14243_2	k141_3148	108	1277	-	1170	73	0.046948
14243_3	k141_3148	1270	1824	-	555	55	0.0745675
14243_4	k141_3148	2100	2249	-	150	9	0.0451473
14244_1	k141_168789	2	229	+	228	0	0
14244_2	k141_168789	226	1191	+	966	0	0
14244_3	k141_168789	1191	1958	+	768	0	0
14244_4	k141_168789	1977	3836	-	1860	0	0
14244_5	k141_168789	3809	4825	-	1017	6	0.00443926
14244_6	k141_168789	5217	7502	+	2286	0	0
14244_7	k141_168789	7429	7635	-	207	0	0
14245_1	k141_124978	1	969	+	969	5	0.00388263
14246_1	k141_36552	2	706	-	705	5	0.00533656
14246_2	k141_36552	834	1187	-	354	11	0.0233813
14246_3	k141_36552	1450	1665	-	216	5	0.0174179
14247_1	k141_135749	3	1349	-	1347	277	0.154736
14247_2	k141_135749	1369	3042	-	1674	301	0.135298
14247_3	k141_135749	3103	4005	-	903	140	0.11666
14247_4	k141_135749	4019	4966	-	948	157	0.124615
14247_5	k141_135749	5340	6392	+	1053	240	0.1715
14247_6	k141_135749	6403	7047	+	645	154	0.179656
14247_7	k141_135749	7010	7648	+	639	91	0.107157
14247_8	k141_135749	7696	8628	+	933	148	0.11936
14247_9	k141_135749	8632	9846	+	1215	273	0.16907
14248_1	k141_212885	1	360	-	360	12	0.0250818
14248_2	k141_212885	445	1206	-	762	12	0.0118497
14248_3	k141_212885	1203	1445	-	243	16	0.0495443
14249_1	k141_202516	522	1151	-	630	114	0.136158
14249_2	k141_202516	1148	2293	-	1146	131	0.0860135
14249_3	k141_202516	2491	2703	+	213	4	0.0141306
14250_1	k141_69490	1	459	-	459	0	0
14250_2	k141_69490	550	1530	-	981	1	0.000767028
14250_3	k141_69490	1614	2948	-	1335	1	0.000563636
14250_4	k141_69490	3115	3936	-	822	1	0.000915394
14250_5	k141_69490	4186	4386	+	201	1	0.00374355
14250_6	k141_69490	4527	5753	-	1227	5	0.00306624
14251_1	k141_3149	2	1993	-	1992	0	0
14252_1	k141_124980	3	503	+	501	0	0
14252_2	k141_124980	552	1322	+	771	1	0.000975946
14252_3	k141_124980	1538	2038	+	501	2	0.00300381
14253_1	k141_146771	1	795	+	795	9	0.00851835
14253_2	k141_146771	824	1519	+	696	10	0.0108111
14253_3	k141_146771	1631	2347	+	717	11	0.0115439
14253_4	k141_146771	2319	4685	+	2367	20	0.00635787
14253_5	k141_146771	4727	4861	+	135	0	0
14253_6	k141_146771	4848	6233	+	1386	17	0.00922924
14253_7	k141_146771	6291	8303	+	2013	4	0.00149519
14253_8	k141_146771	8549	9052	+	504	1	0.00149296
14254_1	k141_47463	171	2468	+	2298	18	0.0058939
14255_1	k141_202520	2	229	-	228	0	0
14255_2	k141_202520	491	943	-	453	0	0
14256_1	k141_69492	1	852	+	852	3	0.00264949
14256_2	k141_69492	849	1751	-	903	1	0.000833283
14257_1	k141_124985	1	93	+	93	0	0
14257_2	k141_124985	102	356	+	255	0	0
14257_3	k141_124985	522	749	-	228	0	0
14258_1	k141_47466	2	988	-	987	0	0
14258_2	k141_47466	1112	1210	-	99	0	0
14259_1	k141_3153	37	696	-	660	0	0
14259_2	k141_3153	693	1445	-	753	0	0
14259_3	k141_3153	1445	2665	-	1221	0	0
14260_1	k141_202522	3	68	+	66	0	0
14260_2	k141_202522	77	610	+	534	83	0.116955
14260_3	k141_202522	607	1716	+	1110	208	0.141
14260_4	k141_202522	1849	2112	+	264	39	0.111158
14261_1	k141_36559	2	952	+	951	4	0.0031649
14261_2	k141_36559	1108	1455	+	348	10	0.0216222
14261_3	k141_36559	1406	2263	+	858	24	0.0210477
14261_4	k141_36559	2388	3095	+	708	6	0.00637673
14261_5	k141_36559	3508	3732	+	225	0	0
14261_6	k141_36559	3868	4419	+	552	11	0.0149946
14262_1	k141_168799	2	607	+	606	0	0
14262_2	k141_168799	607	1221	+	615	0	0
14262_3	k141_168799	1254	1367	-	114	0	0
14263_1	k141_69494	2	385	-	384	0	0
14263_2	k141_69494	401	1324	-	924	9	0.0073291
14263_3	k141_69494	1340	2272	-	933	11	0.00887138
14263_4	k141_69494	2454	3470	+	1017	11	0.00813864
14263_5	k141_69494	3836	3991	+	156	1	0.00482342
14264_1	k141_202523	3	1805	-	1803	12	0.00500802
14264_2	k141_202523	1824	2183	-	360	0	0
14265_1	k141_180153	2	661	+	660	2	0.00228016
14265_2	k141_180153	679	1824	+	1146	0	0
14265_3	k141_180153	1830	2180	+	351	0	0
14266_1	k141_112865	3	443	-	441	1	0.00170625
14266_2	k141_112865	597	794	+	198	2	0.00760055
14266_3	k141_112865	978	1679	+	702	11	0.0117906
14266_4	k141_112865	1808	2722	+	915	13	0.0106906
14266_5	k141_112865	2773	3564	+	792	5	0.00475034
14266_6	k141_112865	3604	5157	+	1554	34	0.016463
14266_7	k141_112865	5161	5880	+	720	1	0.00104508
14266_8	k141_112865	5968	7554	+	1587	8	0.00379309
14266_9	k141_112865	7582	8307	+	726	0	0
14266_10	k141_112865	8380	9252	+	873	4	0.00344767
14266_11	k141_112865	9339	10718	+	1380	4	0.00218103
14266_12	k141_112865	10735	11739	+	1005	8	0.00598969
14266_13	k141_112865	11835	13139	+	1305	4	0.00230637
14266_14	k141_112865	13129	13611	+	483	2	0.00311575
14266_15	k141_112865	13743	14762	-	1020	9	0.0066393
14266_16	k141_112865	15158	16666	+	1509	11	0.00548509
14266_17	k141_112865	16860	17489	+	630	0	0
14266_18	k141_112865	17611	18819	-	1209	8	0.00497902
14266_19	k141_112865	18979	21492	-	2514	7	0.00209514
14266_20	k141_112865	21542	22858	-	1317	8	0.00457072
14266_21	k141_112865	23100	24188	+	1089	4	0.00276384
14266_22	k141_112865	24315	24479	+	165	0	0
14266_23	k141_112865	24621	25778	+	1158	5	0.00324894
14266_24	k141_112865	25722	25862	-	141	0	0
14266_25	k141_112865	26072	26587	-	516	6	0.00874947
14267_1	k141_3159	1	834	+	834	0	0
14267_2	k141_3159	839	2065	+	1227	5	0.00306624
14268_1	k141_112867	3	365	+	363	26	0.0538948
14268_2	k141_112867	362	940	+	579	40	0.051983
14268_3	k141_112867	937	1089	+	153	17	0.083606
14269_1	k141_69496	53	844	-	792	1	0.000950069
14269_2	k141_69496	897	1658	-	762	3	0.00296242
14270_1	k141_202524	1	159	-	159	0	0
14270_2	k141_202524	153	551	-	399	0	0
14270_3	k141_202524	813	1700	+	888	0	0
14271_1	k141_180155	1	276	-	276	1	0.00272628
14271_2	k141_180155	684	1634	-	951	4	0.0031649
14272_1	k141_69498	3	1025	+	1023	0	0
14273_1	k141_125000	1	1077	+	1077	6	0.00419195
14274_1	k141_112868	223	426	+	204	0	0
14274_2	k141_112868	922	1425	-	504	0	0
14274_3	k141_112868	1933	2319	+	387	14	0.0272206
14275_1	k141_47481	3	917	-	915	5	0.00411177
14275_2	k141_47481	1113	1475	+	363	0	0
14275_3	k141_47481	1814	1909	+	96	0	0
14275_4	k141_47481	1946	2962	+	1017	1	0.000739876
14275_5	k141_47481	2967	3164	+	198	0	0
14276_1	k141_125001	1	582	+	582	0	0
14276_2	k141_125001	673	1026	+	354	0	0
14277_1	k141_202527	1	786	+	786	0	0
14277_2	k141_202527	882	1694	-	813	0	0
14277_3	k141_202527	1746	2411	-	666	0	0
14278_1	k141_69499	3	776	-	774	0	0
14278_2	k141_69499	956	1780	-	825	1	0.000912066
14279_1	k141_135758	2	349	+	348	62	0.134058
14279_2	k141_135758	478	879	-	402	64	0.119794
14279_3	k141_135758	1113	1256	+	144	33	0.172437
14279_4	k141_135758	1320	2024	+	705	123	0.131279
14279_5	k141_135758	2073	2375	-	303	53	0.131617
14279_6	k141_135758	2447	2935	+	489	82	0.126178
14279_7	k141_135758	3190	5190	+	2001	166	0.0624225
14279_8	k141_135758	5355	6473	+	1119	134	0.0901062
14279_9	k141_135758	6466	8979	+	2514	208	0.0622556
14279_10	k141_135758	9009	9608	-	600	55	0.068975
14279_11	k141_135758	9710	10408	-	699	53	0.057053
14280_1	k141_212904	2	826	+	825	3	0.0027362
14280_2	k141_212904	888	1985	+	1098	13	0.00890884
14280_3	k141_212904	2040	3416	+	1377	5	0.00273222
14280_4	k141_212904	3449	6421	-	2973	28	0.00708669
14281_1	k141_102300	1	105	+	105	0	0
14281_2	k141_102300	342	1055	-	714	11	0.0115924
14281_3	k141_102300	1402	2058	-	657	10	0.0114529
14281_4	k141_102300	2552	3166	+	615	9	0.0110115
14281_5	k141_102300	3521	4186	+	666	3	0.00338943
14281_6	k141_102300	4199	5533	+	1335	21	0.0118364
14281_7	k141_102300	5590	5757	+	168	2	0.00895779
14281_8	k141_102300	5976	7541	+	1566	17	0.00816841
14281_9	k141_102300	7709	8335	+	627	1	0.00120009
14281_10	k141_102300	8387	9559	+	1173	5	0.00320739
14281_11	k141_102300	9552	11546	+	1995	13	0.00490321
14281_12	k141_102300	11543	14698	+	3156	44	0.0104905
14281_13	k141_102300	15681	15932	+	252	1	0.00298593
14281_14	k141_102300	16069	16989	+	921	7	0.00571898
14281_15	k141_102300	17340	19046	+	1707	10	0.00440805
14281_16	k141_102300	19124	20134	-	1011	9	0.00669841
14281_17	k141_102300	20131	21417	-	1287	21	0.0122778
14281_18	k141_102300	21407	23284	-	1878	34	0.0136227
14281_19	k141_102300	23271	23663	-	393	6	0.0114879
14282_1	k141_69502	1	741	+	741	8	0.00812366
14282_2	k141_69502	954	1268	+	315	2	0.00477749
14283_1	k141_3162	647	925	+	279	2	0.00539394
14283_2	k141_3162	1199	3151	-	1953	50	0.0192641
14284_1	k141_125002	2	145	-	144	1	0.00522538
14284_2	k141_125002	159	836	-	678	36	0.0399533
14284_3	k141_125002	1036	3057	-	2022	68	0.0253051
14285_1	k141_212907	1	1113	-	1113	68	0.045972
14286_1	k141_47488	3	119	+	117	0	0
14286_2	k141_47488	237	803	-	567	17	0.0225604
14286_3	k141_47488	924	1262	+	339	1	0.00221963
14286_4	k141_47488	1334	1483	+	150	0	0
14286_5	k141_47488	1518	1871	+	354	13	0.0276325
14287_1	k141_168800	203	463	+	261	0	0
14287_2	k141_168800	524	778	-	255	6	0.0177048
14287_3	k141_168800	768	1142	-	375	17	0.0341113
14287_4	k141_168800	1988	2170	+	183	2	0.00822354
14287_5	k141_168800	2157	4175	+	2019	30	0.0111806
14287_6	k141_168800	4198	4659	+	462	0	0
14287_7	k141_168800	4683	5492	+	810	5	0.00464478
14287_8	k141_168800	5547	5972	+	426	3	0.00529897
14288_1	k141_202537	1	435	+	435	21	0.0363254
14288_2	k141_202537	487	1140	+	654	46	0.0529249
14289_1	k141_102303	2	1279	-	1278	0	0
14290_1	k141_125003	1	354	-	354	0	0
14290_2	k141_125003	876	1805	+	930	0	0
14291_1	k141_69504	3	773	-	771	119	0.116138
14291_2	k141_69504	842	2191	-	1350	138	0.0769175
14291_3	k141_69504	2172	2480	-	309	19	0.0462674
14291_4	k141_69504	2486	3109	-	624	57	0.0687338
14292_1	k141_212908	2	1972	-	1971	14	0.00534468
14293_1	k141_3163	3	185	-	183	2	0.00822354
14293_2	k141_3163	182	643	-	462	11	0.0179156
14293_3	k141_3163	890	2464	+	1575	36	0.017199
14293_4	k141_3163	2474	3298	+	825	32	0.0291861
