# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_7/G17_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_7/G17_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_7/G17_2.bam	RPKG
22190_2	k141_16075	358	1833	-	1476	12	0.007293
22190_3	k141_16075	1837	3996	-	2160	35	0.0145354
22190_4	k141_16075	4003	4842	-	840	7	0.00747533
22190_5	k141_16075	4863	5114	-	252	3	0.010679
22191_1	k141_60893	1	207	+	207	1	0.00433352
22191_2	k141_60893	242	952	+	711	3	0.00378498
22191_3	k141_60893	949	1713	+	765	15	0.017589
22191_4	k141_60893	1757	2221	+	465	4	0.00771647
22192_1	k141_136873	1	849	+	849	20	0.0211317
22193_1	k141_27402	3	899	+	897	10	0.0100004
22194_1	k141_213996	248	1051	-	804	15	0.0167358
22194_2	k141_213996	1188	1301	-	114	1	0.00786876
22195_1	k141_115182	196	1425	-	1230	14	0.0102102
22195_2	k141_115182	1759	1845	+	87	1	0.0103108
22196_1	k141_125805	3	1085	-	1083	10	0.00828291
22197_1	k141_148288	2	1060	-	1059	13	0.0110118
22198_1	k141_27403	2	1414	+	1413	37	0.0234893
22199_1	k141_49597	3	65	-	63	0	0
22199_2	k141_49597	71	1660	-	1590	55	0.0310297
22199_3	k141_49597	1661	2107	-	447	12	0.0240816
22199_4	k141_49597	2122	3261	-	1140	37	0.0291144
22199_5	k141_49597	3261	4553	-	1293	35	0.0242818
22199_6	k141_49597	4534	4665	-	132	1	0.00679575
22199_7	k141_49597	4662	4919	-	258	7	0.0243383
22200_1	k141_170534	3	767	+	765	4	0.0046904
22200_2	k141_170534	992	1903	+	912	13	0.0127867
22201_1	k141_136875	2	1066	-	1065	15	0.0126344
22201_2	k141_136875	1083	1589	-	507	11	0.0194624
22201_3	k141_136875	1623	2657	-	1035	23	0.0199342
22202_1	k141_38816	3	113	-	111	2	0.0161629
22202_2	k141_38816	744	1244	+	501	16	0.028648
22202_3	k141_38816	1241	3970	+	2730	85	0.0279298
22203_1	k141_60899	3	653	+	651	11	0.0151573
22203_2	k141_60899	662	1204	+	543	4	0.00660802
22204_1	k141_203201	360	1271	+	912	76	0.0747533
22204_2	k141_203201	1368	2216	+	849	51	0.0538857
22204_3	k141_203201	2549	3310	-	762	40	0.0470887
22204_4	k141_203201	3371	4912	-	1542	70	0.0407216
22204_5	k141_203201	5302	7557	+	2256	127	0.0504982
22204_6	k141_203201	7560	8297	+	738	46	0.055913
22204_7	k141_203201	8499	9590	+	1092	57	0.0468235
22204_8	k141_203201	9610	10878	+	1269	74	0.0523096
22204_9	k141_203201	10931	12997	-	2067	107	0.046436
22204_10	k141_203201	13349	14515	+	1167	53	0.0407396
22204_11	k141_203201	14577	15917	+	1341	57	0.0381292
22204_12	k141_203201	16052	16933	+	882	17	0.0172899
22204_13	k141_203201	16933	17775	+	843	36	0.0383077
22204_14	k141_203201	17783	18277	+	495	5	0.009061
22205_1	k141_49599	2	301	+	300	0	0
22205_2	k141_49599	291	971	+	681	6	0.00790343
22205_3	k141_49599	1371	1559	+	189	5	0.0237312
22206_1	k141_81985	2	631	-	630	16	0.0227819
22206_2	k141_81985	786	1457	+	672	31	0.0413813
22206_3	k141_81985	1459	4710	+	3252	67	0.0184814
22206_4	k141_81985	4740	6038	+	1299	19	0.0131207
22206_5	k141_81985	6031	7314	+	1284	18	0.0125753
22206_6	k141_81985	7320	8345	+	1026	39	0.034098
22207_1	k141_16085	3	167	-	165	0	0
22207_2	k141_16085	247	1203	-	957	14	0.0131228
22207_3	k141_16085	1475	2305	-	831	9	0.00971522
22208_1	k141_93248	3	788	-	786	17	0.0194016
22208_2	k141_93248	811	1341	-	531	9	0.0152041
22208_3	k141_93248	1509	1967	-	459	16	0.0312693
22208_4	k141_93248	2035	2796	-	762	25	0.0294304
22208_5	k141_93248	2829	3194	-	366	13	0.031862
22208_6	k141_93248	3281	6355	-	3075	89	0.0259631
22208_7	k141_93248	6459	6875	-	417	12	0.0258141
22208_8	k141_93248	6865	7488	-	624	16	0.023001
22208_9	k141_93248	7543	8268	-	726	24	0.0296542
22208_10	k141_93248	8283	8708	-	426	9	0.0189515
22208_11	k141_93248	8711	9049	-	339	8	0.0211691
22208_12	k141_93248	9149	10534	-	1386	53	0.0343024
22208_13	k141_93248	10549	10692	-	144	1	0.00622944
22208_14	k141_93248	10689	11957	-	1269	48	0.0339306
22208_15	k141_93248	12070	12756	-	687	35	0.0457007
22208_16	k141_93248	12758	13603	-	846	19	0.0201463
22208_17	k141_93248	13617	14060	-	444	12	0.0242443
22208_18	k141_93248	14261	15769	+	1509	40	0.0237784
22208_19	k141_93248	15769	17034	+	1266	28	0.0198397
22208_20	k141_93248	17097	18977	-	1881	59	0.0281368
22208_21	k141_93248	19005	19223	-	219	8	0.0327686
22208_22	k141_93248	19252	19602	-	351	10	0.0255567
22208_23	k141_93248	19770	20669	-	900	26	0.0259145
22208_24	k141_93248	20863	21375	-	513	27	0.0472126
22208_25	k141_93248	21400	23064	-	1665	58	0.0312482
22208_26	k141_93248	23132	25747	-	2616	60	0.0205743
22208_27	k141_93248	25751	27340	-	1590	52	0.0293371
22208_28	k141_93248	27418	28197	-	780	21	0.0241511
22208_29	k141_93248	28338	28772	-	435	15	0.0309324
22208_30	k141_93248	28765	29340	-	576	36	0.0560649
22208_31	k141_93248	29496	31568	-	2073	71	0.0307235
22208_32	k141_93248	31575	31859	-	285	6	0.018885
22208_33	k141_93248	31971	34217	-	2247	75	0.0299412
22208_34	k141_93248	34230	34928	-	699	16	0.0205331
22208_35	k141_93248	34953	35201	-	249	4	0.0144103
22208_36	k141_93248	35272	37800	-	2529	83	0.0294402
22208_37	k141_93248	37892	38113	-	222	12	0.0484886
22208_38	k141_93248	38155	38367	-	213	3	0.0126344
22208_39	k141_93248	38482	38949	+	468	10	0.0191675
22208_40	k141_93248	38995	39738	-	744	22	0.0265253
22208_41	k141_93248	39804	42056	-	2253	58	0.0230929
22208_42	k141_93248	42239	43081	-	843	28	0.0297949
22208_43	k141_93248	43094	43687	-	594	25	0.0377542
22208_44	k141_93248	43674	44000	-	327	9	0.0246891
22208_45	k141_93248	44071	44973	-	903	36	0.0357624
22208_46	k141_93248	45110	46456	+	1347	45	0.0299679
22208_47	k141_93248	46494	47579	-	1086	40	0.0330401
22208_48	k141_93248	47609	48946	-	1338	74	0.049612
22208_49	k141_93248	49175	49786	-	612	22	0.0322465
22208_50	k141_93248	49788	50528	-	741	18	0.0217904
22208_51	k141_93248	50530	50964	-	435	10	0.0206216
22208_52	k141_93248	50966	51043	-	78	0	0
22209_1	k141_60903	1	321	+	321	2	0.00558903
22209_2	k141_60903	499	1134	+	636	22	0.0310297
22210_1	k141_70964	3	1178	-	1176	12	0.00915346
22210_2	k141_70964	1279	2841	-	1563	13	0.00746098
22210_3	k141_70964	3260	4855	+	1596	30	0.0168616
22210_4	k141_70964	4988	5587	+	600	14	0.0209309
22210_5	k141_70964	5652	6410	-	759	13	0.0153643
22210_6	k141_70964	6389	7717	-	1329	30	0.0202492
22211_1	k141_203202	3	935	-	933	12	0.0115375
22211_2	k141_203202	939	1610	-	672	15	0.0200232
22212_1	k141_81987	3	782	-	780	6	0.0069003
22212_2	k141_81987	826	1413	-	588	7	0.010679
22213_1	k141_170535	1	69	+	69	0	0
22213_2	k141_170535	140	1375	+	1236	15	0.0108864
22213_3	k141_170535	1444	3819	-	2376	13	0.00490804
22213_4	k141_170535	3853	4071	-	219	0	0
22214_1	k141_136878	3	671	-	669	7	0.00938606
22214_2	k141_136878	668	1936	-	1269	7	0.00494821
22214_3	k141_136878	1951	2049	-	99	1	0.009061
22215_1	k141_104530	1	2823	+	2823	43	0.0136637
22215_2	k141_104530	3030	4193	+	1164	14	0.0107891
22215_3	k141_104530	4317	5645	+	1329	12	0.00809968
22215_4	k141_104530	5745	6224	-	480	5	0.00934416
22216_1	k141_60904	1	1008	+	1008	5	0.0044496
22217_1	k141_38819	81	398	-	318	2	0.00564176
22217_2	k141_38819	617	1222	-	606	8	0.0118421
22217_3	k141_38819	1309	1908	-	600	6	0.00897039
22217_4	k141_38819	2268	2600	-	333	4	0.0107752
22218_1	k141_49604	1	141	-	141	0	0
22218_2	k141_49604	200	1048	-	849	5	0.00528292
22219_1	k141_159218	9	644	-	636	10	0.0141044
22219_2	k141_159218	698	2026	-	1329	44	0.0296988
22219_3	k141_159218	2052	2408	-	357	14	0.035178
22219_4	k141_159218	2482	3603	-	1122	43	0.0343785
22219_5	k141_159218	3636	5126	-	1491	28	0.0168458
22219_6	k141_159218	5129	5731	-	603	16	0.023802
22219_7	k141_159218	5794	6420	-	627	25	0.0357671
22219_8	k141_159218	6520	7284	-	765	21	0.0246246
22219_9	k141_159218	7268	7984	-	717	24	0.0300264
22219_10	k141_159218	8112	8936	+	825	23	0.0250084
22219_11	k141_159218	8940	10844	+	1905	49	0.0230734
22219_12	k141_159218	10886	11305	-	420	16	0.0341729
22219_13	k141_159218	11326	12072	-	747	30	0.0360257
22219_14	k141_159218	12167	12853	-	687	36	0.0470064
22219_15	k141_159218	12846	13580	-	735	16	0.0195274
22219_16	k141_159218	13970	16096	+	2127	94	0.0396435
22219_17	k141_159218	16108	16665	+	558	21	0.0337595
22219_18	k141_159218	16699	17145	+	447	17	0.0341156
22219_19	k141_159218	17196	18578	-	1383	50	0.0324309
22219_20	k141_159218	18596	20869	-	2274	75	0.0295857
22219_21	k141_159218	20879	21148	-	270	12	0.0398684
22220_1	k141_16093	1	372	+	372	10	0.024114
22220_2	k141_16093	388	573	+	186	5	0.024114
22220_3	k141_16093	659	889	+	231	2	0.00776657
22220_4	k141_16093	921	1283	+	363	9	0.0222406
22221_1	k141_93254	72	314	+	243	2	0.00738304
22221_2	k141_93254	391	672	+	282	8	0.0254479
22221_3	k141_93254	780	1256	+	477	5	0.00940293
22222_1	k141_60910	3	647	-	645	19	0.0264244
22222_2	k141_60910	739	1374	+	636	7	0.00987307
22223_1	k141_115194	1	540	+	540	9	0.0149507
22223_2	k141_115194	530	3142	+	2613	55	0.0188814
22223_3	k141_115194	3123	4430	+	1308	22	0.0150878
22224_1	k141_203208	1	474	+	474	5	0.00946244
22224_2	k141_203208	502	1935	+	1434	35	0.0218943
22225_1	k141_159219	2	1909	-	1908	24	0.0112835
22225_2	k141_159219	1924	2160	-	237	1	0.00378498
22226_1	k141_93255	2	85	-	84	0	0
22226_2	k141_93255	75	302	-	228	2	0.00786876
22226_3	k141_93255	286	1098	-	813	15	0.0165505
22227_1	k141_60913	1	243	+	243	1	0.00369152
22227_2	k141_60913	328	1029	-	702	8	0.0102227
22228_1	k141_27405	172	1254	-	1083	46	0.0381014
22228_2	k141_27405	1741	4542	+	2802	131	0.0419387
22228_3	k141_27405	4827	5408	+	582	21	0.0323674
22228_4	k141_27405	5408	6421	+	1014	48	0.0424634
22228_5	k141_27405	6504	7799	+	1296	54	0.0373766
22229_1	k141_70971	504	2636	-	2133	51	0.0214482
22229_2	k141_70971	2599	2982	-	384	7	0.0163523
22230_1	k141_16098	2	649	-	648	11	0.0152275
22230_2	k141_16098	753	1205	-	453	3	0.00594066
22231_1	k141_125822	3	344	+	342	3	0.00786876
22231_2	k141_125822	586	1176	+	591	6	0.009107
22231_3	k141_125822	1169	2875	+	1707	15	0.00788259
22232_1	k141_115195	628	1593	+	966	5	0.00464306
22232_2	k141_115195	1699	1800	+	102	0	0
22233_1	k141_170537	1	972	+	972	7	0.00646016
22233_2	k141_170537	1000	2121	+	1122	31	0.0247845
22233_3	k141_170537	2127	2942	+	816	11	0.0120924
22233_4	k141_170537	2964	4085	-	1122	22	0.017589
22233_5	k141_170537	4247	5419	+	1173	15	0.0114711
22233_6	k141_170537	5420	5614	+	195	0	0
22234_1	k141_125824	18	767	-	750	6	0.00717631
22234_2	k141_125824	896	1030	-	135	3	0.0199342
22235_1	k141_93258	1	333	+	333	1	0.00269381
22235_2	k141_93258	372	1250	+	879	17	0.0173489
22236_1	k141_60918	2	283	-	282	1	0.00318099
22236_2	k141_60918	470	676	+	207	1	0.00433352
22236_3	k141_60918	728	1252	-	525	3	0.00512594
22237_1	k141_5151	3	1247	+	1245	46	0.0331436
22237_2	k141_5151	1483	2238	+	756	40	0.0474624
22237_3	k141_5151	2486	2599	+	114	9	0.0708189
22237_4	k141_5151	2891	3778	+	888	44	0.0444479
22237_5	k141_5151	3940	5508	+	1569	64	0.0365905
22237_6	k141_5151	5691	7343	+	1653	53	0.0287617
22237_7	k141_5151	7340	7915	+	576	13	0.0202457
22237_8	k141_5151	7958	8965	+	1008	49	0.0436061
22237_9	k141_5151	9015	9794	+	780	16	0.0184008
22237_10	k141_5151	9791	10561	+	771	26	0.0302503
22237_11	k141_5151	10569	11195	+	627	20	0.0286137
22237_12	k141_5151	11248	11934	-	687	14	0.0182803
22237_13	k141_5151	12055	13584	-	1530	58	0.0340054
22237_14	k141_5151	13603	14289	-	687	22	0.0287261
22237_15	k141_5151	14592	15905	+	1314	50	0.0341339
22237_16	k141_5151	15921	16481	+	561	21	0.033579
22237_17	k141_5151	16487	17206	+	720	18	0.022426
22237_18	k141_5151	17248	19032	+	1785	80	0.0402034
22237_19	k141_5151	19095	20045	-	951	26	0.0245247
22237_20	k141_5151	20260	21063	-	804	33	0.0368188
22237_21	k141_5151	21067	21267	-	201	4	0.0178515
22237_22	k141_5151	21360	21890	-	531	20	0.0337868
22237_23	k141_5151	22118	23002	-	885	34	0.0344625
22237_24	k141_5151	23018	23569	-	552	16	0.0260011
22237_25	k141_5151	23658	23960	-	303	11	0.0325658
22237_26	k141_5151	24073	24561	-	489	23	0.042192
22237_27	k141_5151	24735	24917	-	183	8	0.0392148
22237_28	k141_5151	25448	26038	+	591	16	0.0242853
22237_29	k141_5151	26127	26618	+	492	19	0.0346418
22237_30	k141_5151	26659	27717	-	1059	57	0.0482826
22237_31	k141_5151	28118	29554	+	1437	56	0.0349577
22237_32	k141_5151	29565	30398	+	834	49	0.0527037
22237_33	k141_5151	30437	31003	-	567	22	0.0348057
22237_34	k141_5151	31005	31595	-	591	27	0.0409815
22237_35	k141_5151	31744	33504	+	1761	90	0.0458453
22237_36	k141_5151	33837	35408	+	1572	99	0.0564929
22237_37	k141_5151	36014	37345	+	1332	58	0.0390603
22237_38	k141_5151	37783	39486	+	1704	88	0.046326
22237_39	k141_5151	39616	40551	+	936	40	0.038335
22237_40	k141_5151	40553	41656	+	1104	44	0.0357516
22237_41	k141_5151	41670	42767	+	1098	60	0.0490185
22237_42	k141_5151	42768	43700	+	933	39	0.0374968
22237_43	k141_5151	43905	44861	+	957	32	0.029995
22237_44	k141_5151	45028	45627	-	600	54	0.0807335
22237_45	k141_5151	45898	46656	-	759	34	0.0401836
22237_46	k141_5151	46866	48515	+	1650	39	0.0212027
22238_1	k141_70974	3	311	-	309	3	0.00870912
22238_2	k141_70974	330	494	-	165	6	0.0326196
22238_3	k141_70974	567	971	-	405	5	0.0110746
22238_4	k141_70974	1083	1430	-	348	7	0.0180439
22239_1	k141_82003	1	303	-	303	17	0.0503289
22239_2	k141_82003	322	636	-	315	11	0.0313252
22239_3	k141_82003	653	1021	-	369	14	0.034034
22239_4	k141_82003	1036	1299	-	264	10	0.0339788
22239_5	k141_82003	1301	1492	-	192	4	0.0186883
22239_6	k141_82003	1494	1661	-	168	2	0.010679
22240_1	k141_203211	1	1593	-	1593	27	0.0152041
22240_2	k141_203211	2160	3176	-	1017	14	0.0123486
22241_1	k141_104536	3	326	-	324	6	0.0166118
22241_2	k141_104536	898	1092	+	195	0	0
22241_3	k141_104536	1246	1539	+	294	9	0.0274604
22241_4	k141_104536	1911	2273	-	363	6	0.0148271
22241_5	k141_104536	2898	4100	+	1203	12	0.00894802
22241_6	k141_104536	4122	4874	+	753	9	0.0107216
22241_7	k141_104536	5002	5949	-	948	6	0.00567746
22242_1	k141_49616	2	1957	-	1956	29	0.0132997
22242_2	k141_49616	1981	3108	-	1128	9	0.00715723
22243_1	k141_159222	2	1807	-	1806	54	0.0268218
22243_2	k141_159222	2074	2559	+	486	9	0.0166118
22243_3	k141_159222	2556	3893	+	1338	42	0.0281582
22244_1	k141_170541	1	831	+	831	9	0.00971522
22245_1	k141_104537	64	396	+	333	14	0.0377134
22245_2	k141_104537	504	794	+	291	29	0.0893956
22245_3	k141_104537	1093	1857	+	765	62	0.0727012
22246_1	k141_38831	3	359	-	357	8	0.0201017
22246_2	k141_38831	645	1154	-	510	10	0.017589
22246_3	k141_38831	1324	1914	-	591	17	0.0258032
22246_4	k141_38831	2139	2660	+	522	1	0.00171847
22246_5	k141_38831	2669	3163	+	495	5	0.009061
22246_6	k141_38831	3275	3568	+	294	1	0.00305115
22246_7	k141_38831	3643	4092	+	450	4	0.00797368
22247_1	k141_203212	371	1447	+	1077	39	0.0324833
22247_2	k141_203212	1515	2318	-	804	25	0.027893
22248_1	k141_125829	34	1398	-	1365	23	0.0151149
22248_2	k141_125829	1710	2030	-	321	9	0.0251506
22249_1	k141_82011	75	980	-	906	13	0.0128714
22250_1	k141_60928	1	213	-	213	0	0
22250_2	k141_60928	442	597	-	156	1	0.00575025
22250_3	k141_60928	616	1023	-	408	2	0.00439725
22251_1	k141_159227	55	1164	-	1110	11	0.00888958
22252_1	k141_70978	1	2439	+	2439	17	0.00625242
22253_1	k141_115196	2	286	+	285	5	0.0157375
22253_2	k141_115196	328	1233	-	906	40	0.0396044
22253_3	k141_115196	1307	2368	+	1062	28	0.0236507
22253_4	k141_115196	2592	2900	+	309	17	0.0493517
22253_5	k141_115196	2909	3991	+	1083	29	0.0240204
22253_6	k141_115196	4204	5160	+	957	43	0.0403058
22253_7	k141_115196	5368	5607	+	240	7	0.0261636
22254_1	k141_5152	3	1448	-	1446	51	0.0316383
22254_2	k141_5152	1584	1853	+	270	9	0.0299013
22254_3	k141_5152	1751	2677	-	927	35	0.0338688
22254_4	k141_5152	2993	4333	+	1341	47	0.0314398
22255_1	k141_93267	27	1151	+	1125	10	0.00797368
22256_1	k141_70981	1	642	-	642	2	0.00279451
22256_2	k141_70981	629	1111	-	483	5	0.00928612
22257_1	k141_16100	1	873	+	873	15	0.015413
22257_2	k141_16100	877	1815	+	939	33	0.0315253
22257_3	k141_16100	1832	1930	+	99	0	0
22257_4	k141_16100	1989	2171	+	183	5	0.0245093
22257_5	k141_16100	2319	2873	+	555	6	0.00969772
22257_6	k141_16100	2911	3873	-	963	27	0.0251506
22257_7	k141_16100	3888	4226	-	339	7	0.0185229
22257_8	k141_16100	4416	5270	+	855	17	0.0178359
22257_9	k141_16100	5294	6772	+	1479	46	0.0278998
22258_1	k141_159231	1	516	+	516	2	0.0034769
22258_2	k141_159231	529	1137	+	609	5	0.00736485
22259_1	k141_203218	3	290	+	288	5	0.0155736
22259_2	k141_203218	297	1223	+	927	14	0.0135475
22260_1	k141_82012	3	890	+	888	20	0.0202036
22260_2	k141_82012	902	1300	+	399	4	0.00899287
22260_3	k141_82012	1373	2191	+	819	12	0.0131434
22261_1	k141_93270	1	1056	-	1056	15	0.012742
22262_1	k141_38838	3	698	+	696	4	0.0051554
22262_2	k141_38838	748	1686	+	939	18	0.0171956
22262_3	k141_38838	1710	1775	+	66	0	0
22263_1	k141_115197	1	1884	+	1884	26	0.0123795
22263_2	k141_115197	1903	2760	+	858	5	0.0052275
22264_1	k141_125837	113	766	-	654	22	0.0301756
22264_2	k141_125837	985	1818	+	834	19	0.0204361
22265_1	k141_82013	2	91	+	90	0	0
22265_2	k141_82013	107	487	+	381	5	0.0117722
22265_3	k141_82013	508	729	+	222	4	0.0161629
22265_4	k141_82013	805	1446	+	642	2	0.00279451
22266_1	k141_136879	3	740	-	738	161	0.195696
22266_2	k141_136879	875	4570	-	3696	957	0.232269
22266_3	k141_136879	4852	6153	-	1302	371	0.255608
22266_4	k141_136879	6449	7630	-	1182	382	0.289906
22266_5	k141_136879	7644	8438	-	795	179	0.201975
22266_6	k141_136879	8485	9081	-	597	155	0.2329
22266_7	k141_136879	9075	10121	-	1047	251	0.215049
22266_8	k141_136879	10126	11604	-	1479	358	0.217133
22266_9	k141_136879	11604	12104	-	501	159	0.284689
22266_10	k141_136879	12786	13268	-	483	137	0.25444
22266_11	k141_136879	13600	14406	+	807	225	0.250104
22267_1	k141_16103	1	312	+	312	53	0.152382
22267_2	k141_16103	339	758	+	420	21	0.044852
22267_3	k141_16103	904	1674	-	771	17	0.0197791
22267_4	k141_16103	1733	2377	-	645	9	0.0125168
22268_1	k141_104552	3	260	+	258	2	0.00695379
22268_2	k141_104552	457	1038	+	582	3	0.00462391
22269_1	k141_159238	3	263	-	261	3	0.0103108
22269_2	k141_159238	442	987	+	546	11	0.0180722
22270_1	k141_125841	2	1078	+	1077	5	0.00416453
22271_1	k141_159239	3	335	-	333	7	0.0188567
22271_2	k141_159239	362	1015	-	654	14	0.0192027
22272_1	k141_170560	2	1807	+	1806	22	0.0109274
22273_1	k141_136882	3	467	-	465	1	0.00192912
22273_2	k141_136882	570	1319	-	750	10	0.0119605
22274_1	k141_5157	2	322	+	321	2	0.00558903
22274_2	k141_5157	792	2132	-	1341	17	0.0113719
22274_3	k141_5157	2129	2323	-	195	9	0.0414018
22274_4	k141_5157	2455	3696	+	1242	24	0.0173341
22275_1	k141_115204	1	624	-	624	5	0.00718781
22275_2	k141_115204	630	1016	-	387	5	0.0115897
22275_3	k141_115204	1033	1515	-	483	2	0.00371445
22276_1	k141_70992	2	337	+	336	5	0.0133488
22276_2	k141_70992	324	545	+	222	3	0.0121221
22276_3	k141_70992	567	1133	+	567	8	0.0126566
22276_4	k141_70992	1157	1768	+	612	5	0.00732875
22276_5	k141_70992	1761	2312	+	552	4	0.00650028
22277_1	k141_203228	2	979	+	978	14	0.0128411
22277_2	k141_203228	982	2055	+	1074	19	0.0158694
22278_1	k141_60943	3	1172	-	1170	17	0.0130339
22278_2	k141_60943	1172	2284	-	1113	9	0.00725369
22278_3	k141_60943	2295	2423	-	129	0	0
22279_1	k141_5158	2	214	-	213	2	0.0084229
22279_2	k141_5158	265	1398	-	1134	19	0.0150298
22280_1	k141_125845	49	882	+	834	13	0.0139826
22280_2	k141_125845	958	1509	+	552	10	0.0162507
22281_1	k141_159243	1	1545	+	1545	32	0.0185795
22282_1	k141_170565	1	225	+	225	0	0
22282_2	k141_170565	222	869	+	648	5	0.0069216
22282_3	k141_170565	880	1095	-	216	2	0.00830592
22283_1	k141_115208	1	885	+	885	15	0.0152041
22283_2	k141_115208	889	1200	+	312	5	0.0143756
22284_1	k141_214006	166	714	+	549	115	0.187904
22284_2	k141_214006	965	1690	+	726	163	0.201401
22284_3	k141_214006	1886	2977	-	1092	188	0.154435
22284_4	k141_214006	3138	3491	-	354	65	0.164711
22284_5	k141_214006	3674	3865	+	192	35	0.163523
22284_6	k141_214006	3905	4345	+	441	94	0.191206
22284_7	k141_214006	4509	5441	+	933	150	0.144219
22284_8	k141_214006	5562	6317	+	756	127	0.150693
22284_9	k141_214006	6386	6916	+	531	84	0.141904
22284_10	k141_214006	8145	8693	-	549	107	0.174833
22284_11	k141_214006	9570	9962	-	393	78	0.178038
22284_12	k141_214006	10425	10658	+	234	68	0.260678
22284_13	k141_214006	11030	12013	+	984	202	0.184148
22284_14	k141_214006	12024	14234	+	2211	318	0.129018
22284_15	k141_214006	14235	15113	-	879	153	0.15614
22284_16	k141_214006	15151	15591	-	441	82	0.166796
22284_17	k141_214006	16311	16508	+	198	53	0.240117
22284_18	k141_214006	16530	17054	+	525	82	0.140109
22284_19	k141_214006	17124	17549	+	426	69	0.145295
22284_20	k141_214006	17617	18306	+	690	123	0.159907
22284_21	k141_214006	18657	19481	+	825	185	0.201154
22284_22	k141_214006	19523	21814	+	2292	334	0.13072
22285_1	k141_125848	1	303	+	303	2	0.00592105
22285_2	k141_125848	451	996	+	546	14	0.023001
22286_1	k141_38852	121	714	-	594	2	0.00302033
22286_2	k141_38852	711	1505	-	795	5	0.00564176
22286_3	k141_38852	1648	3681	-	2034	26	0.0114666
22287_1	k141_5160	24	1208	-	1185	12	0.00908394
22287_2	k141_5160	1286	2134	+	849	13	0.0137356
22287_3	k141_5160	2225	3463	+	1239	21	0.0152041
22287_4	k141_5160	3486	3755	+	270	0	0
22287_5	k141_5160	3765	3938	+	174	0	0
22288_1	k141_60950	3	308	-	306	0	0
22288_2	k141_60950	292	2100	-	1809	25	0.0123969
22289_1	k141_170568	3	317	-	315	12	0.0341729
22289_2	k141_170568	686	1006	-	321	7	0.0195616
22289_3	k141_170568	1045	1491	-	447	28	0.0561904
22289_4	k141_170568	1491	1700	-	210	14	0.0598026
22289_5	k141_170568	1725	2339	+	615	18	0.0262548
22289_6	k141_170568	2163	3080	-	918	30	0.029315
22290_1	k141_16117	3	242	+	240	6	0.022426
22290_2	k141_16117	419	703	+	285	12	0.0377701
22290_3	k141_16117	789	2216	+	1428	41	0.0257553
22291_1	k141_214012	2	253	-	252	6	0.0213581
22291_2	k141_214012	710	1000	+	291	4	0.0123304
22292_1	k141_82026	1	591	+	591	12	0.018214
22292_2	k141_82026	861	1049	-	189	16	0.0759398
22292_3	k141_82026	1248	2489	-	1242	42	0.0303347
22292_4	k141_82026	2720	3811	+	1092	41	0.03368
22292_5	k141_82026	3956	4252	+	297	3	0.009061
22293_1	k141_115214	2	694	-	693	2	0.00258886
22293_2	k141_115214	697	1428	-	732	2	0.00245093
22293_3	k141_115214	1555	1872	-	318	7	0.0197461
22293_4	k141_115214	2073	2198	+	126	3	0.0213581
22294_1	k141_214013	3	1424	-	1422	20	0.0126166
22295_1	k141_27421	117	2099	-	1983	46	0.0208088
22295_2	k141_27421	2341	2457	-	117	6	0.046002
22295_3	k141_27421	2724	3383	-	660	22	0.0299013
22295_4	k141_27421	3396	4151	-	756	32	0.0379699
22295_5	k141_27421	4153	5019	-	867	19	0.0196583
22295_6	k141_27421	5012	5941	-	930	41	0.0395469
22295_7	k141_27421	5962	6795	-	834	17	0.018285
22295_8	k141_27421	6974	7108	-	135	4	0.0265789
22295_9	k141_27421	7559	8404	-	846	18	0.0190859
22295_10	k141_27421	8407	9255	-	849	12	0.012679
22295_11	k141_27421	9248	10096	-	849	15	0.0158487
22295_12	k141_27421	10184	10948	-	765	19	0.0222794
22295_13	k141_27421	10963	11811	-	849	19	0.0200751
22295_14	k141_27421	11867	12316	-	450	18	0.0358816
22295_15	k141_27421	12379	13251	+	873	10	0.0102754
22295_16	k141_27421	13257	14120	-	864	1	0.00103824
22296_1	k141_203236	3	350	+	348	10	0.025777
22296_2	k141_203236	487	1887	-	1401	21	0.013446
22296_3	k141_203236	1906	3228	-	1323	24	0.0162728
22296_4	k141_203236	3250	4074	-	825	28	0.030445
22296_5	k141_203236	4229	4420	+	192	10	0.0467208
22297_1	k141_159248	323	2083	-	1761	68	0.0346386
22297_2	k141_159248	2489	2911	-	423	9	0.0190859
22297_3	k141_159248	3043	3741	+	699	7	0.00898322
22297_4	k141_159248	3808	4752	+	945	24	0.0227819
22297_5	k141_159248	4793	6223	-	1431	41	0.0257013
22298_1	k141_125865	1	552	+	552	6	0.00975042
22298_2	k141_125865	597	848	-	252	3	0.010679
22298_3	k141_125865	965	1063	-	99	0	0
22299_1	k141_27426	2	742	+	741	7	0.00847405
22299_2	k141_27426	744	1409	+	666	3	0.00404072
22300_1	k141_5172	3	404	-	402	5	0.0111572
22300_2	k141_5172	407	706	-	300	1	0.00299013
