# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_7_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_7/G19_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_7/G19_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_7/G19_2.bam	RPKG
19041_3	k141_125051	687	1106	+	420	7	0.010213
19042_1	k141_136130	3	191	-	189	2	0.00648444
19042_2	k141_136130	265	861	-	597	30	0.030793
19042_3	k141_136130	872	1213	-	342	7	0.0125423
19042_4	k141_136130	1275	1658	-	384	5	0.00797891
19043_1	k141_147489	2	562	+	561	2	0.0021846
19043_2	k141_147489	567	1082	+	516	2	0.00237512
19044_1	k141_213263	2	88	+	87	0	0
19044_2	k141_213263	176	1042	+	867	17	0.0120153
19045_1	k141_26728	1	795	+	795	11	0.00847872
19045_2	k141_26728	746	1105	+	360	2	0.00340433
19046_1	k141_202333	1	759	+	759	12	0.00968822
19046_2	k141_202333	914	2356	+	1443	85	0.0360958
19046_3	k141_202333	2778	4439	-	1662	114	0.0420318
19046_4	k141_202333	4673	6502	+	1830	74	0.0247791
19046_5	k141_202333	6581	7594	+	1014	40	0.0241728
19046_6	k141_202333	7619	8884	+	1266	68	0.0329139
19046_7	k141_202333	9065	9664	+	600	30	0.030639
19046_8	k141_202333	9678	10382	+	705	35	0.0304217
19046_9	k141_202333	10445	11458	+	1014	39	0.0235685
19047_1	k141_70245	104	949	+	846	23	0.0166595
19047_2	k141_70245	951	1892	+	942	28	0.0182143
19047_3	k141_70245	1941	2930	-	990	36	0.0222829
19047_4	k141_70245	2927	3319	-	393	19	0.0296255
19047_5	k141_70245	3324	3881	-	558	25	0.0274543
19047_6	k141_70245	3997	4674	-	678	12	0.0108457
19047_7	k141_70245	4737	5570	-	834	16	0.011756
19047_8	k141_70245	5756	7819	-	2064	49	0.0145476
19047_9	k141_70245	8090	9628	-	1539	36	0.014334
19048_1	k141_26729	101	1858	-	1758	31	0.0108056
19049_1	k141_191506	1	867	-	867	44	0.0310984
19049_2	k141_191506	880	2298	-	1419	73	0.0315243
19049_3	k141_191506	2432	3151	-	720	29	0.0246814
19050_1	k141_70246	3	1079	+	1077	18	0.0102414
19051_1	k141_81093	1	297	-	297	0	0
19051_2	k141_81093	276	1994	-	1719	29	0.0103378
19051_3	k141_81093	1991	3001	-	1011	14	0.00848558
19051_4	k141_81093	3004	3921	-	918	8	0.00534013
19052_1	k141_59917	2	271	+	270	5	0.0113478
19052_2	k141_59917	271	1011	+	741	3	0.00248089
19053_1	k141_15369	2	700	-	699	27	0.0236696
19053_2	k141_15369	1430	2833	+	1404	71	0.0309882
19053_3	k141_15369	3057	3515	-	459	58	0.0774319
19053_4	k141_15369	3608	5197	-	1590	92	0.0354564
19053_5	k141_15369	5212	6033	-	822	19	0.014164
19053_6	k141_15369	6030	7559	-	1530	46	0.0184234
19053_7	k141_15369	7570	7947	-	378	7	0.0113478
19053_8	k141_15369	8022	8159	-	138	6	0.0266426
19053_9	k141_15369	8195	8617	-	423	8	0.0115892
19054_1	k141_70247	2	94	+	93	0	0
19054_2	k141_70247	91	1200	+	1110	35	0.0193219
19055_1	k141_191507	1	258	-	258	2	0.00475023
19055_2	k141_191507	333	875	+	543	1	0.00112851
19055_3	k141_191507	826	1395	+	570	5	0.00537526
19056_1	k141_125066	27	1007	+	981	9	0.00562183
19057_1	k141_147495	3	842	+	840	34	0.024803
19057_2	k141_147495	912	1583	+	672	7	0.00638312
19057_3	k141_147495	1583	2524	+	942	7	0.00455357
19058_1	k141_114237	3	3140	+	3138	57	0.0111308
19058_2	k141_114237	3221	4258	+	1038	14	0.00826485
19058_3	k141_114237	4236	4355	+	120	0	0
19059_1	k141_26730	1	1098	-	1098	31	0.0173007
19059_2	k141_26730	1356	1943	-	588	11	0.0114636
19060_1	k141_4357	1	1089	+	1089	340	0.191318
19060_2	k141_4357	1156	1563	+	408	125	0.187739
19060_3	k141_4357	1677	4292	+	2616	909	0.212927
19060_4	k141_4357	4331	6469	+	2139	620	0.177617
19060_5	k141_4357	6453	7397	+	945	315	0.20426
19060_6	k141_4357	7404	8726	+	1323	433	0.200555
19060_7	k141_4357	8835	9296	+	462	128	0.169775
19060_8	k141_4357	9280	10098	+	819	284	0.21249
19060_9	k141_4357	10120	10944	+	825	200	0.148553
19060_10	k141_4357	10985	13780	+	2796	301	0.0659681
19060_11	k141_4357	13854	14330	+	477	36	0.0462475
19060_12	k141_4357	14334	15266	+	933	77	0.0505724
19060_13	k141_4357	15263	16096	+	834	53	0.0389416
19060_14	k141_4357	16163	16510	+	348	40	0.0704345
19060_15	k141_4357	16544	18841	+	2298	203	0.0541316
19060_16	k141_4357	18924	19463	+	540	58	0.0658171
19060_17	k141_4357	19460	19909	+	450	29	0.0394903
19060_18	k141_4357	19958	21820	+	1863	159	0.0522984
19060_19	k141_4357	21825	22439	+	615	58	0.0577906
19060_20	k141_4357	22644	22985	+	342	30	0.0537526
19060_21	k141_4357	23118	23660	+	543	30	0.0338552
19060_22	k141_4357	23657	24580	+	924	75	0.0497386
19060_23	k141_4357	24577	25221	+	645	42	0.0399019
19060_24	k141_4357	25221	25586	+	366	23	0.038508
19060_25	k141_4357	25684	27144	+	1461	80	0.033554
19060_26	k141_4357	27173	27856	+	684	47	0.0421062
19060_27	k141_4357	28073	29389	+	1317	65	0.0302435
19060_28	k141_4357	29541	30140	+	600	35	0.0357455
19060_29	k141_4357	30181	31245	+	1065	69	0.0397012
19061_1	k141_81097	112	1284	-	1173	21	0.0109705
19061_2	k141_81097	1462	1617	+	156	1	0.00392808
19062_1	k141_213270	3	254	+	252	4	0.00972667
19062_2	k141_213270	412	795	+	384	6	0.00957469
19062_3	k141_213270	808	2085	+	1278	12	0.0057538
19062_4	k141_213270	2204	2860	+	657	1	0.000932694
19063_1	k141_191510	1	1806	+	1806	34	0.0115363
19064_1	k141_81101	43	1011	-	969	15	0.00948576
19065_1	k141_158371	3	320	+	318	5	0.0096349
19065_2	k141_158371	342	2255	+	1914	104	0.0332963
19065_3	k141_158371	2462	3733	+	1272	41	0.0197516
19065_4	k141_158371	3748	4536	+	789	24	0.0186397
19065_5	k141_158371	4546	5031	+	486	19	0.0239564
19065_6	k141_158371	5094	6617	-	1524	93	0.037394
19065_7	k141_158371	6864	8174	-	1311	75	0.0350561
19065_8	k141_158371	8315	9502	+	1188	43	0.0221797
19065_9	k141_158371	9583	9678	+	96	2	0.0127662
19066_1	k141_70255	2	733	+	732	33	0.0276253
19066_2	k141_70255	785	1198	+	414	19	0.0281227
19067_1	k141_147499	1	2304	+	2304	31	0.00824487
19067_2	k141_147499	2364	2444	+	81	0	0
19068_1	k141_48713	239	1474	-	1236	41	0.0203268
19068_2	k141_48713	1489	1728	-	240	6	0.0153195
19068_3	k141_48713	1755	1985	-	231	4	0.0106109
19068_4	k141_48713	2079	2306	-	228	9	0.0241887
19068_5	k141_48713	2303	2860	-	558	26	0.0285525
19068_6	k141_48713	2967	3554	-	588	14	0.01459
19068_7	k141_48713	3854	4090	-	237	10	0.0258557
19068_8	k141_48713	4101	4820	-	720	12	0.010213
19068_9	k141_48713	4835	5089	-	255	9	0.0216275
19068_10	k141_48713	5102	6337	-	1236	38	0.0188395
19068_11	k141_48713	6498	6902	+	405	27	0.040852
19068_12	k141_48713	6979	7503	+	525	15	0.017508
19068_13	k141_48713	7519	8451	+	933	16	0.0105086
19068_14	k141_48713	8551	9294	-	744	33	0.0271798
19068_15	k141_48713	9284	10852	-	1569	75	0.0292916
19068_16	k141_48713	11293	11796	+	504	28	0.0340433
19068_17	k141_48713	11786	12724	+	939	33	0.0215354
19068_18	k141_48713	12800	12982	-	183	6	0.0200911
19068_19	k141_48713	13046	13981	-	936	42	0.0274965
19068_20	k141_48713	14016	14396	-	381	13	0.0209085
19068_21	k141_48713	14469	14774	-	306	10	0.0200255
19068_22	k141_48713	14799	15374	-	576	18	0.0191494
19068_23	k141_48713	15364	15477	-	114	0	0
19068_24	k141_48713	15467	16375	-	909	12	0.0080895
19068_25	k141_48713	16406	19546	-	3141	128	0.0249716
19068_26	k141_48713	19665	20768	-	1104	63	0.0349684
19068_27	k141_48713	20779	21762	-	984	55	0.0342509
19068_28	k141_48713	21800	22495	+	696	49	0.0431411
19068_29	k141_48713	22484	23008	-	525	28	0.0326816
19068_30	k141_48713	22992	24566	-	1575	162	0.0630288
19068_31	k141_48713	24613	24822	-	210	28	0.081704
19068_32	k141_48713	25147	25605	-	459	87	0.116148
19068_33	k141_48713	25655	25975	-	321	73	0.139355
19068_34	k141_48713	26036	26233	-	198	26	0.080466
19068_35	k141_48713	26317	26757	-	441	76	0.105604
19068_36	k141_48713	27032	28810	-	1779	220	0.0757794
19068_37	k141_48713	28940	29716	-	777	92	0.0725557
19068_38	k141_48713	29746	32079	-	2334	249	0.0653737
19068_39	k141_48713	32072	32437	-	366	57	0.0954329
19068_40	k141_48713	32624	33460	-	837	116	0.0849253
19068_41	k141_48713	33531	33887	-	357	48	0.0823906
19068_42	k141_48713	33906	35699	-	1794	172	0.0587504
19068_43	k141_48713	35686	35883	-	198	11	0.0340433
19068_44	k141_48713	35893	36777	-	885	79	0.0547001
19068_45	k141_48713	36783	37577	-	795	66	0.0508723
19068_46	k141_48713	37561	38934	-	1374	135	0.0602076
19068_47	k141_48713	38925	39266	-	342	61	0.109297
19068_48	k141_48713	39229	39366	-	138	15	0.0666065
19068_49	k141_48713	39522	40598	-	1077	120	0.0682763
19068_50	k141_48713	40598	41572	-	975	113	0.0710196
19068_51	k141_48713	41577	41909	-	333	45	0.0828081
19068_52	k141_48713	41954	49603	-	7650	786	0.0629601
19068_53	k141_48713	49618	50313	-	696	58	0.051065
19068_54	k141_48713	50320	50895	-	576	49	0.0521288
19068_55	k141_48713	50876	51106	-	231	20	0.0530545
19068_56	k141_48713	51120	51422	-	303	34	0.0687608
19068_57	k141_48713	51485	51574	-	90	9	0.061278
19068_58	k141_48713	51574	55788	-	4215	407	0.05917
19068_59	k141_48713	55871	56611	-	741	75	0.0620223
19068_60	k141_48713	56851	57798	-	948	101	0.0652856
19068_61	k141_48713	57755	58579	-	825	101	0.0750191
19068_62	k141_48713	59137	60528	-	1392	149	0.0655921
19068_63	k141_48713	60727	61596	-	870	100	0.0704345
19068_64	k141_48713	61847	63679	-	1833	234	0.0782272
19068_65	k141_48713	63696	64163	-	468	42	0.0549931
19068_66	k141_48713	64287	65495	-	1209	187	0.0947807
19068_67	k141_48713	65514	66731	-	1218	150	0.0754655
19068_68	k141_48713	66749	67180	-	432	40	0.0567389
19068_69	k141_48713	67393	68634	+	1242	208	0.102623
19068_70	k141_48713	68716	69027	-	312	35	0.0687413
19068_71	k141_48713	69029	69253	-	225	24	0.0653632
19068_72	k141_48713	69294	70076	-	783	87	0.0680867
19068_73	k141_48713	70082	70750	-	669	79	0.0723612
19068_74	k141_48713	70853	71647	-	795	126	0.0971198
19068_75	k141_48713	71809	72708	-	900	98	0.0667249
19068_76	k141_48713	72737	74590	-	1854	244	0.0806463
19068_77	k141_48713	74593	75606	-	1014	140	0.0846047
19068_78	k141_48713	75903	78242	+	2340	264	0.0691341
19068_79	k141_48713	78247	79107	+	861	127	0.0903868
19068_80	k141_48713	79316	82855	-	3540	412	0.0713179
19068_81	k141_48713	83177	83908	-	732	102	0.0853874
19068_82	k141_48713	83955	85850	-	1896	227	0.0733655
19068_83	k141_48713	85858	86727	-	870	99	0.0697301
19068_84	k141_48713	86874	87449	+	576	88	0.0936192
19068_85	k141_48713	87531	88607	-	1077	102	0.0580349
19068_86	k141_48713	88652	88774	-	123	13	0.0647654
19068_87	k141_48713	88774	89730	-	957	117	0.0749167
19068_88	k141_48713	89720	90220	-	501	44	0.053817
19068_89	k141_48713	90346	91608	-	1263	151	0.0732619
19068_90	k141_48713	91611	93173	-	1563	150	0.0588081
19068_91	k141_48713	93314	94582	+	1269	162	0.0782272
19068_92	k141_48713	94833	96863	+	2031	236	0.0712044
19068_93	k141_48713	96884	97990	+	1107	117	0.0647654
19068_94	k141_48713	98111	98398	-	288	27	0.0574481
19068_95	k141_48713	98807	100003	+	1197	143	0.073206
19068_96	k141_48713	100075	100539	-	465	88	0.115967
19068_97	k141_48713	100807	101868	+	1062	136	0.0784728
19068_98	k141_48713	101948	104392	-	2445	302	0.075689
19068_99	k141_48713	104548	105537	-	990	145	0.0897506
19068_100	k141_48713	105541	106074	-	534	52	0.0596715
19068_101	k141_48713	106103	106552	-	450	63	0.0857892
19068_102	k141_48713	106855	107832	+	978	177	0.110902
19068_103	k141_48713	108123	110792	+	2670	371	0.0851466
19068_104	k141_48713	110906	112663	-	1758	227	0.0791246
19068_105	k141_48713	112801	113247	+	447	67	0.0918484
19068_106	k141_48713	113488	114885	+	1398	202	0.0885419
19068_107	k141_48713	114975	115931	-	957	119	0.0761973
19068_108	k141_48713	116187	117914	-	1728	213	0.0755336
19068_109	k141_48713	118537	119514	-	978	133	0.0833331
19068_110	k141_48713	119711	120874	-	1164	145	0.0763343
19068_111	k141_48713	120874	121959	-	1086	133	0.0750458
19068_112	k141_48713	122193	123038	-	846	120	0.0869191
19068_113	k141_48713	123175	123684	+	510	49	0.0588749
19068_114	k141_48713	123751	125439	+	1689	255	0.0925156
19068_115	k141_48713	125491	126912	+	1422	216	0.0930805
19068_116	k141_48713	127004	127270	-	267	33	0.0757368
19068_117	k141_48713	127466	128158	+	693	98	0.0866557
19068_118	k141_48713	128173	129174	+	1002	125	0.0764446
19068_119	k141_48713	129297	130037	-	741	113	0.0934469
19068_120	k141_48713	130047	131072	-	1026	152	0.0907822
19068_121	k141_48713	131104	131874	-	771	73	0.0580194
19068_122	k141_48713	131843	132142	-	300	30	0.061278
19068_123	k141_48713	132096	132407	-	312	44	0.0864177
19068_124	k141_48713	132758	134932	+	2175	328	0.09241
19068_125	k141_48713	135028	135858	+	831	120	0.0884881
19068_126	k141_48713	135927	136451	+	525	84	0.0980448
19068_127	k141_48713	136722	137219	-	498	81	0.099669
19068_128	k141_48713	137229	137573	-	345	37	0.0657184
19068_129	k141_48713	137575	138399	-	825	101	0.0750191
19068_130	k141_48713	138415	138948	-	534	80	0.0918022
19068_131	k141_48713	139123	140067	-	945	144	0.093376
19068_132	k141_48713	140071	140913	-	843	147	0.106855
19068_133	k141_48713	140997	142295	-	1299	172	0.0811379
19068_134	k141_48713	142279	143103	-	825	108	0.0802185
19068_135	k141_48713	143222	143779	-	558	72	0.0790684
19068_136	k141_48713	143968	145821	-	1854	262	0.0865957
19068_137	k141_48713	145821	147566	-	1746	268	0.0940579
19068_138	k141_48713	147563	148060	-	498	79	0.0972081
19068_139	k141_48713	148304	149161	+	858	122	0.0871319
19068_140	k141_48713	149262	150647	+	1386	193	0.0853294
19068_141	k141_48713	150754	151332	+	579	104	0.110068
19068_142	k141_48713	151508	152833	-	1326	150	0.069319
19068_143	k141_48713	152897	154582	-	1686	268	0.0974051
19068_144	k141_48713	154699	154965	-	267	35	0.080327
19068_145	k141_48713	155089	155292	-	204	49	0.147187
19068_146	k141_48713	155639	156049	-	411	76	0.113312
19068_147	k141_48713	156501	156962	-	462	141	0.187017
19068_148	k141_48713	156970	157749	-	780	99	0.0777759
19068_149	k141_48713	157752	158537	-	786	136	0.106028
19068_150	k141_48713	158530	158658	-	129	19	0.0902544
19069_1	k141_191513	1	1137	-	1137	17	0.00916206
19069_2	k141_191513	1150	1233	-	84	0	0
19070_1	k141_158372	2	841	+	840	3	0.0021885
19070_2	k141_158372	842	1129	+	288	1	0.00212771
19071_1	k141_114242	77	1222	-	1146	81	0.0433117
19071_2	k141_114242	1304	2074	-	771	49	0.0389445
19072_1	k141_15377	3	173	+	171	0	0
19072_2	k141_15377	194	898	+	705	23	0.0199914
19072_3	k141_15377	1057	1677	+	621	14	0.0138147
19072_4	k141_15377	1661	2011	+	351	7	0.0122207
19072_5	k141_15377	2178	2798	-	621	18	0.0177617
19072_6	k141_15377	3122	3451	+	330	7	0.0129984
19072_7	k141_15377	3741	3989	+	249	4	0.00984385
19072_8	k141_15377	4136	4768	+	633	10	0.00968057
19073_1	k141_191515	3	179	+	177	0	0
19073_2	k141_191515	181	369	+	189	1	0.00324222
19073_3	k141_191515	431	1156	+	726	23	0.0194131
19074_1	k141_213272	1	2340	-	2340	96	0.0251397
19074_2	k141_213272	2337	2636	-	300	17	0.0347242
19074_3	k141_213272	2818	3060	+	243	10	0.0252173
19074_4	k141_213272	3057	3434	+	378	31	0.0502544
19074_5	k141_213272	3472	4308	-	837	50	0.0366057
19074_6	k141_213272	4342	4662	-	321	20	0.0381794
19075_1	k141_38076	273	1190	-	918	49	0.0327083
19075_2	k141_38076	1135	1914	-	780	34	0.0267109
19075_3	k141_38076	1997	2392	-	396	20	0.0309485
19075_4	k141_38076	2614	2958	+	345	25	0.0444043
19075_5	k141_38076	3051	3305	-	255	23	0.0552703
19075_6	k141_38076	3918	4712	-	795	37	0.0285193
19075_7	k141_38076	4699	5157	-	459	23	0.0307057
19075_8	k141_38076	5261	6859	-	1599	64	0.0245265
19075_9	k141_38076	6938	7531	-	594	18	0.0185691
19075_10	k141_38076	7690	8244	-	555	14	0.0154575
19075_11	k141_38076	8373	8711	-	339	6	0.0108457
19075_12	k141_38076	8724	9062	-	339	11	0.0198837
19075_13	k141_38076	9075	9791	-	717	75	0.0640983
19075_14	k141_38076	9852	10784	-	933	40	0.0262714
19075_15	k141_38076	10781	11119	-	339	9	0.0162685
19075_16	k141_38076	11130	12065	-	936	50	0.032734
19075_17	k141_38076	12442	13488	-	1047	42	0.0245814
19076_1	k141_59934	1	318	+	318	11	0.0211968
19076_2	k141_59934	311	1114	+	804	36	0.0274379
19077_1	k141_125082	3	1106	-	1104	4	0.00222022
19078_1	k141_4360	1	567	-	567	18	0.0194533
19078_2	k141_4360	810	2153	+	1344	67	0.0305478
19078_3	k141_4360	2390	3427	+	1038	28	0.0165297
19078_4	k141_4360	3531	4874	-	1344	57	0.0259884
19078_5	k141_4360	5055	5747	+	693	19	0.0168006
19078_6	k141_4360	5757	6428	+	672	16	0.01459
19079_1	k141_48716	238	1605	+	1368	26	0.0116464
19079_2	k141_48716	1835	2338	+	504	6	0.007295
19080_1	k141_81106	3	128	+	126	2	0.00972667
19080_2	k141_81106	273	1775	+	1503	38	0.0154928
19080_3	k141_81106	1844	2140	-	297	14	0.0288852
19080_4	k141_81106	2605	2808	+	204	9	0.0270344
19081_1	k141_136138	3	758	+	756	22	0.0178322
19081_2	k141_136138	837	1757	+	921	22	0.0146375
19082_1	k141_125083	1	1074	-	1074	21	0.0119817
19083_1	k141_191518	343	603	+	261	4	0.00939126
19083_2	k141_191518	688	1464	+	777	7	0.00552054
19084_1	k141_158378	3	341	-	339	4	0.00723044
19084_2	k141_158378	460	1020	-	561	5	0.0054615
19085_1	k141_15381	3	560	+	558	18	0.0197671
19085_2	k141_15381	721	1881	-	1161	34	0.0179453
19085_3	k141_15381	2111	2644	+	534	15	0.0172129
19086_1	k141_147501	3	377	+	375	2	0.00326816
19086_2	k141_147501	331	1269	+	939	18	0.0117466
19086_3	k141_147501	1532	4315	+	2784	48	0.0105652
19087_1	k141_92459	1	1137	-	1137	28	0.0150904
19087_2	k141_92459	1211	1702	-	492	10	0.0124549
19087_3	k141_92459	1699	2661	-	963	22	0.0139991
19087_4	k141_92459	2670	4025	-	1356	36	0.0162685
19087_5	k141_92459	4030	4581	-	552	16	0.0177617
19087_6	k141_92459	4736	5026	-	291	8	0.0168462
19087_7	k141_92459	5023	5934	-	912	43	0.028892
19087_8	k141_92459	6118	6450	-	333	6	0.0110411
19087_9	k141_92459	6491	6883	-	393	8	0.0124739
19087_10	k141_92459	7013	7249	+	237	9	0.0232701
19087_11	k141_92459	7557	7826	-	270	3	0.00680867
19087_12	k141_92459	7855	8475	-	621	8	0.00789411
19087_13	k141_92459	8543	8830	-	288	5	0.0106385
19087_14	k141_92459	8850	9164	-	315	5	0.00972667
19087_15	k141_92459	9533	10015	+	483	8	0.0101496
19087_16	k141_92459	10005	10598	+	594	7	0.00722131
19087_17	k141_92459	10745	11173	+	429	9	0.0128555
19087_18	k141_92459	11833	12849	-	1017	17	0.0102431
19087_19	k141_92459	13196	15295	-	2100	37	0.0107966
19087_20	k141_92459	15280	16821	-	1542	6	0.00238436
19087_21	k141_92459	17190	18503	-	1314	32	0.0149231
19087_22	k141_92459	18648	19202	-	555	12	0.0132493
19087_23	k141_92459	19227	20432	-	1206	21	0.0106703
19087_24	k141_92459	20438	20773	-	336	5	0.00911875
19087_25	k141_92459	21268	22122	+	855	15	0.0107505
19088_1	k141_81110	1	510	+	510	26	0.0312398
19088_2	k141_81110	552	1109	+	558	31	0.0340433
19089_1	k141_48723	1	1452	+	1452	23	0.00970657
19090_1	k141_26732	1	129	+	129	4	0.0190009
19090_2	k141_26732	152	571	+	420	12	0.017508
19090_3	k141_26732	680	988	+	309	12	0.0237973
19090_4	k141_26732	999	1331	+	333	13	0.0239223
19090_5	k141_26732	1337	1621	+	285	11	0.0236512
19090_6	k141_26732	1875	3158	+	1284	26	0.0124083
19090_7	k141_26732	3169	3462	+	294	7	0.01459
19090_8	k141_26732	3490	4170	+	681	25	0.0224956
19090_9	k141_26732	4299	4874	+	576	18	0.0191494
19090_10	k141_26732	4878	5234	+	357	8	0.0137318
19090_11	k141_26732	5341	5955	-	615	17	0.0169386
19090_12	k141_26732	6174	6533	+	360	12	0.020426
19090_13	k141_26732	6783	7853	+	1071	27	0.0154482
19090_14	k141_26732	7948	8598	-	651	17	0.0160019
19090_15	k141_26732	8707	9621	-	915	12	0.00803646
19090_16	k141_26732	9653	10171	-	519	11	0.0129876
19090_17	k141_26732	10207	10725	-	519	16	0.0188911
19091_1	k141_103673	2	475	-	474	26	0.0336124
19091_2	k141_103673	501	740	-	240	17	0.0434052
19091_3	k141_103673	733	4071	-	3339	312	0.0572589
19091_4	k141_103673	4068	4673	-	606	48	0.048537
19091_5	k141_103673	4657	6090	-	1434	108	0.0461508
19091_6	k141_103673	6225	6722	-	498	39	0.0479888
19091_7	k141_103673	7036	7704	+	669	56	0.051294
19091_8	k141_103673	7776	9431	-	1656	169	0.0625361
19091_9	k141_103673	9625	10422	+	798	100	0.0767895
19091_10	k141_103673	10514	11872	+	1359	131	0.0590686
19091_11	k141_103673	11930	12796	+	867	87	0.06149
19091_12	k141_103673	12855	13988	-	1134	107	0.0578196
19091_13	k141_103673	14104	15048	-	945	85	0.0551178
19091_14	k141_103673	15045	16361	-	1317	164	0.0763067
19091_15	k141_103673	16518	18059	-	1542	164	0.0651724
19091_16	k141_103673	18319	18906	+	588	53	0.0552336
19091_17	k141_103673	18976	20100	-	1125	113	0.0615503
19091_18	k141_103673	20254	20478	-	225	3	0.0081704
19091_19	k141_103673	20491	21009	-	519	9	0.0106262
19092_1	k141_15383	34	1269	+	1236	20	0.00991553
19092_2	k141_15383	1322	2524	-	1203	20	0.0101875
19092_3	k141_15383	2469	2681	-	213	0	0
19093_1	k141_169639	1	390	+	390	4	0.00628492
19093_2	k141_169639	403	1230	+	828	10	0.00740072
19093_3	k141_169639	1230	1712	+	483	12	0.0152243
19093_4	k141_169639	1717	2163	+	447	30	0.0411262
19093_5	k141_169639	2141	2239	+	99	1	0.0061897
19093_6	k141_169639	2393	3262	+	870	19	0.0133825
19093_7	k141_169639	3269	3532	+	264	9	0.0208902
19093_8	k141_169639	3517	3942	+	426	7	0.0100692
19093_9	k141_169639	3939	4556	+	618	13	0.0128902
19093_10	k141_169639	4584	5165	+	582	21	0.0221106
19093_11	k141_169639	5158	5388	+	231	5	0.0132636
19093_12	k141_169639	5392	5715	+	324	15	0.0283694
19093_13	k141_169639	5705	6100	+	396	15	0.0232114
19093_14	k141_169639	6090	6269	+	180	5	0.0170217
19093_15	k141_169639	6284	6562	+	279	3	0.00658903
19093_16	k141_169639	6578	7117	+	540	9	0.010213
19093_17	k141_169639	7214	7456	+	243	1	0.00252173
19093_18	k141_169639	7458	8111	+	654	12	0.0112437
19093_19	k141_169639	8124	8429	+	306	14	0.0280357
19093_20	k141_169639	8526	8951	-	426	12	0.0172614
19093_21	k141_169639	9064	9330	-	267	17	0.0390159
19093_22	k141_169639	9621	10145	+	525	22	0.0256784
19093_23	k141_169639	10135	11472	+	1338	47	0.0215252
19093_24	k141_169639	11472	11861	+	390	11	0.0172835
19093_25	k141_169639	11874	12104	+	231	4	0.0106109
19093_26	k141_169639	12104	14149	+	2046	69	0.0206656
19093_27	k141_169639	14163	15107	+	945	24	0.0155627
19093_28	k141_169639	15143	16339	+	1197	57	0.02918
19093_29	k141_169639	16434	16790	+	357	23	0.0394788
19093_30	k141_169639	16795	17406	+	612	15	0.0150191
19093_31	k141_169639	17419	19944	+	2526	82	0.0198923
19093_32	k141_169639	19928	20899	+	972	20	0.0126086
19093_33	k141_169639	20912	21217	+	306	9	0.0180229
19093_34	k141_169639	21210	21548	+	339	13	0.0234989
19093_35	k141_169639	21562	22245	+	684	25	0.0223969
19093_36	k141_169639	22265	22576	+	312	8	0.0157123
19094_1	k141_125092	3	1403	-	1401	29	0.0126842
19095_1	k141_38077	1	93	-	93	1	0.00658903
19095_2	k141_38077	637	1176	+	540	13	0.0147521
19095_3	k141_38077	1170	2276	+	1107	38	0.0210349
19095_4	k141_38077	2798	3631	+	834	15	0.0110212
19095_5	k141_38077	3663	3899	+	237	10	0.0258557
19095_6	k141_38077	4217	4738	+	522	18	0.0211303
19095_7	k141_38077	4983	5525	+	543	13	0.0146706
19095_8	k141_38077	5659	6324	+	666	18	0.0165616
19096_1	k141_59943	1	1794	-	1794	41	0.0140044
19096_2	k141_59943	1852	2718	-	867	10	0.00706782
19097_1	k141_4375	3	140	+	138	1	0.00444043
19097_2	k141_4375	194	730	+	537	35	0.0399391
19097_3	k141_4375	706	1545	+	840	32	0.023344
19098_1	k141_103674	35	481	-	447	1	0.00137087
19098_2	k141_103674	707	1273	-	567	0	0
19099_1	k141_158380	2	1042	-	1041	20	0.0117729
19099_2	k141_158380	1042	1719	-	678	18	0.0162685
19099_3	k141_158380	1822	1962	+	141	0	0
19099_4	k141_158380	1955	2851	+	897	13	0.00888087
19099_5	k141_158380	2903	3811	+	909	20	0.0134825
19099_6	k141_158380	3942	4280	-	339	1	0.00180761
19100_1	k141_26735	1	240	+	240	0	0
19100_2	k141_26735	605	1192	+	588	6	0.00625286
19101_1	k141_92462	3	125	-	123	4	0.0199278
19101_2	k141_92462	139	627	-	489	11	0.0137844
19101_3	k141_92462	843	1346	-	504	35	0.0425542
19101_4	k141_92462	1524	2903	-	1380	35	0.0155415
19101_5	k141_92462	3148	3600	-	453	20	0.0270543
19102_1	k141_38078	2	670	+	669	18	0.0164874
19102_2	k141_38078	871	1302	+	432	3	0.00425542
19102_3	k141_38078	1466	1624	+	159	3	0.0115619
19103_1	k141_4377	2	1189	+	1188	122	0.0629286
19104_1	k141_158381	1	582	+	582	5	0.00526443
19104_2	k141_158381	800	1111	+	312	7	0.0137483
19105_1	k141_114265	79	1662	-	1584	0	0
19106_1	k141_191529	2	1258	+	1257	96	0.0467994
19107_1	k141_59944	3	899	+	897	23	0.0157123
19107_2	k141_59944	922	1350	+	429	5	0.00714196
19107_3	k141_59944	1368	2255	+	888	16	0.0110411
19108_1	k141_48731	3	563	-	561	9	0.00983069
19108_2	k141_48731	656	1297	-	642	16	0.0152718
19109_1	k141_26738	2	1237	+	1236	75	0.0371832
19110_1	k141_136146	241	1608	-	1368	54	0.0241887
