# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_13/G11_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_13/G11_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_13/G11_2.bam	RPKG
32641_3	k141_133240	2419	2805	-	387	4	0.00509003
32641_4	k141_133240	3032	3172	-	141	0	0
32642_1	k141_76844	1	501	-	501	283	0.278176
32642_2	k141_76844	613	1125	-	513	37	0.0355186
32643_1	k141_7483	2	160	+	159	21	0.0650419
32643_2	k141_7483	380	2524	+	2145	304	0.0697939
32643_3	k141_7483	3052	3975	+	924	151	0.0804778
32643_4	k141_7483	4000	5013	+	1014	157	0.0762488
32643_5	k141_7483	5010	5666	+	657	90	0.0674603
32643_6	k141_7483	5779	7053	+	1275	192	0.0741587
32643_7	k141_7483	7164	8102	+	939	137	0.0718499
32643_8	k141_7483	8156	9196	+	1041	105	0.0496718
32643_9	k141_7483	9238	9825	-	588	67	0.0561137
32643_10	k141_7483	9822	10802	-	981	99	0.0496978
32643_11	k141_7483	10849	11529	-	681	71	0.0513431
32643_12	k141_7483	11698	12717	+	1020	181	0.0873876
32643_13	k141_7483	12764	14038	-	1275	175	0.0675926
32643_14	k141_7483	14205	14978	+	774	119	0.0757142
32643_15	k141_7483	14975	15574	+	600	50	0.0410384
32643_16	k141_7483	15593	16282	+	690	70	0.0499597
32643_17	k141_7483	16286	17368	-	1083	135	0.061387
32643_18	k141_7483	17479	18186	+	708	75	0.0521674
32643_19	k141_7483	18322	19107	+	786	91	0.0570151
32643_20	k141_7483	19236	20525	+	1290	129	0.049246
32643_21	k141_7483	20549	21214	+	666	75	0.0554572
32643_22	k141_7483	21211	21819	+	609	87	0.0703515
32643_23	k141_7483	21974	22597	+	624	62	0.0489303
32644_1	k141_146939	121	822	+	702	0	0
32644_2	k141_146939	841	2277	+	1437	2	0.0006854
32645_1	k141_189200	3	80	+	78	0	0
32645_2	k141_189200	253	1986	+	1734	34	0.00965608
32646_1	k141_273427	2	658	-	657	13	0.00974427
32646_2	k141_273427	725	1258	-	534	10	0.0092221
32647_1	k141_146942	3	278	-	276	0	0
32647_2	k141_146942	313	600	-	288	2	0.00341986
32647_3	k141_146942	821	1048	+	228	6	0.0129595
32648_1	k141_7484	3	182	-	180	0	0
32648_2	k141_7484	179	460	-	282	0	0
32648_3	k141_7484	641	1618	-	978	4	0.00201415
32648_4	k141_7484	1652	2188	-	537	0	0
32649_1	k141_133248	1	96	-	96	0	0
32649_2	k141_133248	276	416	-	141	1	0.00349263
32649_3	k141_133248	661	1377	-	717	1	0.000686834
32650_1	k141_64008	194	1195	+	1002	4	0.00196591
32650_2	k141_64008	1580	2107	+	528	4	0.00373076
32650_3	k141_64008	2138	3751	-	1614	4	0.00122047
32650_4	k141_64008	3925	4932	+	1008	7	0.00341986
32650_5	k141_64008	4929	5960	+	1032	0	0
32650_6	k141_64008	5957	6547	+	591	6	0.0049996
32651_1	k141_161870	2	520	+	519	5	0.00474432
32651_2	k141_161870	529	1938	+	1410	0	0
32652_1	k141_259363	3	503	-	501	0	0
32652_2	k141_259363	514	1317	-	804	1	0.000612513
32652_3	k141_259363	1426	1806	-	381	3	0.00387764
32652_4	k141_259363	1816	2490	-	675	0	0
32653_1	k141_216172	3	443	+	441	0	0
32653_2	k141_216172	454	1200	-	747	1	0.000659251
32654_1	k141_146944	2	1213	-	1212	9	0.00365688
32655_1	k141_273430	3	1154	-	1152	9	0.00384735
32656_1	k141_76853	1	561	-	561	0	0
32656_2	k141_76853	554	1045	-	492	0	0
32657_1	k141_133251	2	865	+	864	1	0.000569977
32658_1	k141_189203	2	316	-	315	42	0.0656614
32658_2	k141_189203	432	1355	+	924	148	0.0788789
32658_3	k141_189203	1359	1505	+	147	29	0.097152
32658_4	k141_189203	2010	2210	-	201	37	0.0906519
32659_1	k141_175587	1	1383	-	1383	5	0.00178041
32660_1	k141_76854	1	1017	+	1017	3	0.00145269
32661_1	k141_259364	2	1855	-	1854	0	0
32662_1	k141_64012	3	164	-	162	3	0.00911963
32662_2	k141_64012	168	2036	-	1869	134	0.0353075
32663_1	k141_146946	1	1683	-	1683	1	0.000292609
32664_1	k141_7490	2	967	+	966	0	0
32664_2	k141_7490	994	1962	+	969	0	0
32664_3	k141_7490	2068	2133	-	66	0	0
32665_1	k141_189205	2	316	-	315	4	0.00625346
32665_2	k141_189205	432	1355	+	924	38	0.0202527
32665_3	k141_189205	2019	2219	-	201	7	0.0171504
32666_1	k141_273437	77	1345	+	1269	0	0
32667_1	k141_133256	2	1000	+	999	82	0.0404222
32668_1	k141_64013	1	1587	-	1587	14	0.00434432
32669_1	k141_216178	1	315	+	315	0	0
32669_2	k141_216178	419	2275	+	1857	5	0.00132596
32670_1	k141_161872	2	238	-	237	1	0.00207789
32670_2	k141_161872	498	1085	-	588	9	0.00753766
32670_3	k141_161872	1406	2005	+	600	5	0.00410384
32670_4	k141_161872	2380	3444	-	1065	39	0.0180338
32670_5	k141_161872	3465	3935	-	471	6	0.00627338
32670_6	k141_161872	4016	4930	-	915	201	0.10818
32671_1	k141_259369	1	513	-	513	12	0.0115195
32671_2	k141_259369	515	2317	-	1803	57	0.0155686
32672_1	k141_273440	2	112	+	111	0	0
32672_2	k141_273440	174	1199	-	1026	9	0.00431983
32673_1	k141_216179	3	299	+	297	0	0
32673_2	k141_216179	301	1611	+	1311	10	0.00375637
32673_3	k141_216179	1608	2306	+	699	7	0.00493165
32674_1	k141_133261	1	363	+	363	8	0.0108531
32674_2	k141_133261	335	1522	+	1188	77	0.0319187
32675_1	k141_245768	3	1703	+	1701	22	0.00636927
32675_2	k141_245768	1688	2596	+	909	24	0.0130023
32675_3	k141_245768	2616	4967	+	2352	54	0.0113065
32675_4	k141_245768	4972	6798	+	1827	47	0.0126687
32675_5	k141_245768	6832	8307	+	1476	25	0.00834113
32675_6	k141_245768	8383	9522	+	1140	17	0.00734371
32676_1	k141_203749	200	2437	+	2238	30	0.00660134
32676_2	k141_203749	2691	3257	+	567	7	0.00607976
32676_3	k141_203749	3471	3968	-	498	0	0
32676_4	k141_203749	4031	4198	-	168	1	0.00293131
32676_5	k141_203749	4440	5756	+	1317	11	0.00411318
32676_6	k141_203749	5830	6408	+	579	5	0.00425268
32676_7	k141_203749	6587	7279	-	693	1	0.000710621
32676_8	k141_203749	7260	8729	-	1470	4	0.00134003
32676_9	k141_203749	9318	10454	+	1137	13	0.00563059
32676_10	k141_203749	10475	12571	+	2097	22	0.00516649
32676_11	k141_203749	12788	14146	-	1359	10	0.0036237
32676_12	k141_203749	14167	17262	-	3096	48	0.00763504
32676_13	k141_203749	17266	18516	-	1251	15	0.0059048
32677_1	k141_175592	3	725	-	723	5	0.00340567
32677_2	k141_175592	741	1598	-	858	5	0.00286981
32677_3	k141_175592	1612	2523	-	912	4	0.00215991
32677_4	k141_175592	2535	3500	-	966	0	0
32677_5	k141_175592	3497	3829	-	333	1	0.00147886
32678_1	k141_273441	1	114	+	114	0	0
32678_2	k141_273441	152	646	+	495	19	0.0189025
32678_3	k141_273441	857	1141	+	285	13	0.0224631
32678_4	k141_273441	1355	1909	+	555	23	0.0204083
32679_1	k141_245769	2	430	-	429	0	0
32679_2	k141_245769	448	1533	-	1086	1	0.000453462
32680_1	k141_175595	3	203	+	201	3	0.00735015
32680_2	k141_175595	243	1103	-	861	6	0.00343178
32680_3	k141_175595	1139	1399	-	261	2	0.00377364
32680_4	k141_175595	1463	1735	-	273	0	0
32681_1	k141_259372	1	525	+	525	0	0
32681_2	k141_259372	528	953	+	426	0	0
32681_3	k141_259372	1010	1465	-	456	0	0
32681_4	k141_259372	1483	2802	-	1320	3	0.00111923
32681_5	k141_259372	3033	3275	+	243	1	0.00202659
32682_1	k141_34662	3	275	+	273	11	0.0198427
32682_2	k141_34662	593	772	+	180	41	0.112172
32682_3	k141_34662	1228	1791	+	564	39	0.0340531
32682_4	k141_34662	2152	2862	+	711	24	0.0166231
32682_5	k141_34662	2904	3254	+	351	12	0.0168362
32682_6	k141_34662	3209	5554	+	2346	116	0.0243501
32682_7	k141_34662	5568	6098	+	531	26	0.0241129
32682_8	k141_34662	6111	6614	+	504	33	0.0322444
32682_9	k141_34662	6674	7588	+	915	94	0.0505915
32682_10	k141_34662	7922	10201	+	2280	184	0.0397424
32682_11	k141_34662	10449	10646	+	198	11	0.0273589
32682_12	k141_34662	10720	11481	+	762	62	0.0400689
32682_13	k141_34662	11883	13565	+	1683	127	0.0371613
32682_14	k141_34662	13617	14774	+	1158	80	0.0340214
32682_15	k141_34662	15065	16750	+	1686	133	0.0388477
32682_16	k141_34662	16788	19160	+	2373	166	0.0344494
32682_17	k141_34662	19217	22000	+	2784	214	0.0378543
32682_18	k141_34662	22362	22898	+	537	25	0.0229265
32683_1	k141_76871	3	1178	-	1176	21	0.00879393
32684_1	k141_259373	5	751	-	747	6	0.0039555
32684_2	k141_259373	867	1301	+	435	0	0
32685_1	k141_175596	2	1447	+	1446	9	0.00306511
32686_1	k141_64015	3	257	-	255	64	0.123598
32686_2	k141_64015	224	472	-	249	159	0.314463
32686_3	k141_64015	796	1152	+	357	27	0.0372449
32686_4	k141_64015	1227	5567	+	4341	96	0.0108906
32686_5	k141_64015	5592	5831	-	240	8	0.0164153
32686_6	k141_64015	5962	6171	+	210	29	0.0680064
32686_7	k141_64015	6172	6390	+	219	23	0.0517196
32686_8	k141_64015	6571	6780	+	210	5	0.0117252
32687_1	k141_259374	1	108	+	108	0	0
32687_2	k141_259374	108	665	+	558	12	0.0105905
32687_3	k141_259374	887	1258	+	372	1	0.00132382
32687_4	k141_259374	1251	1592	+	342	2	0.00287988
32688_1	k141_133271	397	813	-	417	79	0.0932958
32688_2	k141_133271	903	1286	-	384	40	0.0512979
32689_1	k141_146961	2	169	+	168	85	0.249161
32689_2	k141_146961	586	1911	+	1326	157	0.0583079
32689_3	k141_146961	1975	3495	+	1521	155	0.050185
32689_4	k141_146961	3523	4281	-	759	76	0.0493109
32689_5	k141_146961	4256	5044	-	789	57	0.035577
32689_6	k141_146961	5158	5628	+	471	69	0.0721439
32689_7	k141_146961	5698	5955	-	258	27	0.0515365
32690_1	k141_245774	3	1193	-	1191	7	0.00289439
32690_2	k141_245774	1545	1907	+	363	3	0.00406992
32690_3	k141_245774	2074	3090	+	1017	9	0.00435806
32691_1	k141_64016	1	495	+	495	0	0
32691_2	k141_64016	492	1445	+	954	9	0.00464585
32692_1	k141_245776	3	1040	-	1038	0	0
32693_1	k141_146968	1	1281	-	1281	11	0.00422878
32694_1	k141_34674	1	348	+	348	42	0.0594349
32694_2	k141_34674	360	821	+	462	148	0.157758
32695_1	k141_64021	1	255	+	255	1	0.00193122
32695_2	k141_64021	275	739	+	465	2	0.00211811
32695_3	k141_64021	732	1493	+	762	4	0.00258509
32695_4	k141_64021	1570	1824	+	255	0	0
32695_5	k141_64021	1914	2102	+	189	0	0
32695_6	k141_64021	2119	2724	+	606	7	0.00568848
32695_7	k141_64021	2739	2978	+	240	0	0
32695_8	k141_64021	2965	3231	+	267	2	0.00368884
32695_9	k141_64021	3250	3540	+	291	0	0
32696_1	k141_76881	169	354	-	186	7	0.0185335
32696_2	k141_76881	397	714	-	318	25	0.0387154
32696_3	k141_76881	1013	1435	-	423	14	0.0162989
32696_4	k141_76881	1455	1877	-	423	12	0.0139705
32696_5	k141_76881	1944	2264	-	321	11	0.0168756
32696_6	k141_76881	2334	2711	-	378	13	0.0169365
32696_7	k141_76881	2913	3248	+	336	15	0.0219848
32696_8	k141_76881	3489	3707	+	219	1	0.00224868
32696_9	k141_76881	3810	4013	-	204	11	0.0265542
32697_1	k141_64022	3	236	+	234	1	0.00210453
32697_2	k141_64022	302	883	+	582	6	0.00507691
32697_3	k141_64022	968	1060	+	93	0	0
32698_1	k141_259384	2	220	+	219	0	0
32698_2	k141_259384	288	1925	+	1638	12	0.00360777
32698_3	k141_259384	2119	3075	+	957	5	0.00257294
32698_4	k141_259384	3092	3550	+	459	2	0.0021458
32699_1	k141_189211	3	116	+	114	3	0.0129595
32699_2	k141_189211	159	590	+	432	3	0.00341986
32699_3	k141_189211	596	1327	+	732	17	0.0114369
32699_4	k141_189211	1368	1904	+	537	21	0.0192582
32699_5	k141_189211	2034	3230	+	1197	21	0.00863965
32699_6	k141_189211	3262	4503	+	1242	11	0.00436156
32699_7	k141_189211	4510	6108	+	1599	25	0.0076995
32699_8	k141_189211	6215	7150	-	936	24	0.0126272
32699_9	k141_189211	7205	8437	-	1233	24	0.0095856
32699_10	k141_189211	8517	8966	-	450	3	0.00328307
32699_11	k141_189211	8963	9412	-	450	9	0.0098492
32699_12	k141_189211	9468	9899	-	432	14	0.0159594
32699_13	k141_189211	10090	10734	+	645	13	0.00992556
32699_14	k141_189211	10741	11484	+	744	8	0.00529527
32699_15	k141_189211	11481	12797	-	1317	17	0.00635674
32699_16	k141_189211	12794	13747	-	954	20	0.0103241
32699_17	k141_189211	13744	15111	-	1368	21	0.0075597
32699_18	k141_189211	15113	15316	-	204	2	0.00482804
32700_1	k141_203752	835	1068	-	234	13	0.0273589
32700_2	k141_203752	1091	1357	-	267	3	0.00553326
32700_3	k141_203752	1378	1674	-	297	6	0.00994869
32700_4	k141_203752	1854	2138	+	285	4	0.00691172
32700_5	k141_203752	2374	3654	-	1281	26	0.00999529
32700_6	k141_203752	3655	4023	-	369	3	0.00400374
32700_7	k141_203752	4036	4317	-	282	9	0.0157168
32700_8	k141_203752	4599	5129	-	531	12	0.011129
32700_9	k141_203752	5136	6425	-	1290	25	0.0095438
32700_10	k141_203752	6722	7555	-	834	16	0.00944768
32700_11	k141_203752	7700	8035	+	336	8	0.0117252
32700_12	k141_203752	8095	8397	+	303	0	0
32700_13	k141_203752	8417	10867	+	2451	57	0.0114526
32700_14	k141_203752	11248	11664	-	417	1	0.00118096
32701_1	k141_175597	76	1518	-	1443	88	0.0300322
32701_2	k141_175597	1813	3069	-	1257	56	0.0219394
32701_3	k141_175597	3101	3640	-	540	9	0.00820767
32701_4	k141_175597	3624	4961	-	1338	46	0.0169306
32701_5	k141_175597	4966	5316	-	351	4	0.00561208
32701_6	k141_175597	5370	5990	-	621	25	0.0198253
32701_7	k141_175597	5983	6255	-	273	12	0.0216466
32701_8	k141_175597	6301	7179	-	879	23	0.0128858
32701_9	k141_175597	7329	9080	+	1752	35	0.00983796
32701_10	k141_175597	9257	9349	-	93	0	0
32702_1	k141_64024	2	613	+	612	1	0.000804674
32702_2	k141_64024	669	839	-	171	0	0
32703_1	k141_175599	3	1172	-	1170	2	0.000841812
32704_1	k141_245790	1	597	+	597	0	0
32704_2	k141_245790	688	1332	+	645	1	0.000763504
32704_3	k141_245790	1586	2395	-	810	0	0
32705_1	k141_203754	2	925	+	924	3	0.0015989
32705_2	k141_203754	1059	1682	+	624	0	0
32706_1	k141_259390	1	477	-	477	53	0.0547178
32706_2	k141_259390	455	1111	-	657	83	0.0622134
32706_3	k141_259390	1125	1394	-	270	22	0.0401264
32707_1	k141_189212	279	1478	+	1200	105	0.0430903
32707_2	k141_189212	1638	2414	+	777	27	0.0171125
32708_1	k141_175600	2	490	+	489	0	0
32708_2	k141_175600	551	1531	+	981	7	0.00351399
32709_1	k141_48446	1	1290	-	1290	46	0.0175606
32709_2	k141_48446	1341	2510	+	1170	47	0.0197826
32709_3	k141_48446	2581	3264	-	684	21	0.0151194
32709_4	k141_48446	3450	4967	-	1518	33	0.0107057
32709_5	k141_48446	4983	6185	-	1203	60	0.0245616
32709_6	k141_48446	6232	8712	-	2481	76	0.0150854
32709_7	k141_48446	8735	10018	-	1284	48	0.0184097
32709_8	k141_48446	10047	11915	-	1869	48	0.0126475
32709_9	k141_48446	11912	13798	-	1887	77	0.0200951
32709_10	k141_48446	14135	14998	+	864	45	0.025649
32709_11	k141_48446	15028	15939	+	912	38	0.0205192
32709_12	k141_48446	15988	17625	+	1638	54	0.016235
32709_13	k141_48446	17810	19981	+	2172	87	0.0197256
32709_14	k141_48446	19971	20945	+	975	24	0.0121221
32709_15	k141_48446	20949	22061	+	1113	41	0.0181409
32709_16	k141_48446	22102	24471	+	2370	109	0.022649
32709_17	k141_48446	24335	24748	-	414	10	0.0118952
32710_1	k141_76887	1	87	+	87	2	0.0113209
32710_2	k141_76887	229	2166	+	1938	73	0.0185498
32710_3	k141_76887	2320	3615	+	1296	63	0.023939
32711_1	k141_119133	62	301	+	240	7	0.0143634
32711_2	k141_119133	279	1508	+	1230	41	0.0164153
32711_3	k141_119133	1758	2636	+	879	26	0.0145665
32711_4	k141_119133	2626	3189	+	564	36	0.0314336
32711_5	k141_119133	3478	5166	+	1689	67	0.0195351
32711_6	k141_119133	5182	5625	+	444	15	0.0166372
32711_7	k141_119133	5781	7865	+	2085	83	0.0196039
32711_8	k141_119133	7934	8755	+	822	24	0.0143784
32711_9	k141_119133	8784	9785	+	1002	40	0.0196591
32711_10	k141_119133	9823	11076	+	1254	53	0.0208137
32711_11	k141_119133	11204	13573	-	2370	68	0.0141297
32711_12	k141_119133	13641	16331	-	2691	116	0.0212283
32711_13	k141_119133	16588	19374	+	2787	110	0.0194369
32711_14	k141_119133	19462	20904	-	1443	39	0.0133097
32711_15	k141_119133	20950	22431	-	1482	58	0.0192731
32711_16	k141_119133	22481	24370	-	1890	62	0.0161548
32711_17	k141_119133	24412	24720	-	309	6	0.00956233
32711_18	k141_119133	24733	25245	-	513	27	0.025919
32711_19	k141_119133	25277	25777	-	501	16	0.0157273
32711_20	k141_119133	25781	26857	-	1077	28	0.0128031
32711_21	k141_119133	26975	28567	-	1593	50	0.015457
32711_22	k141_119133	28598	29191	-	594	27	0.0223846
32711_23	k141_119133	29179	29532	-	354	14	0.0194758
32711_24	k141_119133	29648	30025	-	378	23	0.0299645
32711_25	k141_119133	30128	31579	-	1452	53	0.0179755
32711_26	k141_119133	31619	32959	-	1341	32	0.0117515
32711_27	k141_119133	32956	33375	-	420	8	0.0093802
32711_28	k141_119133	33344	35374	-	2031	71	0.0172155
32711_29	k141_119133	35478	35948	+	471	25	0.0261391
32711_30	k141_119133	36240	36995	+	756	38	0.0247533
32711_31	k141_119133	37000	37989	+	990	25	0.0124359
32711_32	k141_119133	37965	40466	+	2502	80	0.0157461
32711_33	k141_119133	40600	40818	+	219	20	0.0449735
32711_34	k141_119133	40917	41738	+	822	21	0.0125811
32711_35	k141_119133	41738	45130	+	3393	129	0.0187231
32712_1	k141_20471	2	163	-	162	9	0.0273589
32712_2	k141_20471	173	997	-	825	153	0.091329
32712_3	k141_20471	1239	2498	-	1260	210	0.0820767
32712_4	k141_20471	2495	3964	-	1470	205	0.0686764
32712_5	k141_20471	4252	5088	+	837	105	0.0617782
32712_6	k141_20471	5072	6010	+	939	93	0.048774
32712_7	k141_20471	6007	7041	-	1035	121	0.0575726
32712_8	k141_20471	7326	7946	+	621	104	0.0824732
32712_9	k141_20471	8206	9189	+	984	156	0.078073
32712_10	k141_20471	9338	10012	+	675	76	0.0554474
32712_11	k141_20471	10118	11491	-	1374	162	0.058063
32712_12	k141_20471	11488	12186	-	699	64	0.0450894
32712_13	k141_20471	12336	12836	+	501	81	0.0796193
32712_14	k141_20471	12985	13887	+	903	120	0.0654432
32712_15	k141_20471	13833	13937	-	105	4	0.0187604
32712_16	k141_20471	14068	15030	+	963	183	0.0935828
32712_17	k141_20471	15349	16338	+	990	105	0.0522306
32712_18	k141_20471	16445	17200	+	756	84	0.0547178
32712_19	k141_20471	17255	18022	-	768	108	0.0692522
32712_20	k141_20471	18130	18729	-	600	69	0.0566329
32712_21	k141_20471	18830	19270	+	441	42	0.046901
32712_22	k141_20471	19482	19781	+	300	42	0.0689444
32712_23	k141_20471	19808	20236	+	429	44	0.0505087
32712_24	k141_20471	20241	20987	-	747	55	0.0362588
32712_25	k141_20471	21084	22094	-	1011	130	0.0633233
32712_26	k141_20471	22230	23738	-	1509	173	0.0564583
32712_27	k141_20471	23761	24606	-	846	118	0.0686883
32712_28	k141_20471	25037	25276	+	240	44	0.0902844
32712_29	k141_20471	25361	25846	-	486	50	0.0506646
32712_30	k141_20471	25939	26865	-	927	95	0.0504679
32712_31	k141_20471	26932	28263	-	1332	152	0.0561967
32712_32	k141_20471	28273	28803	-	531	73	0.0677017
32712_33	k141_20471	28896	29750	-	855	114	0.0656614
32712_34	k141_20471	29947	30972	-	1026	95	0.0455982
32713_1	k141_133274	385	723	-	339	1	0.00145269
32713_2	k141_133274	842	994	+	153	5	0.0160935
32713_3	k141_133274	1349	2113	-	765	12	0.00772487
32713_4	k141_133274	2386	3588	+	1203	39	0.015965
32713_5	k141_133274	3675	4547	+	873	12	0.00676921
32713_6	k141_133274	4560	5474	+	915	27	0.0145316
32713_7	k141_133274	5471	6241	+	771	19	0.0121359
32713_8	k141_133274	6247	6945	+	699	16	0.0112723
32713_9	k141_133274	6966	8714	+	1749	46	0.0129521
32713_10	k141_133274	8731	9444	+	714	11	0.00758692
32713_11	k141_133274	9467	10606	+	1140	20	0.00863965
32713_12	k141_133274	10603	11004	+	402	2	0.00245005
32714_1	k141_90552	1	786	-	786	25	0.0156635
32714_2	k141_90552	886	1404	-	519	25	0.0237216
32714_3	k141_90552	1661	3115	+	1455	42	0.0142153
32714_4	k141_90552	3258	4037	+	780	12	0.00757631
32714_5	k141_90552	4113	4670	+	558	15	0.0132382
32714_6	k141_90552	4867	5670	+	804	19	0.0116377
32714_7	k141_90552	5672	6592	+	921	33	0.0176452
32714_8	k141_90552	6617	7897	+	1281	27	0.0103797
32714_9	k141_90552	7942	8655	+	714	20	0.0137944
32714_10	k141_90552	8915	10021	+	1107	45	0.0200187
32714_11	k141_90552	10706	11773	+	1068	23	0.0106054
32714_12	k141_90552	11770	13527	+	1758	72	0.020169
32714_13	k141_90552	13527	14180	+	654	13	0.00978897
32714_14	k141_90552	14200	14496	-	297	15	0.0248717
32714_15	k141_90552	14763	16655	+	1893	47	0.012227
32714_16	k141_90552	16655	18007	+	1353	55	0.0200187
32714_17	k141_90552	18004	18351	+	348	4	0.00566046
32714_18	k141_90552	18373	18876	+	504	24	0.0234505
32714_19	k141_90552	18866	19168	+	303	6	0.00975169
32714_20	k141_90552	19183	21057	+	1875	71	0.0186478
32714_21	k141_90552	21212	22264	+	1053	33	0.0154332
32714_22	k141_90552	22464	22637	-	174	5	0.0141512
32714_23	k141_90552	22736	23251	-	516	27	0.0257683
32714_24	k141_90552	23514	24788	+	1275	34	0.0131323
32714_25	k141_90552	24871	25209	+	339	11	0.0159795
32714_26	k141_90552	25368	25784	+	417	23	0.0271621
32714_27	k141_90552	25976	27310	+	1335	50	0.0184442
32714_28	k141_90552	27560	28783	+	1224	54	0.0217262
32714_29	k141_90552	28885	30858	-	1974	53	0.0132221
32714_30	k141_90552	31058	32128	+	1071	37	0.0170131
32714_31	k141_90552	32125	32721	+	597	15	0.0123734
32714_32	k141_90552	33134	33391	+	258	12	0.0229051
32714_33	k141_90552	33395	33670	+	276	8	0.0142742
32714_34	k141_90552	33822	35972	+	2151	59	0.0135077
32714_35	k141_90552	36051	36590	+	540	10	0.00911963
32714_36	k141_90552	36668	37969	-	1302	41	0.0155076
32714_37	k141_90552	38321	39208	-	888	27	0.0149735
32714_38	k141_90552	39317	40063	-	747	42	0.0276885
32714_39	k141_90552	40272	40682	+	411	30	0.035946
32714_40	k141_90552	40806	41519	-	714	12	0.00827664
32714_41	k141_90552	41615	42316	-	702	20	0.0140302
32714_42	k141_90552	42313	43200	-	888	34	0.0188555
32714_43	k141_90552	43264	43635	-	372	11	0.014562
32714_44	k141_90552	44048	44413	+	366	26	0.0349835
32714_45	k141_90552	44733	45179	-	447	24	0.0264408
32714_46	k141_90552	45447	45968	+	522	16	0.0150946
32714_47	k141_90552	46038	46298	+	261	12	0.0226419
32714_48	k141_90552	46382	47371	+	990	23	0.011441
32714_49	k141_90552	47387	47794	+	408	7	0.00844907
32714_50	k141_90552	47778	48764	+	987	69	0.0344273
32714_51	k141_90552	49024	49797	+	774	22	0.0139976
32714_52	k141_90552	49819	52446	+	2628	84	0.0157407
32714_53	k141_90552	52463	53041	+	579	23	0.0195623
32714_54	k141_90552	53149	53922	+	774	32	0.0203601
32714_55	k141_90552	54004	55314	+	1311	36	0.0135229
32714_56	k141_90552	55304	56809	-	1506	42	0.013734
32714_57	k141_90552	56921	57877	-	957	27	0.0138939
32715_1	k141_259398	2	433	+	432	31	0.0353386
32715_2	k141_259398	605	841	-	237	9	0.018701
32715_3	k141_259398	944	1828	-	885	86	0.0478549
32716_1	k141_64036	1	1326	-	1326	6	0.00222833
32716_2	k141_64036	1492	2001	-	510	0	0
32716_3	k141_64036	2300	2929	+	630	0	0
32717_1	k141_20472	3	89	+	87	8	0.0452837
32717_2	k141_20472	452	1711	+	1260	43	0.0168062
32717_3	k141_20472	1993	2214	+	222	7	0.015528
32718_1	k141_48449	1	369	+	369	0	0
32718_2	k141_48449	413	1492	-	1080	0	0
32718_3	k141_48449	1511	2518	-	1008	0	0
32719_1	k141_48452	6	971	-	966	0	0
32719_2	k141_48452	968	1435	-	468	0	0
32720_1	k141_189224	2	436	+	435	8	0.00905674
32720_2	k141_189224	587	1612	+	1026	30	0.0143994
32720_3	k141_189224	1627	2322	+	696	17	0.0120285
32720_4	k141_189224	2369	2920	+	552	16	0.0142742
32720_5	k141_189224	2987	3694	+	708	13	0.00904235
32720_6	k141_189224	3698	4492	+	795	17	0.0105306
32721_1	k141_90557	1	714	-	714	22	0.0151738
32721_2	k141_90557	686	1234	-	549	18	0.0161462
32721_3	k141_90557	2431	2757	-	327	10	0.0150599
32722_1	k141_64041	3	548	-	546	0	0
32722_2	k141_64041	545	1036	-	492	1	0.00100094
32722_3	k141_64041	1059	1577	-	519	10	0.00948864
32723_1	k141_119137	2	460	-	459	4	0.00429159
32723_2	k141_119137	453	752	-	300	1	0.00164153
32723_3	k141_119137	886	1116	-	231	6	0.0127912
32723_4	k141_119137	1236	1391	-	156	0	0
32723_5	k141_119137	1384	1749	-	366	0	0
32723_6	k141_119137	2157	2729	-	573	8	0.00687554
32723_7	k141_119137	3533	4108	-	576	1	0.000854966
32724_1	k141_48453	2	304	+	303	122	0.198284
32724_2	k141_48453	644	1039	-	396	168	0.208923
32725_1	k141_20479	1	876	-	876	8	0.00449735
32725_2	k141_20479	1232	1762	-	531	5	0.0046371
32726_1	k141_245799	16	933	-	918	1	0.000536449
32726_2	k141_245799	1079	1837	-	759	0	0
32726_3	k141_245799	1988	2773	+	786	0	0
32726_4	k141_245799	2821	3270	-	450	0	0
32726_5	k141_245799	3267	4598	-	1332	0	0
32726_6	k141_245799	4591	6606	-	2016	1	0.000244276
32726_7	k141_245799	6615	6776	-	162	0	0
32727_1	k141_119138	2	763	+	762	5	0.00323137
32727_2	k141_119138	874	1833	-	960	3	0.00153894
32727_3	k141_119138	1926	2054	+	129	0	0
32728_1	k141_259412	2	958	+	957	0	0
32728_2	k141_259412	961	1854	+	894	0	0
32728_3	k141_259412	1858	2670	+	813	3	0.0018172
32729_1	k141_90559	1	351	+	351	0	0
32729_2	k141_90559	379	1320	+	942	3	0.00156834
32729_3	k141_90559	1323	1868	+	546	2	0.00180388
32729_4	k141_90559	1876	2745	+	870	2	0.00113209
32729_5	k141_90559	2829	2957	+	129	0	0
32730_1	k141_245804	2	904	+	903	1	0.00054536
32730_2	k141_245804	1088	1750	+	663	0	0
32731_1	k141_259413	31	159	-	129	0	0
32731_2	k141_259413	176	469	-	294	0	0
