# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_13/G7_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_13/G7_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_13/G7_2.bam	RPKG
32855_33	k141_90573	38820	40016	-	1197	13	0.00864935
32855_34	k141_90573	40111	40455	-	345	1	0.00230842
32855_35	k141_90573	40521	43292	-	2772	42	0.0120668
32855_36	k141_90573	43541	44146	+	606	16	0.0210272
32855_37	k141_90573	44771	44932	-	162	0	0
32856_1	k141_259460	1	219	+	219	5	0.0181828
32856_2	k141_259460	381	1346	+	966	66	0.0544128
32856_3	k141_259460	1432	1659	+	228	8	0.0279441
32856_4	k141_259460	1680	2054	+	375	83	0.176271
32857_1	k141_34686	3	1325	-	1323	13	0.0078256
32858_1	k141_119188	1	1074	-	1074	0	0
32859_1	k141_20526	3	383	-	381	3	0.00627091
32859_2	k141_20526	361	807	-	447	0	0
32859_3	k141_20526	818	1150	-	333	5	0.011958
32859_4	k141_20526	1147	1284	-	138	0	0
32859_5	k141_20526	1359	1835	-	477	1	0.00166961
32859_6	k141_20526	1837	2124	-	288	6	0.0165918
32859_7	k141_20526	2368	2790	+	423	2	0.00376551
32859_8	k141_20526	2928	3347	+	420	7	0.0132734
32859_9	k141_20526	3508	3666	-	159	0	0
32859_10	k141_20526	3659	3886	-	228	0	0
32859_11	k141_20526	3995	4249	-	255	0	0
32860_1	k141_48485	2	178	-	177	0	0
32860_2	k141_48485	215	1144	-	930	8	0.0068508
32860_3	k141_48485	1146	1775	-	630	5	0.00632068
32861_1	k141_175661	3	905	+	903	41	0.0361602
32861_2	k141_175661	902	3586	+	2685	136	0.0403394
32861_3	k141_175661	3586	4380	+	795	34	0.0340601
32862_1	k141_245843	2	2554	+	2553	4	0.0012478
32862_2	k141_245843	2659	4278	+	1620	0	0
32862_3	k141_245843	4723	5799	+	1077	4	0.00295787
32862_4	k141_245843	5804	7933	+	2130	3	0.0011217
32863_1	k141_146976	1	249	-	249	2	0.00639683
32863_2	k141_146976	373	987	-	615	0	0
32863_3	k141_146976	962	1264	-	303	0	0
32864_1	k141_119193	1	819	+	819	3	0.00291724
32864_2	k141_119193	829	1032	-	204	0	0
32865_1	k141_245844	35	844	-	810	2010	1.97627
32865_2	k141_245844	880	1236	-	357	935	2.08582
32866_1	k141_175664	1	1068	-	1068	14	0.0104398
32867_1	k141_34693	3	68	-	66	0	0
32867_2	k141_34693	81	1490	-	1410	10	0.00564827
32868_1	k141_146978	84	368	-	285	0	0
32868_2	k141_146978	650	1258	-	609	1	0.00130773
32868_3	k141_146978	1266	2111	-	846	0	0
32869_1	k141_245845	3	659	+	657	8	0.00969748
32869_2	k141_245845	725	1669	+	945	1	0.000842757
32869_3	k141_245845	1721	1921	-	201	0	0
32870_1	k141_48492	769	1425	+	657	0	0
32871_1	k141_259461	310	726	+	417	3	0.00572954
32871_2	k141_259461	947	1264	+	318	0	0
32871_3	k141_259461	1284	1580	+	297	0	0
32871_4	k141_259461	1577	1888	+	312	0	0
32871_5	k141_259461	1946	3247	-	1302	0	0
32871_6	k141_259461	3269	4492	-	1224	0	0
32872_1	k141_175666	2	1432	+	1431	96	0.0534276
32872_2	k141_175666	1463	1759	+	297	13	0.0348595
32873_1	k141_90578	3	101	-	99	37	0.297647
32873_2	k141_90578	553	1554	+	1002	198	0.157374
32873_3	k141_90578	1597	2460	+	864	219	0.201867
32873_4	k141_90578	2492	3196	+	705	173	0.19543
32873_5	k141_90578	3210	3923	+	714	125	0.139427
32873_6	k141_90578	3926	4735	+	810	167	0.164197
32873_7	k141_90578	5099	5197	+	99	35	0.281558
32874_1	k141_20528	2	1576	-	1575	8	0.00404523
32874_2	k141_20528	1530	2039	-	510	2	0.00312316
32874_3	k141_20528	2378	3046	-	669	0	0
32874_4	k141_20528	3090	4475	-	1386	7	0.00402225
32874_5	k141_20528	4562	5164	-	603	2	0.00264148
32874_6	k141_20528	5308	5541	-	234	0	0
32875_1	k141_245846	3	368	+	366	4	0.00870389
32875_2	k141_245846	777	1298	-	522	4	0.00610272
32875_3	k141_245846	1396	1860	+	465	1	0.0017127
32876_1	k141_259465	3	1205	-	1203	2	0.00132403
32877_1	k141_133306	3	131	+	129	2	0.0123474
32877_2	k141_133306	91	492	-	402	20	0.0396222
32877_3	k141_133306	1336	2409	-	1074	24	0.0177968
32877_4	k141_133306	2406	3248	-	843	10	0.00944728
32877_5	k141_133306	3248	4054	-	807	10	0.00986872
32877_6	k141_133306	4066	5163	-	1098	29	0.0210344
32877_7	k141_133306	5403	7391	+	1989	73	0.0292296
32877_8	k141_133306	7412	8380	+	969	15	0.0123283
32877_9	k141_133306	8540	10615	+	2076	68	0.0260865
32877_10	k141_133306	10722	10922	+	201	4	0.0158489
32877_11	k141_133306	10968	11552	-	585	18	0.0245048
32877_12	k141_133306	11590	12447	-	858	29	0.0269181
32877_13	k141_133306	12636	12770	-	135	8	0.0471944
32878_1	k141_245848	3	74	-	72	0	0
32878_2	k141_245848	108	1199	-	1092	1	0.000729309
32878_3	k141_245848	1196	1435	-	240	4	0.0132734
32879_1	k141_20533	89	508	+	420	6	0.0113772
32879_2	k141_20533	557	1558	+	1002	77	0.0612008
32880_1	k141_133309	1	99	+	99	0	0
32880_2	k141_133309	101	880	+	780	1	0.00102103
32880_3	k141_133309	1170	1553	-	384	0	0
32881_1	k141_7533	193	912	+	720	0	0
32881_2	k141_7533	938	1495	+	558	0	0
32881_3	k141_7533	1495	2247	+	753	0	0
32881_4	k141_7533	2280	3131	+	852	0	0
32881_5	k141_7533	3151	4311	+	1161	3	0.0020579
32881_6	k141_7533	4308	5399	+	1092	0	0
32881_7	k141_7533	5409	6446	+	1038	0	0
32881_8	k141_7533	6482	10468	+	3987	3	0.000599252
32881_9	k141_7533	10665	11060	-	396	0	0
32881_10	k141_7533	11105	12247	-	1143	2	0.00139354
32881_11	k141_7533	12310	13176	-	867	1	0.000918576
32881_12	k141_7533	13173	14030	-	858	0	0
32881_13	k141_7533	14020	15162	-	1143	0	0
32881_14	k141_7533	15352	16320	-	969	0	0
32881_15	k141_7533	16413	16679	+	267	0	0
32882_1	k141_259466	1	1077	-	1077	28	0.0207051
32882_2	k141_259466	1247	1912	+	666	15	0.0179371
32882_3	k141_259466	2087	2986	-	900	25	0.0221224
32883_1	k141_133310	1	1410	+	1410	0	0
32884_1	k141_245851	3	425	-	423	5	0.00941378
32884_2	k141_245851	593	823	-	231	2	0.00689529
32884_3	k141_245851	845	1387	-	543	5	0.00733338
32884_4	k141_245851	1402	2250	-	849	12	0.0112566
32884_5	k141_245851	2328	2480	-	153	0	0
32885_1	k141_175671	2	295	+	294	1	0.00270886
32885_2	k141_175671	409	741	-	333	1	0.00239161
32885_3	k141_175671	885	1358	+	474	9	0.0151216
32885_4	k141_175671	1481	1684	+	204	1	0.00390395
32885_5	k141_175671	1681	2100	+	420	15	0.0284431
32885_6	k141_175671	2112	2822	+	711	9	0.0100811
32885_7	k141_175671	2815	3579	+	765	15	0.0156158
32886_1	k141_7536	1	744	+	744	0	0
32886_2	k141_7536	764	1342	+	579	0	0
32887_1	k141_20541	157	540	-	384	4	0.00829589
32887_2	k141_20541	537	1220	-	684	9	0.010479
32888_1	k141_133311	3	812	-	810	0	0
32888_2	k141_133311	814	1128	-	315	1	0.00252827
32889_1	k141_231232	3	842	-	840	6	0.00568861
32889_2	k141_231232	1038	1580	+	543	5	0.00733338
32890_1	k141_64082	2	118	-	117	2	0.0136138
32890_2	k141_64082	204	548	-	345	1	0.00230842
32890_3	k141_64082	611	2674	-	2064	29	0.0111898
32890_4	k141_64082	2691	3356	-	666	16	0.0191329
32890_5	k141_64082	3389	3928	-	540	6	0.00884895
32890_6	k141_64082	3963	8666	-	4704	43	0.00728007
32890_7	k141_64082	9025	9879	-	855	21	0.0195608
32890_8	k141_64082	10036	10299	-	264	0	0
32890_9	k141_64082	10395	11204	-	810	23	0.022614
32890_10	k141_64082	11485	11724	-	240	8	0.0265469
32890_11	k141_64082	11746	12858	-	1113	28	0.0200354
32890_12	k141_64082	13224	13868	-	645	13	0.0160516
32890_13	k141_64082	13865	14728	-	864	21	0.0193571
32890_14	k141_64082	14721	15608	-	888	24	0.0215245
32890_15	k141_64082	15632	16963	-	1332	16	0.00956643
32890_16	k141_64082	16956	17378	-	423	6	0.0112965
32890_17	k141_64082	17682	18410	+	729	10	0.0109246
32890_18	k141_64082	18528	18659	+	132	1	0.00603338
32890_19	k141_64082	18637	18999	+	363	0	0
32890_20	k141_64082	18996	19397	+	402	0	0
32890_21	k141_64082	19425	19895	+	471	9	0.0152179
32890_22	k141_64082	20976	22133	+	1158	31	0.02132
32890_23	k141_64082	22246	22506	+	261	2	0.00610272
32890_24	k141_64082	22620	23195	+	576	9	0.0124438
32891_1	k141_259470	194	1183	+	990	74	0.0595293
32892_1	k141_20543	1	1065	+	1065	3	0.0022434
32893_1	k141_146985	64	852	+	789	4	0.00403754
32893_2	k141_146985	1219	2757	+	1539	5	0.00258741
32893_3	k141_146985	2810	3910	+	1101	0	0
32893_4	k141_146985	4050	4613	+	564	1	0.00141207
32893_5	k141_146985	4876	5187	+	312	0	0
32893_6	k141_146985	5189	5521	+	333	1	0.00239161
32893_7	k141_146985	5571	5855	+	285	1	0.00279441
32893_8	k141_146985	5977	6597	+	621	5	0.00641228
32894_1	k141_175676	169	843	+	675	12	0.0141583
32895_1	k141_90588	1	714	-	714	0	0
32895_2	k141_90588	686	1195	-	510	2	0.00312316
32895_3	k141_90588	1678	2031	+	354	0	0
32895_4	k141_90588	2154	2480	-	327	0	0
32895_5	k141_90588	2791	3117	-	327	2	0.00487098
32896_1	k141_7539	2	931	+	930	0	0
32896_2	k141_7539	945	1445	+	501	4	0.00635853
32896_3	k141_7539	1351	1572	-	222	0	0
32897_1	k141_133316	1	108	+	108	0	0
32897_2	k141_133316	138	449	+	312	4	0.0102103
32897_3	k141_133316	723	983	+	261	0	0
32897_4	k141_133316	980	1648	+	669	0	0
32898_1	k141_245854	3	1064	+	1062	8	0.00599929
32898_2	k141_245854	1061	2200	+	1140	14	0.00978042
32898_3	k141_245854	2239	3504	+	1266	14	0.00880701
32898_4	k141_245854	3506	3637	-	132	0	0
32899_1	k141_146988	3	776	+	774	0	0
32899_2	k141_146988	770	1285	+	516	0	0
32900_1	k141_175679	1	633	+	633	0	0
32900_2	k141_175679	888	1145	+	258	0	0
32901_1	k141_119198	1	615	-	615	0	0
32901_2	k141_119198	623	892	-	270	0	0
32901_3	k141_119198	902	1639	-	738	0	0
32901_4	k141_119198	1639	2004	-	366	0	0
32901_5	k141_119198	2007	2420	-	414	0	0
32901_6	k141_119198	2417	3889	-	1473	6	0.00324401
32901_7	k141_119198	3994	5121	-	1128	2	0.00141207
32901_8	k141_119198	5118	5561	-	444	5	0.00896853
32901_9	k141_119198	5580	6953	-	1374	1	0.000579626
32901_10	k141_119198	6953	7639	-	687	2	0.0023185
32901_11	k141_119198	7632	8627	-	996	3	0.00239881
32901_12	k141_119198	8620	10278	-	1659	3	0.00144015
32901_13	k141_119198	10493	10807	+	315	0	0
32901_14	k141_119198	10874	11083	-	210	0	0
32902_1	k141_231234	2	2842	+	2841	0	0
32902_2	k141_231234	2871	3194	+	324	0	0
32902_3	k141_231234	3207	3527	+	321	0	0
32903_1	k141_259472	56	481	+	426	2	0.00373899
32903_2	k141_259472	478	1299	+	822	7	0.00678204
32903_3	k141_259472	1392	1952	-	561	2	0.00283924
32903_4	k141_259472	1959	2528	-	570	0	0
32904_1	k141_7543	2	799	-	798	2	0.001996
32904_2	k141_7543	810	1082	-	273	0	0
32905_1	k141_7544	47	388	-	342	0	0
32906_1	k141_64091	135	617	+	483	0	0
32906_2	k141_64091	651	1868	+	1218	0	0
32906_3	k141_64091	2110	2763	+	654	0	0
32907_1	k141_259475	3	392	-	390	0	0
32907_2	k141_259475	385	1017	-	633	4	0.00503258
32907_3	k141_259475	1004	1270	-	267	0	0
32908_1	k141_133325	1	126	+	126	10	0.0632068
32908_2	k141_133325	370	840	+	471	8	0.0135271
32908_3	k141_133325	1038	1106	+	69	6	0.0692527
32909_1	k141_231238	151	1320	-	1170	0	0
32910_1	k141_90591	1	345	-	345	0	0
32910_2	k141_90591	837	1022	+	186	6	0.0256905
32910_3	k141_90591	1180	1671	+	492	21	0.0339929
32910_4	k141_90591	1785	2090	+	306	15	0.0390395
32910_5	k141_90591	2103	2666	+	564	76	0.107317
32910_6	k141_90591	2710	3795	-	1086	2	0.00146668
32910_7	k141_90591	4104	4442	+	339	4	0.00939712
32911_1	k141_7547	2	175	+	174	13	0.0595016
32911_2	k141_7547	237	566	+	330	21	0.0506804
32911_3	k141_7547	649	813	+	165	3	0.0144801
32911_4	k141_7547	1075	1233	-	159	0	0
32912_1	k141_119204	88	813	+	726	5	0.00548489
32912_2	k141_119204	818	1105	+	288	0	0
32913_1	k141_175682	568	984	-	417	0	0
32913_2	k141_175682	981	2099	-	1119	0	0
32913_3	k141_175682	2092	3201	-	1110	4	0.00286993
32914_1	k141_90592	569	1402	+	834	16	0.0152788
32915_1	k141_133329	29	859	+	831	433	0.414974
32915_2	k141_133329	843	1508	+	666	188	0.224811
32916_1	k141_273443	2	394	-	393	3	0.00607943
32916_2	k141_273443	495	941	+	447	4	0.00712667
32916_3	k141_273443	1014	1634	-	621	6	0.00769474
32916_4	k141_273443	1642	3954	-	2313	47	0.0161829
32916_5	k141_273443	4015	5178	+	1164	31	0.0212101
32916_6	k141_273443	5165	7192	+	2028	31	0.0121739
32916_7	k141_273443	7189	7467	+	279	0	0
32916_8	k141_273443	7469	7852	+	384	10	0.0207397
32916_9	k141_273443	8003	8926	+	924	24	0.0206859
32916_10	k141_273443	9085	10359	+	1275	14	0.00874485
32916_11	k141_273443	10361	10801	+	441	8	0.0144473
32916_12	k141_273443	10973	11485	-	513	9	0.013972
32916_13	k141_273443	11675	12430	-	756	10	0.0105345
32916_14	k141_273443	12618	13373	-	756	8	0.00842757
32916_15	k141_273443	13675	14397	+	723	6	0.00660917
32916_16	k141_273443	14552	15856	+	1305	15	0.00915409
32916_17	k141_273443	15933	16325	-	393	8	0.0162118
32916_18	k141_273443	16355	16825	-	471	9	0.0152179
32916_19	k141_273443	16901	17311	-	411	8	0.0155018
32916_20	k141_273443	17308	18168	-	861	11	0.0101748
32916_21	k141_273443	18393	19718	+	1326	21	0.0126128
32916_22	k141_273443	19873	21201	-	1329	36	0.0215731
32916_23	k141_273443	21198	21752	-	555	14	0.0200895
32916_24	k141_273443	21818	22900	-	1083	19	0.013972
32916_25	k141_273443	23172	25100	+	1929	36	0.0148629
32916_26	k141_273443	25226	26341	-	1116	17	0.0121316
32916_27	k141_273443	26602	26844	+	243	1	0.00327739
32916_28	k141_273443	26935	27930	-	996	16	0.0127937
32916_29	k141_273443	27923	29035	-	1113	12	0.00858658
32916_30	k141_273443	29028	30620	-	1593	16	0.00799905
32916_31	k141_273443	30673	31887	-	1215	24	0.0157315
32916_32	k141_273443	32254	32826	-	573	4	0.00555955
32916_33	k141_273443	33033	33269	+	237	1	0.00336036
32916_34	k141_273443	33284	34582	+	1299	10	0.00613091
32916_35	k141_273443	34586	35509	+	924	7	0.00603338
32916_36	k141_273443	35708	37177	+	1470	25	0.0135443
32916_37	k141_273443	37313	38350	+	1038	27	0.0207158
32916_38	k141_273443	38727	40742	+	2016	43	0.0169868
32916_39	k141_273443	40790	43117	+	2328	28	0.00957876
32916_40	k141_273443	43114	43557	+	444	8	0.0143497
32916_41	k141_273443	43571	44188	+	618	12	0.0154642
32916_42	k141_273443	44305	44928	+	624	12	0.0153155
32916_43	k141_273443	45105	46244	+	1140	35	0.024451
32916_44	k141_273443	46255	47565	+	1311	15	0.00911219
32916_45	k141_273443	47582	48589	+	1008	13	0.0102711
32916_46	k141_273443	48925	50172	-	1248	29	0.0185062
32916_47	k141_273443	50242	52365	-	2124	51	0.0191227
32916_48	k141_273443	52571	52837	-	267	3	0.00894838
32916_49	k141_273443	52975	54801	-	1827	26	0.0113336
32916_50	k141_273443	54970	55563	+	594	9	0.0120668
32916_51	k141_273443	55576	55845	+	270	1	0.00294965
32916_52	k141_273443	55858	57216	+	1359	20	0.0117205
32916_53	k141_273443	57246	57437	+	192	0	0
32916_54	k141_273443	57772	58671	+	900	17	0.0150432
32916_55	k141_273443	58930	59109	-	180	0	0
32916_56	k141_273443	59106	60023	-	918	23	0.0199535
32916_57	k141_273443	60169	62601	-	2433	42	0.0137481
32916_58	k141_273443	62850	63683	+	834	18	0.0171886
32916_59	k141_273443	63696	64181	+	486	8	0.0131096
32916_60	k141_273443	64229	64933	-	705	14	0.0158151
32916_61	k141_273443	64935	67541	-	2607	44	0.0134414
32916_62	k141_273443	67543	68955	-	1413	26	0.0146543
32916_63	k141_273443	69109	71040	+	1932	29	0.0119543
32916_64	k141_273443	71086	71928	-	843	6	0.00566837
32916_65	k141_273443	72034	72978	+	945	5	0.00421379
32916_66	k141_273443	73106	73333	+	228	4	0.013972
32916_67	k141_273443	73403	74569	+	1167	21	0.0143312
32916_68	k141_273443	74586	75290	+	705	14	0.0158151
32916_69	k141_273443	75367	75927	+	561	8	0.0113569
32916_70	k141_273443	75998	76711	+	714	16	0.0178466
32916_71	k141_273443	76806	79613	+	2808	74	0.0209879
32916_72	k141_273443	79656	80603	+	948	14	0.0117613
32916_73	k141_273443	80603	81520	+	918	19	0.0164833
32916_74	k141_273443	81539	82015	+	477	8	0.0133569
32916_75	k141_273443	82316	83374	-	1059	26	0.0195529
32916_76	k141_273443	83377	83919	-	543	11	0.0161334
32916_77	k141_273443	83922	84656	-	735	13	0.0140861
32916_78	k141_273443	84658	85725	-	1068	33	0.024608
32916_79	k141_273443	85725	85937	-	213	4	0.014956
32916_80	k141_273443	85934	86860	-	927	24	0.0206189
32916_81	k141_273443	86866	87861	-	996	41	0.0327838
32916_82	k141_273443	88131	88865	-	735	16	0.0173367
32916_83	k141_273443	89228	90694	+	1467	27	0.0146578
32916_84	k141_273443	90735	91700	+	966	9	0.00741993
32916_85	k141_273443	91745	93205	+	1461	28	0.0152631
32916_86	k141_273443	93723	94499	-	777	5	0.00512488
32916_87	k141_273443	94536	96482	-	1947	27	0.0110441
32916_88	k141_273443	96851	98392	+	1542	34	0.0175602
32916_89	k141_273443	98708	99967	+	1260	17	0.0107452
32916_90	k141_273443	99983	101305	+	1323	9	0.00541773
32916_91	k141_273443	101348	102238	+	891	10	0.00893833
32916_92	k141_273443	102327	103010	-	684	5	0.00582168
32916_93	k141_273443	103007	103492	-	486	31	0.0507995
32916_94	k141_273443	103705	105177	-	1473	29	0.0156794
32917_1	k141_104762	1	342	+	342	1	0.00232867
32917_2	k141_104762	373	852	+	480	1	0.00165918
32917_3	k141_104762	968	1123	+	156	3	0.0153155
32917_4	k141_104762	1839	2636	-	798	8	0.00798402
32917_5	k141_104762	2899	4113	+	1215	8	0.00524382
32917_6	k141_104762	4128	4577	+	450	2	0.00353958
32917_7	k141_104762	4629	6008	+	1380	15	0.00865658
32917_8	k141_104762	6033	7031	+	999	17	0.0135524
32917_9	k141_104762	7007	7189	+	183	1	0.00435194
32917_10	k141_104762	7590	8387	+	798	8	0.00798402
32917_11	k141_104762	8446	9114	+	669	4	0.00476177
32917_12	k141_104762	9126	9881	+	756	5	0.00526723
32917_13	k141_104762	9886	10923	+	1038	8	0.006138
32917_14	k141_104762	10920	11393	+	474	1	0.00168018
32917_15	k141_104762	11446	12414	-	969	3	0.00246565
32917_16	k141_104762	12645	13640	+	996	9	0.00719644
32917_17	k141_104762	13659	14642	+	984	4	0.00323742
32917_18	k141_104762	14666	16012	+	1347	6	0.00354746
32917_19	k141_104762	16027	17748	+	1722	12	0.00554986
32917_20	k141_104762	17930	18973	+	1044	10	0.00762841
32917_21	k141_104762	19269	20198	-	930	1	0.00085635
32917_22	k141_104762	20509	21393	+	885	1	0.000899893
32917_23	k141_104762	21395	21883	+	489	1	0.00162864
32918_1	k141_146993	169	1461	-	1293	11	0.0067753
32918_2	k141_146993	1548	2210	-	663	7	0.00840851
32918_3	k141_146993	2219	2494	-	276	1	0.00288553
32918_4	k141_146993	2491	2820	-	330	0	0
32918_5	k141_146993	2886	3632	-	747	1	0.00106614
32918_6	k141_146993	3637	4488	-	852	4	0.00373899
32918_7	k141_146993	4485	5084	-	600	4	0.00530937
32919_1	k141_64098	3	1055	-	1053	0	0
32919_2	k141_64098	1052	1474	-	423	5	0.00941378
32920_1	k141_231239	1	3153	-	3153	19	0.00479915
32921_1	k141_175683	2	766	-	765	11	0.0114516
32921_2	k141_175683	759	1694	-	936	3	0.00255258
32921_3	k141_175683	1703	2317	-	615	0	0
32921_4	k141_175683	2327	2905	-	579	0	0
32922_1	k141_119209	2	436	+	435	0	0
32922_2	k141_119209	446	715	+	270	0	0
32922_3	k141_119209	724	1338	+	615	0	0
32923_1	k141_20551	1	201	+	201	0	0
32923_2	k141_20551	391	3282	+	2892	118	0.0324951
32923_3	k141_20551	3279	4925	+	1647	99	0.0478714
32923_4	k141_20551	4951	6159	+	1209	70	0.0461112
32923_5	k141_20551	6866	6982	+	117	7	0.0476482
32924_1	k141_34695	1	231	+	231	13	0.0448194
32924_2	k141_34695	407	1423	+	1017	40	0.0313237
32924_3	k141_34695	1420	1941	+	522	17	0.0259366
32924_4	k141_34695	1993	2469	+	477	15	0.0250442
32924_5	k141_34695	2633	3154	+	522	22	0.033565
32924_6	k141_34695	3243	3845	+	603	31	0.0409429
32924_7	k141_34695	3947	4111	+	165	0	0
32924_8	k141_34695	4232	5638	+	1407	0	0
32924_9	k141_34695	5619	6323	+	705	1	0.00112965
32924_10	k141_34695	6819	7088	+	270	1	0.00294965
32924_11	k141_34695	7104	8375	+	1272	42	0.0262964
32924_12	k141_34695	8393	10531	+	2139	73	0.0271798
32924_13	k141_34695	10495	15999	+	5505	295	0.0426775
32924_14	k141_34695	16137	17051	+	915	32	0.0278524
32924_15	k141_34695	17023	17253	+	231	16	0.0551623
32924_16	k141_34695	17369	17635	-	267	22	0.0656214
32924_17	k141_34695	17622	18005	-	384	40	0.0829589
32924_18	k141_34695	18473	18712	-	240	23	0.0763222
32925_1	k141_259483	1	744	-	744	12	0.0128453
32925_2	k141_259483	865	1770	-	906	15	0.0131855
32925_3	k141_259483	1783	2205	-	423	5	0.00941378
32925_4	k141_259483	2380	3126	-	747	5	0.00533069
32925_5	k141_259483	3165	3707	-	543	7	0.0102667
32926_1	k141_76902	1	507	-	507	1	0.00157082
32926_2	k141_76902	530	1723	-	1194	3	0.00200102
32926_3	k141_76902	1720	2955	-	1236	12	0.00773209
32926_4	k141_76902	2974	4098	-	1125	6	0.0042475
32926_5	k141_76902	4141	5568	-	1428	41	0.022866
32926_6	k141_76902	5829	7295	+	1467	77	0.0418018
32926_7	k141_76902	7438	8367	-	930	61	0.0522374
32926_8	k141_76902	8554	9906	+	1353	63	0.0370832
32926_9	k141_76902	10074	11513	-	1440	41	0.0226754
32926_10	k141_76902	11625	12425	-	801	33	0.0328107
32926_11	k141_76902	12422	13096	-	675	6	0.00707916
32926_12	k141_76902	13093	13896	-	804	33	0.0326883
32926_13	k141_76902	13889	14161	-	273	8	0.0233379
32926_14	k141_76902	14100	14774	-	675	11	0.0129785
32926_15	k141_76902	14860	15357	-	498	22	0.0351826
32926_16	k141_76902	15398	15766	-	369	4	0.00863312
32926_17	k141_76902	15769	16536	-	768	14	0.0145178
32926_18	k141_76902	16631	18196	-	1566	66	0.033565
32926_19	k141_76902	18228	18695	-	468	13	0.0221224
32926_20	k141_76902	18777	19376	-	600	24	0.0318562
32926_21	k141_76902	19403	20062	-	660	22	0.0265469
32926_22	k141_76902	20044	21129	-	1086	29	0.0212668
32926_23	k141_76902	21543	22118	-	576	6	0.00829589
32927_1	k141_64103	295	582	+	288	5	0.0138265
32927_2	k141_64103	628	1455	+	828	7	0.0067329
32928_1	k141_245863	1	420	+	420	1	0.0018962
32928_2	k141_245863	420	590	+	171	2	0.00931469
32928_3	k141_245863	583	1218	+	636	0	0
32928_4	k141_245863	1215	1355	+	141	0	0
32928_5	k141_245863	1352	1852	+	501	2	0.00317926
32928_6	k141_245863	2512	2664	-	153	5	0.0260263
32928_7	k141_245863	2824	3072	+	249	3	0.00959525
32928_8	k141_245863	3075	3605	+	531	13	0.0194977
32928_9	k141_245863	3602	4066	+	465	10	0.017127
32928_10	k141_245863	4172	4501	-	330	4	0.0096534
32928_11	k141_245863	4573	4782	+	210	0	0
32928_12	k141_245863	4872	5474	+	603	7	0.00924517
32928_13	k141_245863	5474	6946	+	1473	15	0.00811004
32928_14	k141_245863	6959	7558	+	600	8	0.0106187
32929_1	k141_7561	1	240	-	240	0	0
32929_2	k141_7561	393	914	+	522	7	0.0106798
32929_3	k141_7561	933	1766	+	834	4	0.00381969
32929_4	k141_7561	1832	2068	-	237	2	0.00672072
32930_1	k141_147001	3	1016	-	1014	11	0.00863951
32931_1	k141_133331	3	644	-	642	51	0.0632659
32931_2	k141_133331	726	2087	-	1362	39	0.0228046
32931_3	k141_133331	2194	2424	-	231	3	0.0103429
32931_4	k141_133331	2550	4094	-	1545	56	0.0288665
32931_5	k141_133331	4127	4237	-	111	3	0.0215245
32932_1	k141_273450	3	503	-	501	0	0
32932_2	k141_273450	521	931	-	411	0	0
32932_3	k141_273450	953	1321	-	369	0	0
32932_4	k141_273450	1423	1536	-	114	0	0
32933_1	k141_259488	2	619	-	618	11	0.0141755
32934_1	k141_34697	2	463	-	462	155	0.267192
32934_2	k141_34697	1593	2189	-	597	495	0.660336
32935_1	k141_64105	3	167	-	165	4	0.0193068
32935_2	k141_64105	641	1033	-	393	8	0.0162118
32936_1	k141_76906	1	114	-	114	14	0.0978042
32936_2	k141_76906	238	909	-	672	149	0.176584
32936_3	k141_76906	906	1091	-	186	9	0.0385358
32937_1	k141_147002	1	576	+	576	1	0.00138265
32937_2	k141_147002	593	1183	+	591	10	0.0134756
32938_1	k141_245865	2	226	+	225	0	0
32938_2	k141_245865	278	958	+	681	1	0.00116946
32938_3	k141_245865	983	1468	+	486	0	0
32939_1	k141_34699	124	1047	+	924	17	0.0146525
32940_1	k141_175684	1	609	+	609	18	0.0235391
32940_2	k141_175684	978	2105	+	1128	35	0.0247112
32940_3	k141_175684	2102	2704	+	603	24	0.0316977
32940_4	k141_175684	2810	4369	-	1560	43	0.0219522
32940_5	k141_175684	4398	5078	-	681	19	0.0222198
32941_1	k141_147003	1	198	-	198	0	0
32941_2	k141_147003	473	1012	+	540	5	0.00737413
32941_3	k141_147003	1039	1308	+	270	0	0
32942_1	k141_76908	3	71	+	69	0	0
32942_2	k141_76908	68	265	-	198	1	0.00402225
32942_3	k141_76908	370	1371	-	1002	26	0.0206652
32943_1	k141_216184	1	126	+	126	0	0
32943_2	k141_216184	351	917	+	567	3	0.00421379
32943_3	k141_216184	1067	2008	+	942	0	0
32943_4	k141_216184	2135	5548	+	3414	5	0.00116638
32943_5	k141_216184	5559	6953	+	1395	0	0
32943_6	k141_216184	6968	8653	+	1686	5	0.00236182
32943_7	k141_216184	8724	9689	+	966	9	0.00741993
32943_8	k141_216184	9756	10655	+	900	3	0.00265469
32943_9	k141_216184	10763	11860	-	1098	5	0.00362662
32943_10	k141_216184	11874	13442	-	1569	4	0.00203035
32943_11	k141_216184	13528	14748	-	1221	6	0.00391354
32943_12	k141_216184	14854	15387	+	534	2	0.00298279
