# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Stool_2_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Stool_2/C7_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Stool_2/C7_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Stool_2/C7_1.bam	RPKG
22336_6	k141_189803	4898	5161	-	264	4	0.0215859
22336_7	k141_189803	5158	5547	-	390	11	0.0401831
22336_8	k141_189803	5947	6663	-	717	1	0.00198699
22336_9	k141_189803	6906	7142	-	237	3	0.0180338
22336_10	k141_189803	7183	7437	-	255	1	0.00558695
22336_11	k141_189803	7430	7606	-	177	1	0.008049
22336_12	k141_189803	7596	7895	-	300	0	0
22336_13	k141_189803	7892	8104	-	213	3	0.0200658
22336_14	k141_189803	8107	8283	-	177	5	0.040245
22336_15	k141_189803	8288	8461	-	174	1	0.00818777
22336_16	k141_189803	8462	8776	-	315	0	0
22336_17	k141_189803	8777	10255	-	1479	17	0.0163755
22336_18	k141_189803	10262	10726	-	465	8	0.0245105
22336_19	k141_189803	10726	10893	-	168	0	0
22336_20	k141_189803	11078	11671	-	594	3	0.00719532
22336_21	k141_189803	11791	11991	-	201	1	0.00708792
22336_22	k141_189803	11988	12776	-	789	17	0.0306964
22336_23	k141_189803	12893	13189	-	297	2	0.00959375
22336_24	k141_189803	13190	13441	-	252	0	0
22336_25	k141_189803	13434	13850	-	417	1	0.00341648
22336_26	k141_189803	13837	14574	-	738	8	0.0154436
22336_27	k141_189803	14588	14980	-	393	5	0.0181256
22336_28	k141_189803	14984	15544	-	561	7	0.0177767
22336_29	k141_189803	15541	15882	-	342	2	0.00833142
22336_30	k141_189803	15879	16109	-	231	0	0
22336_31	k141_189803	16165	16674	-	510	7	0.0195543
22336_32	k141_189803	16688	16933	-	246	0	0
22336_33	k141_189803	16947	17387	-	441	3	0.00969165
22336_34	k141_189803	17402	18433	-	1032	5	0.00690248
22336_35	k141_189803	18433	20340	-	1908	27	0.0201605
22337_1	k141_199290	3	1877	+	1875	17	0.012917
22337_2	k141_199290	2143	2442	+	300	0	0
22338_1	k141_179431	22	1065	+	1044	3	0.00409389
22339_1	k141_108998	2	1396	+	1395	4	0.00408508
22339_2	k141_108998	1410	3092	+	1683	22	0.0186232
22339_3	k141_108998	3111	4781	+	1671	19	0.0161991
22340_1	k141_117053	2	568	+	567	29	0.0728668
22340_2	k141_117053	631	759	-	129	2	0.0220879
22340_3	k141_117053	869	1777	+	909	45	0.0705283
22340_4	k141_117053	1831	2106	-	276	10	0.0516186
22340_5	k141_117053	2072	2308	-	237	4	0.0240451
22340_6	k141_117053	2403	2879	-	477	28	0.0836286
22340_7	k141_117053	3006	3932	+	927	27	0.0414953
22340_8	k141_117053	4025	4216	+	192	10	0.0742017
22340_9	k141_117053	4296	4418	-	123	23	0.266402
22341_1	k141_86990	1	555	-	555	5	0.0128349
22341_2	k141_86990	601	1539	-	939	16	0.0242756
22341_3	k141_86990	1589	3778	-	2190	51	0.0331773
22341_4	k141_86990	3781	5322	-	1542	26	0.0240217
22341_5	k141_86990	5300	6640	-	1341	17	0.0180607
22341_6	k141_86990	6672	8033	-	1362	59	0.0617149
22341_7	k141_86990	8737	9870	-	1134	40	0.050253
22341_8	k141_86990	10110	11180	+	1071	28	0.0372463
22341_9	k141_86990	11198	14497	+	3300	125	0.0539649
22341_10	k141_86990	14515	16050	+	1536	27	0.0250431
22341_11	k141_86990	16056	17924	+	1869	45	0.0343019
22341_12	k141_86990	17941	19521	+	1581	39	0.0351437
22341_13	k141_86990	19545	22724	+	3180	91	0.0407689
22341_14	k141_86990	22741	24462	+	1722	58	0.0479855
22341_15	k141_86990	24504	26861	+	2358	82	0.0495433
22341_16	k141_86990	27005	29422	+	2418	67	0.039476
22341_17	k141_86990	29726	30820	-	1095	34	0.0442364
22341_18	k141_86990	30903	32180	-	1278	23	0.0256396
22342_1	k141_168410	776	1141	-	366	32	0.124562
22342_2	k141_168410	1138	1797	-	660	79	0.170529
22342_3	k141_168410	2072	4564	-	2493	329	0.188013
22342_4	k141_168410	4580	5203	+	624	54	0.123289
22342_5	k141_168410	5304	5933	-	630	57	0.128899
22342_6	k141_168410	6236	6892	+	657	67	0.145286
22342_7	k141_168410	6980	7474	-	495	69	0.198591
22342_8	k141_168410	7695	10019	-	2325	283	0.173412
22342_9	k141_168410	10082	10786	-	705	71	0.143478
22342_10	k141_168410	11727	13274	+	1548	146	0.134368
22342_11	k141_168410	14604	15191	-	588	89	0.215639
22342_12	k141_168410	15288	15872	+	585	63	0.153426
22342_13	k141_168410	16972	17574	+	603	56	0.132308
22342_14	k141_168410	17591	19063	+	1473	213	0.206012
22342_15	k141_168410	19402	19644	+	243	32	0.187611
22342_16	k141_168410	19963	21882	+	1920	255	0.189214
22342_17	k141_168410	22302	25328	+	3027	406	0.191086
22342_18	k141_168410	25416	25814	+	399	33	0.11783
22342_19	k141_168410	25811	26413	+	603	57	0.134671
22342_20	k141_168410	26433	27209	+	777	86	0.157686
22342_21	k141_168410	27206	27862	+	657	46	0.0997488
22342_22	k141_168410	27910	28683	+	774	64	0.117802
22342_23	k141_168410	28686	29384	+	699	50	0.101908
22342_24	k141_168410	29435	30328	+	894	73	0.116332
22342_25	k141_168410	30332	30973	+	642	51	0.113175
22342_26	k141_168410	30970	31296	-	327	41	0.178629
22342_27	k141_168410	31471	32838	-	1368	149	0.155173
22342_28	k141_168410	32897	33523	-	627	34	0.077255
22342_29	k141_168410	33573	34202	-	630	50	0.113069
22342_30	k141_168410	34210	35532	-	1323	96	0.103378
22342_31	k141_168410	35642	36793	-	1152	106	0.13109
22342_32	k141_168410	36802	37671	-	870	81	0.132642
22342_33	k141_168410	37912	38820	+	909	107	0.167701
22342_34	k141_168410	39141	39530	-	390	31	0.113243
22342_35	k141_168410	39536	41986	-	2451	251	0.145897
22342_36	k141_168410	42002	42799	-	798	103	0.183886
22342_37	k141_168410	42932	44212	+	1281	137	0.152365
22342_38	k141_168410	44336	45259	+	924	67	0.103304
22342_39	k141_168410	45292	45876	+	585	61	0.148556
22342_40	k141_168410	46109	46837	+	729	57	0.111394
22342_41	k141_168410	46844	48718	+	1875	197	0.149686
22342_42	k141_168410	48791	51547	+	2757	304	0.157091
22342_43	k141_168410	51558	52085	+	528	46	0.124119
22342_44	k141_168410	52078	52845	+	768	80	0.148403
22342_45	k141_168410	52964	55678	+	2715	345	0.181036
22342_46	k141_168410	55816	56142	+	327	56	0.243981
22342_47	k141_168410	56325	56924	+	600	71	0.168586
22342_48	k141_168410	57384	59930	+	2547	322	0.180112
22342_49	k141_168410	59966	61297	+	1332	136	0.145462
22342_50	k141_168410	61584	62960	-	1377	173	0.178989
22342_51	k141_168410	63245	64600	+	1356	163	0.171255
22342_52	k141_168410	64699	65844	-	1146	96	0.119344
22342_53	k141_168410	65851	65967	-	117	2	0.0243534
22342_54	k141_168410	66145	66882	-	738	75	0.144784
22342_55	k141_168410	66962	67963	-	1002	111	0.157823
22342_56	k141_168410	68151	70289	-	2139	232	0.154523
22342_57	k141_168410	70610	70933	+	324	27	0.118723
22342_58	k141_168410	71185	71829	+	645	85	0.187748
22342_59	k141_168410	71997	73262	+	1266	129	0.145168
22342_60	k141_168410	73304	74182	+	879	57	0.0923849
22342_61	k141_168410	74201	75220	+	1020	86	0.120119
22342_62	k141_168410	75220	76953	+	1734	216	0.177468
22342_63	k141_168410	77150	77701	+	552	88	0.227122
22342_64	k141_168410	77985	78569	-	585	77	0.187521
22342_65	k141_168410	78777	79298	-	522	72	0.196507
22342_66	k141_168410	79561	79926	-	366	42	0.163487
22342_67	k141_168410	80448	81215	+	768	86	0.159534
22342_68	k141_168410	81212	81712	+	501	60	0.170619
22342_69	k141_168410	81724	82458	+	735	80	0.155066
22342_70	k141_168410	82455	83012	+	558	50	0.127659
22342_71	k141_168410	83072	84043	-	972	76	0.111394
22342_72	k141_168410	84055	85602	-	1548	145	0.133448
22342_73	k141_168410	85981	86907	+	927	116	0.178276
22342_74	k141_168410	87040	87594	+	555	54	0.138617
22342_75	k141_168410	87679	88020	-	342	52	0.216617
22342_76	k141_168410	88052	88243	-	192	22	0.163244
22342_77	k141_168410	88336	88854	+	519	85	0.233328
22342_78	k141_168410	89236	92055	+	2820	347	0.175305
22342_79	k141_168410	92098	92649	+	552	64	0.165179
22342_80	k141_168410	92938	93513	+	576	58	0.143457
22342_81	k141_168410	93652	94089	+	438	51	0.165887
22342_82	k141_168410	94453	94974	-	522	107	0.292031
22342_83	k141_168410	95236	95730	+	495	73	0.210103
22342_84	k141_168410	96107	97558	+	1452	150	0.147177
22342_85	k141_168410	98222	99088	+	867	109	0.179111
22342_86	k141_168410	99085	99870	+	786	81	0.146817
22342_87	k141_168410	100266	100547	-	282	45	0.227341
22342_88	k141_168410	100940	102721	-	1782	211	0.16869
22342_89	k141_168410	103023	104303	+	1281	150	0.166823
22342_90	k141_168410	104336	105358	+	1023	106	0.14762
22342_91	k141_168410	105620	106096	-	477	62	0.185178
22342_92	k141_168410	106405	107160	-	756	107	0.20164
22342_93	k141_168410	107317	107724	-	408	56	0.195543
22342_94	k141_168410	107827	108255	-	429	39	0.129516
22342_95	k141_168410	108282	109196	-	915	88	0.137018
22342_96	k141_168410	109272	110507	+	1236	93	0.107196
22342_97	k141_168410	110514	111284	+	771	88	0.162609
22342_98	k141_168410	111262	112035	+	774	84	0.154616
22342_99	k141_168410	112049	112399	+	351	29	0.117708
22342_100	k141_168410	112386	113051	+	666	62	0.132627
22342_101	k141_168410	113275	114276	+	1002	103	0.146448
22342_102	k141_168410	114440	115546	-	1107	145	0.18661
22342_103	k141_168410	115634	118087	-	2454	257	0.149202
22342_104	k141_168410	118635	119117	-	483	61	0.179928
22342_105	k141_168410	119773	120159	-	387	53	0.19511
22342_106	k141_168410	120349	120705	-	357	43	0.171599
22342_107	k141_168410	120718	122943	-	2226	304	0.194564
22342_108	k141_168410	123179	124195	-	1017	96	0.134482
22342_109	k141_168410	124789	126198	-	1410	129	0.130342
22342_110	k141_168410	126430	128175	+	1746	192	0.156665
22342_111	k141_168410	128297	129448	-	1152	114	0.140983
22342_112	k141_168410	129807	130127	-	321	32	0.142023
22342_113	k141_168410	130255	130902	-	648	69	0.151701
22342_114	k141_168410	130937	132151	-	1215	121	0.141881
22342_115	k141_168410	132159	134954	-	2796	335	0.170696
22342_116	k141_168410	135010	135612	-	603	70	0.165385
22342_117	k141_168410	135626	136984	-	1359	136	0.142572
22342_118	k141_168410	136997	137710	-	714	38	0.0758229
22342_119	k141_168410	137893	139320	+	1428	208	0.207515
22342_120	k141_168410	139712	140509	+	798	96	0.171389
22342_121	k141_168410	140730	142106	-	1377	161	0.166574
22342_122	k141_168410	142122	143789	-	1668	225	0.192177
22342_123	k141_168410	144210	145334	+	1125	143	0.181092
22342_124	k141_168410	145341	148472	+	3132	384	0.174672
22342_125	k141_168410	148469	149833	+	1365	139	0.145077
22342_126	k141_168410	150027	151400	+	1374	128	0.132721
22342_127	k141_168410	151402	152067	+	666	62	0.132627
22342_128	k141_168410	152201	152362	-	162	15	0.131914
22342_129	k141_168410	152508	153626	-	1119	109	0.138775
22342_130	k141_168410	153643	154215	-	573	54	0.134262
22342_131	k141_168410	154196	155191	-	996	74	0.105849
22342_132	k141_168410	155193	155993	-	801	88	0.156518
22342_133	k141_168410	156136	156699	-	564	58	0.146509
22342_134	k141_168410	156713	157600	-	888	77	0.123536
22342_135	k141_168410	157797	158882	+	1086	153	0.200714
22342_136	k141_168410	158900	159970	+	1071	101	0.134353
22342_137	k141_168410	160013	161263	+	1251	111	0.12641
22342_138	k141_168410	161411	161944	-	534	78	0.208098
22342_139	k141_168410	162314	162541	+	228	24	0.149966
22342_140	k141_168410	162569	163642	+	1074	148	0.196324
22342_141	k141_168410	163647	164417	+	771	95	0.175543
22342_142	k141_168410	164430	164975	+	546	55	0.143511
22342_143	k141_168410	165085	165456	+	372	42	0.16085
22342_144	k141_168410	165646	166248	+	603	80	0.189011
22342_145	k141_168410	166500	167255	-	756	102	0.192218
22342_146	k141_168410	167746	168708	-	963	137	0.202679
22342_147	k141_168410	168871	170094	-	1224	158	0.183904
22342_148	k141_168410	170103	171581	-	1479	143	0.137747
22342_149	k141_168410	171565	172410	-	846	92	0.154929
22342_150	k141_168410	172931	174895	+	1965	259	0.187781
22342_151	k141_168410	174914	176689	+	1776	237	0.190117
22342_152	k141_168410	176834	178135	+	1302	160	0.175075
22342_153	k141_168410	178511	179275	+	765	96	0.178782
22342_154	k141_168410	179282	180727	+	1446	94	0.0926136
22342_155	k141_168410	180727	182256	+	1530	146	0.135949
22342_156	k141_168410	182388	182855	+	468	55	0.167429
22342_157	k141_168410	182863	183828	+	966	123	0.181402
22342_158	k141_168410	184023	184814	-	792	112	0.201469
22342_159	k141_168410	185330	186748	+	1419	166	0.166664
22342_160	k141_168410	186861	188063	+	1203	124	0.146849
22342_161	k141_168410	188210	189658	-	1449	140	0.13765
22342_162	k141_168410	189898	190545	-	648	48	0.105531
22342_163	k141_168410	190892	193678	+	2787	332	0.169713
22342_164	k141_168410	193790	195286	+	1497	140	0.133236
22342_165	k141_168410	195405	195995	-	591	46	0.110888
22342_166	k141_168410	195998	197383	-	1386	133	0.136711
22342_167	k141_168410	197387	200578	-	3192	363	0.162016
22342_168	k141_168410	200582	201733	-	1152	97	0.119959
22342_169	k141_168410	201932	202774	+	843	66	0.11154
22342_170	k141_168410	203291	203965	+	675	72	0.151965
22342_171	k141_168410	203977	205248	+	1272	109	0.122083
22342_172	k141_168410	205545	205976	+	432	19	0.0626592
22342_173	k141_168410	206096	207430	+	1335	154	0.164344
22342_174	k141_168410	207497	207940	+	444	44	0.141184
22342_175	k141_168410	207933	208421	+	489	37	0.107797
22342_176	k141_168410	209011	210921	-	1911	168	0.125246
22342_177	k141_168410	210937	211884	-	948	71	0.1067
22342_178	k141_168410	212014	213438	-	1425	174	0.17396
22342_179	k141_168410	213446	214930	-	1485	133	0.127597
22342_180	k141_168410	214941	216833	-	1893	260	0.195676
22342_181	k141_168410	216854	217153	-	300	32	0.151965
22342_182	k141_168410	217340	217849	-	510	51	0.142467
22342_183	k141_168410	217854	218291	-	438	41	0.13336
22342_184	k141_168410	218294	219370	-	1077	95	0.125667
22342_185	k141_168410	219399	221027	-	1629	177	0.154799
22342_186	k141_168410	221024	221683	-	660	63	0.135991
22342_187	k141_168410	221674	222024	-	351	22	0.0892957
22342_188	k141_168410	222120	222482	-	363	27	0.105967
22342_189	k141_168410	222814	223725	-	912	101	0.157776
22342_190	k141_168410	224238	225419	+	1182	149	0.179591
22342_191	k141_168410	225524	226060	+	537	45	0.119386
22342_192	k141_168410	226160	226972	+	813	91	0.159465
22342_193	k141_168410	226903	227631	-	729	46	0.089897
22342_194	k141_168410	227641	228030	-	390	18	0.0657541
22342_195	k141_168410	228027	228260	-	234	24	0.14612
22342_196	k141_168410	228324	228647	-	324	17	0.0747513
22342_197	k141_168410	228754	229425	+	672	43	0.0911621
22342_198	k141_168410	229429	230652	+	1224	141	0.164117
22342_199	k141_168410	231196	232305	-	1110	151	0.193807
22343_1	k141_56447	3	593	+	591	0	0
22343_2	k141_56447	741	2549	+	1809	11	0.00866302
22343_3	k141_56447	2651	3082	+	432	0	0
22343_4	k141_56447	3139	4275	+	1137	6	0.00751806
22343_5	k141_56447	4435	4509	+	75	0	0
22344_1	k141_189807	159	572	-	414	1	0.00344124
22344_2	k141_189807	569	1381	-	813	5	0.00876182
22344_3	k141_189807	1381	1587	-	207	3	0.0206474
22344_4	k141_189807	1603	1920	-	318	0	0
22344_5	k141_189807	1921	2166	-	246	0	0
22344_6	k141_189807	2159	2461	-	303	0	0
22345_1	k141_128057	1	438	+	438	0	0
22345_2	k141_128057	611	874	+	264	0	0
22345_3	k141_128057	953	2428	+	1476	5	0.00482613
22346_1	k141_199291	1	978	+	978	17	0.0247642
22346_2	k141_199291	1220	1516	+	297	2	0.00959375
22346_3	k141_199291	1513	2958	+	1446	12	0.011823
22346_4	k141_199291	3180	3527	+	348	4	0.0163755
22347_1	k141_4890	1	96	+	96	4	0.0593614
22347_2	k141_4890	933	1202	+	270	17	0.0897016
22347_3	k141_4890	1475	2179	+	705	29	0.0586035
22347_4	k141_4890	2181	3923	-	1743	37	0.0302426
22347_5	k141_4890	3943	5145	-	1203	16	0.0189483
22347_6	k141_4890	5328	6086	-	759	18	0.0337867
22347_7	k141_4890	6239	6562	-	324	2	0.00879427
22348_1	k141_117055	3	986	-	984	7	0.0101349
22348_2	k141_117055	1245	1472	+	228	2	0.0124971
22348_3	k141_117055	1397	1939	-	543	0	0
22349_1	k141_65966	2	484	-	483	1	0.00294963
22349_2	k141_65966	554	1693	+	1140	26	0.0324925
22349_3	k141_65966	1835	2143	+	309	4	0.0184424
22349_4	k141_65966	2220	3212	-	993	22	0.0315637
22350_1	k141_35673	3	1265	+	1263	9	0.0101521
22350_2	k141_35673	1273	2445	+	1173	7	0.00850188
22350_3	k141_35673	2449	3705	+	1257	9	0.0102005
22350_4	k141_35673	3927	6299	+	2373	26	0.0156096
22350_5	k141_35673	6501	6920	+	420	4	0.0135683
22350_6	k141_35673	6928	7653	+	726	5	0.00981179
22350_7	k141_35673	7655	7975	+	321	0	0
22350_8	k141_35673	8131	8829	+	699	8	0.0163053
22350_9	k141_35673	8842	10881	+	2040	27	0.018856
22351_1	k141_97410	2	370	-	369	0	0
22351_2	k141_97410	804	1673	+	870	6	0.00982533
22352_1	k141_158212	75	740	+	666	9	0.0192523
22352_2	k141_158212	1029	1988	+	960	4	0.00593614
22352_3	k141_158212	2717	4072	+	1356	9	0.00945579
22352_4	k141_158212	4612	5373	+	762	6	0.0112179
22353_1	k141_86993	1	1083	+	1083	35	0.046042
22354_1	k141_56450	1	222	-	222	2	0.0128349
22354_2	k141_56450	600	1250	+	651	4	0.00875375
22355_1	k141_4891	1	330	-	330	0	0
22355_2	k141_4891	343	1359	-	1017	11	0.0154094
22355_3	k141_4891	1385	1972	-	588	0	0
22356_1	k141_128060	2	1291	+	1290	39	0.0430715
22356_2	k141_128060	1474	1797	+	324	10	0.0439714
22357_1	k141_65968	2	346	+	345	8	0.0330359
22357_2	k141_65968	453	1550	+	1098	36	0.0467106
22357_3	k141_65968	1633	1794	-	162	0	0
22358_1	k141_109008	1	600	-	600	1	0.00237445
22358_2	k141_109008	607	1800	-	1194	5	0.00596596
22359_1	k141_97414	1	219	+	219	1	0.00650535
22359_2	k141_97414	191	745	+	555	5	0.0128349
22359_3	k141_97414	749	1624	+	876	6	0.00975803
22360_1	k141_168414	3	134	+	132	0	0
22360_2	k141_168414	426	1484	-	1059	5	0.0067265
22360_3	k141_168414	1488	1946	-	459	0	0
22361_1	k141_158215	2	1156	-	1155	12	0.0148018
22362_1	k141_158216	1	72	+	72	0	0
22362_2	k141_158216	168	959	-	792	1	0.00179883
22363_1	k141_189814	3	437	+	435	0	0
22363_2	k141_189814	623	1405	+	783	4	0.00727802
22363_3	k141_189814	1598	1843	+	246	0	0
22364_1	k141_117056	2	547	+	546	0	0
22364_2	k141_117056	560	1282	+	723	0	0
22364_3	k141_117056	1361	2341	-	981	8	0.0116181
22364_4	k141_117056	2356	3156	-	801	1	0.00177862
22364_5	k141_117056	3175	3624	-	450	1	0.00316594
22365_1	k141_128064	27	911	-	885	7	0.0112686
22366_1	k141_35674	1	678	+	678	1	0.00210129
22366_2	k141_35674	683	1960	+	1278	12	0.0133772
22366_3	k141_35674	1973	2755	+	783	10	0.0181951
22366_4	k141_35674	3280	4065	+	786	8	0.0145005
22367_1	k141_97418	58	876	-	819	5	0.00869763
22368_1	k141_56458	2	1270	+	1269	17	0.0190854
22369_1	k141_35675	3	137	-	135	3	0.0316594
22369_2	k141_35675	182	835	-	654	70	0.152488
22369_3	k141_35675	845	1078	-	234	12	0.0730601
22370_1	k141_117061	3	62	-	60	0	0
22370_2	k141_117061	284	1123	-	840	36	0.0610574
22371_1	k141_56459	120	857	-	738	17	0.0328177
22372_1	k141_65976	1	663	+	663	0	0
22372_2	k141_65976	724	1962	-	1239	8	0.00919885
22372_3	k141_65976	1977	2456	-	480	0	0
22373_1	k141_109022	3	542	+	540	8	0.0211063
22373_2	k141_109022	630	1121	+	492	2	0.00579135
22374_1	k141_35677	2	1759	+	1758	22	0.0178287
22374_2	k141_35677	1833	2027	+	195	4	0.029224
22375_1	k141_189820	1	765	+	765	18	0.0335217
22375_2	k141_189820	976	1875	+	900	16	0.0253275
22376_1	k141_15236	1	2094	+	2094	50	0.034018
22376_2	k141_15236	2427	2822	+	396	18	0.0647578
22376_3	k141_15236	2930	3709	-	780	16	0.029224
22376_4	k141_15236	3706	5721	-	2016	43	0.0303874
22376_5	k141_15236	5861	6763	+	903	30	0.0473313
22376_6	k141_15236	6780	8225	+	1446	43	0.0423658
22376_7	k141_15236	8435	10633	+	2199	67	0.0434075
22376_8	k141_15236	10707	11981	+	1275	24	0.0268174
22377_1	k141_128074	1	573	-	573	1	0.00248634
22377_2	k141_128074	649	1404	-	756	4	0.00753795
22378_1	k141_25308	3	1493	+	1491	29	0.0277099
22378_2	k141_25308	1681	2265	+	585	4	0.00974135
22378_3	k141_25308	2662	3735	+	1074	21	0.0278567
22378_4	k141_25308	3758	5404	+	1647	29	0.0250853
22378_5	k141_25308	5543	6463	+	921	16	0.02475
22378_6	k141_25308	6464	7399	+	936	18	0.0273975
22378_7	k141_25308	7413	8450	+	1038	16	0.0219603
22378_8	k141_25308	8453	9427	+	975	8	0.0116896
22378_9	k141_25308	9648	11417	+	1770	19	0.0152931
22378_10	k141_25308	11596	12018	+	423	3	0.0101041
22379_1	k141_189823	2	217	-	216	0	0
22379_2	k141_189823	479	1021	-	543	1	0.00262371
22380_1	k141_158231	1	459	-	459	0	0
22381_1	k141_109023	42	1190	+	1149	3	0.00371977
22381_2	k141_109023	1294	2670	-	1377	11	0.0113808
22382_1	k141_199300	3	548	+	546	2	0.00521858
22382_2	k141_199300	561	1277	+	717	6	0.0119219
22382_3	k141_199300	1274	1642	+	369	4	0.0154436
22382_4	k141_199300	1651	2058	+	408	2	0.00698369
22382_5	k141_199300	2104	4413	+	2310	23	0.0141851
22382_6	k141_199300	4438	5031	-	594	9	0.0215859
22382_7	k141_199300	5133	6359	+	1227	18	0.0208998
22382_8	k141_199300	6385	6690	+	306	2	0.00931158
22382_9	k141_199300	6677	7147	+	471	8	0.0241983
22383_1	k141_117062	3	605	+	603	4	0.00945056
22383_2	k141_117062	589	2148	+	1560	14	0.0127855
22383_3	k141_117062	2243	3172	+	930	1	0.00153191
22383_4	k141_117062	3218	3454	+	237	0	0
22384_1	k141_15239	3	1253	-	1251	6	0.00683296
22385_1	k141_56465	1	1569	-	1569	13	0.0118042
22385_2	k141_56465	1584	2264	-	681	9	0.0188283
22386_1	k141_87006	2	628	+	627	1	0.0022722
22386_2	k141_87006	625	1683	+	1059	4	0.0053812
22386_3	k141_87006	2665	4476	+	1812	0	0
22386_4	k141_87006	4502	4873	+	372	0	0
22386_5	k141_87006	4898	5854	+	957	7	0.0104208
22386_6	k141_87006	5926	6084	-	159	0	0
22387_1	k141_199301	2	1231	-	1230	1	0.00115827
22388_1	k141_35682	3	467	+	465	0	0
22388_2	k141_35682	276	1340	-	1065	1	0.00133772
22389_1	k141_189825	2	514	+	513	0	0
22389_2	k141_189825	539	793	+	255	0	0
22389_3	k141_189825	793	1236	+	444	4	0.0128349
22390_1	k141_117064	3	158	-	156	0	0
22390_2	k141_117064	174	539	-	366	2	0.0077851
22390_3	k141_117064	706	1380	-	675	2	0.00422125
22391_1	k141_128082	3	1484	-	1482	22	0.021149
22392_1	k141_117065	3	1646	-	1644	8	0.00693271
22393_1	k141_158232	3	545	-	543	10	0.0262371
22393_2	k141_158232	640	2646	-	2007	11	0.00780837
22393_3	k141_158232	2703	3647	-	945	10	0.0150759
22393_4	k141_158232	3671	3766	-	96	0	0
22394_1	k141_4901	233	568	+	336	3	0.0127203
22394_2	k141_4901	1086	1433	-	348	4	0.0163755
22394_3	k141_4901	1430	2320	-	891	6	0.00959375
22394_4	k141_4901	2482	3714	+	1233	9	0.0103991
22394_5	k141_4901	3916	4215	+	300	3	0.0142467
22394_6	k141_4901	4208	5569	+	1362	20	0.0209203
22394_7	k141_4901	5371	6897	-	1527	8	0.0074639
22394_8	k141_4901	6882	8312	-	1431	36	0.0358408
22394_9	k141_4901	8339	8509	-	171	3	0.0249943
22395_1	k141_168434	2	538	+	537	0	0
22395_2	k141_168434	409	1083	-	675	6	0.0126638
22395_3	k141_168434	1196	2509	+	1314	28	0.0303583
22395_4	k141_168434	2911	4083	+	1173	6	0.00728733
22395_5	k141_168434	4098	4370	+	273	0	0
22396_1	k141_35683	2	430	-	429	2	0.00664183
22396_2	k141_35683	445	1203	-	759	5	0.00938519
22396_3	k141_35683	1351	2247	-	897	6	0.00952958
22397_1	k141_15244	1	186	+	186	4	0.0306381
22397_2	k141_15244	158	1408	+	1251	130	0.148047
22398_1	k141_87013	25	1167	-	1143	15	0.0186965
22399_1	k141_25319	3	524	-	522	10	0.0272926
22399_2	k141_25319	636	1703	-	1068	6	0.00800378
22400_1	k141_128084	3	1652	+	1650	61	0.0526697
22400_2	k141_128084	1779	2708	+	930	7	0.0107233
22401_1	k141_109031	55	420	-	366	4	0.0155702
22401_2	k141_109031	423	845	-	423	0	0
22401_3	k141_109031	847	1263	-	417	1	0.00341648
22401_4	k141_109031	1268	1792	-	525	5	0.0135683
22401_5	k141_109031	1807	2547	-	741	6	0.0115358
22402_1	k141_189831	1	1614	+	1614	10	0.00882697
22403_1	k141_15245	108	764	+	657	13	0.0281899
22403_2	k141_15245	824	1348	+	525	0	0
22404_1	k141_56471	89	1360	+	1272	37	0.0414409
22404_2	k141_56471	1353	3032	+	1680	67	0.0568173
22405_1	k141_35684	1	957	-	957	1	0.00148869
22405_2	k141_35684	1020	1121	-	102	0	0
22405_3	k141_35684	1272	2156	+	885	11	0.0177078
22406_1	k141_199306	1	315	-	315	3	0.0135683
22406_2	k141_199306	474	2174	-	1701	33	0.0276391
22406_3	k141_199306	2759	2905	-	147	4	0.0387666
22406_4	k141_199306	2850	3803	-	954	19	0.028374
22406_5	k141_199306	3806	4222	-	417	8	0.0273318
22406_6	k141_199306	4630	4767	-	138	4	0.0412949
22406_7	k141_199306	5157	5480	-	324	8	0.0351771
22407_1	k141_15250	173	379	+	207	0	0
22407_2	k141_15250	362	1102	-	741	4	0.00769054
22408_1	k141_179435	3	92	+	90	1	0.0158297
22408_2	k141_179435	191	1705	+	1515	30	0.0282113
22408_3	k141_179435	1796	2293	-	498	11	0.0314687
22408_4	k141_179435	2461	2787	+	327	7	0.0304976
22408_5	k141_179435	2809	3903	+	1095	34	0.0442364
22408_6	k141_179435	4057	5055	+	999	15	0.0213915
22408_7	k141_179435	5075	5584	+	510	4	0.0111739
22408_8	k141_179435	5689	6393	+	705	7	0.0141457
22408_9	k141_179435	6539	8638	-	2100	46	0.0312071
22408_10	k141_179435	8686	10017	-	1332	25	0.0267393
22408_11	k141_179435	10103	11959	-	1857	55	0.0421955
22408_12	k141_179435	12022	13635	-	1614	44	0.0388387
22408_13	k141_179435	13772	15271	+	1500	21	0.0199454
22408_14	k141_179435	15367	16152	-	786	4	0.00725024
22408_15	k141_179435	16179	16544	-	366	11	0.042818
22408_16	k141_179435	16772	17170	-	399	7	0.0249943
22408_17	k141_179435	17258	18214	+	957	31	0.0461493
22408_18	k141_179435	18243	18344	+	102	1	0.0139674
