# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_13/F15_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_13/F15_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_13/F15_2.bam	RPKG
22697_7	k141_238619	7454	9157	-	1704	8	0.00413403
22697_8	k141_238619	9255	9347	-	93	0	0
22698_1	k141_223518	3	89	-	87	0	0
22698_2	k141_223518	330	1115	+	786	0	0
22698_3	k141_223518	1254	1583	+	330	0	0
22698_4	k141_223518	1661	2590	+	930	0	0
22698_5	k141_223518	2587	3264	+	678	0	0
22698_6	k141_223518	3323	5983	-	2661	0	0
22698_7	k141_223518	5988	6854	-	867	0	0
22698_8	k141_223518	7026	8459	+	1434	0	0
22698_9	k141_223518	8482	9168	+	687	0	0
22698_10	k141_223518	9253	10278	-	1026	0	0
22699_1	k141_252800	346	1503	+	1158	10	0.00760404
22699_2	k141_252800	1503	1595	+	93	1	0.00946826
22700_1	k141_49151	1	303	-	303	0	0
22700_2	k141_49151	329	1204	-	876	0	0
22701_1	k141_34565	2	1198	-	1197	0	0
22701_2	k141_34565	1346	1495	+	150	0	0
22702_1	k141_281781	1	1017	-	1017	0	0
22703_1	k141_19675	3	764	+	762	0	0
22703_2	k141_19675	887	1120	+	234	0	0
22703_3	k141_19675	1180	2520	+	1341	0	0
22703_4	k141_19675	2533	3324	+	792	0	0
22703_5	k141_19675	3461	5437	+	1977	0	0
22703_6	k141_19675	5878	5970	+	93	0	0
22703_7	k141_19675	5971	6237	+	267	0	0
22703_8	k141_19675	6319	6864	-	546	0	0
22704_1	k141_195064	189	1367	-	1179	0	0
22704_2	k141_195064	1378	2481	-	1104	0	0
22704_3	k141_195064	2519	4129	-	1611	1	0.000546585
22704_4	k141_195064	4155	4520	-	366	0	0
22705_1	k141_63636	1	2397	-	2397	4	0.00146942
22705_2	k141_63636	2430	3584	-	1155	0	0
22705_3	k141_63636	3676	4029	-	354	0	0
22705_4	k141_63636	4189	4575	-	387	0	0
22705_5	k141_63636	4576	4818	-	243	0	0
22705_6	k141_63636	4815	5441	-	627	7	0.00983068
22705_7	k141_63636	5428	5790	-	363	0	0
22705_8	k141_63636	5777	6325	-	549	0	0
22705_9	k141_63636	6544	7551	-	1008	0	0
22705_10	k141_63636	7724	8293	+	570	0	0
22706_1	k141_137193	258	482	-	225	0	0
22706_2	k141_137193	619	1950	-	1332	1	0.000661072
22706_3	k141_137193	1978	2784	-	807	0	0
22706_4	k141_137193	2951	3424	-	474	0	0
22706_5	k141_137193	3480	4373	-	894	0	0
22707_1	k141_78144	55	1662	-	1608	8	0.00438084
22707_2	k141_78144	1641	3371	-	1731	6	0.00305216
22707_3	k141_78144	3371	5008	-	1638	6	0.00322545
22707_4	k141_78144	5147	5413	-	267	0	0
22707_5	k141_78144	5470	5835	-	366	5	0.0120293
22708_1	k141_266536	2	136	+	135	0	0
22708_2	k141_266536	198	407	-	210	0	0
22708_3	k141_266536	410	568	-	159	0	0
22708_4	k141_266536	593	2335	-	1743	1	0.000505191
22709_1	k141_34571	1	258	+	258	0	0
22709_2	k141_34571	224	1570	+	1347	0	0
22709_3	k141_34571	1835	2662	+	828	0	0
22710_1	k141_209861	389	1093	+	705	0	0
22711_1	k141_281784	3	479	+	477	0	0
22711_2	k141_281784	626	1639	+	1014	0	0
22712_1	k141_180945	15	755	-	741	0	0
22712_2	k141_180945	755	2302	-	1548	0	0
22712_3	k141_180945	2505	3359	+	855	0	0
22712_4	k141_180945	3984	4142	+	159	0	0
22713_1	k141_49153	3	851	-	849	24	0.0248918
22713_2	k141_49153	1077	1523	+	447	28	0.0551574
22713_3	k141_49153	1570	2955	-	1386	124	0.0787792
22714_1	k141_223529	1	552	+	552	0	0
22714_2	k141_223529	645	1109	+	465	0	0
22714_3	k141_223529	1116	1880	+	765	0	0
22715_1	k141_34573	333	641	-	309	0	0
22715_2	k141_34573	724	1197	-	474	0	0
22716_1	k141_266540	1	702	-	702	1	0.00125434
22716_2	k141_266540	719	1159	-	441	0	0
22717_1	k141_195075	2	562	+	561	0	0
22717_2	k141_195075	645	938	+	294	0	0
22718_1	k141_281787	1	1107	+	1107	4	0.00318175
22718_2	k141_281787	1104	2120	+	1017	1	0.000865829
22719_1	k141_209867	3	878	-	876	0	0
22719_2	k141_209867	1100	1159	+	60	0	0
22720_1	k141_34576	3	1472	+	1470	0	0
22720_2	k141_34576	1478	1780	+	303	0	0
22721_1	k141_137197	1	1299	+	1299	0	0
22721_2	k141_137197	1615	2598	+	984	0	0
22721_3	k141_137197	2739	4088	+	1350	0	0
22722_1	k141_195079	3	395	-	393	357	0.799887
22722_2	k141_195079	705	1352	-	648	767	1.04225
22723_1	k141_19685	173	2401	+	2229	8	0.00316033
22723_2	k141_19685	2401	3099	+	699	4	0.0050389
22723_3	k141_19685	3286	3546	+	261	0	0
22724_1	k141_238632	1	777	-	777	368	0.417042
22724_2	k141_238632	1140	2540	+	1401	998	0.627257
22724_3	k141_238632	2553	2858	+	306	110	0.316537
22724_4	k141_238632	2868	3335	+	468	206	0.387592
22724_5	k141_238632	3349	3999	+	651	225	0.304337
22724_6	k141_238632	4009	4863	+	855	340	0.350159
22724_7	k141_238632	4863	5549	+	687	407	0.521664
22725_1	k141_78149	3	602	+	600	29	0.0425598
22725_2	k141_78149	656	1273	+	618	14	0.0199477
22725_3	k141_78149	1267	2199	+	933	12	0.0113254
22725_4	k141_78149	2186	2926	+	741	11	0.0130716
22725_5	k141_78149	2945	3736	+	792	32	0.0355777
22726_1	k141_92235	2	1024	+	1023	21	0.0180758
22726_2	k141_92235	1040	1306	+	267	1	0.00329793
22726_3	k141_92235	1388	3040	+	1653	30	0.0159809
22726_4	k141_92235	3027	4247	+	1221	14	0.0100964
22726_5	k141_92235	4247	4654	+	408	2	0.00431641
22726_6	k141_92235	4673	5743	+	1071	7	0.00575522
22726_7	k141_92235	5766	6185	+	420	0	0
22726_8	k141_92235	6185	6508	+	324	2	0.00543548
22726_9	k141_92235	6519	7136	+	618	11	0.0156732
22726_10	k141_92235	7184	8203	+	1020	4	0.00345313
22727_1	k141_152018	29	202	+	174	0	0
22727_2	k141_152018	690	7097	-	6408	15	0.00206121
22727_3	k141_152018	7178	8698	-	1521	2	0.00115785
22727_4	k141_152018	8719	9426	-	708	1	0.00124371
22727_5	k141_152018	9423	10277	-	855	2	0.00205976
22727_6	k141_152018	10279	12207	-	1929	6	0.00273887
22727_7	k141_152018	12333	13610	-	1278	0	0
22727_8	k141_152018	13718	14524	-	807	0	0
22727_9	k141_152018	14550	16277	-	1728	1	0.000509576
22727_10	k141_152018	16342	18636	-	2295	6	0.00230209
22727_11	k141_152018	18623	19999	-	1377	1	0.000639468
22727_12	k141_152018	20295	20660	-	366	0	0
22727_13	k141_152018	20758	21585	+	828	0	0
22727_14	k141_152018	21666	21959	-	294	1	0.00299506
22727_15	k141_152018	21986	23113	-	1128	1	0.000780628
22727_16	k141_152018	23116	24216	-	1101	4	0.00319908
22727_17	k141_152018	24229	24936	-	708	4	0.00497485
22727_18	k141_152018	24995	27100	-	2106	1	0.000418114
22727_19	k141_152018	27097	28548	-	1452	0	0
22727_20	k141_152018	28602	29363	-	762	1	0.00115557
22727_21	k141_152018	29446	29763	-	318	0	0
22727_22	k141_152018	29839	33561	-	3723	0	0
22728_1	k141_195082	3	179	-	177	38	0.189044
22728_2	k141_195082	273	473	-	201	40	0.175233
22728_3	k141_195082	485	1417	-	933	57	0.0537955
22729_1	k141_137200	28	1014	-	987	1	0.000892146
22730_1	k141_223539	3	239	-	237	7	0.0260077
22730_2	k141_223539	358	1722	-	1365	152	0.0980537
22730_3	k141_223539	1845	1964	-	120	8	0.0587032
22731_1	k141_63638	1	1128	+	1128	0	0
22731_2	k141_63638	1376	2092	-	717	0	0
22731_3	k141_63638	2089	2907	-	819	0	0
22731_4	k141_63638	2911	3750	-	840	0	0
22731_5	k141_63638	3880	4176	+	297	0	0
22731_6	k141_63638	4240	5658	+	1419	0	0
22731_7	k141_63638	5676	6056	+	381	0	0
22731_8	k141_63638	6094	7872	+	1779	1	0.000494968
22732_1	k141_78152	3	173	-	171	0	0
22732_2	k141_78152	188	679	-	492	0	0
22732_3	k141_78152	690	1223	-	534	0	0
22733_1	k141_266541	14	1702	-	1689	0	0
22733_2	k141_266541	1823	2128	-	306	0	0
22733_3	k141_266541	2462	3172	+	711	0	0
22733_4	k141_266541	3126	3692	+	567	0	0
22733_5	k141_266541	3682	4116	+	435	0	0
22733_6	k141_266541	4118	5137	+	1020	0	0
22733_7	k141_266541	5171	5647	-	477	0	0
22733_8	k141_266541	5657	6058	-	402	0	0
22734_1	k141_19693	2	904	+	903	4	0.00390054
22734_2	k141_19693	949	1545	-	597	0	0
22735_1	k141_223540	83	217	-	135	0	0
22735_2	k141_223540	616	1164	-	549	0	0
22736_1	k141_121912	1	168	+	168	0	0
22736_2	k141_121912	156	2411	+	2256	1	0.000390314
22736_3	k141_121912	2490	3668	-	1179	1	0.00074686
22736_4	k141_121912	3705	5489	-	1785	2	0.000986608
22736_5	k141_121912	5802	7148	+	1347	2	0.00130742
22736_6	k141_121912	7307	8188	+	882	4	0.00399341
22736_7	k141_121912	8200	9027	+	828	0	0
22736_8	k141_121912	9046	10470	+	1425	0	0
22736_9	k141_121912	10658	10852	+	195	0	0
22736_10	k141_121912	11165	11272	+	108	0	0
22736_11	k141_121912	11767	12030	-	264	3	0.0100062
22737_1	k141_195084	1	291	-	291	0	0
22737_2	k141_195084	302	2572	-	2271	0	0
22738_1	k141_238640	1	756	-	756	97	0.11298
22738_2	k141_238640	749	1048	-	300	11	0.0322868
22738_3	k141_238640	1066	1146	-	81	0	0
22739_1	k141_78156	1	1134	-	1134	2107	1.63608
22739_2	k141_78156	1141	2181	-	1041	837	0.707991
22740_1	k141_223544	1	1386	-	1386	2621	1.66516
22741_1	k141_238641	1	1065	+	1065	0	0
22742_1	k141_78157	1	426	+	426	0	0
22742_2	k141_78157	438	1082	+	645	0	0
22743_1	k141_19698	364	1254	+	891	0	0
22743_2	k141_19698	1396	1581	+	186	0	0
22743_3	k141_19698	1689	1901	+	213	0	0
22744_1	k141_209872	3	1760	+	1758	48	0.0240423
22744_2	k141_209872	1832	3154	+	1323	103	0.0685536
22744_3	k141_209872	3170	4006	+	837	30	0.0315609
22744_4	k141_209872	4063	4806	+	744	126	0.149125
22744_5	k141_209872	4790	5539	-	750	226	0.265338
22744_6	k141_209872	5536	6543	-	1008	355	0.310114
22744_7	k141_209872	6533	7324	-	792	212	0.235702
22745_1	k141_92249	3	584	-	582	0	0
22745_2	k141_92249	833	1171	-	339	0	0
22746_1	k141_63643	1	201	+	201	175	0.766646
22746_2	k141_63643	297	899	+	603	995	1.45298
22746_3	k141_63643	1415	1543	-	129	601	4.1024
22746_4	k141_63643	2100	3017	+	918	927	0.889181
22746_5	k141_63643	3102	3200	+	99	19	0.168994
22747_1	k141_238642	1	996	-	996	175	0.154715
22747_2	k141_238642	1172	1420	+	249	78	0.275834
22748_1	k141_137209	2	304	-	303	6	0.0174366
22748_2	k141_137209	301	1116	-	816	2	0.00215821
22749_1	k141_49154	175	1026	-	852	1	0.00103351
22749_2	k141_49154	1036	1854	-	819	0	0
22749_3	k141_49154	2099	3289	-	1191	2	0.00147867
22749_4	k141_49154	3394	5169	-	1776	8	0.00396643
22749_5	k141_49154	5443	6210	-	768	0	0
22749_6	k141_49154	6215	7957	-	1743	0	0
22749_7	k141_49154	8109	9419	+	1311	0	0
22749_8	k141_49154	9551	12643	+	3093	12	0.00341629
22750_1	k141_266555	3	380	+	378	0	0
22750_2	k141_266555	463	1056	-	594	0	0
22751_1	k141_92252	137	1213	-	1077	0	0
22752_1	k141_78164	889	1608	+	720	0	0
22753_1	k141_195099	195	1112	-	918	0	0
22754_1	k141_209880	104	1081	-	978	0	0
22755_1	k141_49156	57	563	-	507	0	0
22755_2	k141_49156	527	1171	-	645	0	0
22756_1	k141_266556	2	310	+	309	0	0
22756_2	k141_266556	313	1479	+	1167	0	0
22756_3	k141_266556	1474	1707	-	234	0	0
22757_1	k141_252816	24	485	-	462	0	0
22757_2	k141_252816	770	1261	-	492	0	0
22757_3	k141_252816	1409	2812	-	1404	0	0
22757_4	k141_252816	2896	4203	-	1308	0	0
22757_5	k141_252816	4269	5618	-	1350	0	0
22757_6	k141_252816	5739	7088	-	1350	0	0
22757_7	k141_252816	7049	7198	-	150	0	0
22757_8	k141_252816	7247	9589	-	2343	0	0
22757_9	k141_252816	9688	12198	-	2511	0	0
22757_10	k141_252816	12225	14147	-	1923	0	0
22757_11	k141_252816	14329	15324	+	996	0	0
22757_12	k141_252816	15337	15954	+	618	0	0
22758_1	k141_92256	13	837	-	825	0	0
22758_2	k141_92256	840	1199	-	360	0	0
22759_1	k141_137215	1	273	+	273	1	0.00322545
22759_2	k141_137215	324	743	+	420	1	0.00209654
22759_3	k141_137215	887	1231	+	345	1	0.00255231
22759_4	k141_137215	1287	1652	+	366	0	0
22759_5	k141_137215	1702	1890	+	189	0	0
22759_6	k141_137215	1931	2062	+	132	0	0
22760_1	k141_209881	165	668	-	504	0	0
22760_2	k141_209881	783	2177	-	1395	0	0
22761_1	k141_223559	3	581	+	579	0	0
22761_2	k141_223559	581	1855	+	1275	0	0
22761_3	k141_223559	1941	2582	+	642	0	0
22762_1	k141_19701	1	819	-	819	8	0.0086012
22762_2	k141_19701	963	1343	-	381	10	0.0231115
22762_3	k141_19701	1476	1796	+	321	0	0
22762_4	k141_19701	1783	2406	+	624	10	0.0141113
22762_5	k141_19701	2422	2703	+	282	3	0.00936753
22762_6	k141_19701	2866	3183	+	318	8	0.0221521
22762_7	k141_19701	3353	3802	-	450	5	0.00978387
22762_8	k141_19701	4178	4528	+	351	0	0
22762_9	k141_19701	4508	5647	-	1140	11	0.00849652
22762_10	k141_19701	5644	5955	-	312	0	0
22763_1	k141_49158	3	869	-	867	9	0.00914064
22763_2	k141_49158	872	1813	-	942	17	0.015891
22763_3	k141_49158	1832	2443	-	612	19	0.0273373
22764_1	k141_121918	3	374	-	372	0	0
22764_2	k141_121918	452	1306	-	855	4	0.00411952
22764_3	k141_121918	1383	2576	-	1194	6	0.00442486
22764_4	k141_121918	2595	2909	-	315	0	0
22764_5	k141_121918	2942	4402	-	1461	0	0
22764_6	k141_121918	4414	6309	-	1896	2	0.000928848
22764_7	k141_121918	6447	7292	-	846	0	0
22764_8	k141_121918	7630	7776	-	147	3	0.0179704
22765_1	k141_266563	438	1262	+	825	4	0.00426932
22765_2	k141_266563	1270	1563	+	294	0	0
22766_1	k141_281801	1	144	+	144	0	0
22766_2	k141_281801	141	818	-	678	0	0
22766_3	k141_281801	820	1290	-	471	6	0.0112172
22766_4	k141_281801	1287	2450	-	1164	1	0.000756484
22766_5	k141_281801	2452	3864	-	1413	5	0.00311588
22766_6	k141_281801	3941	4825	-	885	0	0
22766_7	k141_281801	4840	5988	-	1149	14	0.010729
22766_8	k141_281801	6162	7379	+	1218	1	0.000722946
22766_9	k141_281801	7372	8358	+	987	1	0.000892146
22766_10	k141_281801	8390	9121	+	732	3	0.0036088
22766_11	k141_281801	9204	9686	+	483	0	0
22766_12	k141_281801	9640	10518	-	879	1	0.00100176
22766_13	k141_281801	10618	10842	+	225	0	0
22767_1	k141_34582	3	401	-	399	452	0.997513
22767_2	k141_34582	679	1257	-	579	5	0.00760404
22768_1	k141_165688	2	481	-	480	24	0.0440274
22768_2	k141_165688	478	666	-	189	3	0.013977
22768_3	k141_165688	663	1358	-	696	6	0.00759093
22768_4	k141_165688	1355	1609	-	255	2	0.00690626
22768_5	k141_165688	1606	2082	-	477	8	0.0147681
22768_6	k141_165688	2099	2302	-	204	0	0
22768_7	k141_165688	2299	2694	-	396	7	0.0155652
22768_8	k141_165688	2701	2955	-	255	6	0.0207188
22768_9	k141_165688	2952	3875	-	924	10	0.00952974
22768_10	k141_165688	3878	4462	-	585	1	0.00150521
22768_11	k141_165688	4443	4694	-	252	0	0
22768_12	k141_165688	4639	4959	-	321	2	0.00548628
22768_13	k141_165688	4990	5943	-	954	20	0.0184601
22768_14	k141_165688	5948	8107	-	2160	53	0.021606
22768_15	k141_165688	8107	8337	-	231	0	0
22768_16	k141_165688	8288	8509	-	222	5	0.0198322
22768_17	k141_165688	8484	9164	-	681	23	0.0297395
22768_18	k141_165688	9112	9402	-	291	4	0.0121038
22768_19	k141_165688	9395	9571	-	177	7	0.0348239
22768_20	k141_165688	9571	10356	-	786	27	0.0302478
22768_21	k141_165688	10358	11272	-	915	15	0.0144352
22768_22	k141_165688	11272	11472	-	201	1	0.00438084
22768_23	k141_165688	11472	11927	-	456	17	0.0328274
22768_24	k141_165688	11940	13313	-	1374	25	0.0160216
22768_25	k141_165688	13310	13603	-	294	3	0.00898518
22768_26	k141_165688	13593	13799	-	207	2	0.00850771
22768_27	k141_165688	13802	14023	-	222	8	0.0317315
22768_28	k141_165688	14013	14315	-	303	0	0
22768_29	k141_165688	14288	14527	-	240	2	0.0073379
22768_30	k141_165688	14520	15710	-	1191	37	0.0273554
22768_31	k141_165688	15710	16237	-	528	19	0.0316864
22768_32	k141_165688	16218	16490	-	273	1	0.00322545
22768_33	k141_165688	16484	16945	-	462	20	0.038119
22768_34	k141_165688	16958	18367	-	1410	39	0.0243556
22768_35	k141_165688	18369	18557	-	189	2	0.00931797
22768_36	k141_165688	18579	19073	-	495	10	0.0177888
22768_37	k141_165688	19077	19436	-	360	9	0.0220137
22768_38	k141_165688	19429	21642	-	2214	34	0.0135224
22768_39	k141_165688	21719	22495	-	777	7	0.00793286
22768_40	k141_165688	22476	22910	-	435	6	0.0121455
22768_41	k141_165688	22907	24502	-	1596	17	0.00937927
22768_42	k141_165688	24614	25165	-	552	4	0.00638078
22768_43	k141_165688	25397	25672	-	276	12	0.0382847
22768_44	k141_165688	25684	26013	-	330	1	0.00266833
22768_45	k141_165688	26028	27062	-	1035	14	0.0119108
22768_46	k141_165688	27052	27282	-	231	2	0.00762379
22768_47	k141_165688	27282	27791	-	510	4	0.00690626
22768_48	k141_165688	27809	28021	-	213	0	0
22768_49	k141_165688	28018	28821	-	804	15	0.0164281
22768_50	k141_165688	28818	29123	-	306	0	0
22768_51	k141_165688	29120	30040	-	921	7	0.00669255
22768_52	k141_165688	30049	30576	-	528	7	0.0116739
22768_53	k141_165688	30573	30887	-	315	0	0
22768_54	k141_165688	30896	31282	-	387	2	0.00455064
22768_55	k141_165688	31279	31449	-	171	4	0.0205976
22768_56	k141_165688	31451	31993	-	543	6	0.00972981
22768_57	k141_165688	32048	32221	-	174	0	0
22768_58	k141_165688	32239	32634	-	396	7	0.0155652
22768_59	k141_165688	32582	33619	-	1038	5	0.00424156
22768_60	k141_165688	33719	34417	-	699	9	0.0113375
22768_61	k141_165688	34426	35034	-	609	2	0.00289178
22768_62	k141_165688	35036	35734	-	699	9	0.0113375
22768_63	k141_165688	35734	36834	-	1101	17	0.0135961
22768_64	k141_165688	36831	37451	-	621	21	0.029777
22768_65	k141_165688	37501	37725	-	225	9	0.0352219
22768_66	k141_165688	37765	37965	-	201	2	0.00876167
22768_67	k141_165688	37967	39244	-	1278	19	0.0130911
22768_68	k141_165688	39352	40215	-	864	20	0.0203831
22768_69	k141_165688	40293	40589	-	297	1	0.00296481
22768_70	k141_165688	40555	40974	-	420	5	0.0104827
22768_71	k141_165688	40965	41435	-	471	9	0.0168258
22768_72	k141_165688	41470	41733	-	264	6	0.0200125
22768_73	k141_165688	41735	41920	-	186	0	0
22768_74	k141_165688	41871	42122	-	252	2	0.00698848
22768_75	k141_165688	42115	42249	-	135	1	0.00652258
22768_76	k141_165688	42246	42563	-	318	10	0.0276902
22768_77	k141_165688	42529	42900	-	372	10	0.0236706
22768_78	k141_165688	42900	43421	-	522	8	0.013495
22768_79	k141_165688	43444	44076	-	633	5	0.00695536
22768_80	k141_165688	44033	44350	-	318	1	0.00276902
22768_81	k141_165688	44304	44720	-	417	14	0.0295628
22768_82	k141_165688	44729	44920	-	192	0	0
22768_83	k141_165688	44959	45225	-	267	9	0.0296814
22768_84	k141_165688	45277	45831	-	555	1	0.00158657
22768_85	k141_165688	45816	46094	-	279	1	0.00315609
22768_86	k141_165688	46084	46494	-	411	6	0.0128547
22768_87	k141_165688	46497	46814	-	318	4	0.0110761
22768_88	k141_165688	46817	47137	-	321	3	0.00822942
22768_89	k141_165688	47229	48437	-	1209	14	0.0101966
22768_90	k141_165688	48639	49028	-	390	1	0.00225782
22768_91	k141_165688	49031	49345	-	315	3	0.00838617
22768_92	k141_165688	49323	49631	-	309	5	0.0142483
22768_93	k141_165688	49628	49798	-	171	1	0.0051494
22768_94	k141_165688	49949	50260	-	312	10	0.0282227
22768_95	k141_165688	50304	50420	-	117	0	0
22768_96	k141_165688	50417	50692	-	276	18	0.057427
22769_1	k141_195107	1	945	+	945	0	0
22769_2	k141_195107	1059	1451	+	393	0	0
22769_3	k141_195107	1441	1692	+	252	0	0
22769_4	k141_195107	1742	1876	+	135	0	0
22770_1	k141_78176	1	1365	+	1365	1294	0.834747
22771_1	k141_34585	3	644	-	642	11	0.0150873
22771_2	k141_34585	735	1367	-	633	17	0.0236482
22772_1	k141_238645	295	678	+	384	2	0.00458619
22772_2	k141_238645	721	1338	+	618	4	0.00569934
22772_3	k141_238645	1342	2346	+	1005	0	0
22772_4	k141_238645	2378	3001	+	624	0	0
22772_5	k141_238645	3008	3316	+	309	0	0
22772_6	k141_238645	3297	4649	+	1353	0	0
22772_7	k141_238645	4684	5670	+	987	2	0.00178429
22772_8	k141_238645	5673	6248	+	576	1	0.00152873
22772_9	k141_238645	6256	7158	+	903	8	0.00780109
22772_10	k141_238645	7155	7658	+	504	0	0
22772_11	k141_238645	7655	8182	+	528	2	0.00333541
22772_12	k141_238645	8391	8564	+	174	3	0.0151819
22773_1	k141_223566	2	1039	+	1038	88	0.0746515
22773_2	k141_223566	1098	1859	-	762	90	0.104002
22774_1	k141_121925	268	1041	-	774	0	0
22775_1	k141_252831	1	1200	+	1200	0	0
22776_1	k141_281803	2	229	-	228	0	0
22776_2	k141_281803	350	1189	+	840	0	0
22776_3	k141_281803	1307	1561	+	255	0	0
22776_4	k141_281803	1706	1906	-	201	4	0.0175233
22777_1	k141_63646	57	509	-	453	80	0.155505
22777_2	k141_63646	1103	2446	+	1344	4	0.00262068
22777_3	k141_63646	2612	3241	+	630	0	0
22777_4	k141_63646	3526	4077	+	552	0	0
22777_5	k141_63646	4115	4510	-	396	0	0
22777_6	k141_63646	4762	5091	-	330	2	0.00533665
22777_7	k141_63646	5320	6657	-	1338	5	0.00329054
22777_8	k141_63646	6650	7498	-	849	0	0
22777_9	k141_63646	7597	9555	-	1959	15	0.00674233
22778_1	k141_223567	1	1146	-	1146	309	0.237425
22778_2	k141_223567	1221	1547	-	327	5	0.013464
22779_1	k141_195109	2	721	+	720	15	0.0183447
22779_2	k141_195109	745	1065	-	321	6	0.0164588
22779_3	k141_195109	1190	2935	+	1746	23	0.0115994
22780_1	k141_6477	2	307	+	306	0	0
22780_2	k141_6477	464	2056	+	1593	12	0.00663313
22780_3	k141_6477	2173	2337	-	165	0	0
22780_4	k141_6477	2560	3789	-	1230	5	0.00357946
22780_5	k141_6477	4456	4926	+	471	1	0.00186953
22780_6	k141_6477	4918	5559	-	642	5	0.00685785
22780_7	k141_6477	5614	7194	+	1581	2	0.00111391
22780_8	k141_6477	7232	8083	+	852	1	0.00103351
22780_9	k141_6477	8083	8688	+	606	0	0
22780_10	k141_6477	8679	9611	+	933	1	0.000943781
22780_11	k141_6477	9633	11105	+	1473	0	0
22780_12	k141_6477	11168	11755	+	588	0	0
22780_13	k141_6477	11824	12264	+	441	0	0
22780_14	k141_6477	12315	13304	+	990	3	0.00266833
22780_15	k141_6477	13309	14541	+	1233	0	0
22780_16	k141_6477	14519	15277	+	759	5	0.00580071
22780_17	k141_6477	15290	16126	+	837	4	0.00420811
22780_18	k141_6477	16169	17530	+	1362	8	0.00517209
22780_19	k141_6477	17548	18198	+	651	9	0.0121735
22780_20	k141_6477	18261	18995	+	735	0	0
22780_21	k141_6477	19053	19241	+	189	0	0
22780_22	k141_6477	19406	19696	+	291	0	0
22780_23	k141_6477	19721	20164	+	444	1	0.00198322
22780_24	k141_6477	20204	20461	+	258	0	0
22780_25	k141_6477	20616	21059	+	444	0	0
22780_26	k141_6477	21066	22001	+	936	0	0
22780_27	k141_6477	22332	24389	+	2058	15	0.00641799
22780_28	k141_6477	24386	24832	+	447	0	0
22780_29	k141_6477	24844	26175	+	1332	5	0.00330536
22780_30	k141_6477	26392	26853	+	462	0	0
22780_31	k141_6477	26863	29463	+	2601	9	0.00304688
22780_32	k141_6477	29487	29882	+	396	0	0
22780_33	k141_6477	30037	30513	+	477	6	0.0110761
22780_34	k141_6477	30524	31282	-	759	3	0.00348043
22780_35	k141_6477	31376	32383	-	1008	0	0
22780_36	k141_6477	32396	32728	-	333	0	0
22780_37	k141_6477	33259	33930	+	672	0	0
22780_38	k141_6477	34035	35003	+	969	0	0
22780_39	k141_6477	35302	35958	+	657	0	0
22780_40	k141_6477	36020	37327	-	1308	4	0.00269281
22780_41	k141_6477	37346	38071	-	726	1	0.00121288
22780_42	k141_6477	38061	38645	-	585	0	0
22780_43	k141_6477	38951	39652	+	702	2	0.00250868
22780_44	k141_6477	39656	40504	+	849	2	0.00207432
22780_45	k141_6477	40515	41360	+	846	0	0
22780_46	k141_6477	41362	42006	+	645	4	0.00546076
22780_47	k141_6477	41997	42590	+	594	0	0
22780_48	k141_6477	43118	45163	+	2046	0	0
22780_49	k141_6477	45196	45744	+	549	0	0
22780_50	k141_6477	45836	46042	+	207	4	0.0170154
22780_51	k141_6477	46214	47644	+	1431	1	0.000615337
22780_52	k141_6477	47987	48955	+	969	1	0.000908718
22780_53	k141_6477	49037	49570	+	534	3	0.0049469
22780_54	k141_6477	49546	50394	+	849	3	0.00311148
22780_55	k141_6477	50732	51835	+	1104	0	0
22780_56	k141_6477	51999	52553	+	555	0	0
22780_57	k141_6477	53438	53986	+	549	0	0
22780_58	k141_6477	53983	54777	+	795	0	0
22780_59	k141_6477	54895	55533	+	639	0	0
22780_60	k141_6477	55893	57002	+	1110	0	0
22780_61	k141_6477	57006	57521	+	516	0	0
22780_62	k141_6477	57526	58017	+	492	9	0.0161076
22780_63	k141_6477	58182	59339	+	1158	1	0.000760404
22780_64	k141_6477	59585	61246	+	1662	3	0.00158944
22780_65	k141_6477	61368	62780	+	1413	3	0.00186953
22780_66	k141_6477	63320	64747	+	1428	2	0.00123326
22780_67	k141_6477	64750	65304	+	555	0	0
22780_68	k141_6477	65524	66519	+	996	1	0.000884084
22781_1	k141_63649	3	1145	-	1143	0	0
22782_1	k141_165692	3	140	-	138	0	0
22782_2	k141_165692	158	427	-	270	2	0.00652258
22782_3	k141_165692	863	1012	-	150	0	0
22782_4	k141_165692	1197	1514	-	318	0	0
22782_5	k141_165692	1504	1794	-	291	0	0
22782_6	k141_165692	2338	3072	-	735	2	0.00239605
22782_7	k141_165692	3242	3337	-	96	0	0
22783_1	k141_223568	64	1329	+	1266	0	0
22783_2	k141_223568	1386	2564	+	1179	0	0
22784_1	k141_34594	3	794	-	792	0	0
22784_2	k141_34594	826	1752	-	927	1	0.00094989
22784_3	k141_34594	1852	2166	-	315	1	0.00279539
22785_1	k141_209887	2	358	-	357	0	0
22785_2	k141_209887	374	1405	+	1032	1	0.000853244
