# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_13_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_13/F3_2_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_13/F3_2.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_13/F3_2.bam	RPKG
22235_1	k141_121763	536	1288	+	753	5270	7.38525
22235_2	k141_121763	1378	1890	+	513	1876	3.85891
22235_3	k141_121763	2237	2497	-	261	1464	5.91902
22236_1	k141_34436	1	435	-	435	2	0.00485166
22236_2	k141_34436	518	1369	-	852	0	0
22236_3	k141_34436	1501	2694	-	1194	5	0.00441891
22236_4	k141_34436	2873	3019	-	147	0	0
22237_1	k141_107805	1	210	+	210	0	0
22237_2	k141_107805	236	1093	+	858	0	0
22238_1	k141_78080	1	420	-	420	0	0
22238_2	k141_78080	584	1336	+	753	0	0
22238_3	k141_78080	1450	2784	-	1335	0	0
22238_4	k141_78080	2967	3590	+	624	0	0
22238_5	k141_78080	3878	5998	+	2121	0	0
22238_6	k141_78080	5991	6905	+	915	0	0
22238_7	k141_78080	6902	7870	+	969	0	0
22239_1	k141_165580	292	2919	-	2628	73	0.0293121
22239_2	k141_165580	3174	3710	-	537	6	0.0117903
22239_3	k141_165580	3743	4807	-	1065	3	0.00297249
22239_4	k141_165580	4888	5385	-	498	3	0.00635684
22239_5	k141_165580	5524	6402	-	879	0	0
22239_6	k141_165580	6412	7275	-	864	0	0
22239_7	k141_165580	7272	7949	-	678	0	0
22239_8	k141_165580	8184	9257	-	1074	1	0.000982528
22239_9	k141_165580	9557	10120	+	564	0	0
22239_10	k141_165580	10117	11217	+	1101	0	0
22239_11	k141_165580	11159	11470	+	312	0	0
22239_12	k141_165580	11488	12267	+	780	4	0.00541146
22239_13	k141_165580	12332	12691	+	360	3	0.00879363
22239_14	k141_165580	12763	13536	+	774	6	0.00818012
22239_15	k141_165580	13529	14494	+	966	0	0
22239_16	k141_165580	14457	16001	-	1545	2	0.001366
22239_17	k141_165580	16189	17637	+	1449	0	0
22239_18	k141_165580	17634	18275	+	642	3	0.00493101
22240_1	k141_266295	2	1087	+	1086	0	0
22240_2	k141_266295	1157	1531	+	375	0	0
22241_1	k141_49048	2	769	-	768	0	0
22241_2	k141_49048	853	1005	-	153	0	0
22242_1	k141_92115	192	1850	+	1659	0	0
22243_1	k141_194926	1	198	+	198	33	0.175873
22243_2	k141_194926	208	1509	+	1302	809	0.655672
22243_3	k141_194926	1698	1781	-	84	0	0
22244_1	k141_252667	1	1026	+	1026	9	0.00925645
22244_2	k141_252667	1044	1460	+	417	0	0
22244_3	k141_252667	1517	3721	-	2205	4	0.00191426
22244_4	k141_252667	4193	6448	+	2256	1	0.000467746
22244_5	k141_252667	6454	7716	+	1263	1	0.000835499
22244_6	k141_252667	7770	9110	+	1341	0	0
22244_7	k141_252667	9241	10158	+	918	0	0
22244_8	k141_252667	10185	12038	-	1854	5	0.00284583
22244_9	k141_252667	12048	12386	-	339	0	0
22244_10	k141_252667	12638	13318	+	681	0	0
22244_11	k141_252667	13315	13923	+	609	0	0
22244_12	k141_252667	14215	14955	+	741	4	0.00569628
22244_13	k141_252667	14952	16319	+	1368	0	0
22244_14	k141_252667	16327	16914	+	588	0	0
22244_15	k141_252667	17003	17230	-	228	0	0
22244_16	k141_252667	17476	18204	-	729	0	0
22244_17	k141_252667	18295	20517	-	2223	7	0.00332283
22244_18	k141_252667	20546	20644	+	99	0	0
22244_19	k141_252667	21326	24472	+	3147	0	0
22244_20	k141_252667	24491	26485	+	1995	0	0
22244_21	k141_252667	26612	27814	+	1203	0	0
22245_1	k141_238409	2	121	+	120	0	0
22245_2	k141_238409	121	726	+	606	0	0
22245_3	k141_238409	785	1111	+	327	0	0
22245_4	k141_238409	1191	1502	+	312	0	0
22245_5	k141_238409	1522	2232	+	711	0	0
22245_6	k141_238409	2232	2711	+	480	0	0
22245_7	k141_238409	2708	3418	+	711	0	0
22246_1	k141_121764	2	670	+	669	10	0.0157733
22246_2	k141_121764	817	1581	+	765	5	0.00689696
22246_3	k141_121764	1578	2321	+	744	7	0.00992829
22246_4	k141_121764	2489	2758	+	270	0	0
22247_1	k141_78083	3	71	+	69	0	0
22247_2	k141_78083	23	1057	+	1035	0	0
22247_3	k141_78083	1321	1926	+	606	0	0
22248_1	k141_63488	3	710	-	708	9	0.013414
22248_2	k141_63488	895	1350	+	456	4	0.00925645
22248_3	k141_63488	1444	3360	-	1917	7	0.00385323
22248_4	k141_63488	3525	4403	-	879	3	0.00360149
22249_1	k141_92120	186	773	+	588	31	0.0556332
22249_2	k141_92120	1388	1510	+	123	18	0.154425
22250_1	k141_121765	3	1133	-	1131	2	0.00186602
22251_1	k141_92123	2	238	+	237	0	0
22251_2	k141_92123	373	975	+	603	0	0
22252_1	k141_266306	487	1140	-	654	2	0.00322702
22253_1	k141_63491	3	1532	+	1530	77	0.0531066
22254_1	k141_194933	3	167	+	165	2	0.0127907
22254_2	k141_194933	403	1818	+	1416	3	0.00223567
22255_1	k141_252672	1	639	+	639	16	0.0264222
22255_2	k141_252672	814	1728	+	915	18	0.0207587
22256_1	k141_209686	384	1496	-	1113	0	0
22256_2	k141_209686	1638	3185	-	1548	0	0
22256_3	k141_209686	3389	5617	+	2229	0	0
22256_4	k141_209686	5645	6610	+	966	0	0
22256_5	k141_209686	6782	7939	-	1158	0	0
22256_6	k141_209686	8190	9128	+	939	0	0
22257_1	k141_194934	2	1228	+	1227	0	0
22258_1	k141_34453	133	666	-	534	0	0
22258_2	k141_34453	881	1540	+	660	1	0.00159884
22258_3	k141_34453	1544	1744	+	201	0	0
22258_4	k141_34453	1792	2022	+	231	0	0
22258_5	k141_34453	2149	3495	-	1347	3	0.00235019
22259_1	k141_266311	43	225	+	183	0	0
22259_2	k141_266311	277	423	+	147	0	0
22259_3	k141_266311	537	1409	+	873	2	0.00241749
22260_1	k141_209689	2	1123	+	1122	0	0
22261_1	k141_165582	3	197	-	195	0	0
22261_2	k141_165582	306	725	-	420	4	0.0100499
22261_3	k141_165582	748	2067	-	1320	11	0.00879363
22261_4	k141_165582	2239	2718	-	480	0	0
22261_5	k141_165582	2763	3959	-	1197	4	0.00352627
22261_6	k141_165582	3970	4683	-	714	0	0
22261_7	k141_165582	4667	6532	-	1866	60	0.0339304
22261_8	k141_165582	6651	7571	-	921	99	0.113429
22262_1	k141_121769	3	227	-	225	0	0
22262_2	k141_121769	253	714	-	462	0	0
22262_3	k141_121769	777	1379	-	603	0	0
22262_4	k141_121769	1423	2118	+	696	0	0
22262_5	k141_121769	2214	2666	+	453	0	0
22263_1	k141_49050	3	86	+	84	0	0
22263_2	k141_49050	152	1633	-	1482	2	0.00142407
22263_3	k141_49050	1652	2995	-	1344	5	0.00392573
22263_4	k141_49050	3027	3857	-	831	2	0.00253968
22263_5	k141_49050	3860	4777	-	918	11	0.0126444
22263_6	k141_49050	4816	6138	-	1323	5	0.00398804
22263_7	k141_49050	6379	7368	-	990	22	0.0234497
22264_1	k141_92132	1	993	+	993	10	0.0106267
22265_1	k141_223412	206	907	-	702	8	0.0120255
22265_2	k141_223412	983	1891	-	909	3	0.00348263
22265_3	k141_223412	1958	2671	-	714	0	0
22265_4	k141_223412	2885	4072	-	1188	2	0.00177649
22265_5	k141_223412	4154	5212	-	1059	2	0.00199289
22265_6	k141_223412	5538	6647	+	1110	3	0.00285199
22266_1	k141_209695	3	1019	-	1017	2	0.00207519
22267_1	k141_266318	2	1156	+	1155	2	0.00182725
22267_2	k141_266318	1258	1560	-	303	1	0.00348263
22268_1	k141_49051	1	93	+	93	0	0
22268_2	k141_49051	130	402	+	273	0	0
22268_3	k141_49051	480	695	+	216	1	0.00488535
22268_4	k141_49051	787	1761	-	975	5	0.00541146
22269_1	k141_252681	1	84	+	84	3	0.037687
22269_2	k141_252681	159	1532	-	1374	817	0.627458
22269_3	k141_252681	1686	1982	-	297	183	0.650196
22270_1	k141_209697	3	1109	-	1107	0	0
22271_1	k141_49052	2	1042	-	1041	0	0
22272_1	k141_238434	3	680	+	678	1	0.00155639
22272_2	k141_238434	922	1383	+	462	0	0
22273_1	k141_194944	68	388	+	321	369	1.21303
22273_2	k141_194944	1080	1622	+	543	627	1.21848
22273_3	k141_194944	1671	1919	+	249	161	0.682301
22273_4	k141_194944	1989	2603	+	615	231	0.396357
22274_1	k141_165585	198	1889	-	1692	9	0.00561295
22274_2	k141_165585	2149	3351	-	1203	366	0.321044
22274_3	k141_165585	3589	3870	-	282	158	0.591231
22275_1	k141_209699	1	285	-	285	0	0
22275_2	k141_209699	285	671	-	387	0	0
22275_3	k141_209699	671	1393	-	723	0	0
22276_1	k141_49054	3	86	+	84	0	0
22276_2	k141_49054	152	1594	-	1443	65	0.0475331
22277_1	k141_223415	1	708	+	708	357	0.532089
22277_2	k141_223415	897	1946	+	1050	119	0.119593
22277_3	k141_223415	1955	3364	+	1410	0	0
22278_1	k141_121774	1	114	+	114	0	0
22278_2	k141_121774	162	1595	+	1434	7	0.00515108
22278_3	k141_121774	1618	1905	+	288	3	0.010992
22278_4	k141_121774	1964	2452	+	489	18	0.038843
22278_5	k141_121774	2498	3352	+	855	5	0.00617097
22278_6	k141_121774	3349	3621	+	273	0	0
22278_7	k141_121774	3644	3949	-	306	0	0
22279_1	k141_165590	1	1071	-	1071	2	0.00197056
22280_1	k141_194946	3	503	-	501	269	0.566584
22280_2	k141_194946	503	2101	-	1599	150	0.0989902
22281_1	k141_238444	2	82	-	81	0	0
22281_2	k141_238444	238	1080	-	843	0	0
22282_1	k141_78094	1	1938	+	1938	155	0.0843971
22282_2	k141_78094	1959	2714	+	756	64	0.0893321
22282_3	k141_78094	2849	3910	+	1062	95	0.0943949
22282_4	k141_78094	3941	4405	+	465	60	0.136159
22282_5	k141_78094	4461	4757	-	297	46	0.163437
22282_6	k141_78094	4941	5501	+	561	52	0.0978115
22282_7	k141_78094	5581	5970	+	390	49	0.132581
22282_8	k141_78094	5963	6391	+	429	62	0.152505
22282_9	k141_78094	6479	7441	-	963	64	0.0701299
22282_10	k141_78094	7443	8882	-	1440	193	0.141431
22283_1	k141_252683	3	509	-	507	0	0
22283_2	k141_252683	784	1725	+	942	0	0
22283_3	k141_252683	1722	2012	+	291	0	0
22283_4	k141_252683	2346	2891	-	546	0	0
22283_5	k141_252683	2978	3406	-	429	0	0
22283_6	k141_252683	3539	3769	-	231	0	0
22283_7	k141_252683	3789	5030	-	1242	0	0
22283_8	k141_252683	5194	5490	-	297	0	0
22284_1	k141_194947	2	85	+	84	11	0.138186
22284_2	k141_194947	240	1286	+	1047	567	0.57146
22284_3	k141_194947	1393	1620	+	228	87	0.402656
22284_4	k141_194947	1650	2339	-	690	242	0.370097
22285_1	k141_266334	1	207	-	207	1	0.00509776
22285_2	k141_266334	451	1470	+	1020	15	0.0155182
22285_3	k141_266334	1575	1808	+	234	1	0.00450955
22286_1	k141_78096	703	978	-	276	1	0.00382332
22287_1	k141_92137	3	107	+	105	1	0.0100499
22287_2	k141_92137	149	2113	-	1965	108	0.0579977
22287_3	k141_92137	2097	2603	-	507	30	0.06244
22287_4	k141_92137	2871	5150	-	2280	158	0.073126
22287_5	k141_92137	5219	6304	-	1086	49	0.0476119
22287_6	k141_92137	6550	7662	-	1113	54	0.0511974
22288_1	k141_34469	1	882	+	882	1	0.00119641
22288_2	k141_34469	886	1824	-	939	0	0
22288_3	k141_34469	2093	3148	+	1056	0	0
22288_4	k141_34469	3193	4626	+	1434	0	0
22288_5	k141_34469	4711	5973	+	1263	0	0
22288_6	k141_34469	6029	7156	+	1128	0	0
22289_1	k141_107807	3	2186	+	2184	6	0.002899
22289_2	k141_107807	2421	2615	+	195	0	0
22289_3	k141_107807	2641	3726	+	1086	0	0
22289_4	k141_107807	3729	4946	+	1218	3	0.0025991
22289_5	k141_107807	4958	7621	+	2664	4	0.00158444
22289_6	k141_107807	7636	8070	+	435	3	0.00727749
22289_7	k141_107807	8160	9092	+	933	7	0.00791709
22289_8	k141_107807	9095	9568	+	474	0	0
22289_9	k141_107807	9571	11736	+	2166	6	0.00292309
22289_10	k141_107807	11752	12828	+	1077	7	0.00685854
22289_11	k141_107807	12846	13973	-	1128	4	0.00374197
22289_12	k141_107807	14067	15227	-	1161	0	0
22289_13	k141_107807	15353	17116	+	1764	36	0.0215354
22289_14	k141_107807	17158	17571	+	414	14	0.0356843
22289_15	k141_107807	17794	19248	+	1455	55	0.0398886
22290_1	k141_151845	2	1387	+	1386	13	0.00989759
22290_2	k141_151845	1520	3214	-	1695	16	0.00996092
22290_3	k141_151845	3263	3481	-	219	0	0
22290_4	k141_151845	3550	4140	-	591	3	0.00535653
22290_5	k141_151845	4137	4355	-	219	8	0.0385474
22290_6	k141_151845	4966	5643	-	678	2	0.00311279
22290_7	k141_151845	5717	5905	+	189	0	0
22290_8	k141_151845	5946	6461	+	516	8	0.0163602
22290_9	k141_151845	6582	7490	-	909	2	0.00232175
22290_10	k141_151845	7606	8868	-	1263	0	0
22290_11	k141_151845	8932	9648	-	717	0	0
22290_12	k141_151845	9663	10964	-	1302	1	0.000810473
22290_13	k141_151845	11026	11571	-	546	0	0
22290_14	k141_151845	11825	12940	-	1116	0	0
22290_15	k141_151845	13207	13677	-	471	0	0
22290_16	k141_151845	13805	14350	-	546	0	0
22290_17	k141_151845	14515	14646	-	132	0	0
22291_1	k141_223420	1	528	+	528	0	0
22291_2	k141_223420	535	1230	+	696	1	0.00151614
22291_3	k141_223420	1217	2080	+	864	5	0.00610669
22291_4	k141_223420	2077	2526	+	450	0	0
22291_5	k141_223420	2536	3138	+	603	11	0.0192497
22291_6	k141_223420	3157	3774	+	618	2	0.003415
22291_7	k141_223420	3771	4106	+	336	5	0.0157029
22292_1	k141_92138	3	257	-	255	0	0
22292_2	k141_92138	254	649	-	396	0	0
22292_3	k141_92138	649	1536	-	888	0	0
22293_1	k141_165595	3	1673	-	1671	0	0
22293_2	k141_165595	1670	2581	-	912	0	0
22293_3	k141_165595	2578	3324	-	747	0	0
22293_4	k141_165595	3533	3904	-	372	0	0
22294_1	k141_6447	250	780	-	531	4	0.00794904
22294_2	k141_6447	781	1179	-	399	4	0.0105788
22294_3	k141_6447	1166	2119	-	954	12	0.0132734
22294_4	k141_6447	2208	2516	-	309	2	0.00683
22294_5	k141_6447	2613	2891	+	279	2	0.00756441
22294_6	k141_6447	2906	3244	+	339	0	0
22294_7	k141_6447	3255	3533	+	279	1	0.00378221
22294_8	k141_6447	3545	3787	+	243	0	0
22294_9	k141_6447	3784	3897	+	114	0	0
22294_10	k141_6447	3984	4187	+	204	0	0
22294_11	k141_6447	4184	4429	+	246	0	0
22294_12	k141_6447	4426	4725	+	300	0	0
22294_13	k141_6447	5048	5278	+	231	9	0.0411131
22294_14	k141_6447	5351	5740	+	390	0	0
22294_15	k141_6447	5737	8577	+	2841	26	0.00965721
22294_16	k141_6447	8654	9613	+	960	12	0.0131904
22294_17	k141_6447	9618	9929	+	312	0	0
22294_18	k141_6447	9993	10376	+	384	0	0
22294_19	k141_6447	10467	10997	-	531	17	0.0337834
22294_20	k141_6447	11528	12571	-	1044	5	0.00505381
22294_21	k141_6447	12571	14322	-	1752	14	0.00843225
22294_22	k141_6447	14477	15313	+	837	5	0.00630368
22294_23	k141_6447	15337	16389	+	1053	2	0.00200425
22294_24	k141_6447	16435	17235	+	801	7	0.00922178
22294_25	k141_6447	17337	17831	+	495	0	0
22294_26	k141_6447	17831	18031	+	201	0	0
22294_27	k141_6447	18034	18357	+	324	1	0.0032569
22294_28	k141_6447	18354	18746	+	393	1	0.00268508
22294_29	k141_6447	18743	19150	+	408	4	0.0103454
22294_30	k141_6447	19288	19755	+	468	8	0.0180382
22294_31	k141_6447	19739	20383	+	645	1	0.00163602
22294_32	k141_6447	20380	20961	+	582	0	0
22294_33	k141_6447	20958	21323	+	366	1	0.00288316
22294_34	k141_6447	21310	22206	+	897	22	0.0258809
22294_35	k141_6447	22199	22738	+	540	0	0
22294_36	k141_6447	22741	25587	+	2847	9	0.00333583
22294_37	k141_6447	25590	25874	+	285	0	0
22294_38	k141_6447	26694	27152	-	459	3	0.00689696
22294_39	k141_6447	27165	29969	-	2805	28	0.0105335
22294_40	k141_6447	30120	30494	-	375	1	0.00281396
22294_41	k141_6447	30550	31062	-	513	1	0.00205699
22294_42	k141_6447	31062	32246	-	1185	19	0.0169194
22294_43	k141_6447	32404	33507	+	1104	8	0.00764663
22294_44	k141_6447	34091	34174	+	84	13	0.16331
22295_1	k141_209704	1042	1593	+	552	0	0
22295_2	k141_209704	1661	1891	+	231	0	0
22295_3	k141_209704	1983	2285	+	303	0	0
22295_4	k141_209704	2384	3553	+	1170	1	0.000901911
22295_5	k141_209704	3550	5253	+	1704	0	0
22295_6	k141_209704	5306	5914	+	609	0	0
22295_7	k141_209704	5914	6393	+	480	0	0
22296_1	k141_165597	1	651	+	651	0	0
22296_2	k141_165597	688	1278	+	591	0	0
22297_1	k141_34474	3	1367	+	1365	2	0.00154613
22297_2	k141_34474	1331	1828	+	498	2	0.00423789
22298_1	k141_151851	2	178	+	177	3	0.0178853
22298_2	k141_151851	302	568	+	267	3	0.0118566
22298_3	k141_151851	854	1063	+	210	0	0
22299_1	k141_266343	2	1567	+	1566	175	0.117922
22300_1	k141_107815	1	990	+	990	35	0.0373063
22301_1	k141_121789	1	2115	-	2115	4	0.00199572
22301_2	k141_121789	2216	2683	-	468	0	0
22301_3	k141_121789	2751	2918	-	168	0	0
22301_4	k141_121789	3086	3568	-	483	0	0
22301_5	k141_121789	3607	3930	-	324	71	0.23124
22302_1	k141_34475	3	707	-	705	8	0.0119743
22302_2	k141_34475	707	1900	-	1194	0	0
22303_1	k141_107817	3	986	+	984	0	0
22304_1	k141_151852	3	725	-	723	1	0.00145952
22304_2	k141_151852	737	1312	-	576	11	0.0201521
22304_3	k141_151852	1377	1808	-	432	0	0
22305_1	k141_209711	2	85	+	84	0	0
22305_2	k141_209711	107	550	-	444	0	0
22305_3	k141_209711	757	1203	-	447	0	0
22306_1	k141_19533	2	358	-	357	18	0.0532052
22306_2	k141_19533	466	1002	-	537	101	0.198471
22306_3	k141_19533	1147	1545	-	399	102	0.269759
22306_4	k141_19533	1721	1891	-	171	22	0.135761
22306_5	k141_19533	1924	2466	-	543	51	0.0991105
22306_6	k141_19533	2493	2798	-	306	26	0.0896605
22306_7	k141_19533	2879	3247	-	369	75	0.214479
22306_8	k141_19533	3272	3532	-	261	26	0.105119
22306_9	k141_19533	3560	3766	-	207	8	0.040782
22306_10	k141_19533	3776	4189	-	414	83	0.211557
22306_11	k141_19533	4193	4846	-	654	101	0.162965
22306_12	k141_19533	4859	5203	-	345	50	0.152933
22306_13	k141_19533	5219	5497	-	279	37	0.139942
22306_14	k141_19533	5599	6432	-	834	177	0.223953
22306_15	k141_19533	6450	6746	-	297	21	0.0746126
22306_16	k141_19533	6746	7369	-	624	77	0.130213
22306_17	k141_19533	7393	8019	-	627	89	0.149786
22306_18	k141_19533	8129	8437	-	309	47	0.160505
22306_19	k141_19533	8710	10008	-	1299	195	0.158407
22306_20	k141_19533	10068	11552	-	1485	200	0.142119
22306_21	k141_19533	12005	13798	-	1794	265	0.155874
22306_22	k141_19533	13795	14175	-	381	64	0.177257
22306_23	k141_19533	14193	14624	-	432	93	0.227169
22306_24	k141_19533	14864	15109	-	246	85	0.364614
22306_25	k141_19533	15189	15395	-	207	58	0.29567
22306_26	k141_19533	15568	16566	-	999	177	0.186964
22306_27	k141_19533	16768	17676	-	909	113	0.131179
22306_28	k141_19533	17835	19133	-	1299	186	0.151096
22306_29	k141_19533	19321	20280	-	960	135	0.148392
22307_1	k141_238446	3	263	+	261	0	0
22307_2	k141_238446	371	1207	-	837	7	0.00882515
22307_3	k141_238446	1267	3117	+	1851	24	0.0136821
22307_4	k141_238446	3186	4151	+	966	17	0.0185704
22307_5	k141_238446	4148	5398	+	1251	12	0.0101222
22307_6	k141_238446	5379	6068	+	690	7	0.0107053
22307_7	k141_238446	6388	7617	+	1230	26	0.0223058
22307_8	k141_238446	7830	8063	-	234	0	0
22308_1	k141_34476	47	187	+	141	0	0
22308_2	k141_34476	386	1237	-	852	0	0
22309_1	k141_121792	1	708	-	708	2	0.00298089
22309_2	k141_121792	806	1399	-	594	0	0
22309_3	k141_121792	1401	1559	-	159	0	0
22310_1	k141_63494	1	177	+	177	18	0.107312
22310_2	k141_63494	268	765	+	498	222	0.470406
22310_3	k141_63494	828	1334	+	507	138	0.287224
22310_4	k141_63494	1352	2224	+	873	335	0.40493
22310_5	k141_63494	2295	3698	+	1404	523	0.393083
22310_6	k141_63494	3698	4708	+	1011	398	0.415414
22310_7	k141_63494	4717	6342	+	1626	716	0.464667
22310_8	k141_63494	6343	7329	-	987	363	0.388096
22310_9	k141_63494	7346	7864	-	519	234	0.475771
22310_10	k141_63494	7876	8322	-	447	153	0.361188
22310_11	k141_63494	8332	8835	-	504	186	0.389432
22310_12	k141_63494	8975	9364	+	390	190	0.514089
22310_13	k141_63494	9426	10310	+	885	415	0.494828
22310_14	k141_63494	10413	12395	-	1983	922	0.490634
22310_15	k141_63494	12567	12965	+	399	214	0.565966
22310_16	k141_63494	13026	13637	-	612	287	0.494857
22310_17	k141_63494	13738	14367	-	630	284	0.475693
22310_18	k141_63494	14431	15606	-	1176	608	0.545564
22310_19	k141_63494	15830	16498	-	669	589	0.929049
22310_20	k141_63494	16758	16901	-	144	186	1.36301
22310_21	k141_63494	17198	17767	-	570	511	0.946009
22310_22	k141_63494	18470	19183	-	714	313	0.462589
22311_1	k141_107818	3	1520	-	1518	0	0
22312_1	k141_49055	102	1088	+	987	327	0.349607
22312_2	k141_49055	1177	3111	+	1935	691	0.376831
22312_3	k141_49055	3319	5307	+	1989	741	0.393127
22312_4	k141_49055	5304	6173	-	870	469	0.568857
22312_5	k141_49055	6365	6547	+	183	82	0.472838
22312_6	k141_49055	6585	7337	+	753	360	0.504495
22312_7	k141_49055	7600	7818	+	219	180	0.867317
22312_8	k141_49055	7923	8249	-	327	131	0.42274
22312_9	k141_49055	8249	8986	-	738	392	0.560504
22312_10	k141_49055	9171	10340	-	1170	588	0.530323
22312_11	k141_49055	10347	10655	-	309	65	0.221975
22312_12	k141_49055	10804	11571	-	768	268	0.368233
22312_13	k141_49055	11769	12359	+	591	33	0.0589218
22312_14	k141_49055	12417	12563	-	147	0	0
22313_1	k141_209716	1	111	-	111	0	0
22313_2	k141_209716	271	1119	+	849	0	0
22314_1	k141_34480	3	482	+	480	0	0
22314_2	k141_34480	475	813	+	339	0	0
22314_3	k141_34480	807	1475	+	669	0	0
22314_4	k141_34480	1477	2049	+	573	0	0
22315_1	k141_194961	2	415	+	414	0	0
22315_2	k141_194961	575	1744	+	1170	4	0.00360764
22315_3	k141_194961	1778	3229	+	1452	2	0.00145349
22315_4	k141_194961	3269	5155	+	1887	9	0.00503292
22315_5	k141_194961	5480	6451	+	972	11	0.011942
22316_1	k141_78103	3	410	+	408	0	0
22316_2	k141_78103	407	1612	+	1206	11	0.00962487
22316_3	k141_78103	1723	1980	+	258	2	0.00818012
22316_4	k141_78103	1987	2442	+	456	2	0.00462823
22316_5	k141_78103	2503	2898	+	396	0	0
22316_6	k141_78103	3119	5713	+	2595	26	0.0105727
22316_7	k141_78103	5806	7164	-	1359	4	0.00310592
22316_8	k141_78103	7271	8755	-	1485	16	0.0113695
22317_1	k141_238450	64	294	-	231	0	0
22317_2	k141_238450	545	907	+	363	0	0
22317_3	k141_238450	1065	2078	-	1014	0	0
22317_4	k141_238450	2140	2553	+	414	0	0
22317_5	k141_238450	2710	2949	+	240	0	0
22318_1	k141_223424	4	828	-	825	236	0.301861
22318_2	k141_223424	1139	1228	+	90	72	0.844188
22319_1	k141_151859	4	861	+	858	12	0.0147585
22319_2	k141_151859	1013	1519	+	507	7	0.0145693
22320_1	k141_107821	3	230	+	228	0	0
22320_2	k141_107821	227	1051	+	825	0	0
22321_1	k141_266354	2	352	-	351	0	0
22321_2	k141_266354	497	1756	+	1260	14	0.0117248
22321_3	k141_266354	1874	1957	+	84	0	0
22322_1	k141_165599	339	566	+	228	11	0.0509105
22322_2	k141_165599	547	1323	+	777	30	0.0407427
22322_3	k141_165599	1542	1658	+	117	0	0
22322_4	k141_165599	1651	2490	+	840	27	0.0339183
22322_5	k141_165599	2531	2884	+	354	7	0.0208662
22322_6	k141_165599	3048	4025	+	978	54	0.0582645
22322_7	k141_165599	4064	4291	+	228	4	0.0185129
22322_8	k141_165599	4350	5288	+	939	34	0.0382087
22322_9	k141_165599	5281	6228	+	948	31	0.0345066
22322_10	k141_165599	6231	6446	+	216	4	0.0195414
22323_1	k141_34483	164	1237	-	1074	3	0.00294759
22324_1	k141_223425	3	1640	+	1638	2	0.00128844
22325_1	k141_78104	1	429	-	429	0	0
22325_2	k141_78104	545	1465	-	921	14	0.0160405
22325_3	k141_78104	1469	2038	-	570	8	0.0148103
22326_1	k141_165601	133	765	+	633	4	0.00666815
22326_2	k141_165601	783	1328	+	546	5	0.00966333
22327_1	k141_238455	2	439	-	438	0	0
22327_2	k141_238455	718	1755	-	1038	0	0
22328_1	k141_107826	354	1184	+	831	2	0.00253968
22329_1	k141_151862	2	391	-	390	0	0
22329_2	k141_151862	502	1140	-	639	3	0.00495416
22329_3	k141_151862	1137	1610	-	474	0	0
22330_1	k141_34484	2	223	+	222	0	0
22330_2	k141_34484	183	374	-	192	0	0
22330_3	k141_34484	691	1710	+	1020	0	0
22331_1	k141_78107	52	1200	-	1149	0	0
22332_1	k141_34485	3	431	-	429	9	0.0221378
22332_2	k141_34485	445	1047	-	603	10	0.0174998
22333_1	k141_63497	3	605	+	603	5	0.00874988
22333_2	k141_63497	884	2566	+	1683	6	0.00376198
22333_3	k141_63497	2770	3678	+	909	1	0.00116088
22333_4	k141_63497	3713	5521	+	1809	5	0.00291663
22333_5	k141_63497	5723	5848	+	126	0	0
22334_1	k141_194968	1	432	+	432	11	0.0268694
22334_2	k141_194968	636	956	-	321	19	0.0624594
22334_3	k141_194968	969	1427	-	459	7	0.0160929
22334_4	k141_194968	1441	2001	-	561	8	0.0150479
22334_5	k141_194968	2026	2922	-	897	7	0.00823484
22335_1	k141_121810	1	1557	+	1557	80	0.0542189
22336_1	k141_180839	2	265	-	264	0	0
22336_2	k141_180839	258	359	-	102	0	0
22336_3	k141_180839	457	2007	-	1551	50	0.0340179
22336_4	k141_180839	2030	3091	-	1062	21	0.0208662
22336_5	k141_180839	3190	4212	-	1023	21	0.0216617
22336_6	k141_180839	4228	5802	-	1575	15	0.0100499
22336_7	k141_180839	5826	6482	-	657	6	0.00963685
22336_8	k141_180839	6484	7326	-	843	16	0.0200282
22336_9	k141_180839	7533	8744	-	1212	38	0.0330849
22336_10	k141_180839	8749	9753	-	1005	27	0.0283496
22336_11	k141_180839	9871	10851	-	981	26	0.0279675
22336_12	k141_180839	10907	11788	-	882	22	0.0263211
22336_13	k141_180839	11803	12993	-	1191	22	0.0194922
22336_14	k141_180839	13017	14216	-	1200	22	0.019346
22336_15	k141_180839	14219	15325	-	1107	23	0.0219245
22336_16	k141_180839	15376	16824	-	1449	28	0.020391
22336_17	k141_180839	17112	18743	-	1632	50	0.0323295
22336_18	k141_180839	18740	19369	-	630	19	0.0318246
22336_19	k141_180839	19425	21776	-	2352	28	0.0125623
22336_20	k141_180839	21852	22796	-	945	18	0.0200997
22336_21	k141_180839	22856	23629	-	774	17	0.023177
22336_22	k141_180839	23629	24150	-	522	9	0.0181937
