# Program:featureCounts v2.1.1; Command:"featureCounts" "-f" "-p" "--countReadPairs" "-t" "CDS" "-B" "-a" "workflow/out/prodigal/coassemblies/Capsule_5_contigs_prodigal_GTF.gtf" "-o" "workflow/out/mapping/bam/CoAssembly_gene_reads/Capsule_5/J19_1_reads_per_gene.txt" "workflow/out/mapping/bam/CoAssembly/Capsule_5/J19_1.bam" "--largestOverlap" "-T" "8" 
Geneid	Chr	Start	End	Strand	Length	workflow/out/mapping/bam/CoAssembly/Capsule_5/J19_1.bam	RPKG
17005_15	k141_117084	14485	14598	+	114	3	0.116697
17005_16	k141_117084	14800	17349	+	2550	11	0.0191292
17005_17	k141_117084	17465	18388	+	924	6	0.0287955
17005_18	k141_117084	18467	19258	+	792	9	0.0503921
17005_19	k141_117084	19262	20440	+	1179	4	0.015045
17005_20	k141_117084	20771	21478	+	708	0	0
17006_1	k141_28016	2	637	-	636	0	0
17006_2	k141_28016	818	1390	+	573	0	0
17007_1	k141_68812	2	181	+	180	0	0
17007_2	k141_68812	166	405	+	240	0	0
17007_3	k141_68812	1057	2055	+	999	0	0
17008_1	k141_140850	35	1099	-	1065	0	0
17008_2	k141_140850	1096	1230	-	135	0	0
17009_1	k141_132679	118	363	-	246	0	0
17009_2	k141_132679	372	3164	-	2793	45	0.0714474
17009_3	k141_132679	3167	3724	-	558	9	0.0715242
17009_4	k141_132679	3696	3986	-	291	3	0.0457165
17009_5	k141_132679	4165	4968	-	804	16	0.0882488
17009_6	k141_132679	4965	5495	-	531	11	0.0918635
17009_7	k141_132679	5732	5908	-	177	2	0.0501074
17009_8	k141_132679	6230	6430	-	201	3	0.0661866
17009_9	k141_132679	6444	6773	-	330	11	0.147817
17009_10	k141_132679	6763	7158	-	396	8	0.0895859
17009_11	k141_132679	7163	7837	-	675	13	0.0854052
17009_12	k141_132679	7851	8186	-	336	10	0.131979
17009_13	k141_132679	8188	9003	-	816	5	0.0271722
17009_14	k141_132679	8997	9671	-	675	22	0.144532
17009_15	k141_132679	9668	9928	-	261	0	0
17009_16	k141_132679	9928	10257	-	330	11	0.147817
17009_17	k141_132679	10254	11567	-	1314	31	0.104619
17009_18	k141_132679	11568	11723	-	156	0	0
17009_19	k141_132679	11725	12969	-	1245	33	0.117541
17009_20	k141_132679	12972	13271	-	300	1	0.0147817
17009_21	k141_132679	13268	14173	-	906	18	0.0881027
17009_22	k141_132679	14239	14712	-	474	9	0.0841994
17009_23	k141_132679	14733	18878	-	4146	46	0.0492009
17009_24	k141_132679	18887	19111	-	225	1	0.0197089
17009_25	k141_132679	19128	19676	-	549	12	0.096929
17009_26	k141_132679	19678	20271	-	594	12	0.0895859
17009_27	k141_132679	20264	20428	-	165	3	0.0806273
17009_28	k141_132679	20430	20531	-	102	0	0
17009_29	k141_132679	20548	21102	-	555	0	0
17009_30	k141_132679	21179	22096	-	918	34	0.164241
17009_31	k141_132679	22124	22720	-	597	15	0.11142
17009_32	k141_132679	22720	22923	-	204	0	0
17009_33	k141_132679	23001	23249	-	249	1	0.0178092
17009_34	k141_132679	23325	24104	-	780	14	0.0795936
17009_35	k141_132679	24118	24216	-	99	0	0
17009_36	k141_132679	24247	24537	-	291	6	0.091433
17009_37	k141_132679	24574	24750	-	177	0	0
17009_38	k141_132679	24799	25620	-	822	17	0.0917111
17009_39	k141_132679	25640	25963	-	324	7	0.0958071
17009_40	k141_132679	26146	26334	-	189	6	0.140778
17009_41	k141_132679	26433	26582	-	150	0	0
17009_42	k141_132679	26648	27007	-	360	6	0.0739083
17009_43	k141_132679	27095	27358	-	264	10	0.167974
17009_44	k141_132679	27533	27964	-	432	19	0.195036
17009_45	k141_132679	28014	28229	-	216	8	0.164241
17009_46	k141_132679	28421	28621	-	201	4	0.0882488
17009_47	k141_132679	28623	29042	-	420	17	0.179492
17009_48	k141_132679	29042	29293	-	252	5	0.0879861
17009_49	k141_132679	29340	29660	-	321	1	0.0138146
17009_50	k141_132679	29765	31003	+	1239	10	0.035791
17009_51	k141_132679	31268	31483	-	216	5	0.10265
17009_52	k141_132679	31497	32084	-	588	18	0.13575
17009_53	k141_132679	32160	32492	-	333	8	0.106535
17009_54	k141_132679	32506	32922	-	417	5	0.0531715
17009_55	k141_132679	33000	33623	-	624	15	0.106599
17009_56	k141_132679	33639	34337	-	699	10	0.0634406
17009_57	k141_132679	34435	35436	-	1002	29	0.128344
17009_58	k141_132679	35747	36145	-	399	6	0.0666842
17009_59	k141_132679	36126	36836	-	711	16	0.0997919
17009_60	k141_132679	36852	37976	-	1125	29	0.114312
17009_61	k141_132679	37979	38890	-	912	6	0.0291743
17009_62	k141_132679	38887	44433	-	5547	148	0.118317
17009_63	k141_132679	44430	44807	-	378	4	0.0469259
17009_64	k141_132679	44821	45129	-	309	10	0.143511
17009_65	k141_132679	45144	45518	-	375	11	0.130079
17009_66	k141_132679	45515	46333	-	819	20	0.108291
17009_67	k141_132679	46348	46890	-	543	5	0.0408333
17009_68	k141_132679	46916	47311	-	396	8	0.0895859
17009_69	k141_132679	47397	48053	-	657	9	0.0607466
17009_70	k141_132679	48068	48376	-	309	6	0.0861068
17009_71	k141_132679	48357	48683	-	327	8	0.108489
17009_72	k141_132679	48711	50591	-	1881	39	0.0919434
17009_73	k141_132679	50588	51847	-	1260	29	0.102064
17009_74	k141_132679	51937	52155	-	219	4	0.0809954
17009_75	k141_132679	52168	53472	-	1305	25	0.0849521
17009_76	k141_132679	53501	55246	-	1746	21	0.0533359
17009_77	k141_132679	55258	55773	-	516	8	0.0687519
17009_78	k141_132679	55770	56300	-	531	18	0.150322
17009_79	k141_132679	56311	56730	-	420	4	0.0422333
17009_80	k141_132679	56723	57061	-	339	7	0.0915679
17010_1	k141_43838	379	1545	-	1167	28	0.106398
17010_2	k141_43838	1542	2219	-	678	11	0.0719462
17010_3	k141_43838	2425	3573	+	1149	16	0.0617511
17010_4	k141_43838	3601	3753	+	153	0	0
17010_5	k141_43838	3746	4609	+	864	5	0.0256626
17010_6	k141_43838	4673	5401	-	729	11	0.0669129
17010_7	k141_43838	5623	7023	+	1401	45	0.142436
17010_8	k141_43838	7421	9106	+	1686	29	0.0762755
17010_9	k141_43838	9377	9622	+	246	11	0.198291
17010_10	k141_43838	9808	10341	+	534	11	0.0913474
17010_11	k141_43838	10449	10757	+	309	1	0.0143511
17010_12	k141_43838	10846	11172	+	327	15	0.203417
17010_13	k141_43838	11304	11756	+	453	4	0.0391567
17010_14	k141_43838	11746	13098	+	1353	30	0.098326
17010_15	k141_43838	13223	14110	+	888	17	0.0848947
17010_16	k141_43838	14192	14737	-	546	16	0.129949
17010_17	k141_43838	14839	15810	-	972	10	0.0456224
17010_18	k141_43838	16119	17456	+	1338	12	0.0397713
17010_19	k141_43838	17476	18123	+	648	4	0.0273735
17010_20	k141_43838	18208	19785	+	1578	30	0.0843061
17010_21	k141_43838	19778	20509	+	732	9	0.0545225
17010_22	k141_43838	20970	21389	-	420	4	0.0422333
17011_1	k141_93198	125	826	-	702	0	0
17011_2	k141_93198	826	1164	-	339	0	0
17012_1	k141_108536	191	1492	-	1302	2	0.00681183
17012_2	k141_108536	1473	1664	-	192	0	0
17013_1	k141_76481	3	638	+	636	0	0
17013_2	k141_76481	736	1902	-	1167	0	0
17013_3	k141_76481	2035	2376	-	342	6	0.0777983
17013_4	k141_76481	2566	3516	-	951	0	0
17013_5	k141_76481	3652	4281	-	630	0	0
17013_6	k141_76481	4300	4701	-	402	1	0.0110311
17013_7	k141_76481	4718	5086	-	369	0	0
17013_8	k141_76481	5105	5218	-	114	0	0
17013_9	k141_76481	5306	5524	-	219	0	0
17013_10	k141_76481	5527	5811	-	285	0	0
17013_11	k141_76481	5804	6568	-	765	0	0
17013_12	k141_76481	6571	7212	-	642	0	0
17013_13	k141_76481	7228	8598	-	1371	0	0
17013_14	k141_76481	8600	8773	-	174	0	0
17014_1	k141_148972	3	722	+	720	0	0
17014_2	k141_148972	737	1240	+	504	0	0
17015_1	k141_84746	3	233	+	231	1	0.019197
17015_2	k141_84746	373	1320	-	948	0	0
17015_3	k141_84746	1437	2330	-	894	5	0.0248015
17016_1	k141_36104	1	2163	-	2163	15	0.0307524
17016_2	k141_36104	2381	5896	+	3516	43	0.0542331
17016_3	k141_36104	6114	6266	+	153	0	0
17017_1	k141_99892	3	3077	+	3075	29	0.0418213
17017_2	k141_99892	3079	4422	+	1344	3	0.00989844
17018_1	k141_132680	74	1342	-	1269	0	0
17019_1	k141_117089	2	403	-	402	0	0
17019_2	k141_117089	560	937	+	378	0	0
17019_3	k141_117089	1079	1186	+	108	0	0
17020_1	k141_108539	3	1046	-	1044	6	0.0254856
17021_1	k141_60253	2	772	+	771	16	0.092026
17021_2	k141_60253	853	1155	-	303	0	0
17021_3	k141_60253	1168	1350	-	183	5	0.121161
17021_4	k141_60253	1365	1742	-	378	12	0.140778
17021_5	k141_60253	1795	2394	-	600	13	0.0960808
17021_6	k141_60253	2463	2621	-	159	5	0.13945
17021_7	k141_60253	2765	3394	-	630	20	0.140778
17022_1	k141_68818	3	1166	-	1164	2	0.00761942
17023_1	k141_12136	1	1512	-	1512	4	0.0117315
17023_2	k141_12136	1653	1745	+	93	1	0.0476828
17023_3	k141_12136	1856	3595	+	1740	8	0.0203885
17023_4	k141_12136	3619	5676	+	2058	6	0.0129286
17023_5	k141_12136	5686	6309	+	624	3	0.0213197
17023_6	k141_12136	6472	7191	+	720	1	0.00615903
17023_7	k141_12136	7194	8117	+	924	2	0.00959849
17024_1	k141_84750	64	1122	+	1059	0	0
17025_1	k141_76485	2	991	+	990	0	0
17025_2	k141_76485	1021	1545	+	525	0	0
17026_1	k141_12137	2	1003	+	1002	0	0
17027_1	k141_108540	2	64	-	63	0	0
17027_2	k141_108540	98	1504	-	1407	2	0.00630348
17028_1	k141_132684	301	1710	-	1410	0	0
17028_2	k141_132684	1896	2315	+	420	0	0
17029_1	k141_36109	2	385	+	384	0	0
17030_1	k141_93201	1	1140	-	1140	12	0.046679
17030_2	k141_93201	1663	3015	-	1353	0	0
17030_3	k141_93201	3091	3813	-	723	3	0.0184004
17031_1	k141_99900	2	157	+	156	0	0
17031_2	k141_99900	154	1407	+	1254	0	0
17032_1	k141_117095	312	1148	-	837	1	0.00529809
17033_1	k141_3369	1	162	+	162	0	0
17033_2	k141_3369	122	886	+	765	0	0
17033_3	k141_3369	879	1193	+	315	0	0
17034_1	k141_68820	209	1522	-	1314	34	0.114744
17034_2	k141_68820	1561	1770	-	210	0	0
17035_1	k141_132685	1	531	+	531	0	0
17035_2	k141_132685	575	1270	+	696	0	0
17036_1	k141_148977	1	207	+	207	8	0.171382
17036_2	k141_148977	221	652	+	432	6	0.0615903
17036_3	k141_148977	655	1998	+	1344	36	0.118781
17036_4	k141_148977	2014	3045	+	1032	17	0.0730489
17037_1	k141_93205	1	1155	-	1155	0	0
17038_1	k141_124193	2	736	+	735	0	0
17038_2	k141_124193	928	1794	+	867	19	0.0971805
17038_3	k141_124193	1809	2600	+	792	21	0.117581
17038_4	k141_124193	2693	3181	+	489	1	0.00906851
17038_5	k141_124193	3178	4239	+	1062	19	0.0793366
17038_6	k141_124193	4293	4697	+	405	6	0.0656963
17038_7	k141_124193	4651	7014	+	2364	29	0.0543995
17038_8	k141_124193	6995	8725	+	1731	19	0.0486745
17038_9	k141_124193	8740	8991	+	252	2	0.0351944
17038_10	k141_124193	8994	9722	+	729	1	0.00608299
17039_1	k141_76491	1	666	-	666	0	0
17039_2	k141_76491	682	1854	-	1173	0	0
17040_1	k141_93206	1	1002	+	1002	0	0
17041_1	k141_108544	2	694	-	693	0	0
17041_2	k141_108544	770	2302	-	1533	0	0
17042_1	k141_117096	3	671	+	669	0	0
17042_2	k141_117096	905	2032	+	1128	0	0
17042_3	k141_117096	2029	2562	+	534	0	0
17043_1	k141_3372	2	1786	-	1785	0	0
17043_2	k141_3372	1875	2090	-	216	0	0
17044_1	k141_99906	1	153	+	153	3	0.086951
17044_2	k141_99906	452	1018	+	567	2	0.015642
17045_1	k141_60254	2	688	-	687	0	0
17045_2	k141_60254	770	1333	-	564	0	0
17045_3	k141_60254	1359	2639	-	1281	0	0
17045_4	k141_60254	2689	4056	-	1368	0	0
17045_5	k141_60254	4113	5588	-	1476	0	0
17046_1	k141_140851	2	160	+	159	0	0
17046_2	k141_140851	221	514	-	294	0	0
17046_3	k141_140851	651	6107	-	5457	22	0.0178778
17046_4	k141_140851	6104	6511	-	408	0	0
17046_5	k141_140851	6684	7757	+	1074	15	0.0619344
17046_6	k141_140851	7754	8152	+	399	9	0.100026
17046_7	k141_140851	8153	8434	+	282	4	0.0629007
17046_8	k141_140851	8557	8835	+	279	4	0.0635771
17046_9	k141_140851	8828	9118	+	291	0	0
17046_10	k141_140851	9247	9351	+	105	0	0
17046_11	k141_140851	9335	9583	+	249	0	0
17046_12	k141_140851	9580	9741	+	162	0	0
17047_1	k141_68826	2	1429	+	1428	5	0.015527
17048_1	k141_132691	1	798	+	798	4	0.0222281
17048_2	k141_132691	1036	2091	-	1056	6	0.025196
17049_1	k141_84752	1	819	-	819	0	0
17049_2	k141_84752	851	1564	-	714	0	0
17049_3	k141_84752	1580	3337	-	1758	0	0
17049_4	k141_84752	3355	4452	-	1098	0	0
17049_5	k141_84752	4519	4680	-	162	0	0
17049_6	k141_84752	4714	5577	-	864	0	0
17049_7	k141_84752	5627	6151	-	525	0	0
17050_1	k141_108547	319	1491	+	1173	54	0.204146
17051_1	k141_3376	265	1524	+	1260	1	0.00351944
17052_1	k141_124199	61	1056	-	996	10	0.0445231
17053_1	k141_36118	2	2806	+	2805	5	0.00790464
17053_2	k141_36118	3057	3239	+	183	0	0
17054_1	k141_117100	373	1641	+	1269	0	0
17054_2	k141_117100	1645	2124	-	480	0	0
17055_1	k141_148983	2	883	+	882	6	0.0301667
17055_2	k141_148983	883	1803	+	921	5	0.0240744
17055_3	k141_148983	2278	3090	+	813	12	0.0654539
17056_1	k141_140854	3	1205	+	1203	17	0.0626654
17057_1	k141_19837	2	460	+	459	0	0
17057_2	k141_19837	548	1753	-	1206	0	0
17057_3	k141_19837	2152	3204	-	1053	0	0
17057_4	k141_19837	3232	4023	-	792	0	0
17057_5	k141_19837	4094	5248	-	1155	0	0
17057_6	k141_19837	5319	6155	-	837	0	0
17057_7	k141_19837	6219	6995	-	777	0	0
17057_8	k141_19837	7093	8277	-	1185	0	0
17057_9	k141_19837	8623	9411	-	789	0	0
17057_10	k141_19837	9481	10437	-	957	0	0
17057_11	k141_19837	10500	11780	-	1281	0	0
17057_12	k141_19837	12174	14177	-	2004	0	0
17057_13	k141_19837	15018	15809	+	792	0	0
17058_1	k141_93209	3	2588	-	2586	0	0
17058_2	k141_93209	2832	3479	+	648	0	0
17059_1	k141_84755	2	1147	-	1146	0	0
17059_2	k141_84755	1228	2013	-	786	1	0.00564186
17060_1	k141_76495	2	838	-	837	0	0
17060_2	k141_76495	1121	2629	-	1509	0	0
17060_3	k141_76495	2837	3070	-	234	0	0
17061_1	k141_132695	227	865	-	639	17	0.117976
17061_2	k141_132695	865	1722	-	858	16	0.0826947
17062_1	k141_117101	3	794	-	792	0	0
17062_2	k141_117101	1453	1551	-	99	0	0
17063_1	k141_148984	2	490	-	489	0	0
17063_2	k141_148984	509	1504	-	996	0	0
17064_1	k141_12153	3	488	+	486	9	0.0821204
17064_2	k141_12153	722	1210	-	489	15	0.136028
17065_1	k141_93210	135	716	+	582	0	0
17065_2	k141_93210	877	1596	+	720	0	0
17066_1	k141_36119	2	355	+	354	0	0
17066_2	k141_36119	647	1063	+	417	0	0
17066_3	k141_36119	1343	1807	-	465	0	0
17066_4	k141_36119	2012	2785	+	774	0	0
17067_1	k141_84758	2	70	+	69	0	0
17067_2	k141_84758	357	1028	+	672	0	0
17068_1	k141_3377	282	1094	-	813	0	0
17068_2	k141_3377	1305	3824	-	2520	8	0.0140778
17069_1	k141_12154	3	335	-	333	0	0
17069_2	k141_12154	771	1385	+	615	4	0.0288423
17070_1	k141_68835	2	256	-	255	0	0
17070_2	k141_68835	280	894	-	615	0	0
17070_3	k141_68835	869	1096	-	228	0	0
17071_1	k141_140859	3	1592	+	1590	0	0
17072_1	k141_93213	3	998	+	996	1	0.00445231
17073_1	k141_108553	2	952	-	951	0	0
17073_2	k141_108553	974	1795	-	822	0	0
17073_3	k141_108553	1808	2539	-	732	0	0
17074_1	k141_36123	1	1050	+	1050	0	0
17075_1	k141_132696	2	1183	+	1182	0	0
17075_2	k141_132696	1323	2243	+	921	0	0
17075_3	k141_132696	2324	3250	+	927	0	0
17075_4	k141_132696	3334	3702	+	369	0	0
17076_1	k141_99921	33	1022	-	990	16	0.0716687
17077_1	k141_93214	3	848	+	846	13	0.0681424
17077_2	k141_93214	845	1204	+	360	5	0.0615903
17077_3	k141_93214	1303	1410	-	108	0	0
17078_1	k141_19844	2	883	+	882	0	0
17078_2	k141_19844	928	1254	-	327	0	0
17078_3	k141_19844	1509	2738	+	1230	0	0
17078_4	k141_19844	2735	2941	-	207	0	0
17079_1	k141_76499	1	132	+	132	0	0
17079_2	k141_76499	132	653	+	522	5	0.0424761
17079_3	k141_76499	657	1274	+	618	3	0.0215267
17079_4	k141_76499	1271	2323	+	1053	5	0.0210565
17079_5	k141_76499	2334	2909	+	576	0	0
17080_1	k141_68839	3	494	+	492	0	0
17080_2	k141_68839	497	1138	+	642	0	0
17081_1	k141_84761	405	2180	-	1776	18	0.0449443
17082_1	k141_12155	3	302	-	300	0	0
17082_2	k141_12155	313	2721	-	2409	0	0
17083_1	k141_19845	2	967	-	966	0	0
17083_2	k141_19845	1167	1253	-	87	0	0
17084_1	k141_148992	1	1182	+	1182	1	0.00375169
17084_2	k141_148992	1409	2047	-	639	0	0
17085_1	k141_117102	3	1361	+	1359	0	0
17085_2	k141_117102	1436	2851	+	1416	0	0
17085_3	k141_117102	2879	4282	+	1404	1	0.00315848
17085_4	k141_117102	4422	4769	+	348	0	0
17086_1	k141_108554	108	1484	+	1377	0	0
17086_2	k141_108554	1462	2196	+	735	0	0
17086_3	k141_108554	2305	2607	+	303	0	0
17087_1	k141_60271	74	1501	+	1428	0	0
17087_2	k141_60271	1617	2339	+	723	0	0
17087_3	k141_60271	2452	2715	+	264	0	0
17088_1	k141_36124	3	116	+	114	0	0
17088_2	k141_36124	93	1262	-	1170	1	0.00379017
17088_3	k141_36124	1259	2125	-	867	0	0
17088_4	k141_36124	2142	2648	-	507	0	0
17089_1	k141_108555	1	510	-	510	0	0
17089_2	k141_108555	549	1274	-	726	0	0
17090_1	k141_3378	1	723	+	723	7	0.0429343
17090_2	k141_3378	959	4063	+	3105	14	0.0199945
17090_3	k141_3378	4178	4414	-	237	1	0.018711
17090_4	k141_3378	4479	4742	+	264	2	0.0335947
17091_1	k141_12156	54	578	-	525	1	0.00844667
17091_2	k141_12156	575	865	-	291	0	0
17091_3	k141_12156	982	1200	+	219	0	0
17091_4	k141_12156	1197	1391	-	195	0	0
17091_5	k141_12156	1585	1842	+	258	0	0
17092_1	k141_117105	61	831	-	771	0	0
17092_2	k141_117105	856	1341	-	486	0	0
17093_1	k141_93217	3	635	+	633	1	0.00700553
17093_2	k141_93217	716	1885	+	1170	10	0.0379017
17093_3	k141_93217	1885	2067	+	183	0	0
17093_4	k141_93217	2018	2338	+	321	0	0
17093_5	k141_93217	2351	2671	+	321	0	0
17093_6	k141_93217	2668	2811	+	144	0	0
17094_1	k141_60272	653	1018	+	366	1	0.0121161
17094_2	k141_60272	1021	1947	+	927	7	0.033486
17095_1	k141_117106	122	757	+	636	0	0
17095_2	k141_117106	800	1108	+	309	3	0.0430534
17096_1	k141_3379	1	339	-	339	0	0
17096_2	k141_3379	697	1164	+	468	0	0
17097_1	k141_108558	1	213	+	213	0	0
17097_2	k141_108558	356	1072	-	717	8	0.0494784
17098_1	k141_36127	1	153	-	153	0	0
17098_2	k141_36127	393	1760	-	1368	6	0.0194496
17099_1	k141_12162	1	270	-	270	0	0
17099_2	k141_12162	408	1373	+	966	8	0.0367246
17100_1	k141_117109	3	1067	-	1065	0	0
17101_1	k141_60276	1	780	+	780	0	0
17101_2	k141_60276	955	1842	+	888	0	0
17102_1	k141_84772	110	1351	+	1242	424	1.51387
17102_2	k141_84772	1501	1695	-	195	10	0.22741
17103_1	k141_3381	2	319	-	318	0	0
17103_2	k141_3381	386	829	-	444	0	0
17103_3	k141_3381	934	1698	-	765	0	0
17103_4	k141_3381	1704	2258	-	555	0	0
17103_5	k141_3381	2245	2346	-	102	0	0
17104_1	k141_43844	2	1171	+	1170	1	0.00379017
17104_2	k141_43844	1200	1979	+	780	9	0.0511673
17105_1	k141_36129	2	1327	-	1326	0	0
17105_2	k141_36129	1344	2486	-	1143	0	0
17106_1	k141_93222	157	837	+	681	0	0
17106_2	k141_93222	840	1715	+	876	0	0
17106_3	k141_93222	1735	2436	+	702	0	0
17107_1	k141_43845	3	596	-	594	2	0.014931
17108_1	k141_60279	57	695	+	639	0	0
17108_2	k141_60279	658	1170	-	513	0	0
17109_1	k141_19857	10	534	-	525	0	0
17109_2	k141_19857	531	893	-	363	1	0.0122163
17109_3	k141_19857	890	1315	-	426	0	0
17109_4	k141_19857	1326	1904	-	579	3	0.0229767
17109_5	k141_19857	1914	2264	-	351	1	0.0126339
17109_6	k141_19857	2876	2962	+	87	0	0
17110_1	k141_149008	1	1257	-	1257	0	0
17111_1	k141_140869	2	268	-	267	0	0
17111_2	k141_140869	739	2397	+	1659	0	0
17111_3	k141_140869	2394	3440	+	1047	8	0.0338835
17111_4	k141_140869	3696	5477	-	1782	3	0.00746549
17111_5	k141_140869	6187	7452	+	1266	0	0
17111_6	k141_140869	7772	7846	+	75	0	0
17112_1	k141_36131	1	1119	-	1119	0	0
17113_1	k141_43847	3	92	-	90	5	0.246361
17113_2	k141_43847	250	423	+	174	0	0
17113_3	k141_43847	890	1276	+	387	1	0.0114587
17114_1	k141_68846	3	728	+	726	0	0
17114_2	k141_68846	917	4144	+	3228	0	0
17114_3	k141_68846	4204	5406	-	1203	0	0
17114_4	k141_68846	5567	5968	+	402	0	0
17114_5	k141_68846	6086	6628	+	543	0	0
17114_6	k141_68846	6707	7243	+	537	0	0
17114_7	k141_68846	7286	7729	-	444	0	0
17115_1	k141_60283	1	1281	-	1281	1	0.00346175
17116_1	k141_76508	371	2449	-	2079	3	0.00639899
17116_2	k141_76508	2767	5103	-	2337	16	0.0303603
17116_3	k141_76508	5337	5729	-	393	0	0
17116_4	k141_76508	5774	6814	+	1041	0	0
17116_5	k141_76508	7136	7549	-	414	0	0
17117_1	k141_12167	1	759	+	759	0	0
17117_2	k141_12167	801	2144	-	1344	0	0
17117_3	k141_12167	2242	3576	-	1335	0	0
17118_1	k141_36135	2	172	+	171	2	0.0518655
17118_2	k141_36135	224	469	-	246	9	0.162238
17118_3	k141_36135	961	1305	+	345	27	0.347048
17118_4	k141_36135	1152	1502	-	351	5	0.0631695
17119_1	k141_68848	3	563	+	561	3	0.0237139
17119_2	k141_68848	494	1042	-	549	0	0
17120_1	k141_68850	344	493	-	150	3	0.08869
17120_2	k141_68850	599	931	+	333	7	0.0932177
17120_3	k141_68850	979	1266	+	288	2	0.0307951
17121_1	k141_108561	557	1561	-	1005	10	0.0441244
17121_2	k141_108561	2005	3888	-	1884	26	0.061198
17121_3	k141_108561	3881	5614	-	1734	27	0.0690493
17121_4	k141_108561	5658	6194	-	537	9	0.0743212
17121_5	k141_108561	6726	7328	+	603	14	0.102957
17122_1	k141_84773	3	2012	+	2010	13	0.0286808
17122_2	k141_84773	2012	2632	+	621	0	0
17122_3	k141_84773	2814	4454	+	1641	4	0.0108093
17122_4	k141_84773	4470	5429	+	960	0	0
17122_5	k141_84773	5749	6624	+	876	0	0
17123_1	k141_140877	10	1518	-	1509	0	0
17124_1	k141_60285	2	496	-	495	3	0.0268758
17124_2	k141_60285	1026	2021	+	996	6	0.0267139
17125_1	k141_19862	2	1597	+	1596	0	0
17125_2	k141_19862	1597	3165	+	1569	0	0
17126_1	k141_93236	3	1544	+	1542	0	0
17127_1	k141_36139	2	625	-	624	0	0
17127_2	k141_36139	838	1569	-	732	0	0
17127_3	k141_36139	1742	1882	-	141	0	0
17128_1	k141_60286	68	1039	+	972	0	0
17129_1	k141_149018	3	569	+	567	0	0
17129_2	k141_149018	523	987	+	465	0	0
17129_3	k141_149018	1096	2343	+	1248	0	0
17130_1	k141_12172	132	311	+	180	8	0.197089
17130_2	k141_12172	793	984	+	192	5	0.115482
17130_3	k141_12172	1174	1791	+	618	0	0
17131_1	k141_132724	1	246	-	246	8	0.144211
17131_2	k141_132724	830	3289	+	2460	129	0.232541
17131_3	k141_132724	3476	3982	-	507	32	0.27989
17131_4	k141_132724	3979	5928	-	1950	140	0.318374
17132_1	k141_140879	3	2168	+	2166	0	0
17133_1	k141_84776	1	78	-	78	3	0.170558
17133_2	k141_84776	275	2011	-	1737	14	0.0357415
17133_3	k141_84776	1995	2897	-	903	12	0.0589302
17134_1	k141_12174	2	577	-	576	1	0.00769879
17134_2	k141_12174	754	1053	+	300	0	0
17135_1	k141_43852	107	2107	-	2001	0	0
17135_2	k141_43852	2184	2861	+	678	0	0
17135_3	k141_43852	3078	3989	-	912	3	0.0145872
17135_4	k141_43852	3977	4753	-	777	0	0
17135_5	k141_43852	4829	5299	-	471	0	0
17136_1	k141_84777	3	482	-	480	0	0
17136_2	k141_84777	751	1002	+	252	1	0.0175972
17137_1	k141_140883	415	1365	-	951	0	0
17138_1	k141_36141	2	100	-	99	0	0
17138_2	k141_36141	293	1297	+	1005	0	0
17138_3	k141_36141	1399	2619	-	1221	9	0.0326867
17138_4	k141_36141	2777	3484	-	708	0	0
17139_1	k141_132727	1	1023	+	1023	7	0.0303436
17139_2	k141_132727	1361	1726	+	366	0	0
17140_1	k141_76516	3	113	+	111	0	0
17140_2	k141_76516	127	510	+	384	0	0
17140_3	k141_76516	522	1487	+	966	0	0
17140_4	k141_76516	1484	2371	+	888	0	0
17140_5	k141_76516	2393	3289	+	897	0	0
17140_6	k141_76516	3369	4787	+	1419	0	0
17141_1	k141_12177	1	321	+	321	0	0
17141_2	k141_12177	483	806	+	324	0	0
17141_3	k141_12177	803	1066	+	264	0	0
17142_1	k141_108573	1	837	-	837	0	0
17143_1	k141_43854	3	245	-	243	9	0.164241
17143_2	k141_43854	273	1154	-	882	32	0.160889
17144_1	k141_149029	2	910	+	909	3	0.0146353
17144_2	k141_149029	932	1417	-	486	5	0.0456224
17145_1	k141_36142	33	1808	-	1776	0	0
17146_1	k141_108574	3	1181	+	1179	0	0
17146_2	k141_108574	1414	1797	+	384	0	0
17147_1	k141_84784	2	121	+	120	0	0
17147_2	k141_84784	312	1145	+	834	0	0
17148_1	k141_76519	3	545	-	543	0	0
17148_2	k141_76519	581	1054	-	474	0	0
17149_1	k141_19868	104	364	+	261	9	0.152914
17149_2	k141_19868	394	906	-	513	15	0.129664
17149_3	k141_19868	994	2247	-	1254	73	0.258149
17149_4	k141_19868	2389	2802	+	414	21	0.224938
17149_5	k141_19868	2875	6081	+	3207	158	0.218476
17149_6	k141_19868	6277	6372	-	96	3	0.138578
17149_7	k141_19868	6369	6554	-	186	6	0.143048
17150_1	k141_140885	53	388	+	336	3	0.0395938
17150_2	k141_140885	409	600	+	192	2	0.0461927
17150_3	k141_140885	694	1539	+	846	0	0
17150_4	k141_140885	1536	1799	+	264	0	0
17150_5	k141_140885	1889	2230	+	342	0	0
17150_6	k141_140885	2234	3406	+	1173	3	0.0113414
17150_7	k141_140885	3721	3966	+	246	0	0
17151_1	k141_12178	36	773	+	738	0	0
17151_2	k141_12178	1151	1813	+	663	0	0
17151_3	k141_12178	1853	2077	+	225	0	0
17151_4	k141_12178	2100	2597	+	498	0	0
